time,stamp_secs,stamp_nsecs,node,new_parameters_0
2025/05/07 10:24:07.306308827,1746606247,147988252,/rosbag2_player,"{'name': 'use_sim_time', 'value': {'type': 1, 'bool_value': False, 'integer_value': 0, 'double_value': 0.0, 'string_value': '', 'byte_array_value': [], 'bool_array_value': [], 'integer_array_value': [], 'double_array_value': [], 'string_array_value': []}}"
2025/05/07 10:24:07.306408272,1746606247,148464948,/rosbag2_player,"{'name': 'qos_overrides./parameter_events.publisher.durability', 'value': {'type': 4, 'bool_value': False, 'integer_value': 0, 'double_value': 0.0, 'string_value': 'volatile', 'byte_array_value': [], 'bool_array_value': [], 'integer_array_value': [], 'double_array_value': [], 'string_array_value': []}}"
2025/05/07 10:24:07.306483828,1746606247,148538564,/rosbag2_player,"{'name': 'qos_overrides./parameter_events.publisher.history', 'value': {'type': 4, 'bool_value': False, 'integer_value': 0, 'double_value': 0.0, 'string_value': 'keep_last', 'byte_array_value': [], 'bool_array_value': [], 'integer_array_value': [], 'double_array_value': [], 'string_array_value': []}}"
2025/05/07 10:24:07.306557161,1746606247,148570977,/rosbag2_player,"{'name': 'qos_overrides./parameter_events.publisher.depth', 'value': {'type': 2, 'bool_value': False, 'integer_value': 1000, 'double_value': 0.0, 'string_value': '', 'byte_array_value': [], 'bool_array_value': [], 'integer_array_value': [], 'double_array_value': [], 'string_array_value': []}}"
2025/05/07 10:24:07.306629265,1746606247,148597561,/rosbag2_player,"{'name': 'qos_overrides./parameter_events.publisher.reliability', 'value': {'type': 4, 'bool_value': False, 'integer_value': 0, 'double_value': 0.0, 'string_value': 'reliable', 'byte_array_value': [], 'bool_array_value': [], 'integer_array_value': [], 'double_array_value': [], 'string_array_value': []}}"
