time,header_stamp_secs,header_stamp_nsecs,header_frame_id,wrench_force_x,wrench_force_y,wrench_force_z,wrench_torque_x,wrench_torque_y,wrench_torque_z
2025/05/07 10:24:02.508093783,1746606242,507102796,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:02.612485779,1746606242,612139885,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:02.721590730,1746606242,708274073,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:02.807370918,1746606242,807022706,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:02.918250477,1746606242,907106464,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:03.7492484,1746606243,7125729,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:03.130772125,1746606243,107209137,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:03.208256306,1746606243,207768402,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:03.312688194,1746606243,307007940,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.8940477,1746606244,7862468,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.193076842,1746606244,190801337,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.317973156,1746606244,317233441,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.455183020,1746606244,454587389,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.555052086,1746606244,554698895,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.627852618,1746606244,627538526,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.698260722,1746606244,697851117,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.766691340,1746606244,766418608,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.877953501,1746606244,877509144,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:04.975122315,1746606244,974369769,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.67312281,1746606245,66938555,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.162275786,1746606245,161694107,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.358778290,1746606245,357957217,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.418954676,1746606245,418586250,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.471594057,1746606245,471206384,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.562211818,1746606245,561807643,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.657910675,1746606245,657511260,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:24:05.755694981,1746606245,755377378,,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
