time,north,east,heading
2025/05/07 10:53:04.217050965,265.06932384674184,1015.216940139085,-0.0020641252523660755
2025/05/07 10:53:04.317223119,265.0693296472198,1015.2173095342922,-0.002046417857144455
2025/05/07 10:53:04.418008775,265.0693353979375,1015.2176757605896,-0.0020288623673584056
2025/05/07 10:53:04.823621373,265.06934109932183,1015.218038845162,-0.0020114574798653106
2025/05/07 10:53:04.824761074,265.06934675179605,1015.2183988149612,-0.0019942019027017486
2025/05/07 10:53:04.824933946,265.0693523557797,1015.2187556967078,-0.0019770943549875923
2025/05/07 10:53:04.825084629,265.06935791168877,1015.219109516893,-0.0019601335668309287
2025/05/07 10:53:04.920466160,265.06936341993566,1015.2194603017808,-0.0019433182792337955
2025/05/07 10:53:05.17229728,265.06936888092923,1015.2198080774101,-0.0019266472439987252
2025/05/07 10:53:05.116374787,265.0693742950749,1015.2201528695962,-0.001910119223636092
2025/05/07 10:53:05.215700358,265.06937966277457,1015.2204947039329,-0.001893732991272252
2025/05/07 10:53:05.611161315,265.0693849844266,1015.2208336057946,-0.001877487330558474
2025/05/07 10:53:05.611277345,265.06939026042613,1015.2211696003379,-0.0018613810355806492
2025/05/07 10:53:05.682907388,265.0693954911647,1015.2215027125038,-0.0018454129107697758
2025/05/07 10:53:05.683013334,265.06940067703067,1015.221832967019,-0.001829581770813213
2025/05/07 10:53:05.717457367,265.06940581840894,1015.2221603883985,-0.001813886440566695
2025/05/07 10:53:05.818849704,265.06941091568115,1015.2224850009466,-0.0017983257549670994
2025/05/07 10:53:05.920505329,265.06941596922564,1015.2228068287592,-0.001782898558945966
2025/05/07 10:53:06.21795966,265.0694209794176,1015.2231258957256,-0.001767603707343755
2025/05/07 10:53:06.120633309,265.0694259466289,1015.2234422255302,-0.0017524400648248426
2025/05/07 10:53:06.221113719,265.06943087122823,1015.2237558416541,-0.0017374065057932447
2025/05/07 10:53:06.318720599,265.0694357535812,1015.224066767377,-0.0017225019143090642
2025/05/07 10:53:06.420251362,265.06944059405026,1015.224375025779,-0.001707725184005655
2025/05/07 10:53:06.846202590,265.0694453929946,1015.2246806397419,-0.0016930752180074958
2025/05/07 10:53:06.846468370,265.06945015077054,1015.2249836319514,-0.0016785509288487705
2025/05/07 10:53:06.846662446,265.0694548677312,1015.2252840248988,-0.0016641512383926442
2025/05/07 10:53:06.854325880,265.0694595442268,1015.225581840882,-0.001649875077751234
2025/05/07 10:53:06.916268484,265.0694641806043,1015.225877102008,-0.0016357213872062652
2025/05/07 10:53:07.18876785,265.06946877720804,1015.226169830194,-0.0016216891161304093
2025/05/07 10:53:07.123868559,265.06947333437915,1015.2264600471691,-0.0016077772229092944
2025/05/07 10:53:07.217163534,265.0694778524559,1015.2267477744763,-0.001593984674864188
2025/05/07 10:53:07.316956219,265.0694823317737,1015.2270330334734,-0.0015803104481753405
2025/05/07 10:53:07.422441889,265.069486772665,1015.2273158453352,-0.0015667535278059868
2025/05/07 10:53:07.519434800,265.0694911754595,1015.2275962310547,-0.001553312907427001
2025/05/07 10:53:07.616815504,265.069495540484,1015.227874211445,-0.001539987589342196
2025/05/07 10:53:07.715659076,265.0694998680625,1015.2281498071407,-0.0015267765844142651
2025/05/07 10:53:07.858483595,265.0695041585162,1015.228423038599,-0.0015136789119913582
2025/05/07 10:53:07.917555987,265.06950841216366,1015.228693926102,-0.0015006935998342877
2025/05/07 10:53:08.16695892,265.06951262932057,1015.2289624897576,-0.00148781968404436
2025/05/07 10:53:08.116240377,265.0695168103,1015.2292287495012,-0.001475056208991825
2025/05/07 10:53:08.217517202,265.0695209554123,1015.2294927250973,-0.0014624022272449395
2025/05/07 10:53:08.321556805,265.0695250649652,1015.2297544361409,-0.0014498567994996401
2025/05/07 10:53:08.417494811,265.0695291392637,1015.2300139020587,-0.0014374189945098182
2025/05/07 10:53:08.518147097,263.830435289229,1015.1556527161404,0.3126949256661774
2025/05/07 10:53:08.623882468,263.830435289229,1015.1556527161404,0.3126949256661774
2025/05/07 10:53:08.774980633,263.830935289229,1015.1551527161404,0.31265583880046915
2025/05/07 10:53:08.831999768,263.83193528922897,1015.1541527161404,0.3125522586063422
2025/05/07 10:53:08.918518829,263.833435289229,1015.1526527161404,0.3123683549031848
2025/05/07 10:53:09.26813586,263.835435289229,1015.1506527161405,0.3120949715927047
2025/05/07 10:53:09.118981284,263.837935289229,1015.1481527161404,0.31172757581994437
2025/05/07 10:53:09.245068478,263.840935289229,1015.1451527161404,0.31126481011027235
2025/05/07 10:53:09.315986723,263.84443528922895,1015.1416527161404,0.31070747149618194
2025/05/07 10:53:09.418768932,263.848435289229,1015.1376527161403,0.3100577929471614
2025/05/07 10:53:09.523596219,263.852935289229,1015.1331527161403,0.309318938764919
2025/05/07 10:53:09.621839472,263.857935289229,1015.1281527161403,0.3084946513617533
2025/05/07 10:53:09.717677383,263.86343528922896,1015.1226527161404,0.30758900508905823
2025/05/07 10:53:09.826339550,263.86943528922893,1015.1166527161404,0.3066062357133789
2025/05/07 10:53:09.917174638,263.87593528922895,1015.1101527161404,0.30555062329911176
2025/05/07 10:53:10.20852979,263.88293528922895,1015.1031527161405,0.30442641274820076
2025/05/07 10:53:10.121637404,263.89043528922895,1015.0956527161404,0.30323776084625675
2025/05/07 10:53:10.234539468,263.8984352892289,1015.0876527161404,0.30198870192286986
2025/05/07 10:53:10.342311693,263.90693528922895,1015.0791527161404,0.3006831265422356
2025/05/07 10:53:10.448117151,263.91593528922897,1015.0701527161403,0.29932476927544405
2025/05/07 10:53:10.527347493,263.925435289229,1015.0606527161403,0.29791720276407097
2025/05/07 10:53:10.622733165,263.93543528922896,1015.0506527161403,0.296463836105071
2025/05/07 10:53:10.717416210,263.94593528922894,1015.0401527161404,0.2949679161679031
2025/05/07 10:53:10.874713360,263.95693528922897,1015.0291527161404,0.29343253086611304
2025/05/07 10:53:10.928016470,263.968435289229,1015.0176527161404,0.2918606136967059
2025/05/07 10:53:11.22779580,263.980435289229,1015.0056527161405,0.29025494906660804
2025/05/07 10:53:11.122703606,263.99293528922897,1014.9931527161405,0.2886181780711675
2025/05/07 10:53:11.241113789,264.00593528922894,1014.9801527161404,0.28695280449256894
2025/05/07 10:53:11.365044335,264.01943528922897,1014.9666527161404,0.28526120085870443
2025/05/07 10:53:11.415892897,264.033435289229,1014.9526527161404,0.2835456144542837
