time,north,east,heading
2025/05/07 10:53:04.217063910,-4.976023376459984e-06,-0.00031689098907036956,-1.5190543557136623e-05
2025/05/07 10:53:04.317304424,-4.93333584472834e-06,-0.0003141724941656286,-1.5060229295398727e-05
2025/05/07 10:53:04.418055750,-4.891014514643479e-06,-0.0003114773202582875,-1.4931032953289464e-05
2025/05/07 10:53:04.823663691,-4.849056244185426e-06,-0.0003088052672893547,-1.4802944940574577e-05
2025/05/07 10:53:04.824803860,-4.807457919045368e-06,-0.0003061561369094044,-1.4675955749291027e-05
2025/05/07 10:53:04.824974929,-4.766216450494034e-06,-0.00030352973247431344,-1.4550055953041182e-05
2025/05/07 10:53:04.825126754,-4.725328777513318e-06,-0.00030092585902820806,-1.4425236206293145e-05
2025/05/07 10:53:04.920555494,-4.684791866085738e-06,-0.0002983443232849901,-1.4301487243686996e-05
2025/05/07 10:53:05.17262517,-4.644602706352266e-06,-0.0002957849336169681,-1.4178799879347032e-05
2025/05/07 10:53:05.116483064,-4.60475831403341e-06,-0.0002932475000406463,-1.4057165006199911e-05
2025/05/07 10:53:05.215926048,-4.5652557325608485e-06,-0.0002907318342039354,-1.3936573595298627e-05
2025/05/07 10:53:05.611209179,-4.526092030235253e-06,-0.0002882377493676778,-1.381701669515229e-05
2025/05/07 10:53:05.611320018,-4.4872642995157495e-06,-0.00028576506039712166,-1.3698485431061675e-05
2025/05/07 10:53:05.682946463,-4.4487696570199155e-06,-0.0002833135837448673,-1.3580971004460421e-05
2025/05/07 10:53:05.683061869,-4.410605247076495e-06,-0.000280883137436657,-1.3464464692261943e-05
2025/05/07 10:53:05.717479109,-4.37276823604106e-06,-0.0002784735410614268,-1.3348957846211908e-05
2025/05/07 10:53:05.818877776,-4.335255815848718e-06,-0.0002760846157556749,-1.3234441892246279e-05
2025/05/07 10:53:05.922480795,-4.298065200461401e-06,-0.00027371618418925084,-1.3120908329854854e-05
2025/05/07 10:53:06.23338728,-4.261193630131124e-06,-0.00027136807055256544,-1.3008348731450282e-05
2025/05/07 10:53:06.122572082,-4.224638367847269e-06,-0.00026904010054664345,-1.2896754741742489e-05
2025/05/07 10:53:06.234161808,-4.188396699336586e-06,-0.0002667321013660704,-1.2786118077118447e-05
2025/05/07 10:53:06.318742459,-4.152465935905362e-06,-0.00026444390168762415,-1.2676430525027299e-05
2025/05/07 10:53:06.420382421,-4.116843409465624e-06,-0.00026217533165890576,-1.2567683943370736e-05
2025/05/07 10:53:06.846250211,-4.081526476087852e-06,-0.00025992622288412907,-1.2459870259898604e-05
2025/05/07 10:53:06.846509458,-4.046512514579895e-06,-0.0002576964084141729,-1.235298147160972e-05
2025/05/07 10:53:06.846702290,-4.011798925065883e-06,-0.00025548572272668585,-1.2247009644157783e-05
2025/05/07 10:53:06.854375215,-3.9773831318283975e-06,-0.0002532940017232442,-1.2141946911262436e-05
2025/05/07 10:53:06.917072777,-3.943262579045219e-06,-0.000251121082715141,-1.2037785474125331e-05
2025/05/07 10:53:07.19199378,-3.909434734342036e-06,-0.0002489668044049119,-1.1934517600851226e-05
2025/05/07 10:53:07.125070697,-3.875897086660822e-06,-0.00024683100687922997,-1.1832135625874065e-05
2025/05/07 10:53:07.217232715,-3.842647146970373e-06,-0.00024471353160037887,-1.173063194938795e-05
2025/05/07 10:53:07.318956350,-3.809682446845224e-06,-0.00024261422138777898,-1.1629999036783008e-05
2025/05/07 10:53:07.424940172,-3.7770005384656513e-06,-0.0002405329204108818,-1.1530229418086103e-05
2025/05/07 10:53:07.519467246,-3.7445989967492975e-06,-0.00023846947417495922,-1.1431315687406332e-05
2025/05/07 10:53:07.616850180,-3.7124754165090022e-06,-0.00023642372950831368,-1.1333250502385296e-05
2025/05/07 10:53:07.716694176,-3.680627413163344e-06,-0.0002343955345551728,-1.1236026583652074e-05
2025/05/07 10:53:07.858545830,-3.6490526227366415e-06,-0.00023238473876432064,-1.1139636714282879e-05
2025/05/07 10:53:07.917621618,-3.6177486997273233e-06,-0.00023039119287488684,-1.1044073739265328e-05
2025/05/07 10:53:08.16724424,-3.586713322792272e-06,-0.00022841474890497802,-1.0949330564967348e-05
2025/05/07 10:53:08.116273270,-3.55594418622031e-06,-0.00022645526014599334,-1.0855400158610615e-05
2025/05/07 10:53:08.219218935,-3.52543900774817e-06,-0.00022451258114130832,-1.0762275547748497e-05
2025/05/07 10:53:08.322666251,-3.4951955221656107e-06,-0.00022258656768769577,-1.0669949819748502e-05
2025/05/07 10:53:08.420720795,-3.465211484868129e-06,-0.00022067707681685186,-1.0578416121279149e-05
2025/05/07 10:53:08.524406758,0.05,-0.05,-0.003908686570827218
2025/05/07 10:53:08.623916445,0.05,-0.05,-0.00644933284186491
2025/05/07 10:53:08.775419450,0.05,-0.05,-0.008032350903049932
2025/05/07 10:53:08.832044374,0.05,-0.05,-0.008947960732266209
2025/05/07 10:53:08.921023759,0.05,-0.05,-0.009401246228026827
2025/05/07 10:53:09.26837276,0.05,-0.05,-0.009536993691167103
2025/05/07 10:53:09.119167397,0.05,-0.05,-0.009457290441836812
2025/05/07 10:53:09.245110615,0.05,-0.05,-0.009233993493017194
2025/05/07 10:53:09.316026776,0.05,-0.05,-0.008917563322181398
2025/05/07 10:53:09.419003405,0.05,-0.05,-0.008543322092334198
2025/05/07 10:53:09.523669554,0.05,-0.05,-0.008135886952932589
2025/05/07 10:53:09.621886807,0.05,-0.05,-0.007712310298427664
2025/05/07 10:53:09.717710876,0.05,-0.05,-0.007284303858783571
2025/05/07 10:53:09.827012779,0.05,-0.05,-0.006859813664383738
2025/05/07 10:53:09.917212391,0.05,-0.05,-0.006444135103299143
2025/05/07 10:53:10.20899804,0.05,-0.05,-0.006040702144289101
2025/05/07 10:53:10.123475300,0.05,-0.05,-0.005651645724738451
2025/05/07 10:53:10.234590983,0.05,-0.05,-0.005278188615731169
2025/05/07 10:53:10.342363352,0.05,-0.05,-0.004920924458151177
2025/05/07 10:53:10.451196723,0.05,-0.05,-0.004580014762690959
2025/05/07 10:53:10.527410814,0.05,-0.05,-0.004255327816789277
2025/05/07 10:53:10.622788511,0.05,-0.05,-0.003946536462213929
2025/05/07 10:53:10.717504228,0.05,-0.05,-0.0036531867617086403
2025/05/07 10:53:10.874780897,0.05,-0.05,-0.0033747460690768598
2025/05/07 10:53:10.928941927,0.05,-0.05,-0.003110636534263926
2025/05/07 10:53:11.25374759,0.05,-0.05,-0.0028602583158090847
2025/05/07 10:53:11.123875221,0.05,-0.05,-0.002623005526587596
2025/05/07 10:53:11.241967261,0.05,-0.05,-0.002398277055623963
2025/05/07 10:53:11.365610676,0.05,-0.05,-0.002185483783049836
2025/05/07 10:53:11.417043827,0.05,-0.05,-0.0019840532619799286
2025/05/07 10:53:11.520781153,0.05,-0.05,-0.0017934326270258576
2025/05/07 10:53:11.654430453,0.05,-0.05,-0.0016130902666929223
2025/05/07 10:53:11.788386671,0.05,-0.05,-0.0014425166393176741
2025/05/07 10:53:11.821058960,0.05,-0.05,-0.00128122450059237
2025/05/07 10:53:11.921354229,0.05,-0.05,-0.00112874873168526
2025/05/07 10:53:12.17032964,0.05,-0.05,-0.0009846459010077549
2025/05/07 10:53:12.133000562,0.05,-0.05,-0.0008484936530727929
2025/05/07 10:53:12.217871250,0.05,-0.05,-0.0007198899898658795
2025/05/07 10:53:12.324362049,0.04970705888463911,-0.05,-0.0005984524903334342
2025/05/07 10:53:12.462653795,0.04841039715965323,-0.05,-0.0004838174995888801
2025/05/07 10:53:12.518602825,0.046460193507931534,-0.05,-0.00037563930954953963
2025/05/07 10:53:12.647970557,0.044101665801657926,-0.05,-0.0002735893457453263
2025/05/07 10:53:12.716487209,0.04150580472418568,-0.05,-0.00017735537013218475
2025/05/07 10:53:12.822708819,0.03879114366610565,-0.05,-8.664070629612014e-05
2025/05/07 10:53:13.53894731,0.036039177481261925,-0.05,-1.1634910201676024e-06
2025/05/07 10:53:13.88094295,0.033305281306946447,-0.05,7.93440454958479e-05
2025/05/07 10:53:13.142510684,0.030626441154750942,-0.05,0.00015513626963886142
2025/05/07 10:53:13.258223150,0.028026725702799373,-0.05,0.0002264548042867713
2025/05/07 10:53:13.319350063,0.025521157848505983,-0.05,0.00029352915883467366
2025/05/07 10:53:13.555822507,0.023118452647955923,-0.05,0.0003565773299275286
