time,header_stamp_secs,header_stamp_nsecs,header_frame_id,quaternion_x,quaternion_y,quaternion_z,quaternion_w
2025/05/20 13:26:45.217433308,1747740405,81171649,,0.0007804623534447408,-0.00017219283006419085,-0.8122448688954222,0.583316067137879
2025/05/20 13:26:45.217623119,1747740405,184249030,,0.0005399691090507718,0.0003262747868211569,-0.8122414530000737,0.583321029971022
2025/05/20 13:26:45.277069913,1747740405,275852576,,0.00015276397337931735,0.0008284032920332317,-0.812237923066364,0.5833256781112878
2025/05/20 13:26:45.378454221,1747740405,377096391,,-0.00028471531672556044,0.0012182964830019503,-0.8122343917718511,0.5833298616682323
2025/05/20 13:26:45.478894589,1747740405,478472739,,-0.0006804567921631858,0.0014014486636073757,-0.812231140440827,0.5833336501680585
2025/05/20 13:26:45.574927193,1747740405,574300873,,-0.0009538782175050986,0.0013374665829654225,-0.8122283580471045,0.5833372915248863
2025/05/20 13:26:45.692875879,1747740405,686797492,,-0.0010549543818326697,0.0010448167224978077,-0.8122259877453338,0.5833410154106993
2025/05/20 13:26:45.784625823,1747740405,784055231,,-0.0009884863259133165,0.0005848457484754026,-0.8122237481016974,0.5833448927263052
2025/05/20 13:26:45.874101785,1747740405,873274248,,-0.0007714171679631607,7.139883692745025e-05,-0.8122213761523455,0.5833488115518444
2025/05/20 13:26:45.975688268,1747740405,975180175,,-0.0004684016574424195,-0.0003854608952055627,-0.812218779223289,0.5833526263734617
2025/05/20 13:26:46.79554982,1747740406,77219505,,-0.0001461138780200021,-0.000677761360988711,-0.812216111007578,0.5833562447681502
2025/05/20 13:26:46.180242413,1747740406,179324945,,0.00011833405217313571,-0.0007424504323262122,-0.8122136029984464,0.5833596642455577
2025/05/20 13:26:46.281339040,1747740406,279153199,,0.0002779556766973387,-0.0005655492286766084,-0.8122113288056118,0.5833629747031724
2025/05/20 13:26:46.380306215,1747740406,379914291,,0.00031579611784118437,-0.00018601467574745961,-0.8122091578567351,0.583366222509502
2025/05/20 13:26:46.482016295,1747740406,481263595,,0.00023172962524825626,0.00030338594780522556,-0.8122068963941523,0.583369361303905
