time,north,east,heading
2025/05/07 10:27:58.115854019,0.05,0.019249616233535962,-0.0020485671938408933
2025/05/07 10:27:58.215941525,0.05,0.03176186678533384,-0.003380135869837474
2025/05/07 10:27:58.316220823,0.05,0.03955796135991534,-0.004209805583343036
2025/05/07 10:27:58.416573121,0.05,0.04406718396262193,-0.004689682448500265
2025/05/07 10:27:58.516282120,0.05,0.04629953789520585,-0.004927252225261001
2025/05/07 10:27:58.616450185,0.05,0.046968071051493615,-0.004998398323725847
2025/05/07 10:27:58.716117481,0.05,0.046575546111370165,-0.004956625349898988
2025/05/07 10:27:58.816115868,0.05,0.045475846636109915,-0.0048395940158312304
2025/05/07 10:27:58.915868710,0.05,0.04391748189058121,-0.004673750974858393
2025/05/07 10:27:59.17411468,0.05,0.042074407516931,-0.0044776087945747
2025/05/07 10:27:59.116447220,0.05,0.040067858787217865,-0.004264069477703998
2025/05/07 10:27:59.216278079,0.05,0.037981815842366026,-0.004042070291334848
2025/05/07 10:27:59.316278902,0.05,0.03587395695950591,-0.003817749426737621
2025/05/07 10:27:59.416050969,0.05,0.03378341498612799,-0.0035952714483688916
2025/05/07 10:27:59.519534857,0.05,0.03173626880738142,-0.0033774117023927202
2025/05/07 10:27:59.616709248,0.05,0.02974943013505965,-0.0031659699534148226
2025/05/07 10:27:59.718268534,0.05,0.0278333934731677,-0.002962063039109339
2025/05/07 10:27:59.817187002,0.05,0.025994180761220786,-0.002766331821485239
2025/05/07 10:27:59.918814869,0.05,0.024234715579555664,-0.0025790874314602077
2025/05/07 10:28:00.16881031,0.05,0.02255579334084815,-0.002400414517803104
2025/05/07 10:28:00.117324109,0.05,0.02095676538314707,-0.0022302440491329054
2025/05/07 10:28:00.216340442,0.05,0.01943602050782972,-0.002068404559764262
2025/05/07 10:28:00.316120242,0.05,0.01799132315115487,-0.0019146581383286331
2025/05/07 10:28:00.416284868,0.05,0.01662005012124156,-0.0017687256216072725
2025/05/07 10:28:00.516007483,0.05,0.015319355604901842,-0.0016303041547553396
2025/05/07 10:28:00.625491621,0.05,0.014086285485014128,-0.0014990793570938674
2025/05/07 10:28:00.716207849,0.05,0.012917855870591678,-0.0013747336793734027
2025/05/07 10:28:00.816170450,0.05,0.011811106392369208,-0.001256952075554324
2025/05/07 10:28:00.916203510,0.05,0.0107631357352446,-0.0011454257842116176
2025/05/07 10:28:01.16043773,0.05,0.009771124695716093,-0.0010398547823354655
2025/05/07 10:28:01.116126047,0.05,0.00883235050582699,-0.0009399493097016266
2025/05/07 10:28:01.216076647,0.05,0.007944195069428882,-0.0008454307453850974
2025/05/07 10:28:01.340691671,0.05,0.0071041489805352956,-0.0007560320353981202
2025/05/07 10:28:01.416511031,0.05,0.006309812643841905,-0.0006714978119371779
2025/05/07 10:28:01.517587731,0.05,0.005558895428252707,-0.0005915843032997575
2025/05/07 10:28:01.618881385,0.05,0.004849213508649097,-0.0005160591042037679
2025/05/07 10:28:01.716091604,0.05,0.004178686856128887,-0.0004447008554843716
2025/05/07 10:28:01.816864959,0.05,0.003545335698879636,-0.000377298867456028
2025/05/07 10:28:01.919031905,0.05,0.0029472766782859695,-0.00031365271084143214
2025/05/07 10:28:02.15948591,0.05,0.002382718855912468,-0.00025357179182933313
2025/05/07 10:28:02.117285962,0.05,0.0018499596782803095,-0.00019687492264118067
2025/05/07 10:28:02.216280978,0.05,0.0013473809720366701,-0.0001433898953324496
2025/05/07 10:28:02.316504141,0.05,0.0008734450179488915,-9.295306398215699e-05
2025/05/07 10:28:02.415862622,0.05,0.0004266907351592506,-4.54089386174219e-05
2025/05/07 10:28:02.516035720,0.05,5.729995289992294e-06,-6.097929550123621e-07
2025/05/07 10:28:02.615951991,0.05,-0.0003907559223591664,4.158471284000022e-05
2025/05/07 10:28:02.716140940,0.05,-0.0007640197289617747,8.130789378944e-05
2025/05/07 10:28:02.816128404,0.05,-0.0011152513760734352,0.00011868638596196398
2025/05/07 10:28:02.916293244,0.05,-0.0014455811584099267,0.00015384047667377248
