time,data
2025/04/10 10:33:47.887291132,134.0
2025/04/10 10:33:47.888807695,134.0
2025/04/10 10:33:47.965990185,134.0
2025/04/10 10:33:48.88907381,134.0
2025/04/10 10:33:48.168303962,134.0
2025/04/10 10:33:48.260386917,134.0
2025/04/10 10:33:48.362581208,134.0
2025/04/10 10:33:48.464524979,134.0
2025/04/10 10:33:48.565154419,134.0
2025/04/10 10:33:48.667230365,134.0
2025/04/10 10:33:48.757012609,134.0
2025/04/10 10:33:48.859090024,134.0
2025/04/10 10:33:48.963368801,134.0
2025/04/10 10:33:49.64623729,134.0
2025/04/10 10:33:49.168233953,134.0
2025/04/10 10:33:49.263494111,134.0
2025/04/10 10:33:49.363312636,134.0
2025/04/10 10:33:49.463736622,134.0
2025/04/10 10:33:49.564707917,134.0
2025/04/10 10:33:49.667733834,134.0
2025/04/10 10:33:49.757870142,134.0
2025/04/10 10:33:49.859133593,134.0
2025/04/10 10:33:49.962303176,134.0
2025/04/10 10:33:50.65824931,134.0
2025/04/10 10:33:50.165755936,134.0
2025/04/10 10:33:50.258929782,134.0
2025/04/10 10:33:50.360777013,134.0
2025/04/10 10:33:50.461797457,134.0
2025/04/10 10:33:50.563164548,134.0
2025/04/10 10:33:50.663666985,134.0
2025/04/10 10:33:50.764496417,134.0
2025/04/10 10:33:50.866944328,134.0
2025/04/10 10:33:50.958020405,134.0
2025/04/10 10:33:51.58228880,134.85943669269622
2025/04/10 10:33:51.159719391,135.0
2025/04/10 10:33:51.260353798,135.0
2025/04/10 10:33:51.361966767,135.0
2025/04/10 10:33:51.461577533,135.0
2025/04/10 10:33:51.562699468,135.0
2025/04/10 10:33:51.664723783,135.0
2025/04/10 10:33:51.764040147,135.0
2025/04/10 10:33:51.864757246,135.0
2025/04/10 10:33:51.966119075,135.0
2025/04/10 10:33:52.56459384,135.0
2025/04/10 10:33:52.159130707,135.0
2025/04/10 10:33:52.258336579,135.0
2025/04/10 10:33:52.359355545,135.0
2025/04/10 10:33:52.462417564,135.0
2025/04/10 10:33:52.566754590,135.0
2025/04/10 10:33:52.664479307,135.0
2025/04/10 10:33:52.765007071,135.0
2025/04/10 10:33:52.858723396,135.0
2025/04/10 10:33:52.958750958,135.0
2025/04/10 10:33:53.59855012,135.0
2025/04/10 10:33:53.159635528,135.0
