time,data
2025/05/19 02:18:25.211046796,-135.0
2025/05/19 02:18:25.290027974,-135.0
2025/05/19 02:18:25.402211652,-135.0
2025/05/19 02:18:25.491856985,-135.0
2025/05/19 02:18:25.587927968,-135.0
2025/05/19 02:18:25.685382237,-135.0
2025/05/19 02:18:25.790936909,-135.0
2025/05/19 02:18:25.895795219,-135.0
2025/05/19 02:18:25.988891985,-135.0
2025/05/19 02:18:26.91678247,-135.0
2025/05/19 02:18:26.200167909,-135.0
2025/05/19 02:18:26.299850697,-135.0
2025/05/19 02:18:26.390605003,-135.0
2025/05/19 02:18:26.492183667,-135.0
2025/05/19 02:18:26.592438194,-135.0
2025/05/19 02:18:26.683563320,-135.0
2025/05/19 02:18:26.783401044,-135.0
2025/05/19 02:18:26.891576539,-135.0
2025/05/19 02:18:26.993651886,-135.0
2025/05/19 02:18:27.90917436,-135.0
2025/05/19 02:18:27.199705904,-135.0
2025/05/19 02:18:27.290401376,-135.0
2025/05/19 02:18:27.421410682,-135.0
2025/05/19 02:18:27.494478651,-135.0
2025/05/19 02:18:27.597820696,-135.0
2025/05/19 02:18:27.696763293,-135.0
2025/05/19 02:18:27.816897017,-135.0
2025/05/19 02:18:27.900470998,-135.0
2025/05/19 02:18:28.15673398,-135.0
2025/05/19 02:18:28.96972764,-135.0
2025/05/19 02:18:28.246615062,-135.0
2025/05/19 02:18:28.299905247,-135.0
2025/05/19 02:18:28.399371311,-134.0
2025/05/19 02:18:28.523102047,-134.0
2025/05/19 02:18:28.594902516,-134.0
2025/05/19 02:18:28.708878333,-134.0
2025/05/19 02:18:28.816141947,-134.0
2025/05/19 02:18:28.898116218,-133.0
2025/05/19 02:18:29.32987767,-132.0
2025/05/19 02:18:29.121367062,-130.0
2025/05/19 02:18:29.194032897,-129.0
2025/05/19 02:18:29.312759369,-129.0
2025/05/19 02:18:29.410880530,-128.0
2025/05/19 02:18:29.493686976,-128.0
2025/05/19 02:18:29.595066994,-128.0
2025/05/19 02:18:29.688629376,-127.00000000000001
2025/05/19 02:18:29.797378433,-127.00000000000001
2025/05/19 02:18:29.893712772,-127.00000000000001
2025/05/19 02:18:29.997253979,-128.0
2025/05/19 02:18:30.89486548,-128.0
2025/05/19 02:18:30.194255858,-128.0
2025/05/19 02:18:30.282930965,-128.0
2025/05/19 02:18:30.388513811,-128.0
2025/05/19 02:18:30.491521921,-128.0
2025/05/19 02:18:30.591020321,-128.0
2025/05/19 02:18:30.686569591,-128.0
2025/05/19 02:18:30.791008529,-128.0
2025/05/19 02:18:30.892896624,-130.0
2025/05/19 02:18:30.984424011,-130.0
2025/05/19 02:18:31.84561778,-131.0
2025/05/19 02:18:31.188909382,-131.0
2025/05/19 02:18:31.287958210,-132.0
2025/05/19 02:18:31.390446219,-132.0
2025/05/19 02:18:31.485583738,-132.0
2025/05/19 02:18:31.590011412,-134.0
2025/05/19 02:18:31.695956231,-136.0
2025/05/19 02:18:31.787519310,-138.0
2025/05/19 02:18:31.890288733,-140.86478897565405
2025/05/19 02:18:31.997387681,-140.7135211024346
2025/05/19 02:18:32.84776891,-138.0
2025/05/19 02:18:32.188345868,-136.0
2025/05/19 02:18:32.302569865,-133.42168992191137
2025/05/19 02:18:32.389393350,-130.2704220486919
2025/05/19 02:18:32.488914074,-127.40563307303785
2025/05/19 02:18:32.586322036,-125.00000000000001
2025/05/19 02:18:32.689402400,-124.0
2025/05/19 02:18:32.794288096,-125.00000000000001
2025/05/19 02:18:32.884525178,-127.00000000000001
2025/05/19 02:18:32.987555542,-129.0
2025/05/19 02:18:33.86650064,-130.0
2025/05/19 02:18:33.194653326,-131.0
2025/05/19 02:18:33.292863328,-132.28647889756542
2025/05/19 02:18:33.387638378,-133.0
2025/05/19 02:18:33.487159176,-133.0
2025/05/19 02:18:33.588349603,-134.0
2025/05/19 02:18:33.697871422,-134.0
2025/05/19 02:18:33.783464613,-135.0
2025/05/19 02:18:33.888207225,-134.0
2025/05/19 02:18:33.987323156,-134.0
2025/05/19 02:18:34.90825732,-135.0
2025/05/19 02:18:34.186323956,-136.0
2025/05/19 02:18:34.283591521,-136.0
2025/05/19 02:18:34.387463097,-137.0
2025/05/19 02:18:34.485508437,-137.0
2025/05/19 02:18:34.588532482,-138.0
2025/05/19 02:18:34.695365376,-138.0
2025/05/19 02:18:34.785296707,-138.0
2025/05/19 02:18:34.885513822,-139.0
2025/05/19 02:18:34.992310757,-139.0
2025/05/19 02:18:35.83086770,-139.0
2025/05/19 02:18:35.186815132,-139.0
2025/05/19 02:18:35.286355429,-139.0
2025/05/19 02:18:35.390206011,-140.0
2025/05/19 02:18:35.488932588,-140.0
2025/05/19 02:18:35.585310360,-140.0
2025/05/19 02:18:35.687210376,-140.0
2025/05/19 02:18:35.789116678,-141.0
2025/05/19 02:18:35.891013586,-141.0
2025/05/19 02:18:35.982598026,-141.0
2025/05/19 02:18:36.92992554,-141.0
2025/05/19 02:18:36.186970795,-141.0
2025/05/19 02:18:36.290004175,-142.0
2025/05/19 02:18:36.392330635,-142.0
2025/05/19 02:18:36.491976253,-142.0
2025/05/19 02:18:36.583893231,-142.0
2025/05/19 02:18:36.686084059,-142.0
2025/05/19 02:18:36.795685992,-142.0
2025/05/19 02:18:36.883754991,-139.13521102434595
2025/05/19 02:18:36.989025179,-138.0
2025/05/19 02:18:37.96720109,-136.0
2025/05/19 02:18:37.182799060,-136.0
2025/05/19 02:18:37.286653032,-136.0
2025/05/19 02:18:37.385777143,-136.0
2025/05/19 02:18:37.487619867,-137.0
2025/05/19 02:18:37.592070433,-137.0
2025/05/19 02:18:37.685907860,-138.0
2025/05/19 02:18:37.786287497,-136.0
2025/05/19 02:18:37.894425024,-133.13521102434595
2025/05/19 02:18:37.995535218,-130.2704220486919
2025/05/19 02:18:38.84279762,-127.40563307303785
2025/05/19 02:18:38.197525545,-124.5408440973838
2025/05/19 02:18:38.287880817,-122.0
2025/05/19 02:18:38.389785186,-119.13521102434594
2025/05/19 02:18:38.490923733,-116.27042204869188
2025/05/19 02:18:38.583232199,-113.69211197060324
2025/05/19 02:18:38.688567588,-110.54084409738377
2025/05/19 02:18:38.788985262,-112.0
2025/05/19 02:18:38.893755878,-110.0
2025/05/19 02:18:38.982956986,-113.0
2025/05/19 02:18:39.84301044,-115.86478897565408
2025/05/19 02:18:39.185180095,-118.00000000000001
2025/05/19 02:18:39.289438334,-120.86478897565406
2025/05/19 02:18:39.390877077,-123.72957795130813
2025/05/19 02:18:39.491522583,-126.59436692696218
2025/05/19 02:18:39.593683887,-129.45915590261623
2025/05/19 02:18:39.685880668,-132.0374659807049
2025/05/19 02:18:39.784896191,-135.0
2025/05/19 02:18:39.885849941,-134.0
2025/05/19 02:18:39.988306228,-136.0
2025/05/19 02:18:40.102060464,-137.0
2025/05/19 02:18:40.191367369,-138.2864788975654
2025/05/19 02:18:40.287703007,-139.0
2025/05/19 02:18:40.389609057,-140.0
2025/05/19 02:18:40.490499876,-141.0
2025/05/19 02:18:40.592439863,-141.0
2025/05/19 02:18:40.691931671,-142.0
2025/05/19 02:18:40.784708324,-143.0
2025/05/19 02:18:40.887883799,-140.13521102434595
2025/05/19 02:18:40.989326936,-137.2704220486919
2025/05/19 02:18:41.89775384,-135.0
2025/05/19 02:18:41.193734844,-135.28647889756542
2025/05/19 02:18:41.288810991,-137.0
2025/05/19 02:18:41.393263502,-138.2864788975654
2025/05/19 02:18:41.488562901,-139.0
2025/05/19 02:18:41.589507946,-141.0
2025/05/19 02:18:41.692312987,-142.0
2025/05/19 02:18:41.793200298,-143.0
2025/05/19 02:18:41.885825325,-140.42168992191137
2025/05/19 02:18:41.989013907,-137.42168992191134
2025/05/19 02:18:42.87899751,-135.0
2025/05/19 02:18:42.188839788,-132.13521102434595
2025/05/19 02:18:42.291278337,-129.2704220486919
2025/05/19 02:18:42.395639816,-126.40563307303783
2025/05/19 02:18:42.484562749,-124.0
2025/05/19 02:18:42.586571738,-121.13521102434594
2025/05/19 02:18:42.688264897,-118.55690094625729
2025/05/19 02:18:42.788263554,-120.84873212678053
2025/05/19 02:18:42.886595327,-122.0
2025/05/19 02:18:42.984941475,-124.0
2025/05/19 02:18:43.86429987,-126.86478897565405
2025/05/19 02:18:43.185518032,-129.7295779513081
2025/05/19 02:18:43.290398762,-132.59436692696215
2025/05/19 02:18:43.391216636,-135.0
2025/05/19 02:18:43.491101794,-137.28647889756542
2025/05/19 02:18:43.594654334,-139.0
2025/05/19 02:18:43.690295312,-141.0
2025/05/19 02:18:43.797763846,-140.0
2025/05/19 02:18:43.887458615,-140.0
2025/05/19 02:18:43.991102476,-139.0
2025/05/19 02:18:44.89780752,-139.0
