time,data
2025/05/07 10:42:04.316900281,-144.5165562913907
2025/05/07 10:42:04.426786267,-144.5165562913907
2025/05/07 10:42:04.534620312,-144.5165562913907
2025/05/07 10:42:04.640448500,-144.5165562913907
2025/05/07 10:42:04.748899946,-144.03973509933775
2025/05/07 10:42:04.870351930,-144.03973509933775
2025/05/07 10:42:05.37183511,-144.03973509933775
2025/05/07 10:42:05.120918631,-144.03973509933775
2025/05/07 10:42:05.249031918,-143.6026490066225
2025/05/07 10:42:05.365811555,-142.88741721854305
2025/05/07 10:42:05.478385985,-142.88741721854305
2025/05/07 10:42:05.606537347,-142.88741721854305
2025/05/07 10:42:05.731221283,-142.88741721854305
2025/05/07 10:42:05.913784069,-142.88741721854305
2025/05/07 10:42:06.38981661,-142.6887417218543
2025/05/07 10:42:06.179034520,-141.97350993377484
2025/05/07 10:42:06.304871426,-141.97350993377484
2025/05/07 10:42:06.409256502,-141.97350993377484
2025/05/07 10:42:06.537705657,-141.97350993377484
2025/05/07 10:42:06.645511569,-141.97350993377484
2025/05/07 10:42:06.758971809,-141.97350993377484
2025/05/07 10:42:06.898867410,-141.53642384105962
2025/05/07 10:42:07.20033220,-141.05960264900662
2025/05/07 10:42:07.142031847,-141.05960264900662
2025/05/07 10:42:07.276990639,-141.05960264900662
2025/05/07 10:42:07.423063593,-141.05960264900662
2025/05/07 10:42:07.520264568,-141.05960264900662
2025/05/07 10:42:07.652245721,-141.05960264900662
2025/05/07 10:42:07.755799763,-141.05960264900662
2025/05/07 10:42:07.865813089,-140.8211920529801
2025/05/07 10:42:07.993356964,-139.90728476821192
2025/05/07 10:42:08.121202888,-139.90728476821192
2025/05/07 10:42:08.236987614,-139.90728476821192
2025/05/07 10:42:08.347050799,-139.90728476821192
2025/05/07 10:42:08.453188484,-139.90728476821192
2025/05/07 10:42:08.567652845,-139.90728476821192
2025/05/07 10:42:08.703837606,-139.90728476821192
2025/05/07 10:42:08.839324919,-139.90728476821192
2025/05/07 10:42:08.954499784,-139.4701986754967
2025/05/07 10:42:09.123322457,-138.9933774834437
2025/05/07 10:42:09.232187885,-138.9933774834437
2025/05/07 10:42:09.348864034,-138.9933774834437
2025/05/07 10:42:09.509169696,-138.9933774834437
2025/05/07 10:42:09.615121870,-138.9933774834437
2025/05/07 10:42:09.744593617,-138.9933774834437
2025/05/07 10:42:09.866991896,-138.9933774834437
2025/05/07 10:42:10.82295966,-138.75496688741723
2025/05/07 10:42:10.187607497,-138.0794701986755
2025/05/07 10:42:10.260490462,-138.0794701986755
2025/05/07 10:42:10.383360654,-138.0794701986755
2025/05/07 10:42:10.464695288,-138.0794701986755
2025/05/07 10:42:10.588865034,-138.0794701986755
2025/05/07 10:42:10.725308503,-138.0794701986755
2025/05/07 10:42:10.812859437,-138.0794701986755
2025/05/07 10:42:10.909188554,-138.0794701986755
2025/05/07 10:42:11.8944224,-138.0794701986755
2025/05/07 10:42:11.119759690,-138.0794701986755
2025/05/07 10:42:11.213406623,-138.0794701986755
2025/05/07 10:42:11.326829598,-138.0794701986755
2025/05/07 10:42:11.442712750,-137.841059602649
2025/05/07 10:42:11.560042053,-136.9271523178808
2025/05/07 10:42:11.668722993,-136.9271523178808
2025/05/07 10:42:11.782386734,-136.9271523178808
