time,header_stamp_secs,header_stamp_nsecs,header_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
2025/05/07 10:32:22.848424571,1746606742,848076963,mti/imu_base_body,0.9759229873049262,0.21637585110625374,0.024212560412088618,0.013021744359499713,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.014978007413446903,-0.004596593324095011,0.07556414604187012,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.2773306667804718,-0.22924576699733734,9.821927070617676,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:22.898996561,1746606742,898739881,mti/imu_base_body,0.9760225627265582,0.21593675394224393,0.024143153591173368,0.012976266036185626,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.016490286216139793,-0.008476708084344864,0.08202099055051804,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.27113083004951477,-0.22705775499343872,9.796971321105957,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:22.948308957,1746606742,947962593,mti/imu_base_body,0.9761179969928184,0.21550945980330066,0.024114654594004963,0.012954231580046468,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.012211136519908905,-0.002531335921958089,0.07901579886674881,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.2678220868110657,-0.2453327625989914,9.791322708129883,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:22.998744067,1746606742,998083623,mti/imu_base_body,0.9762096284318116,0.21509657340955912,0.024068611168927508,0.012997208195975093,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,-0.0007797626894898713,-8.418354263994843e-05,0.07407141476869583,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.2580811083316803,-0.2323927879333496,9.79599380493164,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:23.48582115,1746606743,48082190,mti/imu_base_body,0.9762965198180844,0.21469722486640008,0.02407919526060518,0.013053711401924128,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,-0.0002962703292723745,-0.0018295360496267676,0.07115550339221954,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.2652549743652344,-0.22704137861728668,9.809195518493652,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:23.98172622,1746606743,97885049,mti/imu_base_body,0.9763878348081059,0.2142814404550178,0.02409200511183766,0.013032099023290344,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.008407260291278362,0.006575733423233032,0.07350782305002213,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.2586861252784729,-0.23421570658683777,9.794905662536621,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:23.148522199,1746606743,148251660,mti/imu_base_body,0.9764826720713268,0.21384798517555537,0.024098936298870197,0.013033481885505984,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.00885090883821249,0.0013846878428012133,0.07263806462287903,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.27634933590888977,-0.2314719408750534,9.811127662658691,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:23.197995745,1746606743,197736308,mti/imu_base_body,0.9765644525023947,0.21347546755829988,0.024089327061685643,0.013030701484514372,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.004355798941105604,0.00725963432341814,0.07302897423505783,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.27303454279899597,-0.2245102822780609,9.813048362731934,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:23.249647805,1746606743,249400409,mti/imu_base_body,0.9766602322090192,0.21303568478472973,0.024082432669927302,0.013062322397821067,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.0038755626883357763,-0.0060326349921524525,0.08053739368915558,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.2677535116672516,-0.24908863008022308,9.810524940490723,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
2025/05/07 10:32:23.298624734,1746606743,298051275,mti/imu_base_body,0.9767590960474177,0.21258344659139922,0.02405573853236823,0.013086938817591712,0.017453292519943295,0.0,0.0,0.0,0.017453292519943295,0.0,0.0,0.0,0.15707963267948966,0.0017267612274736166,0.002709747990593314,0.07906892895698547,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,0.0,0.0,0.0,0.0004363323129985824,-0.25124591588974,-0.2507675588130951,9.789251327514648,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
