time,throttle_reference,angle_reference
2025/05/19 02:18:25.248741168,0,135
2025/05/19 02:18:25.368107114,0,135
2025/05/19 02:18:25.456735046,0,135
2025/05/19 02:18:25.550623061,0,135
2025/05/19 02:18:25.649470254,0,135
2025/05/19 02:18:25.748684088,0,135
2025/05/19 02:18:25.849239366,0,135
2025/05/19 02:18:25.949889624,0,135
2025/05/19 02:18:26.73082595,0,135
2025/05/19 02:18:26.174268576,0,135
2025/05/19 02:18:26.276788867,0,135
2025/05/19 02:18:26.348780516,0,135
2025/05/19 02:18:26.452216150,0,135
2025/05/19 02:18:26.548928109,0,135
2025/05/19 02:18:26.648932195,0,135
2025/05/19 02:18:26.748738842,0,135
2025/05/19 02:18:26.848724264,0,135
2025/05/19 02:18:26.951421577,0,135
2025/05/19 02:18:27.75036313,0,135
2025/05/19 02:18:27.166118354,0,135
2025/05/19 02:18:27.272786629,0,135
2025/05/19 02:18:27.352959306,0,135
2025/05/19 02:18:27.456092103,0,135
2025/05/19 02:18:27.554721989,0,135
2025/05/19 02:18:27.670576907,0,135
2025/05/19 02:18:27.752341435,0,135
2025/05/19 02:18:27.867771952,0,135
2025/05/19 02:18:27.996632549,0,135
2025/05/19 02:18:28.56698465,0,135
2025/05/19 02:18:28.168342264,0,135
2025/05/19 02:18:28.268977887,-1,134
2025/05/19 02:18:28.351910827,-1,134
2025/05/19 02:18:28.475946970,-1,134
2025/05/19 02:18:28.562935555,-1,134
2025/05/19 02:18:28.709079131,-36,135
2025/05/19 02:18:28.802905573,-38,134
2025/05/19 02:18:28.858974171,-5,134
2025/05/19 02:18:28.973966473,-5,134
2025/05/19 02:18:29.90186336,-5,134
2025/05/19 02:18:29.168478870,-5,134
2025/05/19 02:18:29.276565779,-5,134
2025/05/19 02:18:29.372872982,-5,134
2025/05/19 02:18:29.453964430,-5,134
2025/05/19 02:18:29.551964919,-5,134
2025/05/19 02:18:29.662440837,-5,134
2025/05/19 02:18:29.749334801,-4,134
2025/05/19 02:18:29.849960193,-4,134
2025/05/19 02:18:29.949728112,-4,134
2025/05/19 02:18:30.51660055,-4,134
2025/05/19 02:18:30.150349075,-4,134
2025/05/19 02:18:30.249515924,-4,134
2025/05/19 02:18:30.348962449,-4,134
2025/05/19 02:18:30.450044094,-4,134
2025/05/19 02:18:30.551779251,-4,134
2025/05/19 02:18:30.650572064,-4,134
2025/05/19 02:18:30.749129497,-1,135
2025/05/19 02:18:30.849327408,-1,135
2025/05/19 02:18:30.948745832,-1,135
2025/05/19 02:18:31.48677899,-1,135
2025/05/19 02:18:31.148733900,-1,135
2025/05/19 02:18:31.249746837,-2,135
2025/05/19 02:18:31.348855979,-2,135
2025/05/19 02:18:31.469935634,-73,136
2025/05/19 02:18:31.568052110,-160,137
2025/05/19 02:18:31.662178377,-233,135
2025/05/19 02:18:31.750165420,-162,134
2025/05/19 02:18:31.848679338,-53,132
2025/05/19 02:18:31.948748617,-39,133
2025/05/19 02:18:32.50909265,-35,133
2025/05/19 02:18:32.148684574,-32,134
2025/05/19 02:18:32.248792703,-30,134
2025/05/19 02:18:32.349105124,-28,135
2025/05/19 02:18:32.449177462,-26,135
2025/05/19 02:18:32.548978206,-25,135
2025/05/19 02:18:32.650341897,-21,136
2025/05/19 02:18:32.748905360,-21,136
2025/05/19 02:18:32.848857596,-22,136
2025/05/19 02:18:32.948770769,-22,137
2025/05/19 02:18:33.48781730,-22,137
2025/05/19 02:18:33.148807254,-22,137
2025/05/19 02:18:33.249852770,-22,137
2025/05/19 02:18:33.349756905,-22,137
2025/05/19 02:18:33.448731397,-23,137
2025/05/19 02:18:33.549148113,-23,137
2025/05/19 02:18:33.648762692,-23,137
2025/05/19 02:18:33.749301880,7,137
2025/05/19 02:18:33.848856297,-8,137
2025/05/19 02:18:33.949676634,-13,137
2025/05/19 02:18:34.48792644,-14,137
2025/05/19 02:18:34.149613003,-14,137
2025/05/19 02:18:34.249318286,-14,138
2025/05/19 02:18:34.350175166,-15,138
2025/05/19 02:18:34.448923971,-15,138
2025/05/19 02:18:34.549800467,-15,138
2025/05/19 02:18:34.648705358,-14,139
2025/05/19 02:18:34.748811650,-14,139
2025/05/19 02:18:34.848702952,-14,139
2025/05/19 02:18:34.949855883,-14,139
2025/05/19 02:18:35.49256326,-15,139
2025/05/19 02:18:35.148839352,-15,139
2025/05/19 02:18:35.248935514,-16,140
2025/05/19 02:18:35.349081164,-16,140
2025/05/19 02:18:35.449220850,-17,140
2025/05/19 02:18:35.549646555,-17,140
2025/05/19 02:18:35.650966519,-20,140
2025/05/19 02:18:35.749723010,-21,140
2025/05/19 02:18:35.849569629,-21,141
2025/05/19 02:18:35.949204626,-22,141
2025/05/19 02:18:36.48840641,-22,141
2025/05/19 02:18:36.148847598,-23,141
2025/05/19 02:18:36.249066145,-23,142
2025/05/19 02:18:36.350461077,-23,142
2025/05/19 02:18:36.448672876,-23,142
2025/05/19 02:18:36.549088141,-22,142
2025/05/19 02:18:36.648911108,-22,142
2025/05/19 02:18:36.767655735,60,139
2025/05/19 02:18:36.849379208,102,137
2025/05/19 02:18:36.949867660,85,134
2025/05/19 02:18:37.49276209,67,131
2025/05/19 02:18:37.148775321,53,128
2025/05/19 02:18:37.249264550,51,125
2025/05/19 02:18:37.348760814,53,123
2025/05/19 02:18:37.448793745,55,120
2025/05/19 02:18:37.549101574,57,117
2025/05/19 02:18:37.667522480,-13,119
2025/05/19 02:18:37.766886638,-114,116
2025/05/19 02:18:37.848876911,-50,117
2025/05/19 02:18:37.949791614,-42,120
2025/05/19 02:18:38.49571609,-37,123
2025/05/19 02:18:38.151385672,-35,126
2025/05/19 02:18:38.249422009,-34,129
2025/05/19 02:18:38.351170809,-34,131
2025/05/19 02:18:38.449194489,-34,133
2025/05/19 02:18:38.549010164,-33,135
2025/05/19 02:18:38.664938937,39,133
2025/05/19 02:18:38.765421002,80,130
2025/05/19 02:18:38.849961643,114,128
2025/05/19 02:18:38.949399050,84,125
2025/05/19 02:18:39.49492856,54,122
2025/05/19 02:18:39.148859930,33,119
2025/05/19 02:18:39.250034923,33,117
2025/05/19 02:18:39.350406605,34,115
2025/05/19 02:18:39.449023980,35,114
2025/05/19 02:18:39.548877610,36,112
2025/05/19 02:18:39.648775644,37,111
2025/05/19 02:18:39.749282488,75,109
2025/05/19 02:18:39.848869926,71,106
2025/05/19 02:18:39.950705958,73,103
2025/05/19 02:18:40.48795710,76,100
2025/05/19 02:18:40.149130442,78,97
2025/05/19 02:18:40.251090062,81,95
2025/05/19 02:18:40.351079355,84,92
2025/05/19 02:18:40.448877579,87,90
2025/05/19 02:18:40.551055777,87,90
2025/05/19 02:18:40.650605444,86,90
2025/05/19 02:18:40.766567971,17,90
2025/05/19 02:18:40.849318254,-29,92
2025/05/19 02:18:40.951793894,-30,94
2025/05/19 02:18:41.49667506,-22,97
2025/05/19 02:18:41.152938924,-24,100
2025/05/19 02:18:41.248848780,-25,103
2025/05/19 02:18:41.351024250,-27,106
2025/05/19 02:18:41.448867764,-29,109
2025/05/19 02:18:41.549318360,-30,112
2025/05/19 02:18:41.649517876,-32,114
2025/05/19 02:18:41.766068068,-102,112
2025/05/19 02:18:41.868263634,-209,109
2025/05/19 02:18:41.950274284,-157,110
2025/05/19 02:18:42.48861919,-63,113
2025/05/19 02:18:42.149418801,-58,116
2025/05/19 02:18:42.250663472,-56,119
2025/05/19 02:18:42.349151068,-56,122
2025/05/19 02:18:42.448891367,-55,124
2025/05/19 02:18:42.550390265,-54,127
2025/05/19 02:18:42.668187317,47,126
2025/05/19 02:18:42.748995613,-21,126
2025/05/19 02:18:42.849911822,-42,128
2025/05/19 02:18:42.950088059,-45,131
2025/05/19 02:18:43.52187697,-47,134
2025/05/19 02:18:43.148861157,-49,137
2025/05/19 02:18:43.251217535,-51,139
2025/05/19 02:18:43.349498115,-52,141
2025/05/19 02:18:43.449162413,-53,142
2025/05/19 02:18:43.549148126,-54,143
2025/05/19 02:18:43.659726480,21,143
2025/05/19 02:18:43.791186184,54,141
2025/05/19 02:18:43.850156711,34,139
2025/05/19 02:18:43.948951706,4,137
2025/05/19 02:18:44.50276773,-20,138
2025/05/19 02:18:44.149955177,-22,141
2025/05/19 02:18:44.248704114,-24,143
2025/05/19 02:18:44.349646580,-26,145
2025/05/19 02:18:44.451908900,-27,146
2025/05/19 02:18:44.549890871,-29,148
2025/05/19 02:18:44.663278393,-30,150
2025/05/19 02:18:44.749261620,-59,148
2025/05/19 02:18:44.849341190,-42,148
2025/05/19 02:18:44.948935472,-43,149
2025/05/19 02:18:45.50764480,-44,150
2025/05/19 02:18:45.148904663,-45,150
2025/05/19 02:18:45.249771240,-46,151
2025/05/19 02:18:45.349986877,-46,151
2025/05/19 02:18:45.448949349,-47,152
2025/05/19 02:18:45.550034483,-48,152
2025/05/19 02:18:45.648928534,-48,152
2025/05/19 02:18:45.751212794,-52,151
2025/05/19 02:18:45.849355519,-52,151
2025/05/19 02:18:45.948841556,-53,151
2025/05/19 02:18:46.48954451,-53,151
2025/05/19 02:18:46.150888997,-54,151
2025/05/19 02:18:46.248883703,-54,151
2025/05/19 02:18:46.349059659,-55,152
2025/05/19 02:18:46.448893458,-55,152
2025/05/19 02:18:46.548815872,-56,152
2025/05/19 02:18:46.649942078,-70,149
2025/05/19 02:18:46.749428096,-64,148
2025/05/19 02:18:46.849202029,-64,148
2025/05/19 02:18:46.948856429,-64,148
2025/05/19 02:18:47.49086757,-65,148
2025/05/19 02:18:47.151994683,-65,148
2025/05/19 02:18:47.249741749,-66,148
2025/05/19 02:18:47.348817073,-66,148
2025/05/19 02:18:47.448849526,-66,148
2025/05/19 02:18:47.549024263,-67,148
2025/05/19 02:18:47.650645654,-45,151
2025/05/19 02:18:47.748888845,-55,152
2025/05/19 02:18:47.849319190,-56,153
2025/05/19 02:18:47.949247633,-57,154
