time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2025/05/07 10:29:52.283296210,1746606592,282583367,hemisphere,1746606592,250000000,hemisphere
2025/05/07 10:29:52.335001148,1746606592,333683411,hemisphere,1746606592,300000000,hemisphere
2025/05/07 10:29:52.389028076,1746606592,388017527,hemisphere,1746606592,350000000,hemisphere
2025/05/07 10:29:52.438681404,1746606592,433801002,hemisphere,1746606592,400000000,hemisphere
2025/05/07 10:29:52.485960102,1746606592,484495264,hemisphere,1746606592,450000000,hemisphere
2025/05/07 10:29:52.535545549,1746606592,534506119,hemisphere,1746606592,500000000,hemisphere
2025/05/07 10:29:52.587271640,1746606592,586556404,hemisphere,1746606592,550000000,hemisphere
2025/05/07 10:29:52.635477288,1746606592,634707722,hemisphere,1746606592,600000000,hemisphere
2025/05/07 10:29:52.684582124,1746606592,683851189,hemisphere,1746606592,650000000,hemisphere
2025/05/07 10:29:52.735429554,1746606592,734519113,hemisphere,1746606592,700000000,hemisphere
2025/05/07 10:29:52.783964845,1746606592,782958195,hemisphere,1746606592,750000000,hemisphere
2025/05/07 10:29:52.835168291,1746606592,833997971,hemisphere,1746606592,800000000,hemisphere
2025/05/07 10:29:52.885738531,1746606592,884533141,hemisphere,1746606592,850000000,hemisphere
2025/05/07 10:29:52.934539131,1746606592,933068164,hemisphere,1746606592,900000000,hemisphere
2025/05/07 10:29:52.984078514,1746606592,983541196,hemisphere,1746606592,950000000,hemisphere
2025/05/07 10:29:53.36654093,1746606593,34315593,hemisphere,1746606593,0,hemisphere
2025/05/07 10:29:53.103445536,1746606593,83561339,hemisphere,1746606593,50000000,hemisphere
2025/05/07 10:29:53.137281022,1746606593,135276422,hemisphere,1746606593,100000000,hemisphere
2025/05/07 10:29:53.199606077,1746606593,184263187,hemisphere,1746606593,150000000,hemisphere
2025/05/07 10:29:53.250755106,1746606593,234165357,hemisphere,1746606593,200000000,hemisphere
2025/05/07 10:29:53.284201822,1746606593,283691531,hemisphere,1746606593,250000000,hemisphere
2025/05/07 10:29:53.336054164,1746606593,334126634,hemisphere,1746606593,300000000,hemisphere
2025/05/07 10:29:53.390709653,1746606593,387272495,hemisphere,1746606593,350000000,hemisphere
2025/05/07 10:29:53.443087421,1746606593,433555833,hemisphere,1746606593,400000000,hemisphere
2025/05/07 10:29:53.483949655,1746606593,483269883,hemisphere,1746606593,450000000,hemisphere
2025/05/07 10:29:53.535219184,1746606593,534362899,hemisphere,1746606593,500000000,hemisphere
