time,throttle_reference,angle_reference
2025/05/07 10:48:44.386647885,4,-45
2025/05/07 10:48:44.557031476,4,-45
2025/05/07 10:48:44.642527259,4,-45
2025/05/07 10:48:44.720512432,4,-45
2025/05/07 10:48:44.805008477,4,-45
2025/05/07 10:48:44.888975165,4,-45
2025/05/07 10:48:44.985754642,4,-45
2025/05/07 10:48:45.87693510,4,-45
2025/05/07 10:48:45.173675279,4,-45
2025/05/07 10:48:45.263443978,4,-45
2025/05/07 10:48:45.355059899,4,-45
2025/05/07 10:48:45.451350793,4,-45
2025/05/07 10:48:45.577732325,4,-45
2025/05/07 10:48:45.831304238,4,-45
2025/05/07 10:48:45.938241600,4,-45
2025/05/07 10:48:46.55068938,4,-45
2025/05/07 10:48:46.170090407,4,-45
2025/05/07 10:48:46.257158634,4,-45
2025/05/07 10:48:46.360577769,4,-45
2025/05/07 10:48:46.448495650,4,-45
2025/05/07 10:48:46.530882701,4,-45
2025/05/07 10:48:46.603296961,4,-45
2025/05/07 10:48:46.664369303,4,-45
2025/05/07 10:48:46.801163166,4,-45
2025/05/07 10:48:46.880169918,4,-45
2025/05/07 10:48:47.572932150,4,-45
2025/05/07 10:48:48.202142246,4,-45
2025/05/07 10:48:48.691054604,4,-45
2025/05/07 10:48:48.802774760,4,-45
2025/05/07 10:48:48.928803414,4,-45
2025/05/07 10:48:49.36731696,4,-45
2025/05/07 10:48:49.207412989,4,-45
2025/05/07 10:48:49.303160996,4,-45
2025/05/07 10:48:49.406306815,4,-45
2025/05/07 10:48:49.532695171,4,-45
2025/05/07 10:48:49.691614242,4,-45
2025/05/07 10:48:50.7606936,4,-45
2025/05/07 10:48:50.28934908,4,-45
2025/05/07 10:48:50.187641899,4,-45
2025/05/07 10:48:50.256258487,4,-45
2025/05/07 10:48:50.365304589,4,-45
2025/05/07 10:48:50.522235533,4,-45
2025/05/07 10:48:50.565230554,4,-45
2025/05/07 10:48:50.645195974,4,-45
2025/05/07 10:48:50.756795406,4,-45
2025/05/07 10:48:50.864719458,4,-45
2025/05/07 10:48:50.958070975,4,-45
2025/05/07 10:48:51.90424335,4,-45
2025/05/07 10:48:51.167859328,4,-45
2025/05/07 10:48:51.450588736,4,-45
2025/05/07 10:48:51.555017060,4,-45
2025/05/07 10:48:51.647348349,4,-45
2025/05/07 10:48:51.901317972,4,-45
2025/05/07 10:48:52.58820921,4,-45
2025/05/07 10:48:52.149902429,4,-45
2025/05/07 10:48:52.254829716,4,-45
2025/05/07 10:48:52.426588620,4,-45
2025/05/07 10:48:52.440442733,4,-45
2025/05/07 10:48:52.531128114,4,-45
2025/05/07 10:48:52.625027925,4,-45
2025/05/07 10:48:52.785667252,4,-45
2025/05/07 10:48:53.6539446,4,-45
2025/05/07 10:48:53.35212306,4,-45
2025/05/07 10:48:53.82689787,4,-45
2025/05/07 10:48:53.129004717,4,-45
2025/05/07 10:48:53.194202981,4,-45
2025/05/07 10:48:53.323213433,4,-45
2025/05/07 10:48:53.760250149,68,0
2025/05/07 10:48:53.829907454,89,0
2025/05/07 10:48:53.909979923,83,0
2025/05/07 10:48:54.140539253,146,-45
2025/05/07 10:48:54.350185693,229,-45
2025/05/07 10:48:54.575549421,339,-44
2025/05/07 10:48:54.643094786,362,-41
2025/05/07 10:48:54.737665992,350,-40
2025/05/07 10:48:54.830809247,338,-38
2025/05/07 10:48:54.927578383,326,-37
2025/05/07 10:48:54.987595694,313,-35
2025/05/07 10:48:55.208041387,402,-36
2025/05/07 10:48:55.319040965,477,-31
2025/05/07 10:48:55.376118181,500,-29
2025/05/07 10:48:55.494140726,492,-29
2025/05/07 10:48:55.603211792,631,-41
2025/05/07 10:48:55.729896262,734,-35
2025/05/07 10:48:55.962506080,808,-32
2025/05/07 10:48:56.190293713,810,-31
2025/05/07 10:48:56.380182371,806,-30
2025/05/07 10:48:56.512893021,803,-30
2025/05/07 10:48:56.578249700,799,-29
2025/05/07 10:48:56.757278228,856,-32
2025/05/07 10:48:56.809334985,869,-30
2025/05/07 10:48:56.864901545,868,-30
2025/05/07 10:48:56.981014428,878,-33
2025/05/07 10:48:57.214816933,878,-32
2025/05/07 10:48:57.275467521,878,-31
2025/05/07 10:48:57.385968945,879,-31
2025/05/07 10:48:57.455130622,879,-31
2025/05/07 10:48:57.556673476,879,-31
2025/05/07 10:48:57.673413224,878,-31
2025/05/07 10:48:57.764567181,878,-31
2025/05/07 10:48:57.860237180,877,-31
2025/05/07 10:48:57.956801537,875,-32
2025/05/07 10:48:58.61245205,874,-32
2025/05/07 10:48:58.159041111,872,-32
2025/05/07 10:48:58.259251830,869,-32
2025/05/07 10:48:58.384621338,878,-34
2025/05/07 10:48:58.461710028,875,-35
2025/05/07 10:48:58.592072318,875,-34
2025/05/07 10:48:58.663603265,875,-34
2025/05/07 10:48:58.756004242,875,-34
2025/05/07 10:48:58.852659050,875,-34
2025/05/07 10:48:58.961560083,875,-34
2025/05/07 10:48:59.61565912,875,-34
2025/05/07 10:48:59.301956264,875,-35
2025/05/07 10:48:59.500798271,875,-35
2025/05/07 10:48:59.702407937,875,-35
2025/05/07 10:48:59.853876893,875,-35
2025/05/07 10:49:00.43036706,875,-35
2025/05/07 10:49:00.132433007,875,-35
2025/05/07 10:49:00.221975250,875,-35
2025/05/07 10:49:00.304412428,875,-35
2025/05/07 10:49:00.354139962,875,-35
2025/05/07 10:49:00.464666219,875,-35
2025/05/07 10:49:00.715017514,875,-36
2025/05/07 10:49:00.917458315,875,-36
2025/05/07 10:49:01.114234220,875,-36
2025/05/07 10:49:01.332041757,875,-36
2025/05/07 10:49:01.392707748,875,-34
2025/05/07 10:49:01.459980069,875,-34
2025/05/07 10:49:01.561775106,875,-34
2025/05/07 10:49:01.681540626,875,-35
2025/05/07 10:49:01.778360008,878,-34
2025/05/07 10:49:01.877155359,879,-35
2025/05/07 10:49:01.956761273,879,-35
2025/05/07 10:49:02.60467499,878,-36
2025/05/07 10:49:02.157055410,878,-36
2025/05/07 10:49:02.259848935,875,-37
2025/05/07 10:49:02.383796846,856,-38
2025/05/07 10:49:02.487141807,864,-40
2025/05/07 10:49:02.585120482,865,-40
2025/05/07 10:49:02.681522421,871,-41
2025/05/07 10:49:02.750440478,872,-41
2025/05/07 10:49:02.866080957,876,-41
2025/05/07 10:49:02.986876903,876,-42
2025/05/07 10:49:03.63161155,878,-42
2025/05/07 10:49:03.167651750,780,-45
2025/05/07 10:49:03.253892765,783,-45
2025/05/07 10:49:03.360406332,800,-46
2025/05/07 10:49:03.454536315,803,-46
2025/05/07 10:49:03.553540659,818,-47
2025/05/07 10:49:03.657462513,821,-47
2025/05/07 10:49:03.759082163,829,-48
2025/05/07 10:49:03.869862808,744,-55
2025/05/07 10:49:03.958089361,757,-55
2025/05/07 10:49:04.70002409,768,-55
2025/05/07 10:49:04.187588520,780,-56
2025/05/07 10:49:04.257302572,790,-56
2025/05/07 10:49:04.359334024,800,-56
2025/05/07 10:49:04.604597525,809,-56
2025/05/07 10:49:04.799428816,815,-57
2025/05/07 10:49:04.983848775,700,-68
2025/05/07 10:49:05.179464670,709,-69
2025/05/07 10:49:05.365747970,718,-69
2025/05/07 10:49:05.493674849,726,-69
2025/05/07 10:49:05.568923131,734,-69
2025/05/07 10:49:05.627868249,728,-71
2025/05/07 10:49:05.677649714,713,-73
2025/05/07 10:49:05.779218936,698,-75
2025/05/07 10:49:05.860292262,687,-78
2025/05/07 10:49:05.957379173,594,-90
2025/05/07 10:49:06.55444294,480,-90
2025/05/07 10:49:06.151644781,491,-90
2025/05/07 10:49:06.253117321,501,-90
2025/05/07 10:49:06.352332596,511,-90
2025/05/07 10:49:06.452210551,520,-90
2025/05/07 10:49:06.562890126,521,-89
2025/05/07 10:49:06.655238745,395,-90
2025/05/07 10:49:06.754089193,406,-90
2025/05/07 10:49:06.854813162,418,-90
2025/05/07 10:49:06.982586462,426,-90
2025/05/07 10:49:07.58761313,428,-90
2025/05/07 10:49:07.157868382,429,-90
2025/05/07 10:49:07.277889777,431,-90
2025/05/07 10:49:07.357204334,229,-90
2025/05/07 10:49:07.459113545,238,-90
2025/05/07 10:49:07.558448528,251,-90
2025/05/07 10:49:07.654586812,264,-90
2025/05/07 10:49:07.757039094,268,-90
2025/05/07 10:49:07.853578201,271,-90
2025/05/07 10:49:07.981137996,273,-90
2025/05/07 10:49:08.69347406,97,-90
2025/05/07 10:49:08.184825293,112,-90
2025/05/07 10:49:08.252678421,117,-89
2025/05/07 10:49:08.352586723,120,-90
2025/05/07 10:49:08.456006357,122,-89
2025/05/07 10:49:08.564634799,125,-89
2025/05/07 10:49:08.680686604,127,-89
2025/05/07 10:49:08.756879493,130,-89
2025/05/07 10:49:08.853787186,4,-45
2025/05/07 10:49:08.956946395,4,-45
2025/05/07 10:49:09.55428423,6,-90
2025/05/07 10:49:09.152926189,9,-90
2025/05/07 10:49:09.250663372,12,-90
2025/05/07 10:49:09.386562179,14,-90
2025/05/07 10:49:09.524485974,4,-45
2025/05/07 10:49:09.571161957,4,-45
2025/05/07 10:49:09.652825949,4,-45
2025/05/07 10:49:09.753403514,4,-45
2025/05/07 10:49:09.852486653,4,-45
2025/05/07 10:49:09.952601295,4,-45
2025/05/07 10:49:10.62590356,4,-45
2025/05/07 10:49:10.157504391,4,-45
2025/05/07 10:49:10.256207600,4,-45
2025/05/07 10:49:10.355198922,4,-45
2025/05/07 10:49:10.461496107,4,-45
2025/05/07 10:49:10.595342504,4,-45
2025/05/07 10:49:10.656773439,4,-45
2025/05/07 10:49:10.798181142,4,-45
2025/05/07 10:49:10.871035876,4,-45
2025/05/07 10:49:10.956945820,4,-45
2025/05/07 10:49:11.60086719,4,-45
2025/05/07 10:49:11.154278901,4,-45
2025/05/07 10:49:11.261207114,4,-45
2025/05/07 10:49:11.360024137,4,-45
2025/05/07 10:49:11.460107058,4,-45
2025/05/07 10:49:11.554654843,4,-45
2025/05/07 10:49:11.687121223,4,-45
2025/05/07 10:49:11.779461517,4,-45
2025/05/07 10:49:11.855109756,4,-45
2025/05/07 10:49:11.960170149,4,-45
2025/05/07 10:49:12.54312281,4,-45
2025/05/07 10:49:12.169608706,4,-45
2025/05/07 10:49:12.254745194,4,-45
2025/05/07 10:49:12.352232217,4,-45
2025/05/07 10:49:12.454437151,4,-45
2025/05/07 10:49:12.556810495,4,-45
2025/05/07 10:49:12.658794748,4,-45
2025/05/07 10:49:12.755904177,4,-45
2025/05/07 10:49:12.860284592,4,-45
2025/05/07 10:49:12.982243160,4,-45
2025/05/07 10:49:13.130706129,4,-45
2025/05/07 10:49:13.175158431,4,-45
2025/05/07 10:49:13.257396431,4,-45
2025/05/07 10:49:13.358988653,4,-45
2025/05/07 10:49:13.454992167,4,-45
2025/05/07 10:49:13.555731727,4,-45
2025/05/07 10:49:13.663056019,4,-45
2025/05/07 10:49:13.752074580,4,-45
2025/05/07 10:49:13.852875985,4,-45
2025/05/07 10:49:13.960583463,4,-45
2025/05/07 10:49:14.61759342,4,-45
2025/05/07 10:49:14.204769764,4,-45
2025/05/07 10:49:14.274962828,4,-45
2025/05/07 10:49:14.507538260,4,-45
2025/05/07 10:49:14.579778450,4,-45
2025/05/07 10:49:14.720511752,4,-45
2025/05/07 10:49:14.771414644,4,-45
2025/05/07 10:49:14.994915668,4,-45
2025/05/07 10:49:15.109740848,4,-45
2025/05/07 10:49:15.307034390,4,-45
2025/05/07 10:49:15.361069232,4,-45
2025/05/07 10:49:15.628013286,4,-45
2025/05/07 10:49:15.824861932,4,-45
2025/05/07 10:49:16.26978935,4,-45
2025/05/07 10:49:16.86388289,4,-45
2025/05/07 10:49:16.159116167,4,-45
2025/05/07 10:49:16.395969102,4,-45
2025/05/07 10:49:16.592890487,4,-45
2025/05/07 10:49:16.739544531,4,-45
2025/05/07 10:49:16.797643694,4,-45
2025/05/07 10:49:16.860794294,4,-45
2025/05/07 10:49:16.959899223,4,-45
2025/05/07 10:49:17.64834771,4,-45
2025/05/07 10:49:17.156505606,4,-45
2025/05/07 10:49:17.256554005,4,-45
2025/05/07 10:49:17.387252595,4,-45
2025/05/07 10:49:17.460889201,4,-45
2025/05/07 10:49:17.559870059,4,-45
2025/05/07 10:49:17.805271679,4,-45
2025/05/07 10:49:18.3034229,4,-45
2025/05/07 10:49:18.70347010,4,-45
