time,throttle_reference,angle_reference
2025/05/21 11:47:31.432883957,0,-180
2025/05/21 11:47:31.535477444,0,-180
2025/05/21 11:47:31.631276259,0,-180
2025/05/21 11:47:31.731171962,0,-180
2025/05/21 11:47:31.831243537,0,-180
2025/05/21 11:47:31.931333447,0,-180
2025/05/21 11:47:32.31081225,0,-180
2025/05/21 11:47:32.131154714,0,-180
2025/05/21 11:47:32.231282369,0,-180
2025/05/21 11:47:32.331160671,0,-180
2025/05/21 11:47:32.431426081,0,-180
2025/05/21 11:47:32.531655868,0,-180
2025/05/21 11:47:32.631066336,0,-180
2025/05/21 11:47:32.731651746,0,-180
2025/05/21 11:47:32.832558237,0,-180
2025/05/21 11:47:32.931079719,0,-180
2025/05/21 11:47:33.31119597,0,-180
2025/05/21 11:47:33.131075709,0,-180
2025/05/21 11:47:33.232393060,0,-180
2025/05/21 11:47:33.331235108,0,-180
2025/05/21 11:47:33.432030551,0,-180
2025/05/21 11:47:33.531961089,6,-93
2025/05/21 11:47:33.632538447,15,-93
2025/05/21 11:47:33.732468152,24,-93
2025/05/21 11:47:33.831227916,32,-93
2025/05/21 11:47:33.931155737,40,-93
2025/05/21 11:47:34.32525797,48,-93
2025/05/21 11:47:34.131511969,56,-93
2025/05/21 11:47:34.231072590,63,-93
2025/05/21 11:47:34.331217225,70,-93
2025/05/21 11:47:34.431439404,103,-92
2025/05/21 11:47:34.531909966,111,-92
2025/05/21 11:47:34.634196129,117,-92
2025/05/21 11:47:34.731235169,123,-91
2025/05/21 11:47:34.831091572,128,-91
2025/05/21 11:47:34.931322354,134,-91
2025/05/21 11:47:35.32031479,139,-91
2025/05/21 11:47:35.132637100,144,-91
2025/05/21 11:47:35.231200788,149,-91
2025/05/21 11:47:35.331352979,154,-91
2025/05/21 11:47:35.431254736,158,-91
2025/05/21 11:47:35.531211370,157,-91
2025/05/21 11:47:35.631367897,161,-91
2025/05/21 11:47:35.731159163,165,-91
2025/05/21 11:47:35.833557699,169,-91
2025/05/21 11:47:35.932701439,172,-91
2025/05/21 11:47:36.32160321,176,-91
2025/05/21 11:47:36.133862659,179,-91
2025/05/21 11:47:36.231171626,183,-91
2025/05/21 11:47:36.331092103,186,-91
2025/05/21 11:47:36.431093800,189,-91
2025/05/21 11:47:36.533919973,177,-92
2025/05/21 11:47:36.632458417,180,-92
2025/05/21 11:47:36.731422148,183,-92
2025/05/21 11:47:36.831107957,185,-92
2025/05/21 11:47:36.931093276,188,-92
2025/05/21 11:47:37.31191207,191,-92
2025/05/21 11:47:37.131527128,193,-92
2025/05/21 11:47:37.231261031,-282,121
2025/05/21 11:47:37.331203688,-272,122
2025/05/21 11:47:37.431114286,-284,119
2025/05/21 11:47:37.531454764,-273,120
2025/05/21 11:47:37.631350104,-263,120
2025/05/21 11:47:37.731613644,-253,121
2025/05/21 11:47:37.831846135,-243,121
2025/05/21 11:47:37.931412882,-233,122
2025/05/21 11:47:38.31149661,-224,123
2025/05/21 11:47:38.132307599,-215,124
2025/05/21 11:47:38.231478105,-206,125
2025/05/21 11:47:38.333161016,-198,126
2025/05/21 11:47:38.432264234,-179,129
2025/05/21 11:47:38.533300378,-171,131
2025/05/21 11:47:38.631621775,-164,132
2025/05/21 11:47:38.732353247,-158,134
2025/05/21 11:47:38.831233381,-152,136
2025/05/21 11:47:38.931500491,-146,137
2025/05/21 11:47:39.31096142,-141,139
2025/05/21 11:47:39.131292515,-136,141
2025/05/21 11:47:39.231278523,-132,142
2025/05/21 11:47:39.331261705,-129,144
2025/05/21 11:47:39.431163555,-126,146
2025/05/21 11:47:39.532786106,-113,157
2025/05/21 11:47:39.631213776,-111,159
2025/05/21 11:47:39.731198491,-110,161
2025/05/21 11:47:39.831225128,-109,162
2025/05/21 11:47:39.931814873,-108,164
2025/05/21 11:47:40.31362852,-108,166
2025/05/21 11:47:40.131264816,-108,167
2025/05/21 11:47:40.231217815,-109,169
2025/05/21 11:47:40.331119945,-109,170
2025/05/21 11:47:40.431659758,-104,172
2025/05/21 11:47:40.531622626,-105,174
2025/05/21 11:47:40.631433466,-107,175
2025/05/21 11:47:40.731156578,-109,176
2025/05/21 11:47:40.831152366,-111,176
2025/05/21 11:47:40.931209057,-113,177
2025/05/21 11:47:41.32311252,-116,178
2025/05/21 11:47:41.131536315,-119,178
2025/05/21 11:47:41.232246244,-122,178
2025/05/21 11:47:41.331204933,-126,179
