time,data
2025/05/14 14:46:32.241209033,-136.0
2025/05/14 14:46:32.329740063,-136.0
2025/05/14 14:46:32.459606149,-136.0
2025/05/14 14:46:32.524329659,-135.1405633073038
2025/05/14 14:46:32.619589068,-133.0
2025/05/14 14:46:32.719789871,-133.0
2025/05/14 14:46:32.826565334,-133.5729577951308
2025/05/14 14:46:32.927533621,-136.0
2025/05/14 14:46:33.15423771,-136.0
2025/05/14 14:46:33.120831110,-136.0
2025/05/14 14:46:33.215738153,-135.1405633073038
2025/05/14 14:46:33.329572851,-133.5729577951308
2025/05/14 14:46:33.426935569,-136.0
2025/05/14 14:46:33.527075238,-136.0
2025/05/14 14:46:33.628838458,-136.0
2025/05/14 14:46:33.723455059,-136.0
2025/05/14 14:46:33.828034205,-136.0
2025/05/14 14:46:33.926528474,-136.0
2025/05/14 14:46:34.20119642,-136.0
2025/05/14 14:46:34.115250451,-136.0
2025/05/14 14:46:34.217548119,-135.1405633073038
2025/05/14 14:46:34.321528430,-132.27577433164973
2025/05/14 14:46:34.417490973,-131.5729577951308
2025/05/14 14:46:34.518312217,-133.0
2025/05/14 14:46:34.619745821,-133.0
2025/05/14 14:46:34.721050843,-133.0
2025/05/14 14:46:34.816435710,-133.0
2025/05/14 14:46:34.918153785,-133.0
2025/05/14 14:46:35.17298791,-133.0
2025/05/14 14:46:35.120802351,-133.0
2025/05/14 14:46:35.219341167,-133.0
2025/05/14 14:46:35.319660884,-133.0
2025/05/14 14:46:35.418610596,-133.5729577951308
2025/05/14 14:46:35.519565410,-136.0
2025/05/14 14:46:35.619117616,-136.0
2025/05/14 14:46:35.720155081,-136.0
2025/05/14 14:46:35.814693351,-135.4270422048692
2025/05/14 14:46:35.920939205,-132.56225322921514
2025/05/14 14:46:36.15634806,-130.4270422048692
2025/05/14 14:46:36.115194892,-128.42704220486917
2025/05/14 14:46:36.216181802,-127.28112661460756
2025/05/14 14:46:36.317829569,-128.0
2025/05/14 14:46:36.420890360,-128.0
2025/05/14 14:46:36.517596594,-128.0
2025/05/14 14:46:36.619147299,-128.0
2025/05/14 14:46:36.720737968,-128.0
2025/05/14 14:46:36.813832989,-128.0
2025/05/14 14:46:36.920953210,-127.14056330730378
2025/05/14 14:46:37.19507217,-126.0
2025/05/14 14:46:37.125701693,-126.0
2025/05/14 14:46:37.220290626,-126.5729577951308
2025/05/14 14:46:37.323367393,-127.4270422048692
2025/05/14 14:46:37.414275017,-127.00000000000001
2025/05/14 14:46:37.518756207,-127.00000000000001
2025/05/14 14:46:37.620777359,-127.00000000000001
2025/05/14 14:46:37.718020210,-127.00000000000001
2025/05/14 14:46:37.819735062,-127.00000000000001
2025/05/14 14:46:37.925020282,-127.00000000000001
2025/05/14 14:46:38.22035406,-127.00000000000001
2025/05/14 14:46:38.122522899,-127.00000000000001
2025/05/14 14:46:38.215397161,-127.85943669269624
2025/05/14 14:46:38.320195670,-130.0
2025/05/14 14:46:38.423796188,-130.0
2025/05/14 14:46:38.525179255,-129.14056330730378
2025/05/14 14:46:38.622318922,-128.0
2025/05/14 14:46:38.718611191,-128.0
2025/05/14 14:46:38.824618591,-128.0
2025/05/14 14:46:38.916988422,-128.0
2025/05/14 14:46:39.20062517,-128.0
2025/05/14 14:46:39.120051130,-128.0
2025/05/14 14:46:39.221236576,-128.0
2025/05/14 14:46:39.323018861,-128.0
2025/05/14 14:46:39.416073402,-128.0
2025/05/14 14:46:39.517127620,-128.0
2025/05/14 14:46:39.617319546,-128.0
2025/05/14 14:46:39.717832807,-128.0
2025/05/14 14:46:39.821695142,-128.0
2025/05/14 14:46:39.919207304,-128.0
2025/05/14 14:46:40.17074990,-128.0
2025/05/14 14:46:40.119223090,-128.0
2025/05/14 14:46:40.220221458,-128.0
2025/05/14 14:46:40.322789838,-128.0
2025/05/14 14:46:40.420240074,-128.0
2025/05/14 14:46:40.520798372,-128.0
2025/05/14 14:46:40.621931106,-128.0
2025/05/14 14:46:40.714901110,-128.0
2025/05/14 14:46:40.821085369,-128.0
2025/05/14 14:46:40.921786839,-128.0
2025/05/14 14:46:41.22073749,-128.0
2025/05/14 14:46:41.114584334,-128.0
2025/05/14 14:46:41.216219373,-128.0
2025/05/14 14:46:41.317359361,-128.0
2025/05/14 14:46:41.421974543,-128.0
2025/05/14 14:46:41.526658175,-128.0
2025/05/14 14:46:41.620826083,-128.0
2025/05/14 14:46:41.713883614,-128.0
2025/05/14 14:46:41.816801446,-128.0
2025/05/14 14:46:41.920590208,-127.14056330730378
2025/05/14 14:46:42.22585757,-127.00000000000001
2025/05/14 14:46:42.122127211,-127.00000000000001
2025/05/14 14:46:42.216313664,-127.00000000000001
2025/05/14 14:46:42.319175667,-127.00000000000001
2025/05/14 14:46:42.420519993,-127.00000000000001
2025/05/14 14:46:42.513517955,-126.71352110243461
2025/05/14 14:46:42.615662182,-125.00000000000001
2025/05/14 14:46:42.716980224,-125.00000000000001
2025/05/14 14:46:42.826793811,-125.00000000000001
2025/05/14 14:46:42.914206681,-125.00000000000001
2025/05/14 14:46:43.18125938,-123.00000000000001
2025/05/14 14:46:43.122219211,-123.85943669269622
2025/05/14 14:46:43.216053630,-125.00000000000001
2025/05/14 14:46:43.317720265,-125.00000000000001
2025/05/14 14:46:43.420172781,-125.57295779513082
2025/05/14 14:46:43.521618648,-128.0
2025/05/14 14:46:43.621362105,-128.0
2025/05/14 14:46:43.724635675,-128.0
2025/05/14 14:46:43.814342706,-129.14591559026164
2025/05/14 14:46:43.915126938,-132.0107045659157
2025/05/14 14:46:44.16983471,-134.0
2025/05/14 14:46:44.119875404,-134.0
2025/05/14 14:46:44.221837345,-134.0
2025/05/14 14:46:44.315175756,-134.28647889756542
2025/05/14 14:46:44.420447460,-136.0
2025/05/14 14:46:44.523134560,-134.8540844097384
2025/05/14 14:46:44.625956271,-132.8540844097384
2025/05/14 14:46:44.721304232,-130.27577433164973
