time,layout_data_offset,data_0,data_1,data_2,data_3
2025/05/25 17:16:50.337739157,0,27.01769682087222,29.530970943744055,41.25958351714595,37.69911184307752
2025/05/25 17:16:50.441041012,0,27.01769682087222,29.530970943744055,41.15486376202629,37.69911184307752
2025/05/25 17:16:50.538311493,0,27.01769682087222,29.530970943744055,41.15486376202629,37.69911184307752
2025/05/25 17:16:50.636850469,0,27.01769682087222,29.530970943744055,41.15486376202629,37.69911184307752
2025/05/25 17:16:50.754989154,0,27.01769682087222,29.426251188624395,41.15486376202629,37.69911184307752
2025/05/25 17:16:50.851761024,0,27.01769682087222,29.426251188624395,41.15486376202629,37.69911184307752
2025/05/25 17:16:50.940648297,0,27.01769682087222,29.426251188624395,41.15486376202629,37.69911184307752
2025/05/25 17:16:51.37197768,0,27.01769682087222,29.426251188624395,41.15486376202629,37.69911184307752
2025/05/25 17:16:51.201202414,0,27.01769682087222,29.426251188624395,41.15486376202629,37.69911184307752
2025/05/25 17:16:51.310355817,0,27.01769682087222,29.426251188624395,41.15486376202629,37.59439208795786
2025/05/25 17:16:51.395494181,0,27.01769682087222,29.426251188624395,41.15486376202629,37.59439208795786
2025/05/25 17:16:51.529258406,0,27.01769682087222,29.426251188624395,41.15486376202629,37.59439208795786
2025/05/25 17:16:51.574052730,0,27.01769682087222,29.426251188624395,41.15486376202629,37.59439208795786
2025/05/25 17:16:51.636297405,0,27.01769682087222,29.426251188624395,41.15486376202629,37.59439208795786
2025/05/25 17:16:51.737558176,0,27.01769682087222,29.426251188624395,41.15486376202629,37.59439208795786
2025/05/25 17:16:51.833956990,0,27.01769682087222,29.426251188624395,41.05014400690663,37.59439208795786
2025/05/25 17:16:51.935545275,0,27.01769682087222,29.426251188624395,41.05014400690663,37.59439208795786
2025/05/25 17:16:52.34802265,0,27.01769682087222,29.426251188624395,41.05014400690663,37.59439208795786
2025/05/25 17:16:52.140717046,0,27.01769682087222,29.426251188624395,41.05014400690663,37.59439208795786
2025/05/25 17:16:52.233918247,0,27.01769682087222,29.426251188624395,41.05014400690663,37.59439208795786
2025/05/25 17:16:52.334230621,0,26.91297706575256,29.426251188624395,41.05014400690663,37.59439208795786
2025/05/25 17:16:52.433743762,0,26.91297706575256,29.845130209103036,42.09734155810323,37.59439208795786
2025/05/25 17:16:52.534678897,0,26.91297706575256,30.47344873982099,43.56341812977847,37.59439208795786
2025/05/25 17:16:52.634982442,0,26.91297706575256,30.47344873982099,43.4586983746588,37.59439208795786
2025/05/25 17:16:52.734465548,0,26.91297706575256,30.47344873982099,43.4586983746588,37.4896723328382
2025/05/25 17:16:52.833727342,0,26.91297706575256,30.159289474462014,43.03981935418017,37.59439208795786
2025/05/25 17:16:52.937742720,0,26.91297706575256,30.159289474462014,42.725660088821186,37.80383159819717
2025/05/25 17:16:53.34762775,0,26.91297706575256,30.054569719342354,42.62094033370153,37.80383159819717
2025/05/25 17:16:53.133756357,0,26.91297706575256,30.054569719342354,42.62094033370153,37.80383159819717
2025/05/25 17:16:53.238708922,0,26.91297706575256,29.845130209103036,42.202061313222885,37.80383159819717
2025/05/25 17:16:53.337384504,0,26.91297706575256,29.845130209103036,41.992621802983564,37.90855135331684
2025/05/25 17:16:53.437712683,0,26.91297706575256,29.845130209103036,41.992621802983564,37.90855135331684
2025/05/25 17:16:53.537844512,0,26.91297706575256,29.740410453983376,41.992621802983564,37.90855135331684
2025/05/25 17:16:53.641792759,0,26.91297706575256,29.740410453983376,41.88790204786391,37.90855135331684
2025/05/25 17:16:53.745048294,0,26.91297706575256,29.740410453983376,41.88790204786391,37.90855135331684
2025/05/25 17:16:53.835755749,0,26.91297706575256,29.740410453983376,41.88790204786391,37.90855135331684
2025/05/25 17:16:53.949388352,0,26.91297706575256,29.740410453983376,41.88790204786391,37.90855135331684
2025/05/25 17:16:54.36609663,0,26.91297706575256,29.740410453983376,41.88790204786391,37.80383159819717
2025/05/25 17:16:54.138357297,0,26.91297706575256,30.159289474462014,42.725660088821186,37.80383159819717
2025/05/25 17:16:54.243615941,0,27.12241657599188,32.148964821735554,46.28613176288962,37.80383159819717
2025/05/25 17:16:54.345374497,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:54.434944422,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:54.536685482,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:54.634328056,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:54.734799809,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:54.833946280,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:54.934224902,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:55.37746558,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:55.136780489,0,26.91297706575256,31.939525311496233,45.971972497530636,37.80383159819717
2025/05/25 17:16:55.235351874,0,26.91297706575256,31.62536604613725,45.553093477052,37.80383159819717
2025/05/25 17:16:55.336718153,0,26.91297706575256,31.52064629101759,45.23893421169302,37.90855135331684
2025/05/25 17:16:55.434281431,0,26.91297706575256,31.52064629101759,45.23893421169302,37.90855135331684
2025/05/25 17:16:55.534460678,0,26.91297706575256,31.52064629101759,45.23893421169302,37.90855135331684
2025/05/25 17:16:55.639427343,0,26.91297706575256,31.41592653589793,45.13421445657336,37.90855135331684
2025/05/25 17:16:55.734414896,0,26.91297706575256,31.41592653589793,45.13421445657336,37.90855135331684
2025/05/25 17:16:55.834561797,0,26.8082573106329,31.41592653589793,45.13421445657336,37.90855135331684
2025/05/25 17:16:55.935074437,0,26.8082573106329,31.41592653589793,45.13421445657336,37.90855135331684
2025/05/25 17:16:56.34946217,0,26.8082573106329,31.41592653589793,45.13421445657336,37.90855135331684
2025/05/25 17:16:56.135825727,0,26.8082573106329,31.41592653589793,45.13421445657336,37.90855135331684
2025/05/25 17:16:56.234966590,0,26.8082573106329,31.101767270538954,44.715335436094726,37.90855135331684
2025/05/25 17:16:56.333787221,0,26.91297706575256,30.892327760299633,44.29645641561608,38.32743037379547
2025/05/25 17:16:56.434572007,0,27.01769682087222,30.787608005179973,43.87757739513744,38.64158963915445
2025/05/25 17:16:56.536718852,0,27.01769682087222,30.682888250060312,43.66813788489812,38.746309394274114
2025/05/25 17:16:56.638686811,0,27.01769682087222,30.682888250060312,43.66813788489812,38.746309394274114
2025/05/25 17:16:56.733792459,0,27.01769682087222,30.682888250060312,43.66813788489812,38.746309394274114
2025/05/25 17:16:56.833921410,0,27.01769682087222,30.682888250060312,43.66813788489812,38.746309394274114
2025/05/25 17:16:56.934037980,0,26.91297706575256,30.36872898470133,44.715335436094726,39.79350694547072
2025/05/25 17:16:57.34176822,0,26.8082573106329,30.159289474462014,50.89380098815465,43.982297150257104
2025/05/25 17:16:57.135805384,0,26.703537555513243,30.682888250060312,58.538343111889816,49.323004661359754
2025/05/25 17:16:57.234299227,0,26.17993877991494,31.73008580125691,59.06194188748811,55.50147021341968
2025/05/25 17:16:57.333834563,0,25.656340004316643,31.31120678077827,59.585540663086405,55.39675045830002
2025/05/25 17:16:57.434492456,0,25.446900494077326,31.20648702565861,59.89969992844539,55.50147021341968
2025/05/25 17:16:57.534788263,0,25.446900494077326,31.20648702565861,60.00441968356505,55.60618996853933
2025/05/25 17:16:57.637736707,0,25.446900494077326,31.20648702565861,60.10913943868471,55.710909723659
2025/05/25 17:16:57.744491454,0,25.446900494077326,31.20648702565861,60.21385919380437,55.81562947877865
2025/05/25 17:16:57.833788500,0,25.446900494077326,31.20648702565861,60.31857894892403,55.920349233898314
2025/05/25 17:16:57.935365496,0,25.446900494077326,31.101767270538954,60.52801845916335,56.02506898901798
2025/05/25 17:16:58.35782101,0,25.446900494077326,31.101767270538954,60.63273821428301,56.2345084992573
2025/05/25 17:16:58.133806022,0,25.446900494077326,30.787608005179973,60.21385919380437,56.443948009496616
2025/05/25 17:16:58.233794067,0,25.446900494077326,30.578168494940652,60.10913943868471,56.86282702997526
2025/05/25 17:16:58.335367571,0,25.446900494077326,30.36872898470133,60.21385919380437,57.07226654021458
2025/05/25 17:16:58.435373201,0,25.446900494077326,30.264009229581674,60.42329870404369,57.28170605045389
2025/05/25 17:16:58.533625033,0,25.446900494077326,30.264009229581674,60.63273821428301,57.49114556069321
2025/05/25 17:16:58.638586734,0,25.446900494077326,30.264009229581674,60.84217772452233,57.70058507093253
2025/05/25 17:16:58.734141642,0,25.446900494077326,30.159289474462014,61.05161723476165,57.91002458117185
2025/05/25 17:16:58.833977558,0,25.342180738957666,30.159289474462014,61.365776500120624,58.224183846530835
2025/05/25 17:16:58.936532425,0,25.342180738957666,30.159289474462014,61.575216010359945,58.43362335677015
2025/05/25 17:16:59.33703858,0,25.342180738957666,30.159289474462014,61.889375275718926,58.74778262212913
2025/05/25 17:16:59.134018420,0,25.342180738957666,30.054569719342354,62.20353454107791,58.95722213236845
2025/05/25 17:16:59.239614398,0,25.656340004316643,29.740410453983376,61.261056745000964,60.42329870404369
2025/05/25 17:16:59.333978088,0,25.656340004316643,29.635690698863716,60.84217772452233,61.679935765479605
2025/05/25 17:16:59.435926363,0,25.656340004316643,29.530970943744055,60.94689747964198,61.99409503083859
2025/05/25 17:16:59.535301500,0,25.656340004316643,29.530970943744055,61.156336989881304,62.41297405131722
2025/05/25 17:16:59.637717869,0,25.656340004316643,29.530970943744055,61.575216010359945,62.72713331667621
2025/05/25 17:16:59.734426638,0,25.656340004316643,29.426251188624395,61.889375275718926,63.04129258203518
2025/05/25 17:16:59.835242487,0,25.656340004316643,29.426251188624395,62.30825429619756,63.46017160251382
2025/05/25 17:16:59.935224541,0,25.551620249196983,29.426251188624395,62.62241356155654,63.879050622992466
2025/05/25 17:17:00.34638326,0,25.551620249196983,29.321531433504735,63.04129258203518,64.19320988835143
2025/05/25 17:17:00.140792817,0,25.656340004316643,29.321531433504735,62.62241356155654,64.71680866394973
2025/05/25 17:17:00.235432223,0,25.656340004316643,29.321531433504735,62.93657282691552,65.03096792930872
2025/05/25 17:17:00.336414994,0,25.551620249196983,29.321531433504735,63.355451847394164,65.44984694978736
2025/05/25 17:17:00.434534286,0,25.551620249196983,29.321531433504735,63.7743308678728,65.97344572538566
2025/05/25 17:17:00.534083229,0,25.551620249196983,29.321531433504735,64.19320988835143,66.3923247458643
2025/05/25 17:17:00.636138376,0,25.446900494077326,29.216811678385074,64.61208890883007,66.81120376634293
2025/05/25 17:17:00.735220756,0,25.446900494077326,29.216811678385074,65.13568768442838,67.33480254194123
2025/05/25 17:17:00.833651068,0,25.342180738957666,29.112091923265417,65.55456670490702,67.85840131753953
