time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2025/05/07 10:40:42.636214638,1746607242,633377316,hemisphere,1746607242,600000000,hemisphere
2025/05/07 10:40:42.687446939,1746607242,686657501,hemisphere,1746607242,650000000,hemisphere
2025/05/07 10:40:42.742613960,1746607242,739200172,hemisphere,1746607242,700000000,hemisphere
2025/05/07 10:40:42.786298055,1746607242,783319958,hemisphere,1746607242,750000000,hemisphere
2025/05/07 10:40:42.850910762,1746607242,833739128,hemisphere,1746607242,800000000,hemisphere
2025/05/07 10:40:42.884522761,1746607242,884010898,hemisphere,1746607242,850000000,hemisphere
2025/05/07 10:40:42.935394901,1746607242,933719155,hemisphere,1746607242,900000000,hemisphere
2025/05/07 10:40:42.991960344,1746607242,989990474,hemisphere,1746607242,950000000,hemisphere
2025/05/07 10:40:43.47225039,1746607243,35630169,hemisphere,1746607243,0,hemisphere
2025/05/07 10:40:43.95803053,1746607243,83670922,hemisphere,1746607243,50000000,hemisphere
2025/05/07 10:40:43.135269703,1746607243,134166359,hemisphere,1746607243,100000000,hemisphere
2025/05/07 10:40:43.203064748,1746607243,183646105,hemisphere,1746607243,150000000,hemisphere
2025/05/07 10:40:43.233819712,1746607243,233325453,hemisphere,1746607243,200000000,hemisphere
2025/05/07 10:40:43.285705795,1746607243,283732752,hemisphere,1746607243,250000000,hemisphere
2025/05/07 10:40:43.334540605,1746607243,334003634,hemisphere,1746607243,300000000,hemisphere
2025/05/07 10:40:43.387229912,1746607243,386713239,hemisphere,1746607243,350000000,hemisphere
2025/05/07 10:40:43.436715993,1746607243,433567096,hemisphere,1746607243,400000000,hemisphere
2025/05/07 10:40:43.500720049,1746607243,483873150,hemisphere,1746607243,450000000,hemisphere
2025/05/07 10:40:43.600988205,1746607243,548316553,hemisphere,1746607243,500000000,hemisphere
2025/05/07 10:40:43.603774317,1746607243,583354310,hemisphere,1746607243,550000000,hemisphere
2025/05/07 10:40:43.641419807,1746607243,634486841,hemisphere,1746607243,600000000,hemisphere
2025/05/07 10:40:43.687618133,1746607243,684491695,hemisphere,1746607243,650000000,hemisphere
2025/05/07 10:40:43.735665836,1746607243,734514817,hemisphere,1746607243,700000000,hemisphere
2025/05/07 10:40:43.834752657,1746607243,783611244,hemisphere,1746607243,750000000,hemisphere
2025/05/07 10:40:43.835769706,1746607243,832875323,hemisphere,1746607243,800000000,hemisphere
2025/05/07 10:40:43.885391304,1746607243,883908519,hemisphere,1746607243,850000000,hemisphere
2025/05/07 10:40:43.938130248,1746607243,935603151,hemisphere,1746607243,900000000,hemisphere
2025/05/07 10:40:44.34853398,1746607243,983176166,hemisphere,1746607243,950000000,hemisphere
2025/05/07 10:40:44.35091231,1746607244,33848527,hemisphere,1746607244,0,hemisphere
2025/05/07 10:40:44.103351066,1746607244,86360814,hemisphere,1746607244,50000000,hemisphere
