time,throttle_reference,angle_reference
2025/05/21 13:21:33.321842094,9,-44
2025/05/21 13:21:33.421498024,9,-44
2025/05/21 13:21:33.520719222,9,-41
2025/05/21 13:21:33.620749651,9,-40
2025/05/21 13:21:33.720674579,9,-41
2025/05/21 13:21:33.820626817,9,-41
2025/05/21 13:21:33.920670004,8,-40
2025/05/21 13:21:34.21107505,8,-41
2025/05/21 13:21:34.120965878,8,-40
2025/05/21 13:21:34.221747678,34,-69
2025/05/21 13:21:34.320779974,37,-70
2025/05/21 13:21:34.420753418,35,-69
2025/05/21 13:21:34.520725888,34,-70
2025/05/21 13:21:34.620761286,34,-71
2025/05/21 13:21:34.720790338,33,-72
2025/05/21 13:21:34.820998404,34,-73
2025/05/21 13:21:34.920821902,34,-74
2025/05/21 13:21:35.20764344,34,-75
2025/05/21 13:21:35.121481292,34,-76
2025/05/21 13:21:35.220888853,33,-76
2025/05/21 13:21:35.321257960,30,-75
2025/05/21 13:21:35.420853191,28,-75
2025/05/21 13:21:35.520953546,25,-74
2025/05/21 13:21:35.620694466,23,-73
2025/05/21 13:21:35.720695975,22,-73
2025/05/21 13:21:35.820774159,20,-72
2025/05/21 13:21:35.920704694,19,-71
2025/05/21 13:21:36.20975603,17,-70
2025/05/21 13:21:36.120685527,16,-69
2025/05/21 13:21:36.220836981,15,-68
2025/05/21 13:21:36.320658597,14,-67
2025/05/21 13:21:36.421031862,13,-67
2025/05/21 13:21:36.522217758,40,-73
2025/05/21 13:21:36.621661961,72,-72
2025/05/21 13:21:36.720883496,68,-72
2025/05/21 13:21:36.820739881,67,-73
2025/05/21 13:21:36.920724511,67,-74
2025/05/21 13:21:37.20748653,66,-76
2025/05/21 13:21:37.120709757,66,-77
2025/05/21 13:21:37.220795342,66,-77
2025/05/21 13:21:37.320921934,66,-78
2025/05/21 13:21:37.420718373,66,-79
2025/05/21 13:21:37.520804244,66,-80
2025/05/21 13:21:37.620848868,63,-80
2025/05/21 13:21:37.720969137,57,-79
2025/05/21 13:21:37.820858200,54,-79
2025/05/21 13:21:37.920730192,53,-80
2025/05/21 13:21:38.20695982,53,-80
2025/05/21 13:21:38.120838363,53,-81
2025/05/21 13:21:38.220848722,53,-81
2025/05/21 13:21:38.320918762,53,-81
2025/05/21 13:21:38.420693601,53,-82
2025/05/21 13:21:38.520706456,53,-82
2025/05/21 13:21:38.620850018,51,-82
2025/05/21 13:21:38.720953474,46,-82
2025/05/21 13:21:38.820720860,42,-81
2025/05/21 13:21:38.921990316,39,-81
2025/05/21 13:21:39.21262179,36,-80
2025/05/21 13:21:39.120859122,33,-79
2025/05/21 13:21:39.220824267,30,-79
2025/05/21 13:21:39.321472378,59,-32
