time,data
2025/05/07 10:48:46.408536614,-179.16556291390728
2025/05/07 10:48:46.531086202,-179.16556291390728
2025/05/07 10:48:46.632664405,-179.16556291390728
2025/05/07 10:48:46.746188065,-179.16556291390728
2025/05/07 10:48:46.861485548,-179.16556291390728
2025/05/07 10:48:46.962361606,-178.9271523178808
2025/05/07 10:48:47.91135566,-176.18543046357615
2025/05/07 10:48:47.198747550,-171.3774834437086
2025/05/07 10:48:47.309505674,-166.7682119205298
2025/05/07 10:48:47.415595830,-161.96026490066225
2025/05/07 10:48:47.519575705,-157.1523178807947
2025/05/07 10:48:47.637880928,-152.10596026490066
2025/05/07 10:48:47.751823755,-147.25827814569536
2025/05/07 10:48:47.891255084,-141.97350993377484
2025/05/07 10:48:47.976961526,-138.55629139072846
2025/05/07 10:48:48.95355834,-136.72847682119206
2025/05/07 10:48:48.202178307,-136.01324503311258
2025/05/07 10:48:48.312009985,-135.33774834437085
2025/05/07 10:48:48.419907243,-135.09933774834437
2025/05/07 10:48:48.588034553,-135.09933774834437
2025/05/07 10:48:48.741163423,-135.09933774834437
2025/05/07 10:48:48.893454549,-135.09933774834437
2025/05/07 10:48:49.36851532,-135.09933774834437
2025/05/07 10:48:49.157732453,-135.09933774834437
2025/05/07 10:48:49.298899946,-135.09933774834437
2025/05/07 10:48:49.405520509,-135.09933774834437
2025/05/07 10:48:49.554989443,-135.09933774834437
2025/05/07 10:48:49.681434724,-135.09933774834437
2025/05/07 10:48:49.798139424,-135.57615894039736
2025/05/07 10:48:50.10730449,-136.49006622516555
2025/05/07 10:48:50.90778476,-136.25165562913907
2025/05/07 10:48:50.228433868,-134.66225165562912
2025/05/07 10:48:50.354617819,-134.66225165562912
2025/05/07 10:48:50.529188258,-134.66225165562912
2025/05/07 10:48:50.658030722,-134.66225165562912
2025/05/07 10:48:50.799827688,-134.66225165562912
2025/05/07 10:48:50.885309397,-134.66225165562912
2025/05/07 10:48:50.990415223,-134.66225165562912
2025/05/07 10:48:51.111651571,-134.66225165562912
2025/05/07 10:48:51.239043320,-134.66225165562912
2025/05/07 10:48:51.400942785,-134.66225165562912
2025/05/07 10:48:51.555334691,-134.66225165562912
2025/05/07 10:48:51.686817275,-134.66225165562912
2025/05/07 10:48:51.880501253,-134.66225165562912
2025/05/07 10:48:51.996929220,-134.66225165562912
2025/05/07 10:48:52.150112057,-134.66225165562912
2025/05/07 10:48:52.227316708,-134.66225165562912
2025/05/07 10:48:52.426767209,-134.66225165562912
2025/05/07 10:48:52.500450344,-134.66225165562912
2025/05/07 10:48:52.625079675,-134.66225165562912
2025/05/07 10:48:52.742085907,-134.66225165562912
2025/05/07 10:48:52.997564190,-134.66225165562912
2025/05/07 10:48:53.36558111,-134.66225165562912
2025/05/07 10:48:53.93437597,-134.66225165562912
2025/05/07 10:48:53.203684299,-134.66225165562912
2025/05/07 10:48:53.343406910,-134.66225165562912
2025/05/07 10:48:54.494420146,-134.66225165562912
2025/05/07 10:48:54.494532179,-134.66225165562912
2025/05/07 10:48:54.494598322,-134.66225165562912
2025/05/07 10:48:54.494669836,-134.66225165562912
2025/05/07 10:48:54.494735073,-134.66225165562912
2025/05/07 10:48:54.494800123,-134.66225165562912
2025/05/07 10:48:54.494865982,-134.66225165562912
