time,header_stamp_secs,header_stamp_nsecs,header_frame_id,wrench_force_x,wrench_force_y,wrench_force_z,wrench_torque_x,wrench_torque_y,wrench_torque_z
2025/05/06 15:12:22.35561158,1746537142,35327002,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.131479646,1746537142,130211229,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.231743105,1746537142,230360938,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.331784457,1746537142,331518459,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.430266932,1746537142,430111096,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.533207428,1746537142,530915687,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.632778159,1746537142,632639315,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.737631311,1746537142,737277936,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.862415689,1746537142,862239493,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:22.941230636,1746537142,940718864,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:23.109378170,1746537143,108572323,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:23.207156816,1746537143,205985831,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:23.281082032,1746537143,280591652,,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2025/05/06 15:12:23.421910051,1746537143,420884399,,0.09352989653520788,1.4194670362910493,0.0,0.0,0.0,-0.07477981562480246
2025/05/06 15:12:23.546387180,1746537143,546144195,,0.09352979026393013,1.419465934393898,0.0,0.0,0.0,-0.07477915773107308
2025/05/06 15:12:23.658771112,1746537143,657328631,,0.09364440907534148,1.419465948625625,0.0,0.0,0.0,-0.07487099499450015
2025/05/06 15:12:23.786265625,1746537143,778175899,,0.09364440907534698,1.4194659486288614,0.0,0.0,0.0,-0.07487099499447444
2025/05/06 15:12:23.871983615,1746537143,871450329,,0.09372082449252721,1.4194659579650128,0.0,0.0,0.0,-0.07493222213421696
2025/05/06 15:12:23.967126215,1746537143,964758945,,0.09372082449249178,1.4194659579671303,0.0,0.0,0.0,-0.0749322221341778
