time,header_stamp_secs,header_stamp_nsecs,header_frame_id,vessel_state_pose_position_x,vessel_state_pose_position_y,vessel_state_pose_position_z,vessel_state_pose_orientation_x,vessel_state_pose_orientation_y,vessel_state_pose_orientation_z,vessel_state_pose_orientation_w,vessel_state_velocity_linear_x,vessel_state_velocity_linear_y,vessel_state_velocity_linear_z,vessel_state_velocity_angular_x,vessel_state_velocity_angular_y,vessel_state_velocity_angular_z,vessel_state_vessel_frame_id,vessel_state_w_1,vessel_state_w_2,vessel_state_w_3,vessel_state_w_4,vessel_state_a_1,vessel_state_a_2,vessel_state_a_3,vessel_state_a_4
2025/05/19 02:08:51.788477300,1747613331,785619882,world_ned,4.71292569615484,-15.869703141229921,0.43368836624904544,3.12391166352383e-05,-0.0003998901643916313,0.9963980838860825,-0.08479798075495311,-5.0335491646186875e-06,3.2194956498368093e-06,-2.671520694814312e-06,3.7738876747888206e-06,-1.3725775555806279e-05,4.753559365516989e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:51.900206654,1747613331,891449661,world_ned,4.712926542432263,-15.869703522739297,0.4336882235151913,3.215847170720755e-05,-0.0003997842981423498,0.9963980636393688,-0.08479821881421899,-1.0111763937591507e-05,6.732314905189501e-06,-3.832121606736773e-06,-1.985345602051702e-06,-2.2125540994460576e-05,4.779917082539382e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:51.998076080,1747613331,991399254,world_ned,4.712927861195659,-15.869704149349865,0.4336878041579335,3.341545378212212e-05,-0.0003999185391940639,0.9963980432477277,-0.08479845730123256,-1.2431541612397723e-05,9.78089343073516e-06,-3.8870414860937955e-06,-7.152031709078753e-06,-2.603044404760561e-05,4.76937622786248e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.108665694,1747613332,93711771,world_ned,4.712929243660307,-15.869705017839175,0.43368764078268013,3.4747977367569775e-05,-0.00040026461244339087,0.9963980228772636,-0.08479869448934987,-1.2052380875939038e-05,1.168486726882078e-05,-3.241044837890043e-06,-1.0604722841354413e-05,-2.5449277223234362e-05,4.734304378749328e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.188395425,1747613332,185794358,world_ned,4.712931549962877,-15.869705819892612,0.43368737673055924,3.57825530502352e-05,-0.0004007310960188834,0.9963980028753454,-0.08479892688130325,-1.5150734733106037e-05,1.1639744196696807e-05,-1.5508406702986382e-06,-1.0978324763757212e-05,-1.8055404806815112e-05,4.591554677153416e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.291001922,1747613332,288702563,world_ned,4.712932582175459,-15.8697067838175,0.4336875112247876,3.65644468511571e-05,-0.0004011870559595907,0.9963979831739856,-0.08479915588495848,-4.917609540978212e-06,1.0608571541322552e-05,9.956014625570714e-08,-9.38797446341805e-06,-1.1670336054010039e-05,4.600593757839945e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.393287671,1747613332,387912843,world_ned,4.712932877047046,-15.86970769977631,0.4336875722952678,3.6922216751110885e-05,-0.0004015361807065027,0.9963979634058122,-0.08479938635506364,1.9688524028042424e-06,8.384679692767943e-06,1.3348530214337635e-06,-5.632179541864372e-06,-1.865727658191849e-06,4.64680437553775e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.493558461,1747613332,488663564,world_ned,4.712933204357775,-15.869708339945765,0.4336879274809353,3.663001833302991e-05,-0.0004017139389184764,0.9963979435253917,-0.08479961923572289,3.1954270292881767e-06,5.412695582796156e-06,1.795021193336546e-06,-5.989742555065918e-07,9.664637303205018e-06,4.7025101387504776e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.587906700,1747613332,586049873,world_ned,4.712932408849995,-15.86970884624259,0.43368808328746544,3.5939070399828026e-05,-0.00040165229649692115,0.9963979235324624,-0.08479985474051961,1.2490921883995761e-05,2.3358738545223336e-06,1.593374700080538e-06,4.628477707764939e-06,1.7074755172072105e-05,4.7541231747872235e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/05/19 02:08:52.697550470,1747613332,692123571,world_ned,4.712930934233095,-15.869709213214264,0.4336883955556503,3.490376306766631e-05,-0.00040140357180999393,0.9963979034868284,-0.08480009188646369,1.623204154588487e-05,1.7771923415844755e-07,6.94755260149936e-07,8.339800861461966e-06,2.1967616473373267e-05,4.772006370977416e-06,,6.0,6.0,6.0,6.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
