time,header_stamp_secs,header_stamp_nsecs,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
2025/04/09 11:15:46.120057201,1744190146,119049685,piren,-479.9952380628493,-299.9514562590695,2.3463710011552297,-0.0019567228911981462,0.0004368336215699406,-0.0018882865454766713,0.9999962073857263
2025/04/09 11:15:46.172535540,1744190146,172065622,piren,-479.99540279539326,-299.96240159443016,2.3431237261971702,0.02442976002909371,0.000336060923778865,-0.0018985183496038067,0.9996996896648775
2025/04/09 11:15:46.221496871,1744190146,220291416,piren,-479.995777642864,-300.0142836195743,2.3211812104282306,-0.0024630951341637077,0.0004160509651300339,-0.0019015844119796175,0.9999950720081967
2025/04/09 11:15:46.252323263,1744190146,251964092,piren,-479.9958779679338,-300.0063940079529,2.325473526787323,0.002763625354476986,0.00042244130557499447,-0.0019037828137669374,0.9999942797482602
2025/04/09 11:15:46.311540101,1744190146,311161415,piren,-479.99591640048686,-300.0096617179077,2.324758807065075,0.0032331135010933167,0.00035546088779838124,-0.0019216571966004681,0.9999928639036706
2025/04/09 11:15:46.353376143,1744190146,352160052,piren,-479.9960164822839,-300.0112777027906,2.324150769067045,-0.0017684171274038323,0.0004349331266209404,-0.0019197697152734763,0.9999964990030111
2025/04/09 11:15:46.411997811,1744190146,411596357,piren,-479.9957826769785,-300.0000132439706,2.3294751202580635,-0.03361480443294297,0.0005226555766861381,-0.0019156990726196484,0.9994328901187645
2025/04/09 11:15:46.454225315,1744190146,453822539,piren,-479.99548107518325,-299.94268538164005,2.351356085476682,-0.002220513670676865,0.00046451676194683353,-0.0019312442366757833,0.999995561909609
2025/04/09 11:15:46.513202876,1744190146,512692712,piren,-479.99546451562657,-299.95511118564525,2.3468116579390443,0.029233231018377687,0.0013145195708208124,-0.0019862785234242074,0.9995697799254195
2025/04/09 11:15:46.563279095,1744190146,562945623,piren,-479.99419095528054,-300.0165097183286,2.319871511273201,0.02945325318757916,0.0013026362310288207,-0.0019863004969179927,0.9995633364754101
2025/04/09 11:15:46.615300488,1744190146,614878787,piren,-479.99322366141575,-300.06076606039284,2.3003927601653786,-0.028416564814226462,0.0004614550271726567,-0.0018548135287006294,0.9995943405052824
2025/04/09 11:15:46.666344447,1744190146,663788039,piren,-479.9936540920505,-299.99476283171106,2.327417733336886,-0.02841480621356701,0.0004695423324230021,-0.0018548334585961326,0.9995943866942654
2025/04/09 11:15:46.716196999,1744190146,715732364,piren,-479.99391566146,-299.9472144296573,2.3468480173390285,-0.001926365231529448,0.00042728790959831354,-0.0017907997919918137,0.999996449782769
2025/04/09 11:15:46.766662162,1744190146,764925625,piren,-479.9941983618001,-299.95835410031754,2.3434161793061867,0.024464204454729018,0.00032457283976114964,-0.0017996115277566214,0.9996990340853682
2025/04/09 11:15:46.816229884,1744190146,815847254,piren,-479.99473185265254,-300.0102228556819,2.321369261134189,-0.0024857504698650936,0.0004165877570481704,-0.001785292473760925,0.9999952301036369
2025/04/09 11:15:46.857729546,1744190146,857374293,piren,-479.9948512126944,-300.0025306102291,2.325470166429341,0.0028038037805264587,0.0004344235411370221,-0.001787474023519505,0.9999943774327746
2025/04/09 11:15:46.909941122,1744190146,909316362,piren,-479.99487231344636,-300.00383726083373,2.324873785276574,0.003232644209288505,-0.0024941621316509777,-0.001747505709778268,0.9999901376466028
2025/04/09 11:15:46.969770003,1744190146,968597442,piren,-480.00326098022174,-300.00877306935786,2.3237139454255478,-0.0016594993448467627,-0.0005478405221382936,-0.0017567231859625858,0.9999969299234548
2025/04/09 11:15:47.20627051,1744190147,20145902,piren,-480.00250415724787,-300.001959871342,2.326717456938471,-0.03361627717220502,-0.0002602946414840711,-0.002015953137882686,0.9994327461559017
2025/04/09 11:15:47.69857257,1744190147,69494899,piren,-480.0014472253952,-299.94240557942163,2.3494356506212895,-0.0021729713842646363,0.0006439372261162924,-0.002004951413682666,0.9999954218445407
2025/04/09 11:15:47.121520127,1744190147,121073460,piren,-479.9992250985521,-299.95324585172807,2.3454709839888737,0.029239264070318634,0.0005757190187564093,-0.00229041487258285,0.9995696513920124
2025/04/09 11:15:47.170760041,1744190147,170395311,piren,-479.9981221893998,-300.01342170755345,2.3189811692125044,0.02944051508706289,0.0005548831648976388,-0.002288239610615142,0.9995637609155137
2025/04/09 11:15:47.203932152,1744190147,202961419,piren,-479.9971674140443,-300.0563864044023,2.3000444532678337,-0.028399569718766282,0.000667239120519745,-0.0022655005571916385,0.9995938608949989
2025/04/09 11:15:47.254214211,1744190147,253012521,piren,-479.99711378583277,-300.06403098645467,2.296517249192791,-0.02838818357881663,0.0006920192151599183,-0.0022641008811075123,0.9995941706461186
