time,header_stamp_secs,header_stamp_nsecs,header_frame_id,wrench_force_x,wrench_force_y,wrench_force_z,wrench_torque_x,wrench_torque_y,wrench_torque_z
2025/05/19 11:48:20.28334983,1747648100,18804474,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.129634224,1747648100,118520026,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.228262511,1747648100,218276134,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.327311654,1747648100,318529472,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.438755732,1747648100,434946158,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.548639461,1747648100,520829437,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.627542937,1747648100,622753493,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.728097158,1747648100,719139740,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.827324381,1747648100,818324164,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:20.929459382,1747648100,918288968,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.28408468,1747648101,18260056,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.127505630,1747648101,118454882,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.227377623,1747648101,218323705,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.327648721,1747648101,318372074,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.427306650,1747648101,418836797,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.527466349,1747648101,518268756,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.627606494,1747648101,618303876,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.728170285,1747648101,718555918,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.827462047,1747648101,818265475,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:21.932138303,1747648101,931155753,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.40681262,1747648102,31911259,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.129294011,1747648102,123457968,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.230878841,1747648102,229209697,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.328493441,1747648102,319241026,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.427594089,1747648102,418671204,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.527369369,1747648102,518328439,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.893002230,1747648102,619401058,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.898075699,1747648102,893018557,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:22.929585794,1747648102,928418854,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/19 11:48:23.29029870,1747648103,18097941,,0.06950938849089283,-4.070595098401656,0.0,0.0,0.0,-0.13497518454053026
2025/05/19 11:48:23.127399953,1747648103,118093128,,0.06960952224052863,-4.107053462026785,0.0,0.0,0.0,-0.13566918207322498
2025/05/19 11:48:23.228459720,1747648103,218142164,,0.06936779017487238,-4.124703151602004,0.0,0.0,0.0,-0.13558165047615045
2025/05/19 11:48:23.327825867,1747648103,318159267,,0.06910876992431181,-4.1300436182383855,0.0,0.0,0.0,-0.13513484340803394
2025/05/19 11:48:23.430725642,1747648103,418359802,,0.06999616081671833,-4.130876533400393,0.0,0.0,0.0,-0.13792675560916212
2025/05/19 11:48:23.527528128,1747648103,518120769,,0.07107099249023996,-4.132786477102728,0.0,0.0,0.0,-0.14482302369895805
2025/05/19 11:48:23.629531972,1747648103,618105377,,0.0714394598280148,-4.134962358968096,0.0,0.0,0.0,-0.14958706974599956
2025/05/19 11:48:23.728692383,1747648103,718872183,,0.6536461370724376,-22.98442209410848,0.0,0.0,0.0,0.32744078432085644
2025/05/19 11:48:23.827286530,1747648103,818098266,,0.20162472350776106,-31.08811975610893,0.0,0.0,0.0,-0.18976158799645404
2025/05/19 11:48:23.927260356,1747648103,918133736,,0.34798080866828673,-30.600046683533968,0.0,0.0,0.0,0.08503855829000528
2025/05/19 11:48:24.27384666,1747648104,18103354,,0.35374903129856783,-30.60054859289109,0.0,0.0,0.0,0.0550752535779786
2025/05/19 11:48:24.129539675,1747648104,119751116,,0.360118224069228,-30.598235530121972,0.0,0.0,0.0,0.0355620975872597
2025/05/19 11:48:24.229348019,1747648104,228929151,,0.4013970032830372,-30.60027463798037,0.0,0.0,0.0,0.015173257613284363
2025/05/19 11:48:24.330875434,1747648104,328941456,,0.40013540685597615,-30.595093736950467,0.0,0.0,0.0,0.00981348021797146
2025/05/19 11:48:24.428965244,1747648104,418114336,,0.3680343548297138,-30.593650743853004,0.0,0.0,0.0,0.011297813936373302
2025/05/19 11:48:24.527378331,1747648104,518202153,,0.37275840058068255,-30.59309522960524,0.0,0.0,0.0,0.012605331868471126
2025/05/19 11:48:24.627399316,1747648104,618112842,,0.3760994965768134,-30.592910225453014,0.0,0.0,0.0,0.014217631355894156
2025/05/19 11:48:24.727453557,1747648104,718157197,,0.37829152196110094,-30.592875982578065,0.0,0.0,0.0,0.015563337664040944
2025/05/19 11:48:24.828511270,1747648104,818203577,,0.46999577365773515,-25.15400035342821,0.0,0.0,0.0,-0.06050803146581529
2025/05/19 11:48:24.927358954,1747648104,918112660,,0.5131698754184146,-24.69919074557179,0.0,0.0,0.0,-0.09278510131360562
2025/05/19 11:48:25.27373870,1747648105,18139691,,0.5072434555520902,-24.69262584026234,0.0,0.0,0.0,-0.07091660271719746
2025/05/19 11:48:25.128903251,1747648105,118117559,,0.5030027317307013,-24.685192699264526,0.0,0.0,0.0,-0.053096424937180586
2025/05/19 11:48:25.227701658,1747648105,218164126,,0.5036602055180222,-24.676047358330266,0.0,0.0,0.0,-0.03789447086505149
2025/05/19 11:48:25.327436769,1747648105,318126669,,0.5048325996645211,-24.669277353506892,0.0,0.0,0.0,-0.030469756924599523
2025/05/19 11:48:25.427297042,1747648105,418107055,,0.5082451272207402,-24.663168405014943,0.0,0.0,0.0,-0.02341645072493037
2025/05/19 11:48:25.527346393,1747648105,520944225,,0.5095962307901614,-24.66011379892359,0.0,0.0,0.0,-0.022946954042147638
2025/05/19 11:48:25.628842418,1747648105,618136918,,0.5138654210532776,-24.655907771049545,0.0,0.0,0.0,-0.017207832561982883
2025/05/19 11:48:25.727564693,1747648105,718142362,,0.5124456395815082,-24.656862956700408,0.0,0.0,0.0,-0.024235022640404225
2025/05/19 11:48:25.827483954,1747648105,818127734,,0.46077052039886546,-18.782906841665813,0.0,0.0,0.0,0.04080434651923781
2025/05/19 11:48:25.929057703,1747648105,918135131,,0.3481242202488799,-13.039453822045258,0.0,0.0,0.0,0.05800564673268127
2025/05/19 11:48:26.28726868,1747648106,18167825,,0.249117987233078,-8.843921208192166,0.0,0.0,0.0,-0.009392699467874799
2025/05/19 11:48:26.129786311,1747648106,118133854,,0.2374743912652879,-8.877992560355171,0.0,0.0,0.0,-0.009769540451260994
2025/05/19 11:48:26.228429835,1747648106,218462681,,0.23294380475323706,-8.88053240597533,0.0,0.0,0.0,-0.009305958773440537
2025/05/19 11:48:26.327315038,1747648106,318123117,,0.23133752306851818,-8.881074925681892,0.0,0.0,0.0,-0.010543012307337563
2025/05/19 11:48:26.427443067,1747648106,418120259,,0.23074241965793796,-8.881268860701205,0.0,0.0,0.0,-0.011524693351695703
2025/05/19 11:48:26.527360028,1747648106,518359982,,27.416285403070386,-5.572257884083251,0.0,0.0,0.0,-3.1680318359390567
2025/05/19 11:48:26.627440664,1747648106,619098978,,69.56168911124756,-6.7146811003272155,0.0,0.0,0.0,-1.6428547086260945
2025/05/19 11:48:26.727312777,1747648106,718175006,,125.45216527454436,-25.49806827051042,0.0,0.0,0.0,0.5749911850110561
2025/05/19 11:48:26.827635383,1747648106,818147532,,122.02960359870836,-24.60276690649441,0.0,0.0,0.0,1.2482184430714334
2025/05/19 11:48:26.927449924,1747648106,918171361,,120.56643388347493,-24.677025764675786,0.0,0.0,0.0,1.1793850121983755
2025/05/19 11:48:27.27418242,1747648107,18178549,,121.11499148643242,-24.73518480492675,0.0,0.0,0.0,1.1930539398856137
2025/05/19 11:48:27.127579938,1747648107,118132272,,121.80147546477207,-24.71761970125672,0.0,0.0,0.0,1.2179302480831566
2025/05/19 11:48:27.231224394,1747648107,228151313,,122.77223080222223,-24.69340996139526,0.0,0.0,0.0,1.1566797665003499
2025/05/19 11:48:27.329251512,1747648107,328089769,,123.6742569339211,-24.59236935543118,0.0,0.0,0.0,1.1802259522080174
2025/05/19 11:48:27.429979871,1747648107,428830204,,124.68846353626557,-24.480294672493788,0.0,0.0,0.0,1.1890526110290764
2025/05/19 11:48:27.529617704,1747648107,528981588,,125.80989596278995,-24.36224523675548,0.0,0.0,0.0,1.1931635280858615
2025/05/19 11:48:27.634057534,1747648107,629778650,,127.03785701403189,-24.241882016134163,0.0,0.0,0.0,1.1957473003895842
2025/05/19 11:48:27.728388131,1747648107,718171148,,127.8217918342652,-16.31016605866205,0.0,0.0,0.0,-1.383824447150456
2025/05/19 11:48:27.828110383,1747648107,818145148,,129.63081897774413,-12.961673262767512,0.0,0.0,0.0,1.052650140303994
2025/05/19 11:48:27.928231011,1747648107,918295703,,131.13857423520494,-12.825205753844074,0.0,0.0,0.0,1.1769551571851693
2025/05/19 11:48:28.27841410,1747648108,18344897,,132.8142415109389,-12.679042247350445,0.0,0.0,0.0,1.2673113259882083
2025/05/19 11:48:28.127551634,1747648108,118250267,,134.5601955542623,-12.640807576143388,0.0,0.0,0.0,1.1499923111124914
2025/05/19 11:48:28.227426833,1747648108,218210539,,136.4478812029232,-12.529312637195023,0.0,0.0,0.0,1.1818836580617766
2025/05/19 11:48:28.328474494,1747648108,318553332,,138.40607152931062,-12.45005495576402,0.0,0.0,0.0,1.173227538354439
2025/05/19 11:48:28.427857351,1747648108,418219910,,140.47738750846253,-12.378193552727385,0.0,0.0,0.0,1.1639423048150341
2025/05/19 11:48:28.527431732,1747648108,518558410,,142.68790059310908,-12.316520536662455,0.0,0.0,0.0,1.1350165587451233
2025/05/19 11:48:28.627349751,1747648108,618151429,,144.87282057849757,-12.23212529661156,0.0,0.0,0.0,1.0850690899179476
2025/05/19 11:48:28.727721503,1747648108,718211619,,147.33457210341533,-12.16312653092809,0.0,0.0,0.0,1.1228281566646032
2025/05/19 11:48:28.827856989,1747648108,818933695,,148.7786956286031,-0.7511320386679934,0.0,0.0,0.0,2.9289332535889248
2025/05/19 11:48:28.928511959,1747648108,919721911,,152.22073864109757,2.6783884646917855,0.0,0.0,0.0,1.170101540153592
2025/05/19 11:48:29.28459829,1747648109,19168428,,154.90042061256594,2.7947605107881976,0.0,0.0,0.0,1.08174568384554
2025/05/19 11:48:29.129588287,1747648109,118741017,,157.72930638393262,2.8298547651571475,0.0,0.0,0.0,1.0544612724048434
2025/05/19 11:48:29.227926973,1747648109,219609697,,160.61655154393907,2.854832675316402,0.0,0.0,0.0,1.0286009019424647
2025/05/19 11:48:29.328263912,1747648109,318522379,,163.63989116070417,2.8787337861481745,0.0,0.0,0.0,1.0041642036072744
2025/05/19 11:48:29.427446104,1747648109,418137012,,166.76401584592742,2.8956240771504014,0.0,0.0,0.0,0.9860854101669645
2025/05/19 11:48:29.527486432,1747648109,518201400,,169.99211209812967,2.9117415439403658,0.0,0.0,0.0,0.9338227984163581
2025/05/19 11:48:29.627404699,1747648109,618156840,,173.32110508502478,2.916553267845085,0.0,0.0,0.0,0.9362307797049887
2025/05/19 11:48:29.727452318,1747648109,718136319,,172.79662786679546,5.406907759358386,0.0,0.0,0.0,0.990226412898437
2025/05/19 11:48:29.828015167,1747648109,818185674,,175.72052659034753,5.7736826074543615,0.0,0.0,0.0,1.0567212137524304
2025/05/19 11:48:29.929046688,1747648109,918176612,,179.45207429443138,5.807208534605213,0.0,0.0,0.0,1.0732496410027466
2025/05/19 11:48:30.31363673,1747648110,28174315,,183.17965619899942,5.761467756136284,0.0,0.0,0.0,1.0203309058328855
2025/05/19 11:48:30.127466991,1747648110,118353230,,187.03091120192678,5.765970602245197,0.0,0.0,0.0,0.9700403273535407
2025/05/19 11:48:30.228225847,1747648110,218157927,,190.9514059554742,5.740364628103361,0.0,0.0,0.0,0.927332267122388
2025/05/19 11:48:30.330443076,1747648110,319751741,,195.12797346591265,5.7344550965485475,0.0,0.0,0.0,0.8982202914108601
2025/05/19 11:48:30.430615583,1747648110,428602465,,199.2816039234325,5.6967123000745055,0.0,0.0,0.0,0.9303523304893577
2025/05/19 11:48:30.536723686,1747648110,519674675,,203.60093564041995,5.707260027513545,0.0,0.0,0.0,0.9383008119332992
2025/05/19 11:48:30.628310631,1747648110,618682915,,207.9081787878501,5.653022136311293,0.0,0.0,0.0,0.8840637732449235
2025/05/19 11:48:30.729139383,1747648110,718171910,,204.83622896299624,1.4633819626691036,0.0,0.0,0.0,0.7665843361614737
2025/05/19 11:48:30.827675060,1747648110,819096857,,208.65846249504222,1.2028670497287486,0.0,0.0,0.0,0.7683847460406312
2025/05/19 11:48:30.927421162,1747648110,918178907,,213.3345537253401,1.2040589133075272,0.0,0.0,0.0,0.8073061547448663
2025/05/19 11:48:31.27386719,1747648111,18166483,,218.0796728440784,1.1325952784700775,0.0,0.0,0.0,0.8137427567143902
2025/05/19 11:48:31.127458403,1747648111,118234849,,221.668651374406,1.1240123972545675,0.0,0.0,0.0,0.7947355349626637
2025/05/19 11:48:31.227452870,1747648111,218149007,,223.08597352542574,1.0884548683965818,0.0,0.0,0.0,0.8150808934605269
2025/05/19 11:48:31.327481174,1747648111,318143678,,223.29217684744816,1.0467917103229851,0.0,0.0,0.0,0.7796657676500107
2025/05/19 11:48:31.427444780,1747648111,418305115,,222.650516380376,1.024560902988,0.0,0.0,0.0,0.8000513114057668
2025/05/19 11:48:31.528021216,1747648111,518173386,,221.37881080693992,0.9933702643898741,0.0,0.0,0.0,0.7924045824485653
2025/05/19 11:48:31.627641657,1747648111,618157504,,219.98000111471043,0.9594690483345758,0.0,0.0,0.0,0.7817943003673662
2025/05/19 11:48:31.727543661,1747648111,718166755,,218.5639902821208,0.9273537580325879,0.0,0.0,0.0,0.7728266621548183
2025/05/19 11:48:31.827363385,1747648111,818243144,,219.69087820678368,45.96498238253791,0.0,0.0,0.0,-2.1890458526559655
2025/05/19 11:48:31.928513698,1747648111,921137641,,213.21332392405347,46.716508944578216,0.0,0.0,0.0,-0.7669013818908681
