time,transforms_0
2025/05/19 11:48:20.747159618,"{'header': {'stamp': {'secs': 1747648100, 'nsecs': 745074297}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.017329435268998564, 'y': 0.03860249227211126, 'z': 0.43376996582394906}, 'rotation': {'x': -0.000402140754404681, 'y': -5.0294743608018e-06, 'z': 0.011175597729792595, 'w': 0.9999374701814608}}}"
2025/05/19 11:48:20.841965524,"{'header': {'stamp': {'secs': 1747648100, 'nsecs': 837264987}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.01738136475105369, 'y': 0.03860391940175015, 'z': 0.4337607721335579}, 'rotation': {'x': -0.0004021177787747177, 'y': -1.2755821519918831e-05, 'z': 0.011175836631096557, 'w': 0.9999374674519282}}}"
2025/05/19 11:48:20.944486386,"{'header': {'stamp': {'secs': 1747648100, 'nsecs': 939638924}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.017329372930257013, 'y': 0.03860320437494052, 'z': 0.4337321368660379}, 'rotation': {'x': -0.0004024212049296799, 'y': -5.12830735144664e-06, 'z': 0.011176068351689609, 'w': 0.9999374648082112}}}"
2025/05/19 11:48:21.2673264,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 503605}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.75857355846716, 'y': -311.286864340616, 'z': 2.3373853801449624}, 'rotation': {'x': 0.030792375326240663, 'y': 0.0007268009394522996, 'z': 0.011159970338520033, 'w': 0.9994632341633212}}}"
2025/05/19 11:48:21.42532953,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 40964498}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.017382480243054915, 'y': 0.03860462552827212, 'z': 0.4336920628422735}, 'rotation': {'x': -0.0004023986805925273, 'y': -1.12559106760068e-05, 'z': 0.011176307720894556, 'w': 0.9999374620916721}}}"
2025/05/19 11:48:21.92790692,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 90174299}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.7566489206495, 'y': -311.37664479622515, 'z': 2.300461980355448}, 'rotation': {'x': -0.032394254834927166, 'y': 5.7632866808225417e-05, 'z': 0.011186099040976939, 'w': 0.9994125675217358}}}"
2025/05/19 11:48:21.120936075,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 37319692}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.75860039469353, 'y': -311.2855468275756, 'z': 2.337915654863302}, 'rotation': {'x': 0.025793642269971107, 'y': 0.000667134216610367, 'z': 0.011163582357413547, 'w': 0.9996047305707066}}}"
2025/05/19 11:48:21.146602499,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 143566715}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.01733170517593259, 'y': 0.0386038219021948, 'z': 0.433651017189888}, 'rotation': {'x': -0.00040262802018948114, 'y': -2.359549175659316e-06, 'z': 0.011176539910602367, 'w': 0.999937459464709}}}"
2025/05/19 11:48:21.156097479,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 154082777}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.7582074341038, 'y': -311.3051953956708, 'z': 2.3298043289850865}, 'rotation': {'x': -0.027394435528388387, 'y': 0.000117912157496978, 'z': 0.011186695350961806, 'w': 0.9995620985441219}}}"
2025/05/19 11:48:21.195794608,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 193082096}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.7591333575125, 'y': -311.26217728531213, 'z': 2.3479929295759727}, 'rotation': {'x': 0.030798658686212194, 'y': 0.0007268737869550898, 'z': 0.0111621746712758, 'w': 0.9994630158911515}}}"
2025/05/19 11:48:21.250075641,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 246374285}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.017385633860599596, 'y': 0.03860510009378659, 'z': 0.4336201403055338}, 'rotation': {'x': -0.0004024836336738046, 'y': -7.755819747957802e-06, 'z': 0.011176779584318706, 'w': 0.9999374568166228}}}"
2025/05/19 11:48:21.259939770,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 256566234}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.7576737170746, 'y': -311.3290388495947, 'z': 2.319750180151813}, 'rotation': {'x': 0.025796387804455624, 'y': 0.0006671702523814336, 'z': 0.011163498715103097, 'w': 0.9996046606316591}}}"
2025/05/19 11:48:21.295840016,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 293653931}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.75761357675293, 'y': -311.33179999285727, 'z': 2.318570093264303}, 'rotation': {'x': -0.03239608428227867, 'y': 5.769957544444533e-05, 'z': 0.011184733089862538, 'w': 0.9994125235055058}}}"
2025/05/19 11:48:21.339115957,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 336305604}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.7598176394125, 'y': -311.23000324794725, 'z': 2.3605554629866883}, 'rotation': {'x': -0.027392507186437397, 'y': 0.00011803166740192189, 'z': 0.011184438191533858, 'w': 0.999562176635804}}}"
2025/05/19 11:48:21.342005833,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 337115502}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.0173350822981597, 'y': 0.03860413709252695, 'z': 0.43360736213829526}, 'rotation': {'x': -0.00040257647733646715, 'y': 1.2151394407992882e-06, 'z': 0.011177011848078754, 'w': 0.9999374542124378}}}"
2025/05/19 11:48:21.396876417,"{'header': {'stamp': {'secs': 1747648101, 'nsecs': 394536796}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.76027678024286, 'y': -311.2091663506688, 'z': 2.3696742112039235}, 'rotation': {'x': 0.03079339942651767, 'y': 0.0007268966542579957, 'z': 0.01116079611135965, 'w': 0.9994631933208815}}}"
