time,header_stamp_secs,header_stamp_nsecs,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
2025/05/07 10:38:52.782576759,1746607132,781798857,piren,296.55934975437646,984.8417642374023,-40.8489417414735,0.006985924655342093,-0.008704397229355188,0.4041368171493402,0.9146304517945947
2025/05/07 10:38:53.432139147,1746607133,431350865,piren,296.36337954488084,984.8590876704719,-40.84557855397856,0.010415297620531668,-0.004567516765994747,0.43836559519878004,0.8987247989858116
2025/05/07 10:38:53.975282546,1746607133,974570687,piren,296.2753217144078,984.8853344406017,-40.83853746925786,0.007173878809266197,-0.008762532603537744,0.42882772898360555,0.9033153006231907
2025/05/07 10:38:54.547776504,1746607134,543761907,piren,296.1830074664116,984.9081221723562,-40.83007075098782,0.007692122893461348,-0.006540400078471812,0.439995084319345,0.8979434170297247
2025/05/07 10:38:55.108689709,1746607135,107817985,piren,296.07954879140163,984.9246424068907,-40.8254735136772,0.006996041440753562,-0.0073126678323151475,0.45227933995569597,0.8918189160040134
2025/05/07 10:38:55.686014101,1746607135,685250250,piren,295.9852193002106,984.9356326584758,-40.824856513804235,0.0060394614991409355,-0.003563064888368541,0.4642781486555832,0.8856616905762301
2025/05/07 10:38:56.234250609,1746607136,233769001,piren,295.8975530042534,984.9524408292847,-40.82700270998318,0.0018046396953470493,-0.004736455142892173,0.47450347416847105,0.8802390370065966
2025/05/07 10:38:56.811201710,1746607136,810277121,piren,295.797178151124,984.979303723301,-40.82943546273194,0.004102339666228247,-0.004250462104110662,0.4848431820479034,0.8745811530114447
2025/05/07 10:38:57.401894308,1746607137,401043337,piren,295.6942945347194,985.0034241359891,-40.83303331530295,0.0024086657788231877,-0.003515132478216822,0.4966927593635091,0.8679159780581815
2025/05/07 10:38:57.985033375,1746607137,984359659,piren,295.59865355949495,985.0213451428327,-40.83795810621746,0.0019370460104029777,-0.00665876940775079,0.5071234652924582,0.8618455195639744
