time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2025/05/07 10:35:28.478353566,1746606928,400998653,20,rosbag2_recorder,Press SPACE for pausing/resuming,./src/rosbag2_transport/recorder.cpp,Recorder,104
2025/05/07 10:35:28.478401883,1746606928,406430584,20,rosbag2_recorder,Listening for topics...,./src/rosbag2_transport/recorder.cpp,record,195
2025/05/07 10:35:28.478425249,1746606928,406446750,20,rosbag2_recorder,Event publisher thread: Starting,./src/rosbag2_transport/recorder.cpp,event_publisher_thread_main,215
2025/05/07 10:35:28.478444167,1746606928,408147321,20,rosbag2_recorder,Subscribed to topic '/rosout',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.478460915,1746606928,409170942,20,rosbag2_recorder,Subscribed to topic '/events/write_split',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.478477575,1746606928,409283285,20,rosbag2_recorder,Recording...,./src/rosbag2_transport/recorder.cpp,record,209
2025/05/07 10:35:28.621068741,1746606928,617325875,20,rosbag2_recorder,Subscribed to topic '/navigation/nav_estimate',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.621267170,1746606928,619040885,20,rosbag2_recorder,Subscribed to topic '/navigation/pose',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.621592793,1746606928,620658685,20,rosbag2_recorder,Subscribed to topic '/navigation/twist_body',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.627028815,1746606928,626374175,20,rosbag2_recorder,Subscribed to topic '/navigation/twist_ned',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.632988713,1746606928,631072362,20,rosbag2_recorder,Subscribed to topic '/parameter_events',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:28.926220420,1746606928,925419364,20,rosbag2_recorder,Subscribed to topic '/tf',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.551975994,1746606929,551868260,20,rosbag2_recorder,Subscribed to topic '/tau_diff',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.555188489,1746606929,555097774,20,rosbag2_recorder,Subscribed to topic '/guidance/waypoint',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.559781162,1746606929,558589782,20,rosbag2_recorder,Subscribed to topic '/actuator_ref_3',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.565731171,1746606929,565296925,20,rosbag2_recorder,Subscribed to topic '/actuator_ref_2',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.567621985,1746606928,213737731,20,thrust_allocation_node,theta: [-0.95249968  0.8052523   0.62916058  0.94117296 -0.64667819],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567689844,1746606928,285583464,20,thrust_allocation_node,theta: [-0.96691434  0.81743859  0.63868199  0.9554162  -0.6564647 ],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567721060,1746606928,387445986,20,thrust_allocation_node,theta: [-0.98098708  0.82933581  0.64797754  0.9693216  -0.66601907],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567749417,1746606928,477556464,20,thrust_allocation_node,theta: [-0.99472329  0.84094854  0.65705081  0.98289447 -0.67534496],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567785313,1746606928,593889722,20,thrust_allocation_node,theta: [-1.00812831  0.85228127  0.66590531  0.99614007 -0.68444599],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567815066,1746606928,840738037,20,thrust_allocation_node,theta: [-1.02120737  0.86333843  0.6745445   1.0090636  -0.69332573],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567843515,1746606928,947368170,20,thrust_allocation_node,theta: [-1.03396565  0.87412441  0.68297182  1.02167017 -0.70198768],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567872110,1746606929,69265414,20,thrust_allocation_node,theta: [-1.04640828  0.88464352  0.69119062  1.03396484 -0.71043532],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567900090,1746606929,173284828,20,thrust_allocation_node,theta: [-1.05854027  0.89490002  0.69920424  1.04595256 -0.71867206],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.567921691,1746606929,538117351,20,thrust_allocation_node,theta: [-1.07036661  0.90489812  0.70701597  1.05763826 -0.72670129],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
2025/05/07 10:35:29.574906697,1746606929,571178326,20,rosbag2_recorder,Subscribed to topic '/actuator_ref_1',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.575659324,1746606929,575588871,20,rosbag2_recorder,Subscribed to topic '/tau_actual',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.582440882,1746606929,582332790,20,rosbag2_recorder,Subscribed to topic '/thruster_4',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.588339310,1746606929,585922480,20,rosbag2_recorder,Subscribed to topic '/thruster_2',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.591305504,1746606929,591200555,20,rosbag2_recorder,Subscribed to topic '/actuator_ref_4',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.605269601,1746606929,600065368,20,rosbag2_recorder,Subscribed to topic '/thruster_1',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.615088912,1746606929,614987880,20,rosbag2_recorder,Subscribed to topic '/thruster_3',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2025/05/07 10:35:29.669132574,1746606929,665677289,20,thrust_allocation_node,theta: [-1.08189219  0.91464195  0.71462903  1.06902678 -0.73452632],/ros2_ws/install/thrust_allocation/lib/thrust_allocation/thrust_allocation_all.py,timer_callback,112
