time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2025/05/07 10:35:31.646247638,1746606931,634422469,hemisphere,1746606931,600000000,hemisphere
2025/05/07 10:35:31.685158833,1746606931,684278353,hemisphere,1746606931,650000000,hemisphere
2025/05/07 10:35:31.737067469,1746606931,734396036,hemisphere,1746606931,700000000,hemisphere
2025/05/07 10:35:31.788131554,1746606931,784683391,hemisphere,1746606931,750000000,hemisphere
2025/05/07 10:35:32.10150496,1746606931,833565023,hemisphere,1746606931,800000000,hemisphere
2025/05/07 10:35:32.27490784,1746606931,883391811,hemisphere,1746606931,850000000,hemisphere
2025/05/07 10:35:32.45969982,1746606931,933024274,hemisphere,1746606931,900000000,hemisphere
2025/05/07 10:35:32.101239894,1746606931,998526230,hemisphere,1746606931,950000000,hemisphere
2025/05/07 10:35:32.104470365,1746606932,33992939,hemisphere,1746606932,0,hemisphere
2025/05/07 10:35:32.160647508,1746606932,84830351,hemisphere,1746606932,50000000,hemisphere
2025/05/07 10:35:32.160778000,1746606932,135363696,hemisphere,1746606932,100000000,hemisphere
2025/05/07 10:35:32.186676356,1746606932,183749441,hemisphere,1746606932,150000000,hemisphere
2025/05/07 10:35:32.240311828,1746606932,234243350,hemisphere,1746606932,200000000,hemisphere
2025/05/07 10:35:32.291656962,1746606932,284636299,hemisphere,1746606932,250000000,hemisphere
2025/05/07 10:35:32.335231611,1746606932,334271685,hemisphere,1746606932,300000000,hemisphere
2025/05/07 10:35:32.392898549,1746606932,386730692,hemisphere,1746606932,350000000,hemisphere
2025/05/07 10:35:32.441363269,1746606932,433768665,hemisphere,1746606932,400000000,hemisphere
2025/05/07 10:35:32.556061193,1746606932,485102844,hemisphere,1746606932,450000000,hemisphere
2025/05/07 10:35:32.577496836,1746606932,534189274,hemisphere,1746606932,500000000,hemisphere
2025/05/07 10:35:32.605951174,1746606932,604531668,hemisphere,1746606932,550000000,hemisphere
2025/05/07 10:35:32.636519109,1746606932,633080929,hemisphere,1746606932,600000000,hemisphere
2025/05/07 10:35:32.694664046,1746606932,684280468,hemisphere,1746606932,650000000,hemisphere
2025/05/07 10:35:32.755440372,1746606932,733867659,hemisphere,1746606932,700000000,hemisphere
2025/05/07 10:35:32.801384503,1746606932,782920370,hemisphere,1746606932,750000000,hemisphere
2025/05/07 10:35:32.868862011,1746606932,833571617,hemisphere,1746606932,800000000,hemisphere
2025/05/07 10:35:32.883781083,1746606932,883121635,hemisphere,1746606932,850000000,hemisphere
2025/05/07 10:35:32.936404346,1746606932,934635207,hemisphere,1746606932,900000000,hemisphere
2025/05/07 10:35:32.983963769,1746606932,983302382,hemisphere,1746606932,950000000,hemisphere
2025/05/07 10:35:33.34597783,1746606933,33626499,hemisphere,1746606933,0,hemisphere
2025/05/07 10:35:33.147175714,1746606933,83328885,hemisphere,1746606933,50000000,hemisphere
2025/05/07 10:35:33.153117518,1746606933,140030146,hemisphere,1746606933,100000000,hemisphere
2025/05/07 10:35:33.218872441,1746606933,184177623,hemisphere,1746606933,150000000,hemisphere
2025/05/07 10:35:33.234916276,1746606933,233844374,hemisphere,1746606933,200000000,hemisphere
2025/05/07 10:35:33.285573793,1746606933,283559220,hemisphere,1746606933,250000000,hemisphere
2025/05/07 10:35:33.338095622,1746606933,334992546,hemisphere,1746606933,300000000,hemisphere
2025/05/07 10:35:33.421150536,1746606933,386455216,hemisphere,1746606933,350000000,hemisphere
2025/05/07 10:35:33.466484777,1746606933,434073234,hemisphere,1746606933,400000000,hemisphere
2025/05/07 10:35:33.483851164,1746606933,483166451,hemisphere,1746606933,450000000,hemisphere
2025/05/07 10:35:33.536819634,1746606933,534221960,hemisphere,1746606933,500000000,hemisphere
2025/05/07 10:35:33.584753873,1746606933,583923093,hemisphere,1746606933,550000000,hemisphere
2025/05/07 10:35:33.636402647,1746606933,632988526,hemisphere,1746606933,600000000,hemisphere
2025/05/07 10:35:33.686846513,1746606933,684091840,hemisphere,1746606933,650000000,hemisphere
2025/05/07 10:35:33.810838681,1746606933,733417911,hemisphere,1746606933,700000000,hemisphere
2025/05/07 10:35:33.818457334,1746606933,785261002,hemisphere,1746606933,750000000,hemisphere
2025/05/07 10:35:33.842562509,1746606933,834666248,hemisphere,1746606933,800000000,hemisphere
2025/05/07 10:35:33.885580913,1746606933,884386617,hemisphere,1746606933,850000000,hemisphere
2025/05/07 10:35:33.936535804,1746606933,934693017,hemisphere,1746606933,900000000,hemisphere
2025/05/07 10:35:33.988233904,1746606933,983442106,hemisphere,1746606933,950000000,hemisphere
2025/05/07 10:35:34.65229129,1746606934,33508195,hemisphere,1746606934,0,hemisphere
2025/05/07 10:35:34.142260643,1746606934,87161927,hemisphere,1746606934,50000000,hemisphere
2025/05/07 10:35:34.154362851,1746606934,134866084,hemisphere,1746606934,100000000,hemisphere
2025/05/07 10:35:34.186921455,1746606934,183964132,hemisphere,1746606934,150000000,hemisphere
2025/05/07 10:35:34.235443206,1746606934,234162340,hemisphere,1746606934,200000000,hemisphere
2025/05/07 10:35:34.292189554,1746606934,285795798,hemisphere,1746606934,250000000,hemisphere
2025/05/07 10:35:34.342952937,1746606934,333708001,hemisphere,1746606934,300000000,hemisphere
2025/05/07 10:35:34.387587968,1746606934,387018372,hemisphere,1746606934,350000000,hemisphere
2025/05/07 10:35:34.434870136,1746606934,433832453,hemisphere,1746606934,400000000,hemisphere
2025/05/07 10:35:34.486130357,1746606934,484869959,hemisphere,1746606934,450000000,hemisphere
2025/05/07 10:35:34.534712222,1746606934,533583860,hemisphere,1746606934,500000000,hemisphere
2025/05/07 10:35:34.584054168,1746606934,582972788,hemisphere,1746606934,550000000,hemisphere
2025/05/07 10:35:34.636723495,1746606934,635924651,hemisphere,1746606934,600000000,hemisphere
2025/05/07 10:35:34.683892610,1746606934,683263489,hemisphere,1746606934,650000000,hemisphere
2025/05/07 10:35:34.735767606,1746606934,733574200,hemisphere,1746606934,700000000,hemisphere
2025/05/07 10:35:34.784533850,1746606934,783652396,hemisphere,1746606934,750000000,hemisphere
2025/05/07 10:35:34.834694617,1746606934,833702914,hemisphere,1746606934,800000000,hemisphere
2025/05/07 10:35:34.884301427,1746606934,882935189,hemisphere,1746606934,850000000,hemisphere
2025/05/07 10:35:34.934246621,1746606934,933129050,hemisphere,1746606934,900000000,hemisphere
2025/05/07 10:35:34.987436386,1746606934,984238618,hemisphere,1746606934,950000000,hemisphere
2025/05/07 10:35:35.34903054,1746606935,33205829,hemisphere,1746606935,0,hemisphere
2025/05/07 10:35:35.85109512,1746606935,84356932,hemisphere,1746606935,50000000,hemisphere
