time,throttle_reference,angle_reference
2025/05/07 10:35:29.670446199,13,-135
2025/05/07 10:35:29.762630563,13,-135
2025/05/07 10:35:29.913534998,13,-135
2025/05/07 10:35:30.107050110,13,-135
2025/05/07 10:35:30.265298096,13,-135
2025/05/07 10:35:30.399849245,13,-135
2025/05/07 10:35:30.715402866,12,-135
2025/05/07 10:35:30.862494900,12,-135
2025/05/07 10:35:30.942541114,12,-135
2025/05/07 10:35:31.40871403,12,-135
2025/05/07 10:35:31.145401191,12,-135
2025/05/07 10:35:31.240302673,12,-135
2025/05/07 10:35:31.428445431,12,-135
2025/05/07 10:35:31.562701544,12,-135
2025/05/07 10:35:31.981048800,12,-135
2025/05/07 10:35:32.140321612,12,-135
2025/05/07 10:35:32.234325318,12,-135
2025/05/07 10:35:32.555993077,12,-135
2025/05/07 10:35:32.596781429,12,-135
2025/05/07 10:35:32.797529642,12,-135
2025/05/07 10:35:32.872544656,12,-135
2025/05/07 10:35:33.1294682,12,-135
2025/05/07 10:35:33.151345324,11,-135
2025/05/07 10:35:33.321703080,11,-135
2025/05/07 10:35:33.467300730,11,-135
2025/05/07 10:35:33.585115947,11,-135
2025/05/07 10:35:33.818338856,11,-135
2025/05/07 10:35:33.890947104,11,-135
2025/05/07 10:35:34.65092944,11,-135
2025/05/07 10:35:34.160045063,11,-135
2025/05/07 10:35:34.260822382,11,-135
2025/05/07 10:35:34.378214462,11,-135
2025/05/07 10:35:34.486294301,11,-135
2025/05/07 10:35:34.569503579,11,-135
2025/05/07 10:35:34.677140933,11,-135
2025/05/07 10:35:34.773992468,11,-135
2025/05/07 10:35:34.865116663,11,-135
2025/05/07 10:35:34.966936892,11,-135
2025/05/07 10:35:35.106758770,11,-135
2025/05/07 10:35:35.199401114,11,-135
2025/05/07 10:35:35.297737686,11,-135
2025/05/07 10:35:35.400650289,10,-135
2025/05/07 10:35:35.498742071,10,-135
2025/05/07 10:35:35.600224960,10,-135
2025/05/07 10:35:35.713893145,10,-135
2025/05/07 10:35:35.806258077,10,-135
2025/05/07 10:35:35.890567248,10,-135
