time,header_stamp_secs,header_stamp_nsecs,header_frame_id,sentence
2025/05/07 10:48:46.338377023,1746607726,333786712,hemisphere,"$GPGGA,084846.30,6326.47657990,N,01025.15864093,E,4,13,0.8,2.162,M,40.936,M,1.3,0415*41"
2025/05/07 10:48:46.350246652,1746607726,341053736,hemisphere,"$GPRMC,084846.30,A,6326.47657990,N,01025.15864093,E,0.66,31.20,070525,4.7,E,D,S*78"
2025/05/07 10:48:46.367792633,1746607726,367413279,hemisphere,"$GPHDT,290.681,T*31"
2025/05/07 10:48:46.386629798,1746607726,386341697,hemisphere,"$GPGGA,084846.35,6326.47658762,N,01025.15865188,E,4,13,0.8,2.152,M,40.936,M,1.3,0415*41"
2025/05/07 10:48:46.393823399,1746607726,393490933,hemisphere,"$GPRMC,084846.35,A,6326.47658762,N,01025.15865188,E,0.67,30.78,070525,4.7,E,D,S*76"
2025/05/07 10:48:46.420787411,1746607726,417127377,hemisphere,"$GPHDT,290.676,T*39"
2025/05/07 10:48:46.434194090,1746607726,433915894,hemisphere,"$GPGGA,084846.40,6326.47659609,N,01025.15866628,E,4,13,0.8,2.166,M,40.936,M,0.4,0415*41"
2025/05/07 10:48:46.441343838,1746607726,441052250,hemisphere,"$GPRMC,084846.40,A,6326.47659609,N,01025.15866628,E,0.67,27.35,070525,4.7,E,D,S*78"
2025/05/07 10:48:46.467113047,1746607726,466823097,hemisphere,"$GPHDT,290.672,T*3D"
2025/05/07 10:48:46.484127920,1746607726,483869326,hemisphere,"$GPGGA,084846.45,6326.47660501,N,01025.15867811,E,4,13,0.8,2.161,M,40.936,M,0.4,0415*47"
2025/05/07 10:48:46.491730593,1746607726,491399092,hemisphere,"$GPRMC,084846.45,A,6326.47660501,N,01025.15867811,E,0.68,31.76,070525,4.7,E,D,S*76"
2025/05/07 10:48:46.517544136,1746607726,517300212,hemisphere,"$GPHDT,290.666,T*38"
2025/05/07 10:48:46.535123946,1746607726,534063680,hemisphere,"$GPGGA,084846.50,6326.47661377,N,01025.15868962,E,4,13,0.8,2.164,M,40.936,M,0.5,0415*4B"
2025/05/07 10:48:46.541499248,1746607726,541145950,hemisphere,"$GPRMC,084846.50,A,6326.47661377,N,01025.15868962,E,0.69,26.21,070525,4.7,E,D,S*7B"
2025/05/07 10:48:46.568561195,1746607726,568301198,hemisphere,"$GPHDT,290.662,T*3C"
2025/05/07 10:48:46.584048063,1746607726,583753517,hemisphere,"$GPGGA,084846.55,6326.47662367,N,01025.15870157,E,4,13,0.8,2.169,M,40.936,M,0.5,0415*46"
2025/05/07 10:48:46.591155345,1746607726,590822034,hemisphere,"$GPRMC,084846.55,A,6326.47662367,N,01025.15870157,E,0.70,28.77,070525,4.7,E,D,S*7E"
2025/05/07 10:48:46.617552687,1746607726,617338392,hemisphere,"$GPHDT,290.656,T*3B"
2025/05/07 10:48:46.634332985,1746607726,634133570,hemisphere,"$GPGGA,084846.60,6326.47663361,N,01025.15871361,E,4,13,0.8,2.163,M,40.936,M,0.6,0415*48"
2025/05/07 10:48:46.641503752,1746607726,641268043,hemisphere,"$GPRMC,084846.60,A,6326.47663361,N,01025.15871361,E,0.71,27.27,070525,4.7,E,D,S*72"
2025/05/07 10:48:46.673093702,1746607726,669508401,hemisphere,"$GPHDT,290.650,T*3D"
2025/05/07 10:48:46.684439689,1746607726,683512615,hemisphere,"$GPGGA,084846.65,6326.47664292,N,01025.15872563,E,4,13,0.8,2.165,M,40.936,M,0.6,0415*46"
2025/05/07 10:48:46.691663359,1746607726,691195324,hemisphere,"$GPRMC,084846.65,A,6326.47664292,N,01025.15872563,E,0.72,28.36,070525,4.7,E,D,S*76"
2025/05/07 10:48:46.717851035,1746607726,717454930,hemisphere,"$GPHDT,290.643,T*3F"
2025/05/07 10:48:46.734485807,1746607726,734240912,hemisphere,"$GPGGA,084846.70,6326.47665101,N,01025.15873788,E,4,13,0.8,2.163,M,40.936,M,0.7,0415*4B"
2025/05/07 10:48:46.741597036,1746607726,741366036,hemisphere,"$GPRMC,084846.70,A,6326.47665101,N,01025.15873788,E,0.72,33.50,070525,4.7,E,D,S*76"
2025/05/07 10:48:46.767449391,1746607726,767160684,hemisphere,"$GPHDT,290.635,T*3E"
2025/05/07 10:48:46.783559292,1746607726,783280703,hemisphere,"$GPGGA,084846.75,6326.47666196,N,01025.15875011,E,4,13,0.8,2.167,M,40.936,M,0.7,0415*46"
2025/05/07 10:48:46.790651010,1746607726,790389409,hemisphere,"$GPRMC,084846.75,A,6326.47666196,N,01025.15875011,E,0.73,29.73,070525,4.7,E,D,S*74"
2025/05/07 10:48:46.817053512,1746607726,816856317,hemisphere,"$GPHDT,290.633,T*38"
2025/05/07 10:48:46.833923433,1746607726,833671709,hemisphere,"$GPGGA,084846.80,6326.47667115,N,01025.15876336,E,4,13,0.8,2.170,M,40.936,M,0.8,0415*4A"
2025/05/07 10:48:46.841552537,1746607726,840824190,hemisphere,"$GPRMC,084846.80,A,6326.47667115,N,01025.15876336,E,0.74,32.79,070525,4.7,E,D,S*76"
2025/05/07 10:48:46.868280850,1746607726,867396643,hemisphere,"$GPHDT,290.635,T*3E"
2025/05/07 10:48:46.884356627,1746607726,884087094,hemisphere,"$GPGGA,084846.85,6326.47668073,N,01025.15877806,E,4,13,0.8,2.164,M,40.936,M,0.8,0415*4D"
2025/05/07 10:48:46.891965683,1746607726,891327593,hemisphere,"$GPRMC,084846.85,A,6326.47668073,N,01025.15877806,E,0.75,32.86,070525,4.7,E,D,S*75"
2025/05/07 10:48:46.917604229,1746607726,917339315,hemisphere,"$GPHDT,290.637,T*3C"
2025/05/07 10:48:46.932782901,1746607726,932553992,hemisphere,"$GPGGA,084846.90,6326.47669468,N,01025.15879309,E,4,13,0.8,2.167,M,40.936,M,0.9,0415*4E"
2025/05/07 10:48:46.940472247,1746607726,940137900,hemisphere,"$GPRMC,084846.90,A,6326.47669468,N,01025.15879309,E,0.77,28.76,070525,4.7,E,D,S*72"
2025/05/07 10:48:46.967726842,1746607726,967428807,hemisphere,"$GPHDT,290.636,T*3D"
2025/05/07 10:48:46.984107542,1746607726,983880893,hemisphere,"$GPGGA,084846.95,6326.47670321,N,01025.15880751,E,4,13,0.8,2.164,M,40.936,M,0.9,0415*45"
2025/05/07 10:48:46.992623190,1746607726,992067749,hemisphere,"$GPRMC,084846.95,A,6326.47670321,N,01025.15880751,E,0.78,31.92,070525,4.7,E,D,S*77"
2025/05/07 10:48:47.20239200,1746607727,20011960,hemisphere,"$GPHDT,290.632,T*39"
2025/05/07 10:48:47.34283312,1746607727,33884566,hemisphere,"$GPGGA,084847.00,6326.47671262,N,01025.15882181,E,4,13,0.8,2.166,M,40.936,M,1.0,0415*4C"
2025/05/07 10:48:47.42806607,1746607727,41929649,hemisphere,"$GPRMC,084847.00,A,6326.47671262,N,01025.15882181,E,0.79,32.65,070525,4.7,E,D,S*7E"
2025/05/07 10:48:47.78134618,1746607727,66823156,hemisphere,"$GPHDT,290.625,T*3F"
2025/05/07 10:48:47.84054248,1746607727,83714756,hemisphere,"$GPGGA,084847.05,6326.47672608,N,01025.15883870,E,4,13,0.8,2.167,M,40.936,M,1.0,0415*45"
2025/05/07 10:48:47.91174219,1746607727,90776037,hemisphere,"$GPRMC,084847.05,A,6326.47672608,N,01025.15883870,E,0.81,30.85,070525,4.7,E,D,S*7D"
2025/05/07 10:48:47.118607932,1746607727,118383659,hemisphere,"$GPHDT,290.615,T*3C"
2025/05/07 10:48:47.135095484,1746607727,134768892,hemisphere,"$GPGGA,084847.10,6326.47673816,N,01025.15885326,E,4,13,0.8,2.167,M,40.936,M,1.1,0415*4E"
2025/05/07 10:48:47.145034992,1746607727,144614677,hemisphere,"$GPRMC,084847.10,A,6326.47673816,N,01025.15885326,E,0.83,32.53,070525,4.7,E,D,S*7C"
2025/05/07 10:48:47.177891963,1746607727,176538918,hemisphere,"$GPHDT,290.605,T*3D"
