time,north,east,heading
2025/04/09 10:58:23.910734207,2.6927344221274312e-08,1.592534360237477e-07,1.2669046772648493e-08
2025/04/09 10:58:23.910897621,2.6696344646270796e-08,1.5788725752890028e-07,1.2560363533573079e-08
2025/04/09 10:58:23.911198777,2.6467326703903043e-08,1.5653279901015357e-07,1.2452612649288667e-08
2025/04/09 10:58:23.936204543,2.6240273412199666e-08,1.551899598546562e-07,1.2345786121455645e-08
2025/04/09 10:58:24.38781655,2.6015167931297828e-08,1.5385864037326235e-07,1.2239876020349309e-08
2025/04/09 10:58:24.139696246,2.5791993492388965e-08,1.52538741871586e-07,1.2134874484271234e-08
2025/04/09 10:58:24.236858021,2.557073361088161e-08,1.5123016629472962e-07,1.2030773718965709e-08
2025/04/09 10:58:24.336206676,2.5351371873238564e-08,1.4993281651150124e-07,1.1927565997041163e-08
2025/04/09 10:58:24.437781371,2.5133892008031177e-08,1.4864659624336017e-07,1.1825243657396567e-08
2025/04/09 10:58:24.541812646,2.49182777438308e-08,1.4737140999336274e-07,1.1723799104652747e-08
2025/04/09 10:58:24.639767374,2.4704513093425883e-08,1.461071631172165e-07,1.1623224808588581e-08
2025/04/09 10:58:24.740926481,2.4492582140659144e-08,1.448537617522261e-07,1.1523513303582034e-08
2025/04/09 10:58:24.836875120,2.428246925359039e-08,1.4361111281729313e-07,1.142465718805598e-08
2025/04/09 10:58:24.936349680,2.407415880027944e-08,1.4237912408397049e-07,1.1326649123928787e-08
2025/04/09 10:58:25.36356159,2.3867635290894654e-08,1.4115770417646236e-07,1.1229481836069612e-08
2025/04/09 10:58:25.136551497,2.366288344876721e-08,1.3994676242951568e-07,1.1133148111758366e-08
2025/04/09 10:58:25.237868304,2.345988806828257e-08,1.3874620903052864e-07,1.1037640800150321e-08
2025/04/09 10:58:25.336091020,2.3258634085934728e-08,1.375559547353336e-07,1.0942952811745294e-08
2025/04/09 10:58:25.436632290,2.3059106580326236e-08,1.3637591122346854e-07,1.0849077117861398e-08
2025/04/09 10:58:25.539354213,2.286129077216819e-08,1.352059909560684e-07,1.0756006750113309e-08
2025/04/09 10:58:25.637023288,2.266517195322596e-08,1.340461069627023e-07,1.0663734799894993e-08
2025/04/09 10:58:25.738248153,2.2470735557373462e-08,1.3289617326769928e-07,1.0572254417866888e-08
2025/04/09 10:58:25.836832672,2.227796716059316e-08,1.3175610439276816e-07,1.0481558813447478e-08
2025/04/09 10:58:25.936730211,2.208685248097607e-08,1.306258157833234e-07,1.0391641254309223e-08
2025/04/09 10:58:26.35743624,2.1897377307667468e-08,1.2950522352426793e-07,1.0302495065878825e-08
2025/04/09 10:58:26.136244807,2.1709527571921194e-08,1.2839424448210166e-07,1.0214113630841774e-08
2025/04/09 10:58:26.236536803,2.152328927604535e-08,1.2729279616281294e-07,1.0126490388651142e-08
2025/04/09 10:58:26.336071823,2.133864863551086e-08,1.2620079678293292e-07,1.0039618835040593e-08
2025/04/09 10:58:26.435739391,2.115559193684293e-08,1.2511816526953542e-07,9.953492521541583e-09
2025/04/09 10:58:26.536772407,2.0974105608675302e-08,1.2404482118918278e-07,9.868105055004673e-09
2025/04/09 10:58:26.635661391,2.079417622175027e-08,1.2298068489003432e-07,9.783450097124983e-09
2025/04/09 10:58:26.736792361,2.0615790417864405e-08,1.2192567743079209e-07,9.699521363971689e-09
2025/04/09 10:58:26.836658958,2.043893498092282e-08,1.2087972058070085e-07,9.61631262552157e-09
2025/04/09 10:58:26.936484573,2.0263596765884904e-08,1.1984273660638535e-07,9.533817705196556e-09
2025/04/09 10:58:27.35808238,2.0089762627710045e-08,1.1881464855606729e-07,9.452030479405243e-09
2025/04/09 10:58:27.136269845,1.9917419705574723e-08,1.1779538011745685e-07,9.370944877088333e-09
2025/04/09 10:58:27.237062560,1.97465552097097e-08,1.167848555466984e-07,9.290554879267983e-09
2025/04/09 10:58:27.335682913,1.9577156492454276e-08,1.1578299988153332e-07,9.210854518601016e-09
2025/04/09 10:58:27.438379193,0.0,0.0,0.0
2025/04/09 10:58:27.536174553,0.005000000000000001,4.84343239167373e-05,1.0720062407759049e-06
2025/04/09 10:58:27.636903630,0.010000000000000002,0.0001283509583793574,2.8408165380561477e-06
2025/04/09 10:58:27.736090264,0.015000000000000003,0.00022788349402823373,5.043789362850632e-06
2025/04/09 10:58:27.836285439,0.020000000000000004,0.0003387617700546031,7.4978796495468724e-06
2025/04/09 10:58:27.936408266,0.025000000000000005,0.0004552569140826535,1.0076289159978093e-05
2025/04/09 10:58:28.39514257,0.030000000000000006,0.0005734341670446242,1.269192911214951e-05
2025/04/09 10:58:28.140451440,0.035,0.0006906237805718974,1.5285709450063316e-05
2025/04/09 10:58:28.238001311,0.04000000000000001,0.000805046419425537,1.7818247803401677e-05
2025/04/09 10:58:28.336430792,0.04500000000000001,0.0009155480272337259,2.026400121971349e-05
2025/04/09 10:58:28.436720315,0.05000000000000002,0.001021412240709907,2.2607114292093366e-05
2025/04/09 10:58:28.537350881,0.05500000000000002,0.0011222277389312297,2.48384831751566e-05
2025/04/09 10:58:28.636479957,0.060000000000000026,0.0012177945049975849,2.695368085624491e-05
2025/04/09 10:58:28.737264677,0.06500000000000003,0.0013080576474142449,2.8951492411309394e-05
2025/04/09 10:58:28.837787778,0.07000000000000003,0.001393060737585117,3.083288221464246e-05
2025/04/09 10:58:28.936747726,0.07500000000000004,0.0014729129644907603,3.2600266967029436e-05
2025/04/09 10:58:29.38180016,0.08000000000000004,0.0015477660689900575,3.425700517819172e-05
2025/04/09 10:58:29.139147463,0.08500000000000005,0.0016177981973621769,3.5807039794114345e-05
2025/04/09 10:58:29.236211277,0.09000000000000005,0.0016832026478023464,3.725464912106498e-05
2025/04/09 10:58:29.336465988,0.09500000000000006,0.0017441800745816494,3.860427427875789e-05
2025/04/09 10:58:29.435613477,0.10000000000000006,0.0018009331333239942,3.9860400683237384e-05
2025/04/09 10:58:29.536638361,0.10500000000000007,0.0018536628475426652,4.10274776267284e-05
2025/04/09 10:58:29.636208038,0.11000000000000007,0.0019025661867836162,4.210986467421367e-05
2025/04/09 10:58:29.736565565,0.11500000000000007,0.0019478344956485925,4.311179689269871e-05
