time,north,east,heading
2025/04/09 10:58:23.910805010,-2.270532917033763e-09,-1.3428391554973706e-08,-1.0682652783302091e-09
2025/04/09 10:58:23.936335897,-2.2510548090183717e-09,-1.33131948139386e-08,-1.059101011063363e-09
2025/04/09 10:58:24.38807020,-2.2317443890886193e-09,-1.3198985016763463e-08,-1.0500153607807448e-09
2025/04/09 10:58:24.143457827,-2.2125988150735634e-09,-1.3085755768563676e-08,-1.0410076530552536e-09
2025/04/09 10:58:24.237270776,-2.193617376430468e-09,-1.2973497832283674e-08,-1.032077219245458e-09
2025/04/09 10:58:24.336222788,-2.1747986520738617e-09,-1.2862202681410628e-08,-1.0232233964459632e-09
2025/04/09 10:58:24.437792443,-2.1561426420037447e-09,-1.2751862499974442e-08,-1.014445527438203e-09
2025/04/09 10:58:24.549134165,-2.1376465040491737e-09,-1.2642468761462288e-08,-1.005742960641656e-09
2025/04/09 10:58:24.640457914,-2.1193095276674127e-09,-1.2534013649904074e-08,-9.971150500654774e-10
2025/04/09 10:58:24.741007655,-2.101128870687519e-09,-1.2426489349329705e-08,-9.88561155260548e-10
2025/04/09 10:58:24.836881684,-2.0831045331094924e-09,-1.2319887333226354e-08,-9.80080641271934e-10
2025/04/09 10:58:24.936361840,-2.0652350938478614e-09,-1.2214199075081189e-08,-9.716728785917534e-10
2025/04/09 10:58:25.36382654,-2.047518421274419e-09,-1.2109417469466855e-08,-9.63337243112447e-10
2025/04/09 10:58:25.138039373,-2.0299538048464293e-09,-1.200553398987052e-08,-9.55073116080453e-10
2025/04/09 10:58:25.237891974,-2.012539823478421e-09,-1.1902542951950301e-08,-9.46879884050276e-10
2025/04/09 10:58:25.336114138,-1.995275056084922e-09,-1.1800435118650633e-08,-9.387569388389513e-10
2025/04/09 10:58:25.436658621,-1.978158081580461e-09,-1.169920267400142e-08,-9.307036774808978e-10
2025/04/09 10:58:25.539378382,-1.9611881894223028e-09,-1.1598839933660777e-08,-9.227195021831631e-10
2025/04/09 10:58:25.637034323,-1.9443639585249752e-09,-1.1499336950030404e-08,-9.148038202810468e-10
2025/04/09 10:58:25.738270058,-1.927683967803007e-09,-1.140068874931115e-08,-9.069560441941074e-10
2025/04/09 10:58:25.836853180,-1.911146796170926e-09,-1.1302886094447451e-08,-8.991755913825472e-10
2025/04/09 10:58:25.939686579,-1.8947517330859974e-09,-1.1205922590554686e-08,-8.914618843039698e-10
2025/04/09 10:58:26.35768262,-1.8784973574627495e-09,-1.110979042166276e-08,-8.838143503705091e-10
2025/04/09 10:58:26.136272007,-1.8623829587584462e-09,-1.101448319288705e-08,-8.762324219063267e-10
2025/04/09 10:58:26.236564419,-1.8464064053448804e-09,-1.09199937988002e-08,-8.687155361054729e-10
2025/04/09 10:58:26.336098428,-1.8305669866793162e-09,-1.0826315133974852e-08,-8.612631349901095e-10
2025/04/09 10:58:26.436621783,-1.8148632816762821e-09,-1.0733440803526386e-08,-8.53874665369091e-10
2025/04/09 10:58:26.536781770,-1.7992938692503067e-09,-1.0641362991484706e-08,-8.46549578796903e-10
2025/04/09 10:58:26.636298926,-1.7838580388586544e-09,-1.0550074592422456e-08,-8.392873315329488e-10
2025/04/09 10:58:26.736810827,-1.7685543694158534e-09,-1.0459568500912276e-08,-8.320873845011885e-10
2025/04/09 10:58:26.836859771,-1.753382150379168e-09,-1.036983974315502e-08,-8.249492032501237e-10
2025/04/09 10:58:26.936620586,-1.7383413817485984e-09,-1.0280880503180592e-08,-8.178722579131256e-10
2025/04/09 10:58:27.35820997,-1.723429221353201e-09,-1.019268438610437e-08,-8.108560231691015e-10
2025/04/09 10:58:27.136295246,-1.7086449586502406e-09,-1.0105245707584468e-08,-8.038999782035016e-10
2025/04/09 10:58:27.237086466,-1.6939871725542455e-09,-1.0018556651650793e-08,-7.970036066696594e-10
2025/04/09 10:58:27.336272622,-1.6794551525224798e-09,-9.932611533961459e-09,-7.901663966504606e-10
2025/04/09 10:58:27.438327196,0.05,0.000484343239167373,1.0720062407759049e-05
2025/04/09 10:58:27.536202165,0.05,0.000799166344626201,1.768810297280243e-05
2025/04/09 10:58:27.636927170,0.05,0.0009953253564887632,2.2029728247944843e-05
2025/04/09 10:58:27.736113719,0.05,0.0011087827602636936,2.45409028669624e-05
2025/04/09 10:58:27.836310162,0.05,0.001164951440280504,2.5784095104312208e-05
2025/04/09 10:58:27.936425892,0.05,0.0011817725296197068,2.615639952171418e-05
2025/04/09 10:58:28.39578212,0.05,0.001171896135272732,2.5937803379138062e-05
2025/04/09 10:58:28.140468807,0.05,0.0011442263885363957,2.5325383533383616e-05
2025/04/09 10:58:28.238008303,0.05,0.0011050160780818885,2.4457534163118123e-05
2025/04/09 10:58:28.336441415,0.05,0.0010586421347618113,2.343113072379876e-05
2025/04/09 10:58:28.436744808,0.05,0.0010081549822132275,2.2313688830632357e-05
2025/04/09 10:58:28.537376796,0.05,0.0009556676606635507,2.1151976810883073e-05
2025/04/09 10:58:28.636490837,0.05,0.0009026314241666002,1.9978115550644856e-05
2025/04/09 10:58:28.737293225,0.05,0.0008500309017087206,1.8813898033330615e-05
2025/04/09 10:58:28.837800682,0.05,0.0007985222690564343,1.7673847523869768e-05
2025/04/09 10:58:28.936760257,0.05,0.0007485310449929729,1.6567382111622795e-05
2025/04/09 10:58:29.38203796,0.05,0.0007003212837211948,1.550034615922624e-05
2025/04/09 10:58:29.139559152,0.05,0.0006540445044016963,1.4476093269506291e-05
2025/04/09 10:58:29.236238474,0.05,0.0006097742677930285,1.3496251576929125e-05
2025/04/09 10:58:29.336490743,0.05,0.0005675305874234482,1.2561264044794964e-05
2025/04/09 10:58:29.436087106,0.05,0.0005272971421867112,1.1670769434910168e-05
2025/04/09 10:58:29.536644719,0.05,0.0004890333924095103,1.082387047485269e-05
2025/04/09 10:58:29.636226751,0.05,0.00045268308864976353,1.0019322184850356e-05
2025/04/09 10:58:29.736586801,0.05,0.0004181802282793968,9.255663716005506e-06
2025/04/09 10:58:29.835763699,0.05,0.0003854532072530504,8.531310242178707e-06
2025/04/09 10:58:29.936204428,0.05,0.0003544276964717597,7.844616623045316e-06
2025/04/09 10:58:30.36193633,0.05,0.0003250286176886164,7.193921137290112e-06
2025/04/09 10:58:30.137430034,0.05,0.00029718148449262575,6.577575162785288e-06
2025/04/09 10:58:30.237143035,0.05,0.00027081329634484066,5.99396296451605e-06
2025/04/09 10:58:30.336319039,0.05,0.00024585311873224217,5.4415145352116145e-06
2025/04/09 10:58:30.436623397,0.05,0.0002222324435741996,4.918713572308664e-06
2025/04/09 10:58:30.535828722,0.05,0.00019988539645723338,4.4241020647089424e-06
2025/04/09 10:58:30.635933411,0.05,0.00017874883774240404,3.956282530590219e-06
2025/04/09 10:58:30.737324364,0.05,0.00015876239075893753,3.5139186414206002e-06
2025/04/09 10:58:30.838443296,0.05,0.000139868420503575,3.0957347505568885e-06
2025/04/09 10:58:30.936293678,0.05,0.00012201197933805478,2.7005146913361635e-06
2025/04/09 10:58:31.35778699,0.05,0.00010514073126230986,2.3271001009433153e-06
2025/04/09 10:58:31.138019348,0.05,8.92048628635678e-05,1.97438844948113e-06
2025/04/09 10:58:31.236100048,0.05,7.415698659727358e-05,1.641330899319333e-06
2025/04/09 10:58:31.337362303,0.05,5.995204032345217e-05,1.3269300813907608e-06
2025/04/09 10:58:31.435679916,0.05,4.654718577228326e-05,1.0302378479854318e-06
2025/04/09 10:58:31.537278226,0.05,3.390170777635152e-05,7.503530424715419e-07
2025/04/09 10:58:31.636647257,0.05,2.1976915490995483e-05,4.864193129115088e-07
2025/04/09 10:58:31.738727627,0.05,1.0736046384352024e-05,2.376229870869806e-07
2025/04/09 10:58:31.836103827,0.05,1.4417349518683548e-07,3.191019827518719e-09
2025/04/09 10:58:31.936566934,0.05,-9.831883757271924e-06,-2.1761098107683376e-07
2025/04/09 10:58:32.38710117,0.05,-1.922364507649374e-05,-4.2548064729671086e-07
2025/04/09 10:58:32.136834251,0.05,-2.806105105861431e-05,-6.210806598333304e-07
2025/04/09 10:58:32.236352806,0.05,-3.6372541263318654e-05,-8.050404769443517e-07
2025/04/09 10:58:32.336113551,0.05,-4.418512865242971e-05,-9.779579817284307e-07
2025/04/09 10:58:32.437883111,0.05,-5.1524470501362856e-05,-1.1404010516180747e-06
2025/04/09 10:58:32.537027485,0.05,-5.8414935902106865e-05,-1.2929090524329951e-06
2025/04/09 10:58:32.636509665,0.05,-6.487966998705016e-05,-1.4359942598785628e-06
2025/04/09 10:58:32.735749389,0.05,-7.094065501433985e-05,-1.5701432114883384e-06
2025/04/09 10:58:32.835964084,0.05,-7.661876844125001e-05,-1.6958179920429945e-06
2025/04/09 10:58:32.936876123,0.05,-8.193383813051011e-05,-1.8134574554761685e-06
2025/04/09 10:58:33.35982755,0.05,-8.690469482388604e-05,-1.9234783862192367e-06
2025/04/09 10:58:33.136876289,0.05,-9.154922200451662e-05,-2.026276602854649e-06
2025/04/09 10:58:33.235736108,0.05,-9.588440327945588e-05,-2.122228006850149e-06
2025/04/09 10:58:33.335876389,0.05,-9.992636740321356e-05,-2.2116895790403077e-06
2025/04/09 10:58:33.436214072,0.05,-0.00010369043105313832,-2.2950003264117166e-06
2025/04/09 10:58:33.536947113,0.05,-0.0001071911394731728,-2.372482181636754e-06
2025/04/09 10:58:33.637112238,0.05,-0.00011044230508403526,-2.444440857690271e-06
2025/04/09 10:58:33.737117796,0.05,-0.00011345704416783062,-2.51116665977506e-06
2025/04/09 10:58:33.836733253,0.05,-0.00011624781171803986,-2.5729352566765345e-06
2025/04/09 10:58:33.936838029,0.05,-0.00011882643454868,-2.6300084135651587e-06
2025/04/09 10:58:34.36647208,0.05,-0.00012120414275003097,-2.6826346881671827e-06
2025/04/09 10:58:34.139089752,0.05,-0.00012339159956624709,-2.731050092130283e-06
2025/04/09 10:58:34.236117918,0.05,-0.00012539892978367102,-2.7754787193208492e-06
2025/04/09 10:58:34.335964939,0.05,-0.00012723574670019385,-2.816133342703894e-06
2025/04/09 10:58:34.436046986,0.05,-0.00012891117774174173,-2.8532159813747e-06
2025/04/09 10:58:34.536229867,0.05,-0.00013043388880333847,-2.8869184392334316e-06
2025/04/09 10:58:34.636544761,0.05,-0.00013181210736590285,-2.917422816719737e-06
2025/04/09 10:58:34.736225258,0.05,-0.00013305364446338782,-2.944901996953765e-06
2025/04/09 10:58:34.836200845,0.05,-0.00013416591554715748,-2.9695201075628994e-06
2025/04/09 10:58:34.937258500,0.05,-0.0001351559603101293,-2.9914329594096663e-06
2025/04/09 10:58:35.38280116,0.05,-0.00013603046151402506,-3.010788463375616e-06
2025/04/09 10:58:35.136467608,0.05,-0.000136795762882258,-3.0277270262982715e-06
2025/04/09 10:58:35.236274871,0.05,-0.00013745788609114128,-3.0423819271034537e-06
2025/04/09 10:58:35.335717768,0.05,-0.00013802254691483993,-3.0548796741232123e-06
2025/04/09 10:58:35.437024569,0.05,-0.00013849517056243595,-3.065340344540066e-06
2025/04/09 10:58:35.535797473,0.05,-0.00013888090624476486,-3.073877906851297e-06
2025/04/09 10:58:35.636268810,0.05,-0.00013918464101720924,-3.0806005272023156e-06
2025/04/09 10:58:35.736664979,0.05,-0.00013941101292829213,-3.0856108603956785e-06
2025/04/09 10:58:35.836522066,0.05,-0.00013956442350675498,-3.089006326342068e-06
2025/04/09 10:58:35.936450793,0.05,-0.00013964904963117416,-3.0908793726811395e-06
