time,force_x,force_y,force_z,torque_x,torque_y,torque_z
2025/05/19 11:48:20.551679202,0.15769856769194257,9.562227506090073,0.0,0.0,0.0,-0.02332175863921237
2025/05/19 11:48:20.551739442,0.15769882553429537,9.562242519402208,0.0,0.0,0.0,-0.02338272955672387
2025/05/19 11:48:20.653364129,0.15769908337665017,9.562257532716078,0.0,0.0,0.0,-0.02344370047476803
2025/05/19 11:48:20.753622911,0.157699341219007,9.562272546031686,0.0,0.0,0.0,-0.023504671392279283
2025/05/19 11:48:20.852555250,0.1576995990596635,9.562287559345563,0.0,0.0,0.0,-0.0235656423103237
2025/05/19 11:48:20.951055763,0.1576998569003176,9.56230257265944,0.0,0.0,0.0,-0.023626613227835207
2025/05/19 11:48:21.50936955,0.15770011475233806,9.562317585973302,0.0,0.0,0.0,-0.02368758414587985
2025/05/19 11:48:21.151375462,0.15770037260435615,9.562332599287165,0.0,0.0,0.0,-0.023748555063391588
2025/05/19 11:48:21.250987655,0.1577006304546737,9.562347612601029,0.0,0.0,0.0,-0.023809525981436236
2025/05/19 11:48:21.352649048,0.16944266087063445,-16.131741195090868,0.0,0.0,0.0,-0.05162000914968004
2025/05/19 11:48:21.453501132,0.1694429535090238,-16.13176452945711,0.0,0.0,0.0,-0.05168210352467106
2025/05/19 11:48:21.552579947,0.1694432461457103,-16.13178786382335,0.0,0.0,0.0,-0.05174419790019498
2025/05/19 11:48:21.653293381,0.169443538784088,-16.13181119818959,0.0,0.0,0.0,-0.051806292275186
2025/05/19 11:48:21.750881406,0.169443831422461,-16.131834532555832,0.0,0.0,0.0,-0.05186838665017703
2025/05/19 11:48:21.853569976,0.16944412406082937,-16.131857866922076,0.0,0.0,0.0,-0.05193048102570119
2025/05/19 11:48:21.951808773,0.16944441669749488,-16.131881201288312,0.0,0.0,0.0,-0.051992575400692444
2025/05/19 11:48:22.55857797,0.16944470933415337,-16.131904535654552,0.0,0.0,0.0,-0.052054669775683696
2025/05/19 11:48:22.155529058,0.16944500197250312,-16.131927870020792,0.0,0.0,0.0,-0.05211676415120786
2025/05/19 11:48:22.251525037,0.16944529461084817,-16.131951204387036,0.0,0.0,0.0,-0.05217885852619913
2025/05/19 11:48:22.350966043,0.10130679284470423,-8.626699541492155,0.0,0.0,0.0,-0.15987183147665854
2025/05/19 11:48:22.457723906,0.1013069212841899,-8.6267129758867,0.0,0.0,0.0,-0.15993839364254217
2025/05/19 11:48:22.551573701,0.10130704972197506,-8.626726410281242,0.0,0.0,0.0,-0.16000495580789312
2025/05/19 11:48:22.653490349,0.10130717816145372,-8.626739844675782,0.0,0.0,0.0,-0.16007151797324407
2025/05/19 11:48:22.750827508,0.06960238995601506,-4.185479363184771,0.0,0.0,0.0,-0.1340109398675369
2025/05/19 11:48:22.851050528,0.06960243890887317,-4.185486135669677,0.0,0.0,0.0,-0.13407641584085064
2025/05/19 11:48:22.951978774,0.06960248786172894,-4.1854929081545835,0.0,0.0,0.0,-0.13414189181363148
2025/05/19 11:48:23.50856972,0.06960253681288414,-4.185499680639489,0.0,0.0,0.0,-0.13420736778641257
2025/05/19 11:48:23.434332038,0.0696025857657329,-4.185506453124394,0.0,0.0,0.0,-0.13427284375919363
2025/05/19 11:48:23.436212793,0.0696026347168811,-4.185513225609297,0.0,0.0,0.0,-0.13433831973197471
2025/05/19 11:48:23.436293732,0.06960268366972285,-4.185519998094204,0.0,0.0,0.0,-0.1344037957052887
2025/05/19 11:48:23.454577971,0.06960273262256224,-4.185526770579109,0.0,0.0,0.0,-0.13446927167806977
2025/05/19 11:48:23.551295464,0.06960278157709748,-4.185533543064018,0.0,0.0,0.0,-0.13453474765085086
2025/05/19 11:48:23.651552205,0.37969777669708427,-29.893683318915272,0.0,0.0,0.0,0.061965888357485045
2025/05/19 11:48:23.751454743,0.3876673210436842,-30.63956026486731,0.0,0.0,0.0,0.06153060362447456
2025/05/19 11:48:23.852097795,0.387668145233642,-30.63960559950888,0.0,0.0,0.0,0.06147331756511291
2025/05/19 11:48:23.951445703,0.3876689694235999,-30.639650934150456,0.0,0.0,0.0,0.06141603150575125
2025/05/19 11:48:24.52481486,0.38766979361185944,-30.639696268792022,0.0,0.0,0.0,0.06135874544585647
2025/05/19 11:48:24.152521022,0.38767061780011675,-30.639741603433595,0.0,0.0,0.0,0.06130145938649459
2025/05/19 11:48:24.251975943,0.3876714419883716,-30.63978693807516,0.0,0.0,0.0,0.0612441733271327
2025/05/19 11:48:24.351021254,0.38767226617832234,-30.639832272716735,0.0,0.0,0.0,0.06118688726777082
2025/05/19 11:48:24.454130753,0.3876730903682731,-30.639877607358304,0.0,0.0,0.0,0.06112960120840893
2025/05/19 11:48:24.550912489,0.3876739145565255,-30.639922941999874,0.0,0.0,0.0,0.06107231514904704
2025/05/19 11:48:24.652321548,0.3876747387447757,-30.639968276641447,0.0,0.0,0.0,0.06101502908968515
2025/05/19 11:48:24.751188737,0.5131175546485706,-24.679542158229555,0.0,0.0,0.0,-0.012663545741281031
2025/05/19 11:48:24.851449473,0.5131186980043518,-24.67957929158367,0.0,0.0,0.0,-0.012723943029918694
2025/05/19 11:48:24.951474621,0.5131198413601329,-24.679616424937787,0.0,0.0,0.0,-0.01278434031855658
2025/05/19 11:48:25.54474692,0.5131209847159142,-24.679653558291907,0.0,0.0,0.0,-0.012844737607194467
2025/05/19 11:48:25.150905903,0.5131221280716952,-24.679690691646027,0.0,0.0,0.0,-0.012905134895832355
2025/05/19 11:48:25.252694251,0.5131232714257783,-24.67972782500014,0.0,0.0,0.0,-0.012965532184470245
2025/05/19 11:48:25.351123722,0.5131244147798588,-24.679764958354255,0.0,0.0,0.0,-0.013025929473108138
2025/05/19 11:48:25.453242589,0.513125558133937,-24.679802091708368,0.0,0.0,0.0,-0.013086326761746033
2025/05/19 11:48:25.551752184,0.5131267014897111,-24.679839225062487,0.0,0.0,0.0,-0.013146724050383932
2025/05/19 11:48:25.652602364,0.513127844845485,-24.679876358416603,0.0,0.0,0.0,-0.013207121339021832
2025/05/19 11:48:25.751214048,0.22479619957893024,-8.88701931530966,0.0,0.0,0.0,-0.021336489083787536
2025/05/19 11:48:25.850946033,0.22479664323118928,-8.887033191974838,0.0,0.0,0.0,-0.02139722522891608
2025/05/19 11:48:25.951373046,0.22479708688344835,-8.887047068640014,0.0,0.0,0.0,-0.021457961374044633
2025/05/19 11:48:26.52466928,0.22479753053570734,-8.88706094530519,0.0,0.0,0.0,-0.021518697519173183
2025/05/19 11:48:26.150984111,0.22479797418796632,-8.887074821970364,0.0,0.0,0.0,-0.02157943366430196
2025/05/19 11:48:26.251094782,0.22479841784022733,-8.887088698633802,0.0,0.0,0.0,-0.021640169809430735
2025/05/19 11:48:26.351260567,0.22479886149248832,-8.887102575297234,0.0,0.0,0.0,-0.021700905954559764
2025/05/19 11:48:26.451081780,119.54556673667716,-1.2000592756226873,0.0,0.0,0.0,1.3621417805971372
2025/05/19 11:48:26.550932777,119.71073354387522,-2.1237427681850884,0.0,0.0,0.0,1.3136922124424886
2025/05/19 11:48:26.651406149,119.8079969517049,-24.174383626829332,0.0,0.0,0.0,1.2407623590816326
2025/05/19 11:48:26.751032661,120.18624335523275,-24.516618278829693,0.0,0.0,0.0,1.2217115905179285
2025/05/19 11:48:26.851473165,120.67088883240909,-24.694813071862253,0.0,0.0,0.0,1.21069407984909
2025/05/19 11:48:26.951498685,121.26186950450241,-24.761278402102615,0.0,0.0,0.0,1.204979659618009
2025/05/19 11:48:27.51428466,121.95914070655893,-24.75284370839641,0.0,0.0,0.0,1.2026605103535533
2025/05/19 11:48:27.151582050,122.76267135471859,-24.695381329320714,0.0,0.0,0.0,1.202409119821553
2025/05/19 11:48:27.252232468,123.6724399443659,-24.607011295875218,0.0,0.0,0.0,1.2033071750278614
2025/05/19 11:48:27.351194664,124.68843171455289,-24.50037151495964,0.0,0.0,0.0,1.2047246158632325
2025/05/19 11:48:27.452845167,125.81063664266041,-24.38422575917641,0.0,0.0,0.0,1.2062341608562681
2025/05/19 11:48:27.556440295,127.03904802838856,-24.26460248600863,0.0,0.0,0.0,1.2075509164357834
2025/05/19 11:48:27.652764050,128.30004309263853,-13.558585459959236,0.0,0.0,0.0,1.1816408928110638
2025/05/19 11:48:27.750995619,129.7426962110308,-12.957137700874174,0.0,0.0,0.0,1.1804328164943299
2025/05/19 11:48:27.852424167,131.28970887336126,-12.846671119789532,0.0,0.0,0.0,1.1803145795887588
2025/05/19 11:48:27.951109124,132.94291822718404,-12.742477721902498,0.0,0.0,0.0,1.1796017543134054
2025/05/19 11:48:28.51340095,134.70232393534903,-12.645211318219546,0.0,0.0,0.0,1.1782834133799553
2025/05/19 11:48:28.150803836,136.56792602864027,-12.555202742326545,0.0,0.0,0.0,1.1763640560117814
2025/05/19 11:48:28.252213106,138.5397247838485,-12.47256072111507,0.0,0.0,0.0,1.1738584013622892
2025/05/19 11:48:28.352448078,140.61772063872178,-12.397243006437987,0.0,0.0,0.0,1.1707877440134664
2025/05/19 11:48:28.450902452,142.8019141329606,-12.32910645252768,0.0,0.0,0.0,1.1671774121698377
2025/05/19 11:48:28.551537821,145.09230586742467,-12.267942191802124,0.0,0.0,0.0,1.1630550037571918
2025/05/19 11:48:28.652925319,147.48889647616502,-12.213500267769458,0.0,0.0,0.0,1.1584491708514055
2025/05/19 11:48:28.753595685,149.75324998221723,2.7413438915842496,0.0,0.0,0.0,1.1010280565282706
2025/05/19 11:48:28.850906687,152.3622411889851,2.7830897764917375,0.0,0.0,0.0,1.0955333422935911
2025/05/19 11:48:28.950952762,155.07743296844833,2.818958620060023,0.0,0.0,0.0,1.0896401676506318
2025/05/19 11:48:29.53258593,157.89882596357714,2.849238355671563,0.0,0.0,0.0,1.0833754388017958
2025/05/19 11:48:29.153522343,160.82642080173343,2.8742114458845416,0.0,0.0,0.0,1.076764984420785
2025/05/19 11:48:29.252028741,163.86021809282107,2.8941524605287325,0.0,0.0,0.0,1.0698334782343333
2025/05/19 11:48:29.353087505,167.0002184284019,2.9093265632192935,0.0,0.0,0.0,1.06260440585367
2025/05/19 11:48:29.450949771,170.24642238155667,2.919988631208304,0.0,0.0,0.0,1.0551000617409811
2025/05/19 11:48:29.552121763,173.59883050714507,2.926382814453891,0.0,0.0,0.0,1.047341566371341
2025/05/19 11:48:29.653424562,172.9185367946131,5.435708040138196,0.0,0.0,0.0,1.0498270107411252
2025/05/19 11:48:29.750994189,175.89912802511753,5.8060412301154605,0.0,0.0,0.0,1.094556820822972
2025/05/19 11:48:29.850931150,179.57014071334214,5.801163378224445,0.0,0.0,0.0,1.0861643362798727
2025/05/19 11:48:29.950915149,183.34735978296453,5.792891614588194,0.0,0.0,0.0,1.0775914987015764
2025/05/19 11:48:30.51370044,187.23078569926665,5.781417565660016,0.0,0.0,0.0,1.0688541372010183
