time,header_stamp_secs,header_stamp_nsecs,header_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
2025/05/20 13:08:13.271599130,1747739292,318749260,mA1/imu,0.25381354894412617,0.9672527444078597,0.0006725165190345174,0.000598773231565107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009437118790255697,0.0001594857301146733,-4.412510115580041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007917103291017337,0.5536693146747235,9.811412690910911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:13.275701245,1747739292,368260535,mA1/imu,0.25381248605799717,0.9672530206366163,0.0006787319753602834,0.0005960816271418568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000789054171082886,0.00017600544613123156,-4.3453891102240823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074421094819044995,-0.06340354825617121,9.810408300911154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:13.283965693,1747739292,419279074,mA1/imu,0.25381144376962267,0.9672532983912051,0.0006769231487200765,0.0005912173582935873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008189241716162279,0.00016845584628801403,-4.2789847415538375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00781959080418592,-0.585034283708306,9.8086487624831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:13.291708780,1747739292,469236272,mA1/imu,0.2538106055520112,0.9672535218225355,0.0006748416994163468,0.0005878944666915741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007073984086007585,6.353738748532384e-05,-2.9467407607230457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009771500939831953,0.032824898468051866,9.809908121410748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:13.721095478,1747739292,761758885,mA1/imu,0.2538050585758972,0.9672549784560579,0.000681905508426302,0.0005778391938100967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000660829691784999,1.2247725107334107e-05,-3.973621975253797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007593219474187526,-0.06337072912410453,9.810211145924368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:13.725878343,1747739292,813607003,mA1/imu,0.2538041091613609,0.967255232484626,0.0006758892615144739,0.0005766954363003086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009410628905678055,-3.199795790260339e-05,-3.919662342733815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007885008312058246,-0.5850936317214813,9.808444415645374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:13.731599532,1747739292,862627938,mA1/imu,0.2538031724220168,0.9672554823569036,0.0006701351092351953,0.0005765743399000282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008085042156234361,-7.277093572857589e-05,-3.869751414174544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008378553426656419,0.03237651141070656,9.809685837342975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:14.215950125,1747739293,268290433,mA1/imu,0.2537961414512281,0.9672573264857127,0.0006526902370803844,0.0005974442518560155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007360575614015236,-0.00010266074100670911,-3.4276470338614954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008137454941569158,0.03234344741930774,9.809842272007392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:14.217921932,1747739293,321098141,mA1/imu,0.2537953189816286,0.9672575378703036,0.0006564512194052019,0.0006004730539382393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008781157053169774,-6.647350993605729e-05,-3.375586073493401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007811180494167081,0.553681908628812,9.81137367057112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:08:14.226693615,1747739293,363669159,mA1/imu,0.2537945093760328,0.9672577464355419,0.0006601377536559129,0.0006026517750005096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00075235773488948,-2.8581154910008476e-05,-3.320177124880702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007324325755608459,-0.06340686134827113,9.810373045674696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
