time,data
2025/05/19 11:48:20.549893686,-135.0
2025/05/19 11:48:20.644523930,-135.0
2025/05/19 11:48:20.747148325,-135.0
2025/05/19 11:48:20.841018643,-135.0
2025/05/19 11:48:20.944462249,-135.0
2025/05/19 11:48:21.42409233,-135.0
2025/05/19 11:48:21.146520995,-135.0
2025/05/19 11:48:21.250062158,-135.0
2025/05/19 11:48:21.341997257,-135.0
2025/05/19 11:48:21.441299021,-135.0
2025/05/19 11:48:21.543887119,-135.0
2025/05/19 11:48:21.642908477,-135.0
2025/05/19 11:48:21.747256183,-135.0
2025/05/19 11:48:21.849488202,-135.0
2025/05/19 11:48:21.948580877,-135.0
2025/05/19 11:48:22.52226400,-135.0
2025/05/19 11:48:22.155569316,-135.0
2025/05/19 11:48:22.250733023,-135.0
2025/05/19 11:48:22.343435982,-135.0
2025/05/19 11:48:22.448867912,-135.0
2025/05/19 11:48:22.551611081,-135.0
2025/05/19 11:48:22.640098936,-135.0
2025/05/19 11:48:22.744006959,-135.0
2025/05/19 11:48:22.848237307,-135.0
2025/05/19 11:48:22.942218674,-135.0
2025/05/19 11:48:23.44712076,-135.0
2025/05/19 11:48:23.144185874,-135.0
2025/05/19 11:48:23.250244414,-133.56760551217297
2025/05/19 11:48:23.343093614,-130.70281653651892
2025/05/19 11:48:23.448827319,-127.26506976573405
2025/05/19 11:48:23.549782630,-124.97323858521081
2025/05/19 11:48:23.642617530,-122.10844960955676
2025/05/19 11:48:23.746150831,-119.24366063390269
2025/05/19 11:48:23.847601284,-116.09239276068324
2025/05/19 11:48:23.948167687,-113.56760551217297
2025/05/19 11:48:24.48999915,-110.70281653651891
2025/05/19 11:48:24.158332300,-107.55154866329946
2025/05/19 11:48:24.252001562,-106.0
2025/05/19 11:48:24.345602969,-106.0
2025/05/19 11:48:24.448262737,-106.0
2025/05/19 11:48:24.546958477,-106.0
2025/05/19 11:48:24.649626510,-106.0
2025/05/19 11:48:24.741149808,-106.0
2025/05/19 11:48:24.843182000,-106.0
2025/05/19 11:48:24.944344970,-106.0
2025/05/19 11:48:25.43468989,-106.0
2025/05/19 11:48:25.146818014,-106.0
2025/05/19 11:48:25.239432047,-106.0
2025/05/19 11:48:25.343139708,-106.0
2025/05/19 11:48:25.443645676,-107.0
2025/05/19 11:48:25.548528992,-107.0
2025/05/19 11:48:25.639630707,-107.0
2025/05/19 11:48:25.740359013,-107.0
2025/05/19 11:48:25.842681336,-107.0
2025/05/19 11:48:25.943424670,-107.0
2025/05/19 11:48:26.51026256,-107.0
2025/05/19 11:48:26.141431664,-107.0
2025/05/19 11:48:26.249057305,-109.0
2025/05/19 11:48:26.343505892,-111.0
2025/05/19 11:48:26.445935750,-111.0
2025/05/19 11:48:26.550809201,-111.0
2025/05/19 11:48:26.647991217,-111.0
2025/05/19 11:48:26.752062723,-111.0
2025/05/19 11:48:26.843024989,-112.0
2025/05/19 11:48:26.944949917,-113.0
2025/05/19 11:48:27.46552125,-110.42168992191135
2025/05/19 11:48:27.144408779,-109.0
2025/05/19 11:48:27.251414432,-110.0
2025/05/19 11:48:27.351232492,-110.0
2025/05/19 11:48:27.449001490,-110.0
2025/05/19 11:48:27.556466076,-110.0
2025/05/19 11:48:27.651702050,-109.0
2025/05/19 11:48:27.743816620,-109.0
2025/05/19 11:48:27.846207488,-109.0
2025/05/19 11:48:27.950455516,-109.0
2025/05/19 11:48:28.41401039,-112.0
2025/05/19 11:48:28.142621451,-112.0
2025/05/19 11:48:28.251103068,-112.0
2025/05/19 11:48:28.344612084,-112.0
2025/05/19 11:48:28.443943164,-111.0
2025/05/19 11:48:28.545748938,-111.0
2025/05/19 11:48:28.650014958,-111.0
2025/05/19 11:48:28.739855511,-111.0
2025/05/19 11:48:28.842324603,-111.0
2025/05/19 11:48:28.945778690,-110.0
2025/05/19 11:48:29.47249953,-110.0
2025/05/19 11:48:29.148764553,-111.0
2025/05/19 11:48:29.252035299,-111.0
2025/05/19 11:48:29.342775343,-111.0
2025/05/19 11:48:29.448606498,-110.0
2025/05/19 11:48:29.549096543,-110.0
2025/05/19 11:48:29.642375613,-108.7135211024346
2025/05/19 11:48:29.745334010,-108.0
2025/05/19 11:48:29.846617421,-107.4270422048692
2025/05/19 11:48:29.949756710,-106.7135211024346
2025/05/19 11:48:30.46468681,-106.0
2025/05/19 11:48:30.142462497,-105.7135211024346
2025/05/19 11:48:30.247583186,-105.00000000000001
2025/05/19 11:48:30.348399876,-104.4270422048692
2025/05/19 11:48:30.452954412,-103.0
2025/05/19 11:48:30.551109260,-102.0
2025/05/19 11:48:30.652013116,-102.0
2025/05/19 11:48:30.748714092,-101.0
2025/05/19 11:48:30.843091300,-99.0
2025/05/19 11:48:30.944354206,-99.0
2025/05/19 11:48:31.47524118,-98.0
2025/05/19 11:48:31.141450922,-98.0
2025/05/19 11:48:31.243268537,-98.0
2025/05/19 11:48:31.345681730,-98.0
2025/05/19 11:48:31.444272798,-98.0
2025/05/19 11:48:31.546606048,-98.0
2025/05/19 11:48:31.638970681,-98.0
2025/05/19 11:48:31.743951985,-98.0
2025/05/19 11:48:31.846200270,-98.0
2025/05/19 11:48:31.945917744,-98.0
2025/05/19 11:48:32.48783636,-99.43239448782703
2025/05/19 11:48:32.149564077,-100.57831007808865
2025/05/19 11:48:32.242438649,-103.4430990537427
2025/05/19 11:48:32.344944106,-106.59436692696217
2025/05/19 11:48:32.448095941,-109.17267700505082
2025/05/19 11:48:32.550031133,-112.32394487827027
2025/05/19 11:48:32.640964220,-114.90225495635893
2025/05/19 11:48:32.745157094,-118.0535228295784
2025/05/19 11:48:32.844884423,-120.91831180523245
2025/05/19 11:48:32.947610086,-123.4966218833211
2025/05/19 11:48:33.42682624,-120.91831180523245
2025/05/19 11:48:33.142632204,-118.3400017271438
2025/05/19 11:48:33.243941188,-115.47521275148975
2025/05/19 11:48:33.347422259,-112.6104237758357
2025/05/19 11:48:33.445715233,-109.74563480018163
2025/05/19 11:48:33.549084214,-108.0
2025/05/19 11:48:33.647432657,-108.0
2025/05/19 11:48:33.749668092,-108.0
2025/05/19 11:48:33.839241429,-108.0
2025/05/19 11:48:33.941264612,-108.0
2025/05/19 11:48:34.41781113,-108.2864788975654
2025/05/19 11:48:34.144228043,-109.2864788975654
2025/05/19 11:48:34.245455682,-111.57295779513082
2025/05/19 11:48:34.344195250,-113.57295779513082
2025/05/19 11:48:34.450273189,-114.28647889756542
2025/05/19 11:48:34.542122501,-116.57295779513082
2025/05/19 11:48:34.643960087,-118.00000000000001
2025/05/19 11:48:34.747384915,-117.71352110243461
2025/05/19 11:48:34.844715852,-117.0
2025/05/19 11:48:34.944051724,-117.0
2025/05/19 11:48:35.48376779,-117.85943669269622
2025/05/19 11:48:35.144804545,-119.85943669269622
2025/05/19 11:48:35.245877679,-119.99999999999999
2025/05/19 11:48:35.345417938,-119.99999999999999
2025/05/19 11:48:35.449737311,-119.0
2025/05/19 11:48:35.548724734,-119.0
2025/05/19 11:48:35.640040977,-119.0
2025/05/19 11:48:35.742055462,-119.0
2025/05/19 11:48:35.844017160,-118.14056330730378
2025/05/19 11:48:35.944055135,-118.00000000000001
2025/05/19 11:48:36.49584796,-117.1405633073038
2025/05/19 11:48:36.141023401,-115.0
2025/05/19 11:48:36.242577832,-114.00000000000001
2025/05/19 11:48:36.344122904,-113.0
2025/05/19 11:48:36.451753245,-113.0
2025/05/19 11:48:36.547685508,-112.0
2025/05/19 11:48:36.639591084,-112.0
2025/05/19 11:48:36.741338778,-112.0
2025/05/19 11:48:36.841363883,-112.0
2025/05/19 11:48:36.942278170,-112.0
2025/05/19 11:48:37.43329135,-112.0
2025/05/19 11:48:37.147355476,-110.0
2025/05/19 11:48:37.249157404,-108.0
2025/05/19 11:48:37.338927795,-107.0
2025/05/19 11:48:37.441274940,-107.0
2025/05/19 11:48:37.545110496,-107.0
2025/05/19 11:48:37.649118022,-107.0
2025/05/19 11:48:37.749081104,-107.0
2025/05/19 11:48:37.841186579,-107.0
2025/05/19 11:48:37.943233313,-107.0
2025/05/19 11:48:38.45754353,-107.0
2025/05/19 11:48:38.145541537,-107.0
2025/05/19 11:48:38.247762689,-107.0
2025/05/19 11:48:38.342892904,-107.0
2025/05/19 11:48:38.447451955,-107.0
2025/05/19 11:48:38.543497583,-108.0
2025/05/19 11:48:38.644454200,-108.0
2025/05/19 11:48:38.751882432,-108.0
2025/05/19 11:48:38.849728504,-107.0
2025/05/19 11:48:38.940172885,-107.0
2025/05/19 11:48:39.43611879,-108.0
2025/05/19 11:48:39.150433898,-109.0
2025/05/19 11:48:39.243624434,-109.0
2025/05/19 11:48:39.346802906,-109.0
2025/05/19 11:48:39.446303384,-109.0
2025/05/19 11:48:39.548812649,-108.0
2025/05/19 11:48:39.649627344,-108.0
2025/05/19 11:48:39.743683607,-108.0
2025/05/19 11:48:39.844330929,-108.0
2025/05/19 11:48:39.945028586,-108.0
2025/05/19 11:48:40.47716623,-108.0
2025/05/19 11:48:40.148457092,-108.0
2025/05/19 11:48:40.247852343,-107.7135211024346
2025/05/19 11:48:40.345501248,-107.0
2025/05/19 11:48:40.442794665,-107.0
