time,header_stamp_secs,header_stamp_nsecs,header_frame_id,wrench_force_x,wrench_force_y,wrench_force_z,wrench_torque_x,wrench_torque_y,wrench_torque_z
2025/05/21 13:11:45.830770083,1747825905,824853857,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/21 13:11:45.930732715,1747825905,924907385,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/21 13:11:46.30722608,1747825906,24855282,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/21 13:11:46.131847344,1747825906,124859381,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/21 13:11:46.234463476,1747825906,226536455,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/21 13:11:46.330793124,1747825906,324825741,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/21 13:11:46.446155580,1747825906,424756875,,0.1582417729060244,9.620474758276242,0.0,0.0,0.0,-0.02863357748415929
2025/05/21 13:11:46.531665871,1747825906,524734805,,0.15644146698117484,9.561430495516932,0.0,0.0,0.0,-0.023580888301680147
2025/05/21 13:11:46.630785713,1747825906,625099935,,0.1563957313117253,9.559019539187313,0.0,0.0,0.0,-0.023757129716653225
2025/05/21 13:11:46.730825225,1747825906,725276706,,0.15635175436247348,9.557973775065586,0.0,0.0,0.0,-0.023801189479907947
2025/05/21 13:11:46.830794625,1747825906,824788663,,0.15632141669422495,9.557466591898347,0.0,0.0,0.0,-0.023811853184998455
2025/05/21 13:11:46.930922480,1747825906,925229745,,0.15630632287065216,9.557236028043617,0.0,0.0,0.0,-0.023833799154113322
2025/05/21 13:11:47.30905573,1747825907,25015431,,0.15630100389486662,9.557142363787717,0.0,0.0,0.0,-0.023873514706666654
2025/05/21 13:11:47.131453114,1747825907,125182097,,0.15630027252803555,9.557111214555428,0.0,0.0,0.0,-0.02392512301957339
2025/05/21 13:11:47.231791652,1747825907,225275101,,0.16833516059507025,-16.775832387226274,0.0,0.0,0.0,-0.0335509898362254
2025/05/21 13:11:47.330819651,1747825907,325238415,,0.16784860607243268,-16.127800722921208,0.0,0.0,0.0,-0.04901897312398518
2025/05/21 13:11:47.430798460,1747825907,425014534,,0.16738963739259227,-16.12469561862512,0.0,0.0,0.0,-0.05055996387233108
2025/05/21 13:11:47.530711028,1747825907,524730369,,0.16728325421180223,-16.123895364587888,0.0,0.0,0.0,-0.05124464040079246
2025/05/21 13:11:47.630928442,1747825907,624977952,,0.16727932144671065,-16.123602944315614,0.0,0.0,0.0,-0.05159364718804582
2025/05/21 13:11:47.730900281,1747825907,724996613,,0.16729897923445536,-16.123481653124074,0.0,0.0,0.0,-0.0518027316043721
2025/05/21 13:11:47.830689181,1747825907,825042734,,0.16731949830203752,-16.123428214573742,0.0,0.0,0.0,-0.05194872512776527
2025/05/21 13:11:47.931228405,1747825907,925028977,,0.16733551897121351,-16.123404456391754,0.0,0.0,0.0,-0.05206365262886514
2025/05/21 13:11:48.30773168,1747825908,25377310,,0.1673467462570834,-16.12339474853418,0.0,0.0,0.0,-0.05216201936173803
2025/05/21 13:11:48.130786158,1747825908,125119227,,0.1673541060269873,-16.123392336392417,0.0,0.0,0.0,-0.05225120984182219
2025/05/21 13:11:48.231079225,1747825908,225567414,,0.10033526928829084,-8.612463204296544,0.0,0.0,0.0,-0.15911528706246258
2025/05/21 13:11:48.330896699,1747825908,325580357,,0.1003106675091176,-8.617452248693574,0.0,0.0,0.0,-0.15949977417447414
2025/05/21 13:11:48.430904963,1747825908,425265569,,0.10032342161726127,-8.619146502127615,0.0,0.0,0.0,-0.15969092363991688
2025/05/21 13:11:48.532406388,1747825908,525044078,,0.10033519361286361,-8.620035484541104,0.0,0.0,0.0,-0.15984517716369595
2025/05/21 13:11:48.630703586,1747825908,625128558,,0.06915139443786034,-4.180124386824536,0.0,0.0,0.0,-0.1344179510769794
2025/05/21 13:11:48.730828142,1747825908,724764630,,0.06918648854492232,-4.182573444881768,0.0,0.0,0.0,-0.1339896870974555
2025/05/21 13:11:48.830915538,1747825908,824998906,,0.0691970681079151,-4.182951422695179,0.0,0.0,0.0,-0.13394641395773954
