time,throttle_reference,angle_reference
2025/05/06 15:48:33.265391809,666,-135
2025/05/06 15:48:33.354461785,671,-135
2025/05/06 15:48:33.422606292,667,-135
2025/05/06 15:48:33.506262504,667,-135
2025/05/06 15:48:33.592102055,667,-134
2025/05/06 15:48:33.649712714,667,-135
2025/05/06 15:48:33.736642767,667,-134
2025/05/06 15:48:33.838051440,667,-135
2025/05/06 15:48:33.963287724,668,-134
2025/05/06 15:48:34.38024024,672,-134
2025/05/06 15:48:34.136059967,672,-134
2025/05/06 15:48:34.242351347,677,-134
2025/05/06 15:48:34.347009518,676,-133
2025/05/06 15:48:34.441538577,676,-134
2025/05/06 15:48:34.557064938,676,-133
2025/05/06 15:48:34.665390564,676,-134
2025/05/06 15:48:34.756843803,676,-133
2025/05/06 15:48:34.856405757,676,-134
2025/05/06 15:48:34.941048483,677,-133
2025/05/06 15:48:35.38380143,677,-134
2025/05/06 15:48:35.173281757,672,-134
2025/05/06 15:48:35.236985185,677,-134
2025/05/06 15:48:35.393722101,672,-134
2025/05/06 15:48:35.506860297,677,-134
2025/05/06 15:48:35.622581508,672,-134
2025/05/06 15:48:35.742624435,672,-135
2025/05/06 15:48:35.876744230,672,-134
2025/05/06 15:48:36.86532104,672,-135
2025/05/06 15:48:36.202070885,673,-134
2025/05/06 15:48:36.341597903,673,-135
2025/05/06 15:48:36.484801998,673,-134
2025/05/06 15:48:36.578301139,673,-135
2025/05/06 15:48:37.10951713,673,-134
2025/05/06 15:48:37.196595772,678,-134
2025/05/06 15:48:37.399712448,678,-133
2025/05/06 15:48:37.463735747,683,-133
2025/05/06 15:48:37.526743084,678,-133
2025/05/06 15:48:37.681673224,683,-133
2025/05/06 15:48:37.768082962,678,-133
2025/05/06 15:48:37.859954687,683,-133
2025/05/06 15:48:37.892610549,678,-133
2025/05/06 15:48:38.34093707,683,-133
2025/05/06 15:48:38.109180675,678,-133
2025/05/06 15:48:38.257299777,683,-133
2025/05/06 15:48:38.432603743,678,-133
2025/05/06 15:48:38.586013762,678,-134
2025/05/06 15:48:38.793914383,673,-134
2025/05/06 15:48:38.838381087,675,-135
2025/05/06 15:48:38.921413276,675,-134
2025/05/06 15:48:39.182718845,675,-135
2025/05/06 15:48:39.253520264,675,-134
2025/05/06 15:48:39.423296325,675,-135
2025/05/06 15:48:39.659358255,672,-134
2025/05/06 15:48:39.781843645,672,-134
2025/05/06 15:48:40.17836858,672,-133
2025/05/06 15:48:40.178093402,671,-133
2025/05/06 15:48:40.740853171,669,-132
2025/05/06 15:48:41.15828668,665,-132
2025/05/06 15:48:41.443439837,661,-132
2025/05/06 15:48:41.831006073,656,-132
2025/05/06 15:48:42.58203243,655,-132
2025/05/06 15:48:42.841590689,646,-132
2025/05/06 15:48:43.175484729,644,-131
2025/05/06 15:48:43.541987216,641,-131
2025/05/06 15:48:43.888719753,639,-131
2025/05/06 15:48:44.32816447,636,-131
2025/05/06 15:48:44.222324725,634,-130
2025/05/06 15:48:44.399577374,633,-130
2025/05/06 15:48:44.520844444,631,-130
2025/05/06 15:48:44.583344032,629,-129
2025/05/06 15:48:44.903946640,627,-129
2025/05/06 15:48:45.75494461,623,-129
2025/05/06 15:48:45.161313307,618,-129
2025/05/06 15:48:45.260263756,613,-129
2025/05/06 15:48:45.365628662,608,-129
2025/05/06 15:48:45.620013742,610,-128
2025/05/06 15:48:45.703225935,611,-128
2025/05/06 15:48:45.801506134,613,-127
2025/05/06 15:48:45.940733668,614,-126
2025/05/06 15:48:46.148108869,616,-126
2025/05/06 15:48:46.237905979,617,-125
2025/05/06 15:48:46.293004292,619,-124
2025/05/06 15:48:46.359965896,621,-124
2025/05/06 15:48:46.605488541,616,-124
2025/05/06 15:48:46.680688599,611,-124
2025/05/06 15:48:46.769061600,606,-124
2025/05/06 15:48:46.918745485,601,-124
2025/05/06 15:48:47.23794720,597,-124
2025/05/06 15:48:47.118879810,592,-124
2025/05/06 15:48:47.212079374,587,-124
2025/05/06 15:48:47.287584990,583,-124
2025/05/06 15:48:47.409162963,578,-124
2025/05/06 15:48:47.488489472,575,-124
2025/05/06 15:48:47.574851379,575,-123
2025/05/06 15:48:47.669934264,570,-123
2025/05/06 15:48:47.789888794,565,-123
2025/05/06 15:48:47.857342730,564,-123
2025/05/06 15:48:47.975918545,563,-123
2025/05/06 15:48:48.85994395,562,-122
2025/05/06 15:48:48.207823247,561,-122
2025/05/06 15:48:48.282635043,557,-122
2025/05/06 15:48:48.363213569,560,-121
2025/05/06 15:48:48.499775677,555,-121
2025/05/06 15:48:48.630789158,558,-121
2025/05/06 15:48:48.688665142,561,-120
2025/05/06 15:48:48.803862924,564,-120
2025/05/06 15:48:48.901887284,567,-119
2025/05/06 15:48:48.984324979,570,-118
2025/05/06 15:48:49.57185987,572,-118
2025/05/06 15:48:49.181109499,575,-117
2025/05/06 15:48:49.305306035,578,-117
2025/05/06 15:48:49.381195163,581,-116
2025/05/06 15:48:49.668038135,584,-116
2025/05/06 15:48:49.974880783,590,-116
2025/05/06 15:48:50.139253950,593,-116
2025/05/06 15:48:50.277318887,595,-115
2025/05/06 15:48:50.360756439,598,-115
2025/05/06 15:48:50.445716523,600,-114
2025/05/06 15:48:50.504018357,596,-114
2025/05/06 15:48:50.581175173,591,-114
2025/05/06 15:48:50.720705731,586,-114
2025/05/06 15:48:50.795233933,587,-114
2025/05/06 15:48:50.871104237,582,-114
2025/05/06 15:48:50.983566958,585,-114
2025/05/06 15:48:51.75891595,581,-114
2025/05/06 15:48:51.181612308,581,-113
2025/05/06 15:48:51.281312071,578,-113
2025/05/06 15:48:51.450217106,579,-113
2025/05/06 15:48:51.544790395,575,-113
2025/05/06 15:48:51.637999654,570,-113
2025/05/06 15:48:51.705839682,565,-113
2025/05/06 15:48:51.787863092,561,-113
2025/05/06 15:48:51.882126255,556,-113
2025/05/06 15:48:51.973532613,552,-113
2025/05/06 15:48:52.84880386,550,-113
2025/05/06 15:48:52.150912758,549,-112
2025/05/06 15:48:52.298421237,549,-112
2025/05/06 15:48:52.400819028,549,-112
2025/05/06 15:48:52.475118126,548,-112
2025/05/06 15:48:52.629448190,547,-112
2025/05/06 15:48:52.707946651,551,-111
2025/05/06 15:48:52.809324275,554,-111
2025/05/06 15:48:52.904359643,554,-110
2025/05/06 15:48:52.980622010,554,-110
2025/05/06 15:48:53.64551506,553,-110
2025/05/06 15:48:53.191708194,553,-110
2025/05/06 15:48:53.305587154,552,-110
2025/05/06 15:48:53.382531068,552,-109
2025/05/06 15:48:53.465556279,556,-109
2025/05/06 15:48:53.615313200,556,-109
2025/05/06 15:48:53.706269211,557,-109
2025/05/06 15:48:53.803748681,554,-108
2025/05/06 15:48:53.867319227,558,-108
2025/05/06 15:48:53.942014359,553,-108
2025/05/06 15:48:54.61393719,557,-108
2025/05/06 15:48:54.159484828,552,-108
2025/05/06 15:48:54.259649237,556,-107
2025/05/06 15:48:54.353287538,560,-107
2025/05/06 15:48:54.443004738,563,-107
2025/05/06 15:48:54.544826031,565,-106
2025/05/06 15:48:54.640397965,564,-106
2025/05/06 15:48:54.749402458,564,-106
2025/05/06 15:48:54.883588185,563,-106
2025/05/06 15:48:54.983373308,564,-106
2025/05/06 15:48:55.61166183,562,-106
2025/05/06 15:48:55.158195584,563,-105
2025/05/06 15:48:55.255692579,561,-105
2025/05/06 15:48:55.349486617,557,-105
2025/05/06 15:48:55.450262703,552,-105
2025/05/06 15:48:55.559590005,547,-105
2025/05/06 15:48:55.639513443,547,-105
2025/05/06 15:48:55.761201322,546,-105
2025/05/06 15:48:55.881736918,546,-105
2025/05/06 15:48:55.980165331,546,-105
2025/05/06 15:48:56.102676377,545,-104
2025/05/06 15:48:56.217081547,545,-104
2025/05/06 15:48:56.292567689,545,-104
2025/05/06 15:48:56.363052964,540,-104
2025/05/06 15:48:56.446431248,542,-104
2025/05/06 15:48:56.561820037,538,-104
2025/05/06 15:48:56.650410089,541,-104
2025/05/06 15:48:56.762378101,536,-104
2025/05/06 15:48:56.858291923,540,-103
2025/05/06 15:48:56.954920747,535,-103
2025/05/06 15:48:57.49821471,539,-103
2025/05/06 15:48:57.145995039,537,-103
2025/05/06 15:48:57.276160374,539,-103
2025/05/06 15:48:57.384310207,536,-103
2025/05/06 15:48:57.448258926,540,-102
2025/05/06 15:48:57.537110670,544,-102
2025/05/06 15:48:57.719785538,549,-102
2025/05/06 15:48:57.792848317,553,-102
2025/05/06 15:48:57.869024780,556,-101
2025/05/06 15:48:57.962845784,553,-101
2025/05/06 15:48:58.58353157,555,-101
2025/05/06 15:48:58.264214432,552,-101
2025/05/06 15:48:58.322955875,554,-101
2025/05/06 15:48:58.388232576,551,-101
2025/05/06 15:48:58.564825570,547,-101
2025/05/06 15:48:58.658465654,542,-101
2025/05/06 15:48:58.716359281,538,-101
2025/05/06 15:48:58.766745685,533,-101
2025/05/06 15:48:58.843319877,529,-101
2025/05/06 15:48:58.954682161,524,-101
2025/05/06 15:48:59.74739724,520,-101
2025/05/06 15:48:59.142969373,515,-101
2025/05/06 15:48:59.250979896,511,-101
2025/05/06 15:48:59.371410732,507,-101
