time,throttle_reference,angle_reference
2025/05/20 12:56:10.692474993,320,-143
2025/05/20 12:56:10.767456596,263,-141
2025/05/20 12:56:10.866069178,189,-139
2025/05/20 12:56:10.965418971,118,-136
2025/05/20 12:56:11.65965987,69,-134
2025/05/20 12:56:11.165344557,34,-133
2025/05/20 12:56:11.265457491,16,-133
2025/05/20 12:56:11.365723746,15,-133
2025/05/20 12:56:11.474268226,14,-133
2025/05/20 12:56:11.590399074,14,-134
2025/05/20 12:56:11.665441869,13,-134
2025/05/20 12:56:11.765396086,13,-134
2025/05/20 12:56:11.872211767,13,-134
2025/05/20 12:56:11.971186821,13,-134
2025/05/20 12:56:12.67337980,12,-134
2025/05/20 12:56:12.212736466,37,-133
2025/05/20 12:56:12.308032549,70,-133
2025/05/20 12:56:12.400608104,86,-132
2025/05/20 12:56:12.516192753,84,-131
2025/05/20 12:56:12.623776035,82,-130
2025/05/20 12:56:12.678938521,81,-129
2025/05/20 12:56:12.788521168,80,-129
2025/05/20 12:56:12.902161211,80,-128
2025/05/20 12:56:13.147116566,79,-128
2025/05/20 12:56:13.268653722,79,-127
2025/05/20 12:56:13.406345597,64,-127
2025/05/20 12:56:13.658893669,64,-128
2025/05/20 12:56:13.715510798,64,-128
2025/05/20 12:56:13.828084332,64,-128
2025/05/20 12:56:13.916013941,64,-128
2025/05/20 12:56:13.982331851,64,-128
2025/05/20 12:56:14.66151665,64,-128
2025/05/20 12:56:14.167744138,65,-128
2025/05/20 12:56:14.267597072,23,-129
2025/05/20 12:56:14.365647321,23,-130
2025/05/20 12:56:14.468858052,24,-131
2025/05/20 12:56:14.567182281,24,-131
2025/05/20 12:56:14.666245912,24,-132
2025/05/20 12:56:14.766110326,24,-132
2025/05/20 12:56:14.866074501,24,-132
2025/05/20 12:56:14.993374821,-46,-133
2025/05/20 12:56:15.90281699,-123,-135
2025/05/20 12:56:15.198712220,-203,-137
2025/05/20 12:56:15.274543655,-134,-139
2025/05/20 12:56:15.367011057,-21,-142
2025/05/20 12:56:15.467895404,30,-140
2025/05/20 12:56:15.565810086,33,-137
2025/05/20 12:56:15.671333477,35,-134
2025/05/20 12:56:15.807049440,36,-132
2025/05/20 12:56:15.866509352,35,-130
2025/05/20 12:56:15.968968350,32,-127
2025/05/20 12:56:16.66910178,29,-125
2025/05/20 12:56:16.176598152,-1,-126
2025/05/20 12:56:16.266020326,-3,-127
2025/05/20 12:56:16.365663029,-3,-129
2025/05/20 12:56:16.466707166,-3,-130
2025/05/20 12:56:16.566613591,-4,-131
2025/05/20 12:56:16.665846234,-4,-132
2025/05/20 12:56:16.765615599,-5,-133
2025/05/20 12:56:16.865847492,-5,-133
2025/05/20 12:56:16.966303168,-5,-134
2025/05/20 12:56:17.78623461,-6,-135
2025/05/20 12:56:17.168074422,-6,-135
2025/05/20 12:56:17.281732259,-34,-134
2025/05/20 12:56:17.368076806,-27,-134
2025/05/20 12:56:17.465595092,-18,-135
2025/05/20 12:56:17.565524188,-18,-136
2025/05/20 12:56:17.668692838,-18,-136
2025/05/20 12:56:17.766516380,-19,-137
2025/05/20 12:56:17.865969689,-19,-137
2025/05/20 12:56:17.965777835,-20,-138
2025/05/20 12:56:18.67025556,-20,-138
2025/05/20 12:56:18.167053914,-22,-138
2025/05/20 12:56:18.266331704,-23,-138
2025/05/20 12:56:18.365637523,-23,-139
2025/05/20 12:56:18.465925101,-23,-139
2025/05/20 12:56:18.566510424,-24,-139
2025/05/20 12:56:18.666873108,-24,-139
2025/05/20 12:56:18.766023910,-25,-140
2025/05/20 12:56:18.865959188,-25,-140
2025/05/20 12:56:18.966642827,-26,-140
2025/05/20 12:56:19.65714043,-26,-140
2025/05/20 12:56:19.167090204,-23,-141
2025/05/20 12:56:19.265910659,-23,-141
2025/05/20 12:56:19.366146279,-24,-141
2025/05/20 12:56:19.467299283,-24,-141
2025/05/20 12:56:19.567268829,-25,-141
2025/05/20 12:56:19.666783933,-25,-142
2025/05/20 12:56:19.765641536,-25,-142
2025/05/20 12:56:19.866659673,-25,-142
2025/05/20 12:56:19.966338782,-25,-142
2025/05/20 12:56:20.66055891,-24,-142
2025/05/20 12:56:20.166699482,-24,-142
2025/05/20 12:56:20.271605795,-66,-140
2025/05/20 12:56:20.366343780,-95,-138
2025/05/20 12:56:20.468320038,-45,-137
2025/05/20 12:56:20.578519934,-42,-136
2025/05/20 12:56:20.667029751,-41,-136
2025/05/20 12:56:20.766752784,-40,-136
2025/05/20 12:56:20.869023928,-38,-137
2025/05/20 12:56:20.965898631,-37,-137
2025/05/20 12:56:21.66254317,-36,-138
2025/05/20 12:56:21.184226965,20,-137
2025/05/20 12:56:21.283083528,69,-134
2025/05/20 12:56:21.394449639,117,-132
2025/05/20 12:56:21.466820051,140,-130
2025/05/20 12:56:21.581467677,108,-126
2025/05/20 12:56:21.667537016,82,-124
2025/05/20 12:56:21.766313781,54,-121
2025/05/20 12:56:21.868582948,49,-118
2025/05/20 12:56:21.966953880,51,-115
2025/05/20 12:56:22.71044772,53,-112
2025/05/20 12:56:22.188471619,12,-114
2025/05/20 12:56:22.291593394,-68,-113
2025/05/20 12:56:22.366554434,-76,-113
2025/05/20 12:56:22.466617369,-41,-116
2025/05/20 12:56:22.571928465,-36,-119
2025/05/20 12:56:22.666860973,-34,-122
2025/05/20 12:56:22.772092717,-34,-125
2025/05/20 12:56:22.866675845,-34,-127
2025/05/20 12:56:22.968982361,-35,-130
2025/05/20 12:56:23.66744022,-35,-133
2025/05/20 12:56:23.165650677,-36,-135
2025/05/20 12:56:23.283084384,-35,-134
2025/05/20 12:56:23.366276003,-35,-136
2025/05/20 12:56:23.467122561,-34,-137
2025/05/20 12:56:23.565828211,-34,-138
2025/05/20 12:56:23.665804214,-33,-139
2025/05/20 12:56:23.767072912,-33,-140
2025/05/20 12:56:23.865886881,-32,-141
2025/05/20 12:56:23.969883827,-31,-141
2025/05/20 12:56:24.65713188,-32,-142
2025/05/20 12:56:24.167287979,-33,-143
2025/05/20 12:56:24.285018637,23,-141
2025/05/20 12:56:24.367242197,50,-138
2025/05/20 12:56:24.470920881,23,-136
2025/05/20 12:56:24.565659981,-11,-135
2025/05/20 12:56:24.666536241,-13,-136
2025/05/20 12:56:24.766644674,-15,-138
2025/05/20 12:56:24.866553108,-16,-139
2025/05/20 12:56:24.965756747,-18,-140
2025/05/20 12:56:25.67330659,-19,-142
2025/05/20 12:56:25.165983193,-20,-143
2025/05/20 12:56:25.279013308,21,-141
2025/05/20 12:56:25.383347540,39,-138
2025/05/20 12:56:25.467086936,77,-136
2025/05/20 12:56:25.567992707,138,-133
2025/05/20 12:56:25.666211440,129,-130
2025/05/20 12:56:25.768489967,108,-127
2025/05/20 12:56:25.866337545,102,-124
2025/05/20 12:56:25.966138058,105,-121
2025/05/20 12:56:26.67143525,107,-119
2025/05/20 12:56:26.181565586,75,-120
2025/05/20 12:56:26.266757765,10,-120
2025/05/20 12:56:26.366418367,-11,-123
