time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2025/05/07 10:32:25.284586469,1746606745,283256879,hemisphere,1746606745,250000000,hemisphere
2025/05/07 10:32:25.335039359,1746606745,333717531,hemisphere,1746606745,300000000,hemisphere
2025/05/07 10:32:25.388496018,1746606745,387604658,hemisphere,1746606745,350000000,hemisphere
2025/05/07 10:32:25.434507580,1746606745,433735977,hemisphere,1746606745,400000000,hemisphere
2025/05/07 10:32:25.499409584,1746606745,485481294,hemisphere,1746606745,450000000,hemisphere
2025/05/07 10:32:25.534177815,1746606745,533164251,hemisphere,1746606745,500000000,hemisphere
2025/05/07 10:32:25.584978711,1746606745,584078763,hemisphere,1746606745,550000000,hemisphere
2025/05/07 10:32:25.634289067,1746606745,633652316,hemisphere,1746606745,600000000,hemisphere
2025/05/07 10:32:25.686413276,1746606745,685686177,hemisphere,1746606745,650000000,hemisphere
2025/05/07 10:32:25.737643283,1746606745,736313001,hemisphere,1746606745,700000000,hemisphere
2025/05/07 10:32:25.787189362,1746606745,785739000,hemisphere,1746606745,750000000,hemisphere
2025/05/07 10:32:25.833395597,1746606745,832975498,hemisphere,1746606745,800000000,hemisphere
2025/05/07 10:32:25.883106728,1746606745,882828682,hemisphere,1746606745,850000000,hemisphere
2025/05/07 10:32:25.933769675,1746606745,933339791,hemisphere,1746606745,900000000,hemisphere
2025/05/07 10:32:25.983833086,1746606745,983045090,hemisphere,1746606745,950000000,hemisphere
2025/05/07 10:32:26.35866499,1746606746,33753217,hemisphere,1746606746,0,hemisphere
2025/05/07 10:32:26.84117915,1746606746,83410286,hemisphere,1746606746,50000000,hemisphere
2025/05/07 10:32:26.136344388,1746606746,135970131,hemisphere,1746606746,100000000,hemisphere
2025/05/07 10:32:26.185774015,1746606746,184300591,hemisphere,1746606746,150000000,hemisphere
2025/05/07 10:32:26.234738120,1746606746,233851031,hemisphere,1746606746,200000000,hemisphere
2025/05/07 10:32:26.285221559,1746606746,283956274,hemisphere,1746606746,250000000,hemisphere
2025/05/07 10:32:26.333759361,1746606746,333419474,hemisphere,1746606746,300000000,hemisphere
2025/05/07 10:32:26.389298529,1746606746,388822806,hemisphere,1746606746,350000000,hemisphere
2025/05/07 10:32:26.434492138,1746606746,433592921,hemisphere,1746606746,400000000,hemisphere
2025/05/07 10:32:26.484366858,1746606746,483860080,hemisphere,1746606746,450000000,hemisphere
2025/05/07 10:32:26.534881787,1746606746,534402242,hemisphere,1746606746,500000000,hemisphere
2025/05/07 10:32:26.584132939,1746606746,583316324,hemisphere,1746606746,550000000,hemisphere
2025/05/07 10:32:26.634494177,1746606746,633779073,hemisphere,1746606746,600000000,hemisphere
2025/05/07 10:32:26.684612272,1746606746,683433005,hemisphere,1746606746,650000000,hemisphere
2025/05/07 10:32:26.736087625,1746606746,733892697,hemisphere,1746606746,700000000,hemisphere
2025/05/07 10:32:26.793507029,1746606746,783509290,hemisphere,1746606746,750000000,hemisphere
2025/05/07 10:32:26.842126732,1746606746,833278209,hemisphere,1746606746,800000000,hemisphere
2025/05/07 10:32:26.884669976,1746606746,883005974,hemisphere,1746606746,850000000,hemisphere
2025/05/07 10:32:26.938900920,1746606746,934797501,hemisphere,1746606746,900000000,hemisphere
2025/05/07 10:32:26.988206778,1746606746,983818796,hemisphere,1746606746,950000000,hemisphere
