time,layout_data_offset,data_0,data_1,data_2,data_3
2025/05/25 17:16:51.324719307,0,64.47477007170625,70.88279153365902,93.43948735198335,103.59350984616202
2025/05/25 17:16:51.428103536,0,64.45802030441764,70.86579616721414,93.4178969441635,103.57086009146724
2025/05/25 17:16:51.553022594,0,64.44127072874147,70.84880097595739,93.39630660249729,103.54821017314083
2025/05/25 17:16:51.581871855,0,64.42452134478546,70.83180595979411,93.37471632686845,103.52556009112996
2025/05/25 17:16:51.676607230,0,64.40777215265703,70.81481111863123,93.35312611716262,103.50290984538167
2025/05/25 17:16:51.773110142,0,64.39102315246292,70.79781645237715,93.33153597326681,103.48025943584302
2025/05/25 17:16:51.872497706,0,64.37427434430973,70.78082196094209,93.30994589506977,103.45760886246106
2025/05/25 17:16:52.290053209,0,64.3575257283034,70.76382764423767,93.28835588246159,103.43495812518273
2025/05/25 17:16:52.294356645,0,64.31772737533738,70.79015246688255,93.28982925044967,103.48756006741219
2025/05/25 17:16:52.373425080,0,64.31287813003227,71.90004958667659,93.19904894142287,106.52141857808003
2025/05/25 17:16:52.474932567,0,64.32778624940765,73.74734054824191,93.2011847184733,110.73052149694283
2025/05/25 17:16:52.573347888,0,64.31435637002413,73.71534870867983,93.19686016171453,110.66693493280938
2025/05/25 17:16:52.672353209,0,64.29615691157908,73.7006606927408,93.177556936525,110.64616690668413
2025/05/25 17:16:52.775588552,0,64.25685767884875,72.92328411986297,93.2022241307811,109.40915357418677
2025/05/25 17:16:52.872180978,0,64.3218506220148,72.69178351985103,93.92004601449281,108.28479439343148
2025/05/25 17:16:52.972291893,0,64.29082052668761,72.59266750085267,93.97454827212654,107.90691927271499
2025/05/25 17:16:53.76136161,0,64.26687775781011,72.58013012499265,93.96263915897325,107.88142630891149
2025/05/25 17:16:53.173338168,0,64.28303815820139,71.94450887316007,93.98299745129049,106.76875567978163
2025/05/25 17:16:53.274965961,0,64.28069298913658,71.86673429395428,94.23393023795306,106.0514100125482
2025/05/25 17:16:53.375785288,0,64.23641652347628,71.84159705661163,94.20250138889172,106.01758505256224
2025/05/25 17:16:53.477658546,0,64.22150433944299,71.82383368837725,94.17597035748733,105.9944100759021
2025/05/25 17:16:53.573463968,0,64.20640521287247,71.80461817444012,94.15165362811824,105.97167833516144
2025/05/25 17:16:53.672098715,0,64.19102496112902,71.78507403698532,94.12849183713656,105.94901372378786
2025/05/25 17:16:53.774418817,0,64.17545875411837,71.76575241531987,94.1059739762386,105.9263738233888
2025/05/25 17:16:53.876939911,0,64.15974967858033,71.74675957257206,94.0838129292896,105.90377867536256
2025/05/25 17:16:53.972474253,0,64.14391910514021,71.7281415309485,94.06186430146246,105.881189466484
2025/05/25 17:16:54.74143158,0,64.12123938014453,72.6814577732496,94.00759844503888,108.22329993115206
2025/05/25 17:16:54.173242693,0,64.65926514469729,78.14853074522742,93.89872861159978,119.26842846133935
2025/05/25 17:16:54.272857995,0,64.28010274681854,77.73292608177134,94.02846290047043,118.29700403642234
2025/05/25 17:16:54.374976788,0,64.26230364616471,77.7221430062103,94.00145015015792,118.27462782749096
2025/05/25 17:16:54.476224437,0,64.24607886872856,77.70459363361897,93.9769659743696,118.25285944365956
2025/05/25 17:16:54.574695509,0,64.23010750853717,77.68735684760576,93.9538946193062,118.23124117397798
2025/05/25 17:16:54.672500544,0,64.21422273739363,77.67037462731649,93.93145359005544,118.2096453492801
