time,throttle_reference,angle_reference
2025/05/20 13:01:59.969627172,4,45
2025/05/20 13:02:00.68048551,4,45
2025/05/20 13:02:00.172013601,4,45
2025/05/20 13:02:00.268485116,4,45
2025/05/20 13:02:00.388372885,4,45
2025/05/20 13:02:00.528700159,4,45
2025/05/20 13:02:00.590982787,4,45
2025/05/20 13:02:00.673217320,4,45
2025/05/20 13:02:00.775682916,4,45
2025/05/20 13:02:00.882634974,4,45
2025/05/20 13:02:01.39717628,4,45
2025/05/20 13:02:01.124022448,4,45
2025/05/20 13:02:01.233956226,4,45
2025/05/20 13:02:01.338392121,4,45
2025/05/20 13:02:01.435357031,4,45
2025/05/20 13:02:01.532534717,4,45
2025/05/20 13:02:01.621894663,4,45
2025/05/20 13:02:01.786900916,4,45
2025/05/20 13:02:01.855646336,4,45
2025/05/20 13:02:01.891542295,4,45
2025/05/20 13:02:01.986958780,4,45
2025/05/20 13:02:02.79034689,4,45
2025/05/20 13:02:02.172127077,4,45
2025/05/20 13:02:02.409490705,4,45
2025/05/20 13:02:02.469720931,4,45
2025/05/20 13:02:02.573737669,4,45
2025/05/20 13:02:02.674865475,4,45
2025/05/20 13:02:02.771532100,4,45
2025/05/20 13:02:02.880527816,4,45
2025/05/20 13:02:02.981840723,4,45
2025/05/20 13:02:03.76321013,4,45
2025/05/20 13:02:03.172681530,4,45
2025/05/20 13:02:03.277397149,4,45
2025/05/20 13:02:03.370042692,4,45
2025/05/20 13:02:03.479307785,4,45
2025/05/20 13:02:03.572649654,4,45
2025/05/20 13:02:03.669370946,4,45
2025/05/20 13:02:03.775328710,4,45
2025/05/20 13:02:03.869126139,4,45
2025/05/20 13:02:03.968466447,4,45
2025/05/20 13:02:04.68845600,4,45
2025/05/20 13:02:04.168199941,4,45
2025/05/20 13:02:04.268193137,4,45
2025/05/20 13:02:04.367904952,4,45
2025/05/20 13:02:04.468156504,4,45
2025/05/20 13:02:04.569524095,4,45
2025/05/20 13:02:04.668027962,4,45
2025/05/20 13:02:04.770513148,4,45
2025/05/20 13:02:04.868199393,4,45
2025/05/20 13:02:04.968166534,4,45
