time,header_stamp_secs,header_stamp_nsecs,header_frame_id,sentence
2025/05/07 10:53:07.250550878,1746607987,242727556,hemisphere,"$GPRMC,085307.20,A,6326.47610179,N,01025.16640677,E,0.68,188.97,070525,4.7,E,D,S*4C"
2025/05/07 10:53:07.267390910,1746607987,267149916,hemisphere,"$GPHDT,23.678,T*0D"
2025/05/07 10:53:07.293175098,1746607987,292879052,hemisphere,"$GPGGA,085307.25,6326.47609328,N,01025.16640497,E,4,13,0.8,2.147,M,40.936,M,1.2,0415*45"
2025/05/07 10:53:07.301222151,1746607987,300619460,hemisphere,"$GPRMC,085307.25,A,6326.47609328,N,01025.16640497,E,0.68,189.11,070525,4.7,E,D,S*44"
2025/05/07 10:53:07.318947065,1746607987,317588281,hemisphere,"$GPHDT,23.563,T*04"
2025/05/07 10:53:07.335473285,1746607987,335177832,hemisphere,"$GPGGA,085307.30,6326.47608297,N,01025.16640023,E,4,13,0.8,2.143,M,40.936,M,1.3,0415*4B"
2025/05/07 10:53:07.343020844,1746607987,342547300,hemisphere,"$GPRMC,085307.30,A,6326.47608297,N,01025.16640023,E,0.67,189.56,070525,4.7,E,D,S*43"
2025/05/07 10:53:07.367590472,1746607987,367244395,hemisphere,"$GPHDT,23.442,T*06"
2025/05/07 10:53:07.386788967,1746607987,386329088,hemisphere,"$GPGGA,085307.35,6326.47607379,N,01025.16639816,E,4,13,0.8,2.146,M,40.936,M,1.3,0415*45"
2025/05/07 10:53:07.396158216,1746607987,395015447,hemisphere,"$GPRMC,085307.35,A,6326.47607379,N,01025.16639816,E,0.67,190.47,070525,4.7,E,D,S*40"
2025/05/07 10:53:07.425297332,1746607987,421600348,hemisphere,"$GPHDT,23.312,T*04"
2025/05/07 10:53:07.435513120,1746607987,434551673,hemisphere,"$GPGGA,085307.40,6326.47606248,N,01025.16639162,E,4,13,0.8,2.138,M,40.936,M,0.4,0415*40"
2025/05/07 10:53:07.442169734,1746607987,441959311,hemisphere,"$GPRMC,085307.40,A,6326.47606248,N,01025.16639162,E,0.67,193.50,070525,4.7,E,D,S*4F"
2025/05/07 10:53:07.468981944,1746607987,468578946,hemisphere,"$GPHDT,23.177,T*05"
2025/05/07 10:53:07.484706672,1746607987,484280270,hemisphere,"$GPGGA,085307.45,6326.47605426,N,01025.16638799,E,4,13,0.8,2.137,M,40.936,M,0.4,0415*44"
2025/05/07 10:53:07.492616879,1746607987,491470510,hemisphere,"$GPRMC,085307.45,A,6326.47605426,N,01025.16638799,E,0.66,191.58,070525,4.7,E,D,S*4F"
2025/05/07 10:53:07.523458645,1746607987,520237764,hemisphere,"$GPHDT,23.035,T*02"
2025/05/07 10:53:07.534580007,1746607987,534053487,hemisphere,"$GPGGA,085307.50,6326.47604481,N,01025.16638775,E,4,13,0.8,2.135,M,40.936,M,0.5,0415*4D"
2025/05/07 10:53:07.540943335,1746607987,540645519,hemisphere,"$GPRMC,085307.50,A,6326.47604481,N,01025.16638775,E,0.66,180.39,070525,4.7,E,D,S*42"
2025/05/07 10:53:07.575305847,1746607987,574535844,hemisphere,"$GPHDT,22.887,T*02"
2025/05/07 10:53:07.584789706,1746607987,584385984,hemisphere,"$GPGGA,085307.55,6326.47603817,N,01025.16638363,E,4,13,0.8,2.136,M,40.936,M,0.5,0415*4C"
2025/05/07 10:53:07.592086581,1746607987,591689423,hemisphere,"$GPRMC,085307.55,A,6326.47603817,N,01025.16638363,E,0.65,194.76,070525,4.7,E,D,S*4D"
2025/05/07 10:53:07.619009558,1746607987,617764975,hemisphere,"$GPHDT,22.735,T*04"
2025/05/07 10:53:07.641991050,1746607987,634109982,hemisphere,"$GPGGA,085307.60,6326.47603029,N,01025.16637871,E,4,13,0.8,2.133,M,40.936,M,0.6,0415*4E"
2025/05/07 10:53:07.643274766,1746607987,641345945,hemisphere,"$GPRMC,085307.60,A,6326.47603029,N,01025.16637871,E,0.64,189.18,070525,4.7,E,D,S*4C"
2025/05/07 10:53:07.674765665,1746607987,667601389,hemisphere,"$GPHDT,22.582,T*0A"
2025/05/07 10:53:07.684130715,1746607987,683795624,hemisphere,"$GPGGA,085307.65,6326.47602281,N,01025.16637674,E,4,13,0.8,2.136,M,40.936,M,0.6,0415*44"
2025/05/07 10:53:07.692460661,1746607987,691294041,hemisphere,"$GPRMC,085307.65,A,6326.47602281,N,01025.16637674,E,0.64,186.58,070525,4.7,E,D,S*48"
2025/05/07 10:53:07.719641685,1746607987,717300024,hemisphere,"$GPHDT,22.425,T*06"
2025/05/07 10:53:07.736428239,1746607987,734607538,hemisphere,"$GPGGA,085307.70,6326.47601417,N,01025.16637462,E,4,13,0.8,2.134,M,40.936,M,0.7,0415*4C"
2025/05/07 10:53:07.742576962,1746607987,741463294,hemisphere,"$GPRMC,085307.70,A,6326.47601417,N,01025.16637462,E,0.64,188.97,070525,4.7,E,D,S*4E"
2025/05/07 10:53:07.768545891,1746607987,767728005,hemisphere,"$GPHDT,22.269,T*08"
2025/05/07 10:53:07.784839944,1746607987,784627622,hemisphere,"$GPGGA,085307.75,6326.47600583,N,01025.16637349,E,4,13,0.8,2.136,M,40.936,M,0.7,0415*48"
2025/05/07 10:53:07.792972999,1746607987,791872053,hemisphere,"$GPRMC,085307.75,A,6326.47600583,N,01025.16637349,E,0.64,179.79,070525,4.7,E,D,S*46"
2025/05/07 10:53:07.858536425,1746607987,818260345,hemisphere,"$GPHDT,22.102,T*06"
2025/05/07 10:53:07.859133645,1746607987,834317767,hemisphere,"$GPGGA,085307.80,6326.47599770,N,01025.16637026,E,4,13,0.8,2.135,M,40.936,M,0.8,0415*49"
2025/05/07 10:53:07.859214080,1746607987,841538860,hemisphere,"$GPRMC,085307.80,A,6326.47599770,N,01025.16637026,E,0.63,193.41,070525,4.7,E,D,S*43"
2025/05/07 10:53:07.871579128,1746607987,867492886,hemisphere,"$GPHDT,21.932,T*0E"
2025/05/07 10:53:07.886348743,1746607987,883380048,hemisphere,"$GPGGA,085307.85,6326.47599037,N,01025.16637013,E,4,13,0.8,2.135,M,40.936,M,0.8,0415*4E"
2025/05/07 10:53:07.891644632,1746607987,890570143,hemisphere,"$GPRMC,085307.85,A,6326.47599037,N,01025.16637013,E,0.62,182.95,070525,4.7,E,D,S*4C"
2025/05/07 10:53:07.918867237,1746607987,918615148,hemisphere,"$GPHDT,21.762,T*05"
2025/05/07 10:53:07.936899401,1746607987,933811429,hemisphere,"$GPGGA,085307.90,6326.47598253,N,01025.16636598,E,4,13,0.8,2.132,M,40.936,M,0.9,0415*4A"
2025/05/07 10:53:07.941953116,1746607987,941306425,hemisphere,"$GPRMC,085307.90,A,6326.47598253,N,01025.16636598,E,0.62,189.98,070525,4.7,E,D,S*48"
2025/05/07 10:53:07.967997613,1746607987,967247544,hemisphere,"$GPHDT,21.586,T*0D"
2025/05/07 10:53:07.984427094,1746607987,983708869,hemisphere,"$GPGGA,085307.95,6326.47597362,N,01025.16636559,E,4,13,0.8,2.129,M,40.936,M,0.9,0415*44"
2025/05/07 10:53:07.991335736,1746607987,990681357,hemisphere,"$GPRMC,085307.95,A,6326.47597362,N,01025.16636559,E,0.61,182.66,070525,4.7,E,D,S*45"
2025/05/07 10:53:08.17947822,1746607988,17682261,hemisphere,"$GPHDT,21.401,T*03"
2025/05/07 10:53:08.34837778,1746607988,34556349,hemisphere,"$GPGGA,085308.00,6326.47596703,N,01025.16636317,E,4,13,0.8,2.131,M,40.936,M,1.0,0415*48"
2025/05/07 10:53:08.42454155,1746607988,41938423,hemisphere,"$GPRMC,085308.00,A,6326.47596703,N,01025.16636317,E,0.60,192.86,070525,4.7,E,D,S*46"
2025/05/07 10:53:08.67696757,1746607988,67366159,hemisphere,"$GPHDT,21.212,T*07"
2025/05/07 10:53:08.83820144,1746607988,83544802,hemisphere,"$GPGGA,085308.05,6326.47596021,N,01025.16636139,E,4,13,0.8,2.132,M,40.936,M,1.1,0415*46"
2025/05/07 10:53:08.91235809,1746607988,90859484,hemisphere,"$GPRMC,085308.05,A,6326.47596021,N,01025.16636139,E,0.59,185.62,070525,4.7,E,D,S*4C"
2025/05/07 10:53:08.119991165,1746607988,119373993,hemisphere,"$GPHDT,21.010,T*07"
2025/05/07 10:53:08.136295912,1746607988,135372442,hemisphere,"$GPGGA,085308.10,6326.47595203,N,01025.16635938,E,4,13,0.8,2.125,M,40.936,M,1.1,0415*4F"
2025/05/07 10:53:08.143540488,1746607988,143217023,hemisphere,"$GPRMC,085308.10,A,6326.47595203,N,01025.16635938,E,0.59,189.76,070525,4.7,E,D,S*4A"
2025/05/07 10:53:08.167721269,1746607988,167476307,hemisphere,"$GPHDT,20.804,T*0B"
2025/05/07 10:53:08.190297372,1746607988,185112560,hemisphere,"$GPGGA,085308.15,6326.47594481,N,01025.16635549,E,4,13,0.8,2.130,M,40.936,M,1.1,0415*49"
2025/05/07 10:53:08.192501349,1746607988,192278048,hemisphere,"$GPRMC,085308.15,A,6326.47594481,N,01025.16635549,E,0.58,192.02,070525,4.7,E,D,S*40"
2025/05/07 10:53:08.219207427,1746607988,218387677,hemisphere,"$GPHDT,20.595,T*0E"
