time,header_stamp_secs,header_stamp_nsecs,header_frame_id,wrench_force_x,wrench_force_y,wrench_force_z,wrench_torque_x,wrench_torque_y,wrench_torque_z
2025/05/21 12:43:13.191668520,1747824193,190793964,,2.7940038717852445e-05,-3.8039654759458585e-11,0.0,0.0,0.0,1.3475950910724066e-10
2025/05/21 12:43:13.289694005,1747824193,279976575,,-2.745826510799909e-05,3.027614270401102e-11,0.0,0.0,0.0,-1.0732409752578498e-10
2025/05/21 12:43:13.390257936,1747824193,379993204,,-2.6933340879775614e-05,2.3499369117274682e-11,0.0,0.0,0.0,-8.33584798409781e-11
2025/05/21 12:43:13.491866435,1747824193,491425291,,2.6368243752891707e-05,-1.778829861187603e-11,0.0,0.0,0.0,6.314596068257572e-11
2025/05/21 12:43:13.592515105,1747824193,579974879,,-2.591526448041115e-05,1.4167500506090391e-11,0.0,0.0,0.0,-5.0321934119690326e-11
2025/05/21 12:43:13.691713520,1747824193,689891636,,-0.00018144155466148781,-0.011046129603341726,0.0,0.0,0.0,1.1131147145636983e-05
2025/05/21 12:43:13.790147431,1747824193,779816118,,8.86488747184333e-05,0.005414963956194896,0.0,0.0,0.0,4.729422203579581e-05
2025/05/21 12:43:13.890466165,1747824193,880023113,,5.620430255648401e-05,0.003466485865365243,0.0,0.0,0.0,9.616470379671116e-05
2025/05/21 12:43:13.989475954,1747824193,979826127,,4.0288826894052665e-05,0.002541844152778694,0.0,0.0,0.0,0.00014349504038686442
2025/05/21 12:43:14.89501644,1747824194,80172197,,3.012910986041617e-05,0.0019968951284727865,0.0,0.0,0.0,0.0001908501800752596
2025/05/21 12:43:14.189513835,1747824194,180256498,,2.2198504972509303e-05,0.0016337711798648513,0.0,0.0,0.0,0.0002388422782618159
2025/05/21 12:43:14.290298969,1747824194,280482341,,1.4813412863384778e-05,0.0013702067949630248,0.0,0.0,0.0,0.00028765413693009056
2025/05/21 12:43:14.389581551,1747824194,380375395,,7.105402550305895e-06,0.0011641912497442064,0.0,0.0,0.0,0.0003365372407148348
2025/05/21 12:43:14.489611984,1747824194,479857981,,5.839575771243721e-06,-0.012384490918321944,0.0,0.0,0.0,-3.9321213095855345e-06
2025/05/21 12:43:14.591141901,1747824194,579821743,,2.2189802146577176e-06,-0.005384283580422533,0.0,0.0,0.0,5.492251939465814e-05
2025/05/21 12:43:14.689814882,1747824194,679903962,,1.060010853731752e-06,-0.003444812901868488,0.0,0.0,0.0,0.00010422505909894741
2025/05/21 12:43:14.790521268,1747824194,779965254,,4.3207941513578874e-07,-0.002519486232728241,0.0,0.0,0.0,0.0001528523548766786
2025/05/21 12:43:14.889541788,1747824194,880002848,,5.6337594284139314e-08,-0.0019717921809778716,0.0,0.0,0.0,0.00020222927015154518
2025/05/21 12:43:14.989658967,1747824194,980163152,,-1.1992678974892534e-07,-0.0016060265617667824,0.0,0.0,0.0,0.0002531130380155622
2025/05/21 12:43:15.90195908,1747824195,80126788,,-8.034183329730382e-08,-0.001341621378106339,0.0,0.0,0.0,0.00030619353197660487
2025/05/21 12:43:15.189669024,1747824195,180174093,,2.0447305154602802e-07,-0.0011390598318463674,0.0,0.0,0.0,0.000362214532684188
