time,header_stamp_secs,header_stamp_nsecs,header_frame_id,status_status,status_service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
2025/05/20 12:49:33.122883251,1747738173,120807377,mA1/gps,0,1,63.43482713244187,10.393366709765601,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.170839743,1747738173,170397423,mA1/gps,0,1,63.434827131623464,10.39336671077745,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.211756437,1747738173,211261527,mA1/gps,0,1,63.43482713222084,10.393366712865548,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.261389162,1747738173,261151761,mA1/gps,0,1,63.43482713248028,10.393366714338178,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.314348663,1747738173,313581677,mA1/gps,0,1,63.434827132544655,10.393366712083992,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.364502976,1747738173,363703290,mA1/gps,0,1,63.43482713244969,10.39336670816707,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.415546515,1747738173,415172062,mA1/gps,0,1,63.43482713251583,10.39336670933464,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.465438028,1747738173,464901457,mA1/gps,0,1,63.43482713280737,10.393366709790008,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.516303058,1747738173,516039670,mA1/gps,0,1,63.43482713299182,10.393366709980599,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.567451861,1747738173,566223664,mA1/gps,0,1,63.434827133101535,10.393366709852657,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.618194880,1747738173,617819087,mA1/gps,0,1,63.43482713312708,10.393366710210394,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.668108967,1747738173,667960698,mA1/gps,0,1,63.434827131136736,10.393366710132192,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.719310826,1747738173,719110922,mA1/gps,0,1,63.43482713286691,10.3933667106299,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.769882929,1747738173,769563623,mA1/gps,0,1,63.43482713228202,10.393366711263528,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.819848745,1747738173,819703007,mA1/gps,0,1,63.434827131739155,10.393366711145847,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.869995026,1747738173,869690034,mA1/gps,0,1,63.434827132260985,10.39336671253165,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.912904859,1747738173,912623839,mA1/gps,0,1,63.43482713171713,10.393366715763458,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:33.962915591,1747738173,962807636,mA1/gps,0,1,63.434827131604976,10.393366715335386,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.14216657,1747738174,13803494,mA1/gps,0,1,63.434827131719096,10.393366711453329,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.64468283,1747738174,64130426,mA1/gps,0,1,63.43482713065182,10.393366711586696,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.115432465,1747738174,115125026,mA1/gps,0,1,63.43482713130176,10.393366712607257,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.165082697,1747738174,164978104,mA1/gps,0,1,63.43482713119414,10.393366712934473,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.216311550,1747738174,216199200,mA1/gps,0,1,63.43482713089819,10.393366715082074,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.267863181,1747738174,266484554,mA1/gps,0,1,63.434827130296746,10.393366719434923,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.317543337,1747738174,317268304,mA1/gps,0,1,63.43482713010266,10.393366719450379,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.367290373,1747738174,367082527,mA1/gps,0,1,63.43482713040507,10.39336671709733,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.418219790,1747738174,418041145,mA1/gps,0,1,63.434827130269305,10.393366717669268,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.468275005,1747738174,467941032,mA1/gps,0,1,63.43482712976855,10.393366719691262,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.520093364,1747738174,519844664,mA1/gps,0,1,63.43482712990277,10.393366719440158,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.569666343,1747738174,569517717,mA1/gps,0,1,63.43482712898798,10.393366712258238,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.621064064,1747738174,620586279,mA1/gps,0,1,63.434827129245335,10.393366710604926,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.670608586,1747738174,670438112,mA1/gps,0,1,63.4348271299104,10.393366714278361,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.715840833,1747738174,712718361,mA1/gps,0,1,63.43482713094298,10.393366717741085,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.762898458,1747738174,762511238,mA1/gps,0,1,63.43482713128028,10.393366716057903,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.813847889,1747738174,813683199,mA1/gps,0,1,63.43482713191753,10.393366711652856,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.865058484,1747738174,863759842,mA1/gps,0,1,63.43482713061855,10.393366714359683,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.918375387,1747738174,918139102,mA1/gps,0,1,63.43482713044912,10.39336671281786,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:34.970581020,1747738174,969569156,mA1/gps,0,1,63.43482713251636,10.393366713320354,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.23209098,1747738175,21847885,mA1/gps,0,1,63.43482713315181,10.393366716826202,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.63038235,1747738175,61727531,mA1/gps,0,1,63.43482713298877,10.393366718205181,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.117758081,1747738175,114123401,mA1/gps,0,1,63.43482713305199,10.393366716818765,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.166048641,1747738175,165574048,mA1/gps,0,1,63.434827133311664,10.393366711350508,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.216006327,1747738175,215665859,mA1/gps,0,1,63.434827134382914,10.393366703953829,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.266102329,1747738175,265848044,mA1/gps,0,1,63.43482713347927,10.393366707473364,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.317217729,1747738175,316960182,mA1/gps,0,1,63.434827134424175,10.393366712440995,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.368056250,1747738175,367520347,mA1/gps,0,1,63.434827135059905,10.393366710729934,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.419118079,1747738175,419020367,mA1/gps,0,1,63.4348271367783,10.393366706871818,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.469773232,1747738175,468633038,mA1/gps,0,1,63.43482713776127,10.393366699636273,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.519791374,1747738175,519497538,mA1/gps,0,1,63.43482713741835,10.393366700295465,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.569935261,1747738175,569358622,mA1/gps,0,1,63.43482713638107,10.39336670785258,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.620966006,1747738175,620395657,mA1/gps,0,1,63.43482713771459,10.393366712430096,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.671496657,1747738175,670143154,mA1/gps,0,1,63.434827137339965,10.393366712084172,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.711966280,1747738175,711393901,mA1/gps,0,1,63.434827137986666,10.393366709891646,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.762394584,1747738175,761786120,mA1/gps,0,1,63.43482713862158,10.393366706370724,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.813121245,1747738175,812824829,mA1/gps,0,1,63.43482713799589,10.393366700775987,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.862606197,1747738175,862445235,mA1/gps,0,1,63.43482713750523,10.393366699295008,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.913702461,1747738175,913532872,mA1/gps,0,1,63.43482713797137,10.393366704371749,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:35.964099590,1747738175,963601331,mA1/gps,0,1,63.434827138851496,10.393366712927595,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.14852391,1747738176,14670551,mA1/gps,0,1,63.434827138949075,10.393366716606572,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.64509205,1747738176,64363881,mA1/gps,0,1,63.434827138776164,10.39336671748455,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.115910590,1747738176,115322478,mA1/gps,0,1,63.43482713938536,10.393366719221397,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.165358094,1747738176,165147877,mA1/gps,0,1,63.434827139559296,10.393366720614258,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.217557969,1747738176,216159353,mA1/gps,0,1,63.434827139935734,10.393366723254509,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.266053355,1747738176,265788635,mA1/gps,0,1,63.43482713855643,10.393366725372584,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.316923553,1747738176,316717854,mA1/gps,0,1,63.43482713957992,10.393366726060913,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.366789060,1747738176,366509520,mA1/gps,0,1,63.43482713920772,10.393366721987173,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.418189074,1747738176,417659334,mA1/gps,0,1,63.434827140061614,10.393366721451311,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.467513573,1747738176,467270717,mA1/gps,0,1,63.43482713980431,10.393366727346267,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.518517316,1747738176,518248533,mA1/gps,0,1,63.434827141539586,10.393366733746268,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.568621582,1747738176,568093970,mA1/gps,0,1,63.43482714222957,10.393366742602938,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.619533701,1747738176,618973297,mA1/gps,0,1,63.43482714111473,10.393366748776506,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
2025/05/20 12:49:36.669790017,1747738176,668835825,mA1/gps,0,1,63.43482714164424,10.393366751095542,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.4400000000000002e-10,0.0,0.0,0.0,1.0,2
