time,header_stamp_secs,header_stamp_nsecs,header_frame_id,child_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,twist_linear_x,twist_linear_y,twist_linear_z,twist_angular_x,twist_angular_y,twist_angular_z,gps_status
2025/05/07 10:53:06.846289724,1746607986,629384974,piren,vessel_center,264.21788411648083,1015.2508465787528,-40.73628267900684,0.0039925024831621875,-0.006650657082634587,0.25028234326032905,0.9681418167481508,-0.26777189580407174,-0.052887153141363774,-0.0060912368365109255,0.01130541879683733,0.012932206504046917,0.00449081264564727,2
2025/05/07 10:53:08.509537589,1746607988,387258705,piren,vessel_center,263.830435289229,1015.1556527161404,-40.7443935368238,0.0035250267818369985,-0.006535260767061227,0.1557240266330352,0.9877726925169007,-0.2372086052126182,-0.08712458448726418,-0.0038799652625471125,0.01646282710134983,0.006367409601807594,-0.04283874772215416,2
2025/05/07 10:53:10.874820000,1746607990,557262428,piren,vessel_center,263.3604806363465,1014.9863997073946,-40.75053853002676,0.00171650888425749,-0.008459509723866093,-0.013952646656774948,0.9998653979130159,-0.3296432477549846,-0.11384682335883506,-0.0020719392024602813,0.020270463079214096,0.00421076500788331,-0.09612177911582492,2
2025/05/07 10:53:12.462688073,1746607992,359035404,piren,vessel_center,262.7438474118418,1014.7919312767469,-40.75514120226112,0.0015759010726350386,-0.009012567663779492,-0.2567261607533348,0.9664408769007901,-0.42143823154806376,-0.11540094863012153,-0.003833842006991982,0.008268563076853752,0.005510833114385605,-0.16627190231049174,2
2025/05/07 10:53:14.171900462,1746607993,964013084,piren,vessel_center,262.18420939844685,1014.6879901641737,-40.76190720165664,-0.0004327679832673731,-0.01053944572272529,-0.3784281543550828,0.9255705617548217,-0.4469524009805358,-0.016156085003239687,-0.007674922365475833,0.012039918452501297,0.002308103023096919,-0.18527313534604486,2
2025/05/07 10:53:15.223590694,1746607995,198405287,piren,vessel_center,261.66052158314113,1014.6594862991617,-40.7812663906705,-0.0016727690023401556,-0.009651278095831519,-0.5443320817899565,0.8388126366532599,-0.12639703463241891,-0.025289389003500664,-0.02460627884829024,0.006264430470764637,0.005575365386903286,-0.1892049846820028,2
2025/05/07 10:53:16.456340893,1746607996,433147516,piren,vessel_center,261.5528973829363,1014.6322571292575,-40.80399388854091,-0.0035610078475303954,-0.010053643836815701,-0.6294571632322362,0.7769619830624522,0.008976543281732696,-0.010515970639698472,-0.00209105219851723,0.006527550984174013,0.0029767476953566074,-0.19451482932447697,2
2025/05/07 10:53:17.928685460,1746607997,890126248,piren,vessel_center,261.54164702390904,1014.5399363177972,-40.78937190415622,-0.0057339528107693775,-0.0046171223306521545,-0.7266358745543194,0.6869833402472195,-0.04251313212771526,-0.17824681889551308,0.03584527284701834,0.030399249866604805,-0.004597663879394531,-0.18398250829300164,2
2025/05/07 10:53:19.234555677,1746607999,203208679,piren,vessel_center,261.4333982727193,1014.1743747274289,-40.72464368471538,-0.0038533372947942386,-0.0033861075568559352,-0.81632067082087,0.5775761841158886,-0.13450642512189037,-0.35062993264345954,0.04928532402728933,0.004439377225935459,0.010265529155731201,-0.15064624221873815,2
2025/05/07 10:53:20.479021414,1746608000,460112211,piren,vessel_center,261.2371550190941,1013.6674356489476,-40.685494988858174,-0.003377215796655085,-0.0051524436749367745,-0.8045028507676225,0.5939168374818212,-0.12272077602483508,-0.3099227259697722,-0.025739702906321327,0.016982538625597954,0.011476151645183563,-0.09498881488304463,2
2025/05/07 10:53:21.692408281,1746608001,682383413,piren,vessel_center,261.07333273030736,1013.1981543529546,-40.73493098413654,-0.000650979263662861,-0.006021938123527323,-0.7614078739291767,0.6482448318389322,-0.11855128149359219,-0.41896785966182454,-0.05731072939261139,0.008299784734845161,0.011096769012510777,-0.037721004667059924,2
2025/05/07 10:53:22.894500371,1746608002,857941553,piren,vessel_center,260.921010124743,1012.618319447161,-40.78564060260961,-0.004980190174059871,-0.006961201648908838,-0.7127163576015406,0.701400123313809,-0.14049392755041512,-0.5861359752089805,-0.018426541193434787,0.02579275704920292,-0.00026828807312995195,0.0031302194304234075,2
2025/05/07 10:53:23.906210227,1746608003,900194956,piren,vessel_center,260.79044324607975,1011.9862278255865,-40.78402404818839,-0.005440286619509125,-0.00828794876778538,-0.66799425303876,0.7441003904675156,-0.1039927116621587,-0.6223750759239914,0.026798617601417614,-0.009480593726038933,0.004818559158593416,0.038743210544785314,2
2025/05/07 10:53:25.76487113,1746608005,64697797,piren,vessel_center,260.7017598666031,1011.3407211824925,-40.75461002208573,-0.0030567749070360742,-0.011205580242324617,-0.6032849674395964,0.797441119556802,-0.037239882224367055,-0.47055406312256254,0.0237566340733224,0.016882438212633133,0.0018019034760072827,0.07406973552255335,2
2025/05/07 10:53:26.99156995,1746608006,89723560,piren,vessel_center,260.6890030064162,1010.9228071495351,-40.74112567679048,-0.0013776410551744026,-0.010623349530177942,-0.5388534418484586,0.8423314162240138,0.022024539416224474,-0.34320757607929353,-0.0011072344642116157,-0.005990664474666119,0.0019413215341046453,0.10402067708544283,2
2025/05/07 10:53:27.280564486,1746608007,268659081,piren,vessel_center,260.74131040452465,1010.5353552175408,-40.74992599118171,0.0008618228338080581,-0.010252363641659944,-0.4377666315010727,0.8990297673855779,0.07726724897597673,-0.2879740293033132,-0.017102712063990565,0.020275013521313667,0.00043436442501842976,0.12185257938359274,2
2025/05/07 10:53:28.489808803,1746608008,481801647,piren,vessel_center,260.87188051640726,1010.1774626519018,-40.7787664095387,0.0017686170876419994,-0.011653220947175618,-0.33268300580877863,0.942965053478224,0.15952182960008907,-0.3167126609059773,-0.03517854565606626,0.0021845384035259485,-0.00011242339678574353,0.1444017001614241,2
2025/05/07 10:53:29.706504966,1746608009,699035293,piren,vessel_center,261.1082697423456,1009.7902046936001,-40.8116765715734,0.0039708121347871075,-0.011333290159787473,-0.23082240019957648,0.9729217896374049,0.23968360569801883,-0.2985954339641461,-0.011340494649431324,0.014696691185235977,-0.0036823188420385122,0.14477588891171575,2
2025/05/07 10:53:30.908956716,1746608010,902500405,piren,vessel_center,261.4257559189575,1009.481691499236,-40.80163771084631,0.0039959173265552645,-0.009595109085194294,-0.15082991272001753,0.9885050854473307,0.3040597239756604,-0.19092389581301122,0.03972522488153912,0.007983717136085033,0.006036356091499329,0.1478384260939359,2
2025/05/07 10:53:32.101166850,1746608012,78988325,piren,vessel_center,261.80140490690115,1009.3375289784426,-40.7530603813085,0.004900108891338878,-0.009816886712813302,-0.08328964466337042,0.9964649781903879,0.35801702569710836,-0.028148009999767437,0.04570046497869952,0.011628416366875172,0.007406022399663925,0.13340882414441094,2
2025/05/07 10:53:33.276901435,1746608013,267421671,piren,vessel_center,262.25523995824165,1009.3572184682669,-40.714157905229285,0.006027517482291191,-0.010307117293962742,-0.048375851441597506,0.998757833192506,0.41251812815380584,0.0874004791033263,0.01147487805671403,0.004759171977639198,-0.004390675108879805,0.10201515467324747,2
2025/05/07 10:53:34.418216975,1746608014,409565678,piren,vessel_center,262.7544372391227,1009.4729765423033,-40.72130059885316,0.008038811379700363,-0.009063030626901131,-0.05168585315028448,0.9985899116111602,0.46648701288991073,0.12057195931265648,-0.03276689662685612,0.001273737638257444,-0.0013414615532383323,0.0691431023779947,2
2025/05/07 10:53:35.535200262,1746608015,471342647,piren,vessel_center,263.26020006858477,1009.5972886693353,-40.761406474700266,0.005069588326162364,-0.008002045015219585,-0.07597898237530697,0.9970644215831745,0.4955787659344875,0.11430348351386835,-0.04466009353178037,-0.017452720552682877,0.015901954844594002,0.03586711959697587,2
