time,header_stamp_secs,header_stamp_nsecs,header_frame_id,child_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,twist_linear_x,twist_linear_y,twist_linear_z,twist_angular_x,twist_angular_y,twist_angular_z,gps_status
2025/04/09 09:49:46.675013956,1744184986,627028073,piren,vessel_center,-479.9985222039739,-300.00219534388026,2.3315542472465807,-0.0007981704144731937,0.0004028195470696222,-7.410182330972292e-05,0.99999959758458,0.0001265285015052251,-3.425040867997142e-05,9.277129530869652e-07,-4.4767363402381816e-05,4.406015330180355e-06,9.103532317322412e-06,0
2025/04/09 09:49:46.841745303,1744184986,838166422,piren,vessel_center,-479.99848985089875,-300.0022014506036,2.331553833024817,-0.0007979333460042543,0.00040317295745541203,-7.431368315854787e-05,0.9999995976156282,0.0001419102976797768,-3.252220290024399e-05,-4.0733056869041404e-07,-7.704911073641284e-05,4.495311471664672e-06,7.295197365392593e-06,0
2025/04/09 09:49:46.909633891,1744184986,904214031,piren,vessel_center,-479.998464265435,-300.0022028124629,2.331553271437552,-0.0007970962405942414,0.00040333595240617693,-7.509025739820651e-05,0.9999995981594924,0.00018540444302749903,-3.248367261195073e-05,-1.6172246355796194e-06,-7.672501225002396e-05,3.7012421877875823e-06,1.0035896419000306e-05,0
2025/04/09 09:49:46.966161185,1744184986,963404526,piren,vessel_center,-479.9984278764523,-300.00220398808534,2.3315522301059035,-0.0007963793317493547,0.0004029300350856127,-7.509102322459703e-05,0.9999995988942622,0.0002234496107576598,-2.7592358310092655e-05,-3.558031498001215e-06,-6.603640078414822e-05,1.8532625464719297e-06,0.0,0
2025/04/09 09:49:47.71561042,1744184987,68686947,piren,vessel_center,-479.9983843571561,-300.00220514705376,2.3315509373578767,-0.0007954879302098643,0.0004033984046003442,-7.293199576641753e-05,0.9999995995747218,0.0002693337919482184,-2.3890350666723513e-05,-5.621701194285125e-06,-4.3567441977228834e-05,-3.4892773440551393e-07,4.5099632437623365e-05,0
2025/04/09 09:49:47.175323657,1744184987,172919154,piren,vessel_center,-479.99835749512755,-300.0022099169505,2.331549379690281,-0.0007947617712419922,0.00040267757759761876,-7.268991672982066e-05,0.9999996004602559,0.0002726798989897981,-2.949238091760764e-05,-7.907218406571106e-06,-1.3449866856195914e-05,-1.4244939568103869e-06,4.327023813522727e-05,0
2025/04/09 09:49:47.381669082,1744184987,277705152,piren,vessel_center,-479.9983319819014,-300.0022169908136,2.331547705092897,-0.000795488281291829,0.0004030049554577807,-7.22224829692007e-05,0.9999995997845765,0.00026835282033068155,-3.861330706032151e-05,-9.85927714380236e-06,1.8810537029042876e-05,-2.8001429763535974e-06,4.551972668226141e-05,0
2025/04/09 09:49:47.441829458,1744184987,438916226,piren,vessel_center,-479.9982956829488,-300.00221587040073,2.3315466903126687,-0.0007429834514600912,0.0004029631351730144,-7.12146450830333e-05,0.9999996402623237,0.0002582834506939145,-2.3065661889366873e-05,-8.780681204483444e-06,5.4013803992700973e-05,-3.9533853822501016e-06,4.0083725080550637e-05,0
2025/04/09 09:49:47.495137906,1744184987,492959930,piren,vessel_center,-479.9982741568951,-300.00230589743325,2.331510001860592,-0.0008028770927063476,0.000402426638717233,-7.2461443190061e-05,0.9999995940951745,0.0002775286190172375,-0.00022059407547177088,-8.934740986296557e-05,6.549679203892846e-05,-3.6703563185179054e-06,1.4639363672748196e-05,0
2025/04/09 09:49:47.549490216,1744184987,546813390,piren,vessel_center,-479.9982734495159,-300.00226621263045,2.3315257042756574,-0.0008006037378618365,0.0004028013917053923,-7.246192181116929e-05,0.9999995957669001,0.0002469226005815182,-0.00010682019128554075,-4.409034422123054e-05,7.192971513395155e-05,-3.2570361177014703e-06,0.0,0
2025/04/09 09:49:47.604913851,1744184987,601480831,piren,vessel_center,-479.99827222444924,-300.0022404167543,2.3315357404081043,-0.0007976610063723764,0.00040224327237481643,-7.367065795924391e-05,0.9999995982548707,0.0002222956751666681,-3.765689666552917e-05,-1.690137200979675e-05,7.509610420834389e-05,-2.6889040726983377e-06,6.994263907780655e-06,0
2025/04/09 09:49:47.666851870,1744184987,657246786,piren,vessel_center,-479.9982743175683,-300.0022384473221,2.3315404215293274,-0.00079652504825407,0.00040243740992672663,-7.36709053986155e-05,0.9999995990822078,0.00016780246201057543,-2.483611565340526e-05,-2.706397791512223e-06,7.019273524898055e-05,-6.817309444675708e-07,0.0,0
2025/04/09 09:49:47.772229471,1744184987,769967705,piren,vessel_center,-479.99826479151915,-300.00223621511503,2.3315435393069635,-0.0007962195632441222,0.00040248448541799567,-7.177389387437146e-05,0.999999599444497,0.00015124494116213846,-1.4290840544807553e-05,4.831354164254002e-06,5.2642354603783554e-05,1.2697264263944722e-06,3.682727422416665e-05,0
2025/04/09 09:49:47.878199510,1744184987,875704168,piren,vessel_center,-479.99825688628425,-300.00223473938075,2.331545793745626,-0.0007971993583739964,0.0004029781113129934,-7.152093743710715e-05,0.9999995984832096,0.00013641432869923684,-7.949581867895732e-06,8.806885450469529e-06,2.573957515453053e-05,2.853432881321844e-06,3.5283394694153995e-05,0
2025/04/09 09:49:47.986515666,1744184987,983476589,piren,vessel_center,-479.9982536715232,-300.00223557596047,2.331548203939902,-0.0007976875944389997,0.00040249229726030975,-7.130972905357893e-05,0.9999995983046068,0.00011230739874014781,-7.987702337876373e-06,1.2146021393151065e-05,-5.54377752183673e-06,3.5818609489787175e-06,3.333973835635142e-05,0
2025/04/09 09:49:48.41571144,1744184988,39229267,piren,vessel_center,-479.998244166944,-300.00223055333464,2.3315499030391322,-0.0007985676830180088,0.00040310353382627136,-7.20083340136176e-05,0.9999995973059171,0.00012072960034863009,4.0787109813130764e-06,1.4548608248661045e-05,-2.1228950402420162e-05,3.4859472452903452e-06,3.317520666083957e-05,0
2025/04/09 09:49:48.96642577,1744184988,94455358,piren,vessel_center,-479.998233379684,-300.0022233919329,2.331551672044557,-0.0007976880443467464,0.00040277715573438534,-7.200908055919066e-05,0.9999995981394388,0.00013132849562686553,1.9552396543341625e-05,1.6869009181747875e-05,-3.55447604450065e-05,3.308583093755451e-06,0.0,0
2025/04/09 09:49:48.151016484,1744184988,148900025,piren,vessel_center,-479.9982230050299,-300.00222525033644,2.331552277392432,-0.0007980604006709512,0.0004025279135397846,-7.20677811755808e-05,0.9999995979384745,0.00013951367341184616,1.3207717757078523e-05,1.6304009576246604e-05,-4.8477967837097944e-05,3.030935416295821e-06,3.109542527612224e-05,0
2025/04/09 09:49:48.206214900,1744184988,203876066,piren,vessel_center,-479.99820872302274,-300.00221961004974,2.3315528954585987,-0.0007971728582771023,0.00040302791816897914,-7.150389624563605e-05,0.9999995984854815,0.0001558032918183637,2.4280531897867498e-05,1.5871844272170412e-05,-5.887172494053602e-05,2.4220411743480652e-06,5.3267247390856065e-06,0
2025/04/09 09:49:48.261129209,1744184988,257187255,piren,vessel_center,-479.99818097717326,-300.00222588947355,2.331552676095163,-0.000797198905859258,0.0004027650409230682,-7.150416766661938e-05,0.9999995985706096,0.00019952307993668748,7.5273145742279514e-06,1.3556030835333124e-05,-6.677240014324867e-05,1.7505332187338999e-06,0.0,0
2025/04/09 09:49:48.314762560,1744184988,312330485,piren,vessel_center,-479.9981508617894,-300.00220731084755,2.3315528193477726,-0.0007961259622280579,0.0004025789556399911,-7.220500896009757e-05,0.9999995994499565,0.00022600030129075842,4.7293717580297546e-05,1.1125687325958914e-05,-7.288921450156886e-05,4.532188421599196e-07,6.669817469486892e-06,0
