time,header_stamp_secs,header_stamp_nsecs,header_frame_id,quaternion_x,quaternion_y,quaternion_z,quaternion_w
2025/04/09 08:48:15.782571748,1744181295,761268539,,-0.0003674484338075349,-2.6388231861590334e-05,-0.005564195791328504,0.9999844518843808
2025/04/09 08:48:15.863687634,1744181295,859345346,,-0.0002697806300166171,-2.3239602938589134e-05,-0.005576338166302917,0.9999844154440546
2025/04/09 08:48:15.968123770,1744181295,966686481,,-0.00020862128909721273,-8.896346555906062e-06,-0.005590318509446079,0.9999843522460617
2025/04/09 08:48:16.67868575,1744181296,66607165,,-0.000203137800748293,1.1275804334828379e-05,-0.005608215965715464,0.9999842531368042
2025/04/09 08:48:16.168118466,1744181296,163421648,,-0.00025451604196372307,1.4060987884239809e-05,-0.005631200085328391,0.9999841121785246
2025/04/09 08:48:16.267483659,1744181296,266743515,,-0.00034168799577662654,3.670962543024219e-05,-0.0056523429164333895,0.9999839663320967
2025/04/09 08:48:16.380025725,1744181296,367987057,,-0.0004365559774169847,3.5926582979000315e-05,-0.0056643405314172595,0.999983861557027
2025/04/09 08:48:16.746160511,1744181296,464260590,,-0.0005181467451756259,2.751065118318651e-05,-0.005674598168394901,0.9999837647195787
2025/04/09 08:48:16.768646827,1744181296,565062472,,-0.0005686392644573162,2.1038162817590906e-05,-0.005684860306600473,0.9999836791518535
2025/04/09 08:48:16.781041777,1744181296,666109066,,-0.0005789225679750175,1.3721206271473441e-05,-0.0056935182524249055,0.9999836241210643
2025/04/09 08:48:16.786634719,1744181296,761943296,,-0.0005795258129134279,-1.4133795074511831e-05,-0.005676817856250928,0.9999837187120073
2025/04/09 08:48:16.868753410,1744181296,867866968,,-0.0005865698119389251,-1.5449415966288768e-05,-0.005623522036184055,0.9999840157207913
2025/04/09 08:48:16.967367690,1744181296,964995572,,-0.0005328619473063756,-2.5864401716182083e-05,-0.005579500879621216,0.9999842921561879
2025/04/09 08:48:17.69875868,1744181297,67300247,,-0.00040114989710312107,-3.0014226122523054e-05,-0.00557430791048249,0.9999843825126598
2025/04/09 08:48:17.161485661,1744181297,160540453,,-0.00023909785303148425,-2.2220655092266898e-05,-0.005596813225395676,0.9999843088869841
2025/04/09 08:48:17.261417987,1744181297,260909776,,-0.00012763332170402913,-7.17061165281834e-06,-0.0056194744125229274,0.9999842024580411
2025/04/09 08:48:17.365279586,1744181297,362197618,,-9.139780084229895e-05,-8.062916259235635e-06,-0.005641121192621552,0.9999840845399098
