time,header_stamp_secs,header_stamp_nsecs,header_frame_id,sentence
2025/05/07 10:29:52.265508100,1746606592,265252981,hemisphere,"$GPHDT,5.041,T*35"
2025/05/07 10:29:52.282598667,1746606592,282347121,hemisphere,"$GPGGA,082952.25,6326.47055224,N,01025.16834970,E,4,16,0.7,2.233,M,40.936,M,1.2,0415*49"
2025/05/07 10:29:52.290343038,1746606592,290102723,hemisphere,"$GPRMC,082952.25,A,6326.47055224,N,01025.16834970,E,0.18,48.56,070525,4.7,E,D,S*7A"
2025/05/07 10:29:52.315330964,1746606592,314966732,hemisphere,"$GPHDT,5.057,T*32"
2025/05/07 10:29:52.333588743,1746606592,332898670,hemisphere,"$GPGGA,082952.30,6326.47055486,N,01025.16835256,E,4,16,0.7,2.231,M,40.936,M,1.3,0415*4E"
2025/05/07 10:29:52.340071051,1746606592,339805074,hemisphere,"$GPRMC,082952.30,A,6326.47055486,N,01025.16835256,E,0.19,19.62,070525,4.7,E,D,S*7C"
2025/05/07 10:29:52.366241049,1746606592,365778468,hemisphere,"$GPHDT,5.073,T*34"
2025/05/07 10:29:52.387498543,1746606592,386743063,hemisphere,"$GPGGA,082952.35,6326.47055692,N,01025.16835613,E,4,16,0.7,2.227,M,40.936,M,1.3,0415*4E"
2025/05/07 10:29:52.394029965,1746606592,393766076,hemisphere,"$GPRMC,082952.35,A,6326.47055692,N,01025.16835613,E,0.19,34.02,070525,4.7,E,D,S*72"
2025/05/07 10:29:52.418589346,1746606592,417948016,hemisphere,"$GPHDT,5.093,T*3A"
2025/05/07 10:29:52.438666300,1746606592,433525913,hemisphere,"$GPGGA,082952.40,6326.47056002,N,01025.16835893,E,4,16,0.7,2.232,M,40.936,M,0.4,0415*44"
2025/05/07 10:29:52.443089758,1746606592,441909693,hemisphere,"$GPRMC,082952.40,A,6326.47056002,N,01025.16835893,E,0.19,38.59,070525,4.7,E,D,S*78"
2025/05/07 10:29:52.467618000,1746606592,466601211,hemisphere,"$GPHDT,5.107,T*36"
2025/05/07 10:29:52.484299795,1746606592,483454991,hemisphere,"$GPGGA,082952.45,6326.47056225,N,01025.16836283,E,4,16,0.7,2.235,M,40.936,M,0.4,0415*49"
2025/05/07 10:29:52.490523332,1746606592,490311859,hemisphere,"$GPRMC,082952.45,A,6326.47056225,N,01025.16836283,E,0.19,34.51,070525,4.7,E,D,S*76"
2025/05/07 10:29:52.517547285,1746606592,517333800,hemisphere,"$GPHDT,5.124,T*37"
2025/05/07 10:29:52.534432332,1746606592,533996489,hemisphere,"$GPGGA,082952.50,6326.47056371,N,01025.16836709,E,4,16,0.7,2.230,M,40.936,M,0.5,0415*4E"
2025/05/07 10:29:52.541695409,1746606592,541448260,hemisphere,"$GPRMC,082952.50,A,6326.47056371,N,01025.16836709,E,0.19,48.47,070525,4.7,E,D,S*79"
2025/05/07 10:29:52.567506376,1746606592,565707110,hemisphere,"$GPHDT,5.144,T*31"
2025/05/07 10:29:52.585198208,1746606592,584774485,hemisphere,"$GPGGA,082952.55,6326.47056625,N,01025.16837091,E,4,16,0.7,2.232,M,40.936,M,0.5,0415*4A"
2025/05/07 10:29:52.590876710,1746606592,590572240,hemisphere,"$GPRMC,082952.55,A,6326.47056625,N,01025.16837091,E,0.19,45.22,070525,4.7,E,D,S*71"
2025/05/07 10:29:52.618145277,1746606592,617865108,hemisphere,"$GPHDT,5.164,T*33"
2025/05/07 10:29:52.634829340,1746606592,633851983,hemisphere,"$GPGGA,082952.60,6326.47056792,N,01025.16837589,E,4,16,0.7,2.232,M,40.936,M,0.6,0415*4E"
2025/05/07 10:29:52.641137582,1746606592,640888111,hemisphere,"$GPRMC,082952.60,A,6326.47056792,N,01025.16837589,E,0.19,42.80,070525,4.7,E,D,S*79"
2025/05/07 10:29:52.666778387,1746606592,665945526,hemisphere,"$GPHDT,5.188,T*31"
2025/05/07 10:29:52.683839282,1746606592,683458574,hemisphere,"$GPGGA,082952.65,6326.47056859,N,01025.16837920,E,4,16,0.7,2.228,M,40.936,M,0.6,0415*47"
2025/05/07 10:29:52.690818108,1746606592,690580056,hemisphere,"$GPRMC,082952.65,A,6326.47056859,N,01025.16837920,E,0.18,73.21,070525,4.7,E,D,S*73"
2025/05/07 10:29:52.715778665,1746606592,715444822,hemisphere,"$GPHDT,5.205,T*37"
