time,transforms_0
2025/05/19 01:45:03.710632692,"{'header': {'stamp': {'secs': 1747611903, 'nsecs': 588129799}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.04388355930991368, 'y': 0.03480677261259275, 'z': 0.4333443444030327}, 'rotation': {'x': -0.00040034515096419826, 'y': 8.472909540225167e-06, 'z': 0.009793632686919414, 'w': 0.9999519610515115}}}"
2025/05/19 01:45:03.710668428,"{'header': {'stamp': {'secs': 1747611903, 'nsecs': 686763560}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.043942157454296964, 'y': 0.034806599900986765, 'z': 0.4331669360404931}, 'rotation': {'x': -0.00039874187180582885, 'y': -2.498092969430135e-06, 'z': 0.00979400888662347, 'w': 0.999951958040289}}}"
2025/05/19 01:45:03.788823484,"{'header': {'stamp': {'secs': 1747611903, 'nsecs': 783788898}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.04387618499906997, 'y': 0.034805077749521, 'z': 0.4331314926616291}, 'rotation': {'x': -0.00039814570637227196, 'y': 2.8311152825914438e-06, 'z': 0.009794367884195491, 'w': 0.9999519547606927}}}"
2025/05/19 01:45:03.892548869,"{'header': {'stamp': {'secs': 1747611903, 'nsecs': 887210481}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.0439333202650375, 'y': 0.03480709966206228, 'z': 0.43324368913255695}, 'rotation': {'x': -0.000398322498248082, 'y': -9.609632958814877e-06, 'z': 0.009794725202118593, 'w': 0.9999519511481826}}}"
2025/05/19 01:45:04.4425797,"{'header': {'stamp': {'secs': 1747611903, 'nsecs': 983292427}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.04386747826543025, 'y': 0.034807673414077825, 'z': 0.4334697719492757}, 'rotation': {'x': -0.00039954253612108483, 'y': -4.461507620660197e-06, 'z': 0.009795066032882736, 'w': 0.999951947359106}}}"
2025/05/19 01:45:04.93289656,"{'header': {'stamp': {'secs': 1747611904, 'nsecs': 87711487}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.04392642447431217, 'y': 0.03481120987848981, 'z': 0.43374708057341244}, 'rotation': {'x': -0.00040115283849685766, 'y': -1.5771108394814407e-05, 'z': 0.00979540553740477, 'w': 0.9999519432742906}}}"
2025/05/19 01:45:04.193882374,"{'header': {'stamp': {'secs': 1747611904, 'nsecs': 184356188}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.043864195136008616, 'y': 0.03481239630396579, 'z': 0.4340011151548451}, 'rotation': {'x': -0.00040310641463167386, 'y': -8.489314085076867e-06, 'z': 0.009795729318147841, 'w': 0.9999519394052274}}}"
2025/05/19 01:45:04.278717892,"{'header': {'stamp': {'secs': 1747611904, 'nsecs': 276623358}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.7354057677735, 'y': -311.25439870695953, 'z': 2.3524477649855084}, 'rotation': {'x': 0.030587588637244527, 'y': 0.0007208447233857185, 'z': 0.009779202100420707, 'w': 0.9994839903722934}}}"
2025/05/19 01:45:04.285968591,"{'header': {'stamp': {'secs': 1747611904, 'nsecs': 281461835}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 0.04392938313868571, 'y': 0.03481559511342955, 'z': 0.4341657276438142}, 'rotation': {'x': -0.00040463062835537355, 'y': -1.7283480390535684e-05, 'z': 0.009796053143244263, 'w': 0.9999519355039774}}}"
2025/05/19 01:45:04.334656702,"{'header': {'stamp': {'secs': 1747611904, 'nsecs': 330715479}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -481.73399660712505, 'y': -311.323226362542, 'z': 2.323535417819612}, 'rotation': {'x': 0.026119222618577728, 'y': -0.001708297902934921, 'z': 0.009845855117656099, 'w': 0.9996088870478684}}}"
