time,throttle_reference,angle_reference
2025/05/14 14:46:32.162425322,265,50
2025/05/14 14:46:32.286515856,262,50
2025/05/14 14:46:32.422158739,269,52
2025/05/14 14:46:32.485971824,266,52
2025/05/14 14:46:32.698489182,264,52
2025/05/14 14:46:32.798247550,268,50
2025/05/14 14:46:32.907330624,266,50
2025/05/14 14:46:32.996911679,263,50
2025/05/14 14:46:33.56432001,261,50
2025/05/14 14:46:33.113118775,267,52
2025/05/14 14:46:33.220056080,265,52
2025/05/14 14:46:33.416779364,263,52
2025/05/14 14:46:33.521120591,265,50
2025/05/14 14:46:33.647607448,263,50
2025/05/14 14:46:33.761475451,269,52
2025/05/14 14:46:33.884159730,266,52
2025/05/14 14:46:34.44341970,264,52
2025/05/14 14:46:34.107121066,262,52
2025/05/14 14:46:34.158406924,266,50
2025/05/14 14:46:34.212085930,264,50
2025/05/14 14:46:34.315869116,270,51
2025/05/14 14:46:34.413929947,267,51
2025/05/14 14:46:34.501881090,265,51
2025/05/14 14:46:34.605109829,263,51
2025/05/14 14:46:34.709093887,260,51
2025/05/14 14:46:34.809814029,265,49
2025/05/14 14:46:34.904968725,271,51
2025/05/14 14:46:35.10989356,268,51
2025/05/14 14:46:35.136741908,266,51
2025/05/14 14:46:35.215318363,264,51
2025/05/14 14:46:35.308639585,261,51
2025/05/14 14:46:35.411753864,259,51
2025/05/14 14:46:35.534263725,272,51
2025/05/14 14:46:35.722450848,270,51
2025/05/14 14:46:35.834852794,267,51
2025/05/14 14:46:35.900648360,265,51
2025/05/14 14:46:35.952004091,262,51
2025/05/14 14:46:36.9232329,260,51
2025/05/14 14:46:36.110825566,258,51
2025/05/14 14:46:36.204973792,264,52
2025/05/14 14:46:36.338581388,268,50
2025/05/14 14:46:36.474139706,266,50
2025/05/14 14:46:36.528482586,264,50
2025/05/14 14:46:36.696244237,270,52
2025/05/14 14:46:36.752331737,267,52
2025/05/14 14:46:36.803997088,265,52
2025/05/14 14:46:36.907513779,263,52
2025/05/14 14:46:37.14520979,267,50
