time,header_stamp_secs,header_stamp_nsecs,header_frame_id,twist_linear_x,twist_linear_y,twist_linear_z,twist_angular_x,twist_angular_y,twist_angular_z
2025/05/25 18:47:32.178720796,1748191652,173772300,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,-0.0003312387641589597,8.162673996755933e-05,2.631959208122558e-06
2025/05/25 18:47:32.187531406,1748191652,185165867,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,-0.0006220160089077647,7.774030261622683e-05,0.0
2025/05/25 18:47:32.378454256,1748191652,375187964,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,0.0008972870065015084,5.789016068502983e-05,2.650528599718455e-06
2025/05/25 18:47:32.385464158,1748191652,382930978,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,-0.00042431359777647974,5.1346109817991316e-05,0.0
2025/05/25 18:47:32.392668780,1748191652,390135466,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,0.001251720372404179,4.213126535601096e-05,0.0
2025/05/25 18:47:32.405402049,1748191652,400973912,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,0.0026895360499388657,1.7902629636409372e-05,0.0
2025/05/25 18:47:32.416702246,1748191652,413804279,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,0.0031798162338567203,-1.0329041684334817e-05,0.0
2025/05/25 18:47:32.425591086,1748191652,423960745,piren,-0.08003684503482875,-0.3133260527505172,-0.12857586738277965,0.0018758938323730997,-1.0183462945892029e-05,0.0
2025/05/25 18:47:33.373701713,1748191653,371241192,piren,0.010934409783749266,0.03793467649834377,0.013469282645145592,-0.0022033331296245563,7.202392557444894e-05,4.339487950824295e-05
2025/05/25 18:47:33.382145210,1748191653,378204458,piren,0.010934409783749266,0.03793467649834377,0.013469282645145592,-0.0016040361722274622,7.136201067331473e-05,0.0
2025/05/25 18:47:33.397781599,1748191653,392400491,piren,0.010934409783749266,0.03793467649834377,0.013469282645145592,-0.0003335849686242312,7.15465371286417e-05,0.0
2025/05/25 18:47:33.415921908,1748191653,411246663,piren,0.010934409783749266,0.03793467649834377,0.013469282645145592,-0.000648485649598323,7.608433288318141e-05,0.0
2025/05/25 18:47:33.425094887,1748191653,421086067,piren,0.010934409783749266,0.03793467649834377,0.013469282645145592,-0.0012901411408312816,7.435069901357435e-05,0.0
2025/05/25 18:47:34.380039897,1748191654,375412199,piren,-0.0004621336586297047,0.0009710955544050496,0.0008634853631292552,0.0008377082432028691,-0.0002810452035539032,-8.309819087553361e-05
2025/05/25 18:47:34.389524850,1748191654,384434395,piren,-0.0004621336586297047,0.0009710955544050496,0.0008634853631292552,0.0005040440931601616,-7.46096409252934e-05,0.0
2025/05/25 18:47:34.399475336,1748191654,396408077,piren,-0.0004621336586297047,0.0009710955544050496,0.0008634853631292552,-0.00035038912268933286,0.00011962417548749736,0.0
2025/05/25 18:47:34.409405520,1748191654,405839923,piren,-0.0004621336586297047,0.0009710955544050496,0.0008634853631292552,-0.0011631204225783223,0.00017940776563782338,0.0
2025/05/25 18:47:34.425649642,1748191654,420598063,piren,-0.0004621336586297047,0.0009710955544050496,0.0008634853631292552,-0.0014982673851647297,0.0003374167096284356,0.0
2025/05/25 18:47:35.373738851,1748191655,370260066,piren,-0.03925361145702484,-0.15513017387570477,-0.07177743688671362,0.001582468855615036,-0.002242280740338908,-7.603007514974808e-05
2025/05/25 18:47:35.379697840,1748191655,377158513,piren,-0.03925361145702484,-0.15513017387570477,-0.07177743688671362,0.0008873809560611274,-0.002548988380053408,0.0
2025/05/25 18:47:36.333958600,1748191656,324987639,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,-0.000907797447520518,0.0017772064353514562,-5.4288113110299785e-05
2025/05/25 18:47:36.340469481,1748191656,338621390,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,-0.0006892615024343313,0.0012623275667398774,-9.378021520137991e-05
2025/05/25 18:47:36.349172525,1748191656,346961690,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,-0.0004444353853216719,0.0006734497958507049,0.0
2025/05/25 18:47:36.530410031,1748191656,526535191,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,7.99230767756964e-05,-0.0005586476651237588,-8.961292672858269e-05
2025/05/25 18:47:36.536227451,1748191656,534591028,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,0.0002922776673475209,-0.0011290489766813457,0.0
2025/05/25 18:47:36.551040854,1748191656,543204570,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,0.000555983001113086,-0.0016181173156934341,-9.022622846570772e-05
2025/05/25 18:47:36.558198300,1748191656,555745756,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,0.0007786380117339511,-0.002004449944416689,0.0
2025/05/25 18:47:36.571575240,1748191656,568788925,piren,0.024434634037606855,0.09771300056790998,0.04768058751813519,0.0009568073410707637,-0.002259474372500801,0.0
2025/05/25 18:47:37.528345993,1748191657,525762434,piren,0.003975255697650913,0.019008501475718656,0.008857232128858776,-0.0009384558436738631,0.001573919327353413,-0.00010215084363604917
2025/05/25 18:47:37.538440578,1748191657,535550739,piren,0.003975255697650913,0.019008501475718656,0.008857232128858776,-0.0010505504133739602,0.0013973476695737035,0.0
2025/05/25 18:47:37.552897516,1748191657,549768763,piren,0.003975255697650913,0.019008501475718656,0.008857232128858776,-0.0012729368503094783,0.0011395680962094537,-0.00015648017713868696
2025/05/25 18:47:37.567637919,1748191657,562463753,piren,0.003975255697650913,0.019008501475718656,0.008857232128858776,-0.00039422339268846944,0.0008151098920151387,0.0
2025/05/25 18:47:38.374218077,1748191658,371442020,piren,0.023560491271882686,0.07992127422485273,0.034931155721043425,0.0014513174709190027,-1.0812819292764859e-05,-0.00019852636739609806
2025/05/25 18:47:38.387663119,1748191658,379987732,piren,0.023560491271882686,0.07992127422485273,0.034931155721043425,-0.00012880110642198188,-0.00029027397046645255,0.0
2025/05/25 18:47:38.398798024,1748191658,391137644,piren,0.023560491271882686,0.07992127422485273,0.034931155721043425,0.0006610982798504903,-0.00015604833327616694,0.0
2025/05/25 18:47:38.407860756,1748191658,403443295,piren,0.023560491271882686,0.07992127422485273,0.034931155721043425,0.0017235347965682784,0.00018690294027351033,0.0
2025/05/25 18:47:38.414748950,1748191658,411994728,piren,0.023560491271882686,0.07992127422485273,0.034931155721043425,-1.9396916246338487e-05,0.00012512530107956101,0.0
2025/05/25 18:47:38.422409518,1748191658,420411371,piren,0.023560491271882686,0.07992127422485273,0.034931155721043425,-0.00032971874909947294,0.0003071293076880388,0.0
2025/05/25 18:47:39.381180658,1748191659,376547195,piren,-0.043378050107912736,-0.148277494341528,-0.0563820770820506,-0.00021828667712227247,-0.00202904085850577,-0.00028465266433679227
2025/05/25 18:47:39.389454319,1748191659,387636781,piren,-0.043378050107912736,-0.148277494341528,-0.0563820770820506,-0.00021224074700939655,-0.0025718493167253757,0.0
2025/05/25 18:47:39.401385087,1748191659,399017230,piren,-0.043378050107912736,-0.148277494341528,-0.0563820770820506,3.2913885469431605e-05,-0.002946900174650676,0.0
2025/05/25 18:47:39.411840271,1748191659,409791346,piren,-0.043378050107912736,-0.148277494341528,-0.0563820770820506,0.001995625783004051,-0.0032092170960616403,0.0
2025/05/25 18:47:40.370911592,1748191660,368717116,piren,0.06204379410564795,0.22898464928402962,0.09762647686630713,-0.0011177184264568793,0.001075035317904266,-0.00013417472056311287
2025/05/25 18:47:40.377803498,1748191660,375010049,piren,0.06204379410564795,0.22898464928402962,0.09762647686630713,-0.0010921555194504304,0.000502761175347957,0.0
2025/05/25 18:47:40.384589157,1748191660,382577302,piren,0.06204379410564795,0.22898464928402962,0.09762647686630713,-0.0008056356952693305,-2.056080544252212e-05,0.0
2025/05/25 18:47:40.397816988,1748191660,394163897,piren,0.06204379410564795,0.22898464928402962,0.09762647686630713,0.00013785375708822207,-0.0004992084365210632,0.0
2025/05/25 18:47:40.406931992,1748191660,404090930,piren,0.06204379410564795,0.22898464928402962,0.09762647686630713,-0.0005792596033098346,-0.0012450826783140464,0.0
2025/05/25 18:47:40.417270775,1748191660,415318481,piren,0.06204379410564795,0.22898464928402962,0.09762647686630713,-0.0009786909563558768,-0.001440648635825769,0.0
2025/05/25 18:47:41.373186780,1748191661,371518843,piren,-0.08580879948335679,-0.40640897887606126,-0.15988811565337177,0.0011833562179858616,0.0013931121167352703,-0.000109793642856955
2025/05/25 18:47:41.385754910,1748191661,382876583,piren,-0.08580879948335679,-0.40640897887606126,-0.15988811565337177,0.00011534313623630926,0.0010065985079971602,0.0
2025/05/25 18:47:41.394712023,1748191661,392618516,piren,-0.08580879948335679,-0.40640897887606126,-0.15988811565337177,-0.0013388318641431457,0.000581661770867874,0.0
2025/05/25 18:47:41.406473958,1748191661,404152507,piren,-0.08580879948335679,-0.40640897887606126,-0.15988811565337177,0.00013710107542278077,0.00013798038702237818,0.0
2025/05/25 18:47:41.418529354,1748191661,416093658,piren,-0.08580879948335679,-0.40640897887606126,-0.15988811565337177,0.0015197999409765621,-0.0002834843889875646,0.0
2025/05/25 18:47:42.370787154,1748191662,368256048,piren,0.13924675811531412,0.4379563493218937,0.18543423218920588,-0.00023533412931314555,0.0008922265618008338,-6.702168349868764e-05
2025/05/25 18:47:42.376622499,1748191662,374783915,piren,0.13924675811531412,0.4379563493218937,0.18543423218920588,0.0015134144089000495,0.00135014868010003,0.0
2025/05/25 18:47:42.384558594,1748191662,380887776,piren,0.13924675811531412,0.4379563493218937,0.18543423218920588,0.001403496660461312,0.001515102108748222,0.0
2025/05/25 18:47:42.398004322,1748191662,394041865,piren,0.13924675811531412,0.4379563493218937,0.18543423218920588,0.0005643451509654092,0.0016525318764689795,0.0
2025/05/25 18:47:42.410749051,1748191662,406474361,piren,0.13924675811531412,0.4379563493218937,0.18543423218920588,-0.00020659724766967856,0.0016409445378283833,0.0
2025/05/25 18:47:42.418798577,1748191662,416277791,piren,0.13924675811531412,0.4379563493218937,0.18543423218920588,0.0004003764078559061,0.0013395602081778721,0.0
2025/05/25 18:47:43.377654759,1748191663,375114015,piren,-0.060494039194918525,-0.4247078677304672,-0.1744082650189849,-0.00033800161892239895,-0.00046638827362631207,-6.432786720330764e-05
2025/05/25 18:47:43.385843747,1748191663,381678587,piren,-0.060494039194918525,-0.4247078677304672,-0.1744082650189849,-0.0020227081259392293,-0.0002133260001035575,0.0
2025/05/25 18:47:43.393720437,1748191663,390880135,piren,-0.060494039194918525,-0.4247078677304672,-0.1744082650189849,-0.0006540678089656531,3.737365256552136e-05,0.0
2025/05/25 18:47:43.399497434,1748191663,397462629,piren,-0.060494039194918525,-0.4247078677304672,-0.1744082650189849,-0.0003027907189939955,0.0002908405046544732,0.0
2025/05/25 18:47:43.415536803,1748191663,410934732,piren,-0.060494039194918525,-0.4247078677304672,-0.1744082650189849,-0.0003849046196225941,0.0005165955519121725,0.0
2025/05/25 18:47:44.78868870,1748191664,76604830,piren,0.1512501660974976,0.2961582126751635,0.1406014364278924,0.000507347028685743,-1.8492319410822907e-05,-4.47923835860294e-05
2025/05/25 18:47:44.86768389,1748191664,84449748,piren,0.1512501660974976,0.2961582126751635,0.1406014364278924,0.00214886615279745,-0.0005455513885235457,0.0
2025/05/25 18:47:44.94074707,1748191664,91316223,piren,0.1512501660974976,0.2961582126751635,0.1406014364278924,0.002288138955807094,-0.0010621416614688206,0.0
2025/05/25 18:47:44.104129592,1748191664,100983894,piren,0.1512501660974976,0.2961582126751635,0.1406014364278924,0.0013914779643683108,-0.0011208082846762702,0.0
2025/05/25 18:47:44.111840725,1748191664,109730111,piren,0.1512501660974976,0.2961582126751635,0.1406014364278924,0.0014422927786232314,-0.0015503299275754483,0.0
2025/05/25 18:47:45.76149207,1748191665,73697683,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,-0.0009092298841477433,0.002156619054577068,0.00017208028840923206
2025/05/25 18:47:45.85667935,1748191665,80429774,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,-0.0011511054974887803,0.002558587876104977,0.0
2025/05/25 18:47:45.279807816,1748191665,276258967,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,0.00021057484228057815,0.003549627322672298,0.00018848772147500852
2025/05/25 18:47:45.286772111,1748191665,283627242,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,-0.00018010416549212282,0.0029063959172147126,0.0
2025/05/25 18:47:45.292771988,1748191665,290983176,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,0.00011510713403313345,0.002312818608126443,0.0
2025/05/25 18:47:45.303816186,1748191665,301544674,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,0.0003412553530695299,0.0015355878788657872,0.0
2025/05/25 18:47:45.316315722,1748191665,313644542,piren,0.15429032308838936,0.21921669304688285,0.09952377817798777,0.0019436925272330139,0.0013556137464805409,0.0
2025/05/25 18:47:46.272948670,1748191666,269671268,piren,0.07836622594377328,-0.09652844590136744,-0.03187023762637684,-0.0017985699696142395,0.00040660676320190446,3.277712930686203e-05
2025/05/25 18:47:46.280288103,1748191666,277530537,piren,0.07836622594377328,-0.09652844590136744,-0.03187023762637684,-0.00042506724730593517,-0.000475212233939761,0.0
2025/05/25 18:47:46.289358040,1748191666,286156596,piren,0.07836622594377328,-0.09652844590136744,-0.03187023762637684,0.0003514404159820829,-0.0015309697786902606,0.0
2025/05/25 18:47:46.295652270,1748191666,293055090,piren,0.07836622594377328,-0.09652844590136744,-0.03187023762637684,-0.0007286493091722481,-0.002074187784266415,0.0
2025/05/25 18:47:46.307847639,1748191666,304034652,piren,0.07836622594377328,-0.09652844590136744,-0.03187023762637684,-0.0012702327391976125,-0.0029886004612640566,0.0
