time,north,east,heading
2025/05/07 10:29:51.627241128,5.55197754466514e-05,9.226718770571278e-06,-9.819184522703927e-07
2025/05/07 10:29:51.716560374,5.504349107115577e-05,9.14756603642728e-06,-9.734949236643527e-07
2025/05/07 10:29:51.816359985,5.4571292569628195e-05,9.069092325343282e-06,-9.651436575094486e-07
2025/05/07 10:29:51.915805688,5.4103144890853405e-05,8.991291812147831e-06,-9.56864033891855e-07
2025/05/07 10:29:52.18104524,5.363901328417572e-05,8.914158721833787e-06,-9.486554382157657e-07
2025/05/07 10:29:52.117146473,5.317886329722529e-05,8.837687328847783e-06,-9.405172611577736e-07
2025/05/07 10:29:52.215797981,5.272266077307594e-05,8.761871956663906e-06,-9.324488986216397e-07
2025/05/07 10:29:52.318248209,5.2270371847829315e-05,8.686706977641578e-06,-9.244497516934515e-07
2025/05/07 10:29:52.417353752,5.182196294812799e-05,8.612186812172914e-06,-9.165192265971657e-07
2025/05/07 10:29:52.517103010,5.137740078866856e-05,8.538305928682715e-06,-9.08656734650532e-07
2025/05/07 10:29:52.617469170,5.093665236957265e-05,8.465058843060037e-06,-9.008616922213955e-07
2025/05/07 10:29:52.716302472,5.04996849741842e-05,8.39244011808976e-06,-8.931335206843736e-07
2025/05/07 10:29:52.816851391,5.006646616636943e-05,8.320444363452579e-06,-8.854716463779048e-07
2025/05/07 10:29:52.919294303,4.9636963788385204e-05,8.249066234730254e-06,-8.778755005616657e-07
2025/05/07 10:29:53.15870137,4.9211145958392135e-05,8.178300433689821e-06,-8.703445193743536e-07
2025/05/07 10:29:53.116991695,4.878898106789662e-05,8.108141707288837e-06,-8.628781437918309e-07
2025/05/07 10:29:53.227602994,4.837043777969028e-05,8.038584847675372e-06,-8.554758195856292e-07
2025/05/07 10:29:53.315966106,4.795548502522093e-05,7.969624691619582e-06,-8.481369972818084e-07
2025/05/07 10:29:53.419395167,4.75440920026031e-05,7.901256120229491e-06,-8.408611321201698e-07
2025/05/07 10:29:53.516748443,4.713622817420213e-05,7.833474058524663e-06,-8.336476840138183e-07
2025/05/07 10:29:53.615956782,4.673186326428944e-05,7.766273475009878e-06,-8.264961175090718e-07
2025/05/07 10:29:53.718892268,4.633096725691086e-05,7.699649381390914e-06,-8.194059017457147e-07
2025/05/07 10:29:53.819548949,4.5933510393612915e-05,7.63359683214822e-06,-8.123765104175921e-07
2025/05/07 10:29:53.917680293,4.553946317116907e-05,7.568110924252704e-06,-8.054074217335419e-07
2025/05/07 10:29:54.16839195,4.5148796339448114e-05,7.5031867965972924e-06,-7.984981183786629e-07
2025/05/07 10:29:54.121058924,4.476148089928255e-05,7.438819629996935e-06,-7.916480874759137e-07
2025/05/07 10:29:54.223715751,4.4377488100336914e-05,7.3750046464780584e-06,-7.848568205480427e-07
2025/05/07 10:29:54.316994972,4.3996789438834104e-05,7.3117371089943525e-06,-7.781238134798431e-07
2025/05/07 10:29:54.416440537,4.361935665549475e-05,7.249012321142551e-06,-7.714485664807333e-07
2025/05/07 10:29:54.515864937,4.324516173354774e-05,7.186825626736106e-06,-7.648305840476568e-07
2025/05/07 10:29:54.616695936,4.287417689645644e-05,7.1251724098051905e-06,-7.582693749283014e-07
2025/05/07 10:29:54.718516745,4.250637460614236e-05,7.06404809388615e-06,-7.517644520846335e-07
2025/05/07 10:29:54.817008730,4.214172756064037e-05,7.0034481415951836e-06,-7.453153326567452e-07
2025/05/07 10:29:54.916695560,4.178020869218023e-05,6.94336805462834e-06,-7.389215379270118e-07
2025/05/07 10:29:55.16151671,4.142179116526811e-05,6.883803373193083e-06,-7.325825932845566e-07
2025/05/07 10:29:55.116652312,4.106644837462602e-05,6.824749676008294e-06,-7.262980281900205e-07
2025/05/07 10:29:55.216450490,4.071415394320231e-05,6.766202579593728e-06,-7.200673761406338e-07
2025/05/07 10:29:55.318148978,4.0364881720182145e-05,6.708157737985795e-06,-7.13890174635588e-07
2025/05/07 10:29:55.418993992,4.001860577921112e-05,6.650610842453346e-06,-7.077659651417044e-07
