time,header_stamp_secs,header_stamp_nsecs,header_frame_id,sentence
2025/05/07 10:56:41.723261346,1746608201,717925143,hemisphere,"$GPHDT,62.737,T*02"
2025/05/07 10:56:41.743925250,1746608201,734801745,hemisphere,"$GPGGA,085641.70,6326.48219091,N,01025.15460026,E,4,13,0.8,2.129,M,40.936,M,0.7,0415*48"
2025/05/07 10:56:41.749238759,1746608201,748326068,hemisphere,"$GPRMC,085641.70,A,6326.48219091,N,01025.15460026,E,0.05,0.75,070525,4.7,E,D,S*4C"
2025/05/07 10:56:41.775907709,1746608201,770458487,hemisphere,"$GPHDT,62.676,T*06"
2025/05/07 10:56:41.796592044,1746608201,789532813,hemisphere,"$GPGGA,085641.75,6326.48219084,N,01025.15459595,E,4,13,0.8,2.126,M,40.936,M,0.7,0415*41"
2025/05/07 10:56:41.796698018,1746608201,791138831,hemisphere,"$GPRMC,085641.75,A,6326.48219084,N,01025.15459595,E,0.06,285.11,070525,4.7,E,D,S*44"
2025/05/07 10:56:41.823400924,1746608201,822316992,hemisphere,"$GPHDT,62.611,T*07"
2025/05/07 10:56:41.833843831,1746608201,833529904,hemisphere,"$GPGGA,085641.80,6326.48219139,N,01025.15459660,E,4,13,0.8,2.129,M,40.936,M,0.8,0415*45"
2025/05/07 10:56:41.841057287,1746608201,840752509,hemisphere,"$GPRMC,085641.80,A,6326.48219139,N,01025.15459660,E,0.05,138.10,070525,4.7,E,D,S*47"
2025/05/07 10:56:41.879677741,1746608201,874541302,hemisphere,"$GPHDT,62.547,T*07"
2025/05/07 10:56:41.894066874,1746608201,883952916,hemisphere,"$GPGGA,085641.85,6326.48219178,N,01025.15459424,E,4,13,0.8,2.129,M,40.936,M,0.8,0415*47"
2025/05/07 10:56:41.901865706,1746608201,901021085,hemisphere,"$GPRMC,085641.85,A,6326.48219178,N,01025.15459424,E,0.06,297.98,070525,4.7,E,D,S*40"
2025/05/07 10:56:41.948910575,1746608201,920055502,hemisphere,"$GPHDT,62.479,T*0B"
2025/05/07 10:56:41.949016836,1746608201,934024480,hemisphere,"$GPGGA,085641.90,6326.48219181,N,01025.15459133,E,4,13,0.8,2.129,M,40.936,M,0.9,0415*47"
