time,transforms_0
2025/05/21 13:49:36.224298345,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 93438595}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.57704581054594, 'y': -300.78650218868586, 'z': 2.3382003937596605}, 'rotation': {'x': -0.02793260550047955, 'y': -0.010406253353581661, 'z': 0.3622661444041171, 'w': 0.9315979390593728}}}"
2025/05/21 13:49:36.224481855,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 94460760}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574023284886346, 'y': 10.296068204919848, 'z': 0.433686721614825}, 'rotation': {'x': -0.00043314552364284676, 'y': -0.00016423322344400658, 'z': 0.36239499667973923, 'w': 0.9320244909839523}}}"
2025/05/21 13:49:36.224594722,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 138601830}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.5772390382562, 'y': -300.78633039219267, 'z': 2.3384931556058026}, 'rotation': {'x': 0.0015569833029473435, 'y': 0.0010426595256106787, 'z': 0.36241332404863147, 'w': 0.9320155960155011}}}"
2025/05/21 13:49:36.225515558,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 184524223}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.56497396340205, 'y': -300.79988547377866, 'z': 2.3312643213184776}, 'rotation': {'x': 0.02617354394507627, 'y': 0.010638052237791148, 'z': 0.36225887122417816, 'w': 0.9316492299472616}}}"
2025/05/21 13:49:36.225564141,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 186146560}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574139463264874, 'y': 10.29597985001374, 'z': 0.43368740310147647}, 'rotation': {'x': -0.00042624757344058336, 'y': -0.00016730691648633058, 'z': 0.36240024327115083, 'w': 0.9320224535913352}}}"
2025/05/21 13:49:36.238131565,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 232544034}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.53178755901575, 'y': -300.8361275042254, 'z': 2.309320301622428}, 'rotation': {'x': -0.0033461790679636047, 'y': -0.0008127654280074448, 'z': 0.36242300204075945, 'w': 0.9320073551693505}}}"
2025/05/21 13:49:36.283714889,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 281774687}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.5436961563234, 'y': -300.82308876565486, 'z': 2.3172643089635936}, 'rotation': {'x': -0.02793934220508002, 'y': -0.010397931187534272, 'z': 0.362274241687416, 'w': 0.9315946811752278}}}"
2025/05/21 13:49:36.292180746,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 288037932}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574175692296988, 'y': 10.295811862897624, 'z': 0.43368822971710363}, 'rotation': {'x': -0.0004166852215496804, 'y': -0.00015261875364952872, 'z': 0.36240525687624603, 'w': 0.932020510970335}}}"
2025/05/21 13:49:36.384472635,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 382673326}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.57470586756335, 'y': -300.789333201699, 'z': 2.3359022179769577}, 'rotation': {'x': 0.02615942197900733, 'y': 0.010648884734342232, 'z': 0.36226778736070264, 'w': 0.9316460358614852}}}"
2025/05/21 13:49:36.391099531,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 388873655}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574296866914912, 'y': 10.295721045757377, 'z': 0.43368889034189945}, 'rotation': {'x': -0.0003959289611775831, 'y': -0.00015143040264360412, 'z': 0.36241006331221026, 'w': 0.9320186512721356}}}"
2025/05/21 13:49:36.418664706,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 332539912}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.58285994671365, 'y': -300.78038647792533, 'z': 2.340178715913375}, 'rotation': {'x': 0.0015509505370024457, 'y': 0.0010568055172927634, 'z': 0.3624221490943265, 'w': 0.9320121584831286}}}"
2025/05/21 13:49:36.433660493,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 432363406}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.5754563971218, 'y': -300.7885548665032, 'z': 2.336381220529312}, 'rotation': {'x': -0.003356128651474966, 'y': -0.0007981205286320212, 'z': 0.3624310943406076, 'w': 0.9320041852154775}}}"
2025/05/21 13:49:36.491541364,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 489866450}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574330573238274, 'y': 10.295557098141833, 'z': 0.4336893258770825}, 'rotation': {'x': -0.00037985812975139795, 'y': -0.00013603884827826412, 'z': 0.36241465852897065, 'w': 0.9320168734977724}}}"
2025/05/21 13:49:36.538935444,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 537230257}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.60484569183836, 'y': -300.75631156415386, 'z': 2.3540898248237427}, 'rotation': {'x': 0.0015642023781169212, 'y': 0.001075749543938046, 'z': 0.36243327000139325, 'w': 0.9320077901122588}}}"
2025/05/21 13:49:36.569234691,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 486142170}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.57458101140725, 'y': -300.78929332148033, 'z': 2.336817348143513}, 'rotation': {'x': -0.027946726466484786, 'y': -0.010383717775361198, 'z': 0.36228263518915627, 'w': 0.9315913541491087}}}"
2025/05/21 13:49:36.589593554,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 588126887}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.59003289400925, 'y': -300.7725345936204, 'z': 2.3455999129081997}, 'rotation': {'x': 0.02616099257811875, 'y': 0.01066200821769036, 'z': 0.3622784230643702, 'w': 0.9316417059310338}}}"
2025/05/21 13:49:36.592859063,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 590908719}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574440355810767, 'y': 10.295476624478153, 'z': 0.43368934739310827}, 'rotation': {'x': -0.00036111546690358807, 'y': -0.0001375927332166058, 'z': 0.36241906595583046, 'w': 0.9320151668806483}}}"
2025/05/21 13:49:36.643022205,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 640679533}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.54972594864824, 'y': -300.8165240527575, 'z': 2.3195740983610493}, 'rotation': {'x': -0.0033533366223933367, 'y': -0.0007909449751537664, 'z': 0.36243827553046015, 'w': 0.9320014087811507}}}"
2025/05/21 13:49:36.691176084,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 689774173}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.5563682972348, 'y': -300.8091940823684, 'z': 2.324509973389331}, 'rotation': {'x': -0.027944600411427857, 'y': -0.01037875266264136, 'z': 0.3622903141414701, 'w': 0.9315884869835438}}}"
2025/05/21 13:49:36.695133217,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 692082117}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574457472656928, 'y': 10.295330248590936, 'z': 0.4336890810953161}, 'rotation': {'x': -0.00035453696395541844, 'y': -0.00012805632767946514, 'z': 0.3624232819855963, 'w': 0.9320135313287609}}}"
2025/05/21 13:49:36.743726609,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 740947117}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.59157631995976, 'y': -300.7708063351954, 'z': 2.3451583819924973}, 'rotation': {'x': 0.0015419526254331906, 'y': 0.0010643849553065698, 'z': 0.3624383855030084, 'w': 0.9320058509369674}}}"
2025/05/21 13:49:36.795936878,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 791689116}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.58053756601953, 'y': -300.78291304039755, 'z': 2.339234407200508}, 'rotation': {'x': 0.026150660608647704, 'y': 0.01065327090464744, 'z': 0.36228330790976615, 'w': 0.9316401964163639}}}"
2025/05/21 13:49:36.797397476,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 793743142}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574548724773587, 'y': 10.29527245268634, 'z': 0.4336884812533913}, 'rotation': {'x': -0.00035019756972517725, 'y': -0.00013731401102278973, 'z': 0.3624273290887529, 'w': 0.9320119578825785}}}"
2025/05/21 13:49:36.842349464,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 840628448}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.54297473088735, 'y': -300.82392726220047, 'z': 2.315081804457027}, 'rotation': {'x': -0.003349363333622166, 'y': -0.0008013226459413413, 'z': 0.3624418752909381, 'w': 0.9320000143148415}}}"
2025/05/21 13:49:36.895498955,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 893998058}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574546783645893, 'y': 10.295148566735108, 'z': 0.43368778647048023}, 'rotation': {'x': -0.00035954050902982436, 'y': -0.00013522107151501308, 'z': 0.36243120516605726, 'w': 0.9320104473490431}}}"
2025/05/21 13:49:36.945683265,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 942300339}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.58829826822995, 'y': -300.7744502112595, 'z': 2.343057328270255}, 'rotation': {'x': 0.001543816052389217, 'y': 0.0010464488168999912, 'z': 0.36244710900490146, 'w': 0.9320024757214216}}}"
2025/05/21 13:49:36.973220714,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 890635895}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.5516159318654, 'y': -300.8144391030174, 'z': 2.321388341489223}, 'rotation': {'x': -0.027938103911811844, 'y': -0.010390307886725543, 'z': 0.3622940795574258, 'w': 0.931587088666148}}}"
2025/05/21 13:49:36.996781607,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 995164351}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': 14.574622521601693, 'y': 10.29511031077199, 'z': 0.433687106518047}, 'rotation': {'x': -0.00036888095432432093, 'y': -0.00015010313906386858, 'z': 0.36243493440890723, 'w': 0.9320089912205248}}}"
2025/05/21 13:49:37.45047785,"{'header': {'stamp': {'secs': 1747828177, 'nsecs': 43403627}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.54153117744374, 'y': -300.8255977276877, 'z': 2.314252454783005}, 'rotation': {'x': -0.0033391532877815183, 'y': -0.0008194622336350669, 'z': 0.3624510599966258, 'w': 0.9319964633217719}}}"
2025/05/21 13:49:37.74305836,"{'header': {'stamp': {'secs': 1747828176, 'nsecs': 991759245}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -466.5783354275435, 'y': -300.7854083339542, 'z': 2.3378787036897943}, 'rotation': {'x': 0.026153293981455005, 'y': 0.010635977363930186, 'z': 0.36229214389228853, 'w': 0.9316368840236859}}}"
