time,header_stamp_secs,header_stamp_nsecs,header_frame_id,vessel_state_pose_position_x,vessel_state_pose_position_y,vessel_state_pose_position_z,vessel_state_pose_orientation_x,vessel_state_pose_orientation_y,vessel_state_pose_orientation_z,vessel_state_pose_orientation_w,vessel_state_velocity_linear_x,vessel_state_velocity_linear_y,vessel_state_velocity_linear_z,vessel_state_velocity_angular_x,vessel_state_velocity_angular_y,vessel_state_velocity_angular_z,vessel_state_vessel_frame_id,vessel_state_w_1,vessel_state_w_2,vessel_state_w_3,vessel_state_w_4,vessel_state_a_1,vessel_state_a_2,vessel_state_a_3,vessel_state_a_4
2025/05/20 13:26:45.217175545,1747740404,975653324,world_ned,27.126694262240953,20.911718768929557,0.43389177999293993,0.0008151713722016568,-0.000547312038443361,-0.8122482969025254,0.5833110149175252,0.002436835349111872,0.001148530940297077,0.00031669548768372405,-0.0033047260430235674,0.004748571191242768,0.00011760802532941523,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.217578204,1747740405,78540874,world_ned,27.12690952483577,20.9114115578906,0.4338930885385718,0.0007804623534447408,-0.00017219283006419085,-0.8122448688954222,0.583316067137879,0.006263461731844264,0.004376892716039739,-0.00023863678231308882,-0.008847771632318221,0.001729809504637172,0.00011499938903497917,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.217728137,1747740405,181356763,world_ned,27.127404864892767,20.91116228719806,0.433840029587731,0.0005399691090507718,0.0003262747868211569,-0.8122414530000737,0.583321029971022,-0.000595560764867584,0.006145176804075335,-0.000743961950355075,-0.012176135437687894,0.001133002789092567,0.00011171871576472531,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.277063808,1747740405,274727556,world_ned,27.128008783464686,20.910984610494385,0.43374737175734435,0.00015276397337931735,0.0008284032920332317,-0.812237923066364,0.5833256781112878,0.0005326664651292291,0.0061042488717427046,-0.0010342996922349545,-0.012594479394327158,-0.0018288052079480062,0.00010547977778587201,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.378416128,1747740405,376293192,world_ned,27.128556360014173,20.910964056027705,0.43363955404848187,-0.00028471531672556044,0.0012182964830019503,-0.8122343917718511,0.5833298616682323,-0.0013656381778766483,0.0043200031977594375,-0.0010545810362537506,-0.010065527869068376,-0.003597314234833911,9.620305185272304e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.478494453,1747740405,477188895,world_ned,27.128887415944163,20.91109228691663,0.4335443336455181,-0.0006804567921631858,0.0014014486636073757,-0.812231140440827,0.5833336501680585,3.4031466812791764e-05,0.0012953893287190406,-0.0008228419220246573,-0.00531028813384581,-0.005580668401818793,8.642593092177243e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.574719128,1747740405,572495695,world_ned,27.128916447953713,20.911373321630187,0.43348799728451404,-0.0009538782175050986,0.0013374665829654225,-0.8122283580471045,0.5833372915248863,0.0005635585678258745,-0.0021945929577806985,-0.0003421509653844375,0.0004871245708168793,-0.006288011386450859,8.064612016045518e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.687290942,1747740405,681698662,world_ned,27.12863736205048,20.9117923132373,0.4334851513153849,-0.0010549543818326697,0.0010448167224978077,-0.8122259877453338,0.5833410154106993,-7.102873870315332e-05,-0.005341200035186323,0.00022972039585176165,0.0059552746032972845,-0.0055518158857015155,7.95293041782114e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.784604614,1747740405,782042953,world_ned,27.128072452467073,20.912181013431308,0.43353748106362,-0.0009884863259133165,0.0005848457484754026,-0.8122237481016974,0.5833448927263052,-0.0006928678039339508,-0.007416584453723447,0.0007177268258093428,0.00980854082601287,-0.003858879501438004,8.185921614152155e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.874065010,1747740405,872185272,world_ned,27.127366477232624,20.91255396166215,0.4336284643599815,-0.0007714171679631607,7.139883692745025e-05,-0.8122213761523455,0.5833488115518444,-0.0009131030164531987,-0.008017497834692095,0.0010080611382279738,0.011339420362822188,-0.0014908268042356124,8.474370059271081e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:45.975639533,1747740405,974271086,world_ned,27.126638225042463,20.9127732137826,0.43373270360527433,-0.0004684016574424195,-0.0003854608952055627,-0.812218779223289,0.5833526263734617,-0.005444864324179355,-0.00700573373998839,0.0010190011019372645,0.010227111746475465,0.0023477940905607753,8.546655967460364e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.79534738,1747740406,75936289,world_ned,27.12604737060647,20.912838817549588,0.4338214882940442,-0.0001461138780200021,-0.000677761360988711,-0.812216111007578,0.5833562447681502,-0.0028919098943646724,-0.004653562020028094,0.0007462515380766473,0.006779472424712232,0.004041220509440107,8.302594423575646e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.179802835,1747740406,177135944,world_ned,27.125684679085953,20.91268872620851,0.43387206081528057,0.00011833405217313571,-0.0007424504323262122,-0.8122136029984464,0.5833596642455577,-0.003146171106819575,-0.0015162725637554106,0.0002962805911009364,0.0018440486907569736,0.00588851545081353,7.89933193938351e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.279183354,1747740406,277971865,world_ned,27.12559887402099,20.912365378242725,0.43387269104676085,0.0002779556766973387,-0.0005655492286766084,-0.8122113288056118,0.5833629747031724,0.0026862505757771237,0.0015821237900828565,-0.00023138567417688765,-0.0032871746018486633,0.005177262013098406,7.617164701717931e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.379880570,1747740406,378839847,world_ned,27.125781257867654,20.911969951615752,0.4338239419966155,0.00031579611784118437,-0.00018601467574745961,-0.8122091578567351,0.583366222509502,-0.0021317087648190414,0.003989530232830742,-0.000677094321302004,-0.007493538912190135,0.006350788408994674,7.477184775292354e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.481996804,1747740406,480432509,world_ned,27.126133585980313,20.911532025236216,0.4337385098423989,0.00023172962524825626,0.00030338594780522556,-0.8122068963941523,0.583369361303905,0.00865421732415044,0.005135011580759872,-0.0009609455999101444,-0.009768493060622548,0.0021566870299370433,7.391448552726066e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.574238193,1747740406,571906798,world_ned,27.126580267601835,20.91125913266837,0.433638990350901,7.270093071346724e-05,0.0008017154425993271,-0.8122044751413291,0.5833723018170489,0.0029859113304596184,0.004864622896278958,-0.0009749162734631042,-0.009728655461534829,0.0017854622816009032,7.123206557769707e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.673951343,1747740406,672861890,world_ned,27.126953527740238,20.911078922545475,0.43355152148389375,-0.00013244621827132708,0.001187858018438444,-0.8122020417965384,0.5833750206795465,-0.00018613203244346825,0.003331576498651164,-0.0007321512230386345,-0.007492295291448897,0.0002706972047376731,6.621295786584584e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
2025/05/20 13:26:46.774567976,1747740406,773766239,world_ned,27.127189361636336,20.911138547154263,0.43349889915958906,-0.0003230783724920682,0.0013876481626897367,-0.8121998490782253,0.5833775580276034,-0.00839514538682908,0.0008933963356241841,-0.0003244112088350208,-0.003625249787220887,0.00014346066118880196,5.9702241812642154e-05,,0.0,0.0,0.0,0.0,2.3387411976724017,-2.3387411976724017,-0.7853981633974483,0.7853981633974483
