time,north,east,heading
2025/04/10 10:33:47.887352921,1.0753328112715104e-05,7.842214193560661e-06,-1.19299113775071e-07
2025/04/10 10:33:47.921724557,1.0661079141657558e-05,7.774938631656382e-06,-1.1827568917678997e-07
2025/04/10 10:33:48.23214787,1.0569621541622057e-05,7.708240202831207e-06,-1.1726104417355558e-07
2025/04/10 10:33:48.122002052,1.0478948523728034e-05,7.642113956094407e-06,-1.1625510344834953e-07
2025/04/10 10:33:48.220835897,1.0389053357359424e-05,7.576554982874657e-06,-1.152577923302714e-07
2025/04/10 10:33:48.319659206,1.0299929369596234e-05,7.511558416664759e-06,-1.1426903678899584e-07
2025/04/10 10:33:48.421405240,1.021156994478821e-05,7.447119432808483e-06,-1.1328876342927727e-07
2025/04/10 10:33:48.520481879,1.0123968523986418e-05,7.383233248074241e-06,-1.1231689948550178e-07
2025/04/10 10:33:48.619567544,1.0037118604587954e-05,7.319895120157705e-06,-1.1135337281628575e-07
2025/04/10 10:33:48.722720901,9.951013739696469e-06,7.2571003474686464e-06,-1.1039811189912077e-07
2025/04/10 10:33:48.819841158,9.865647537766891e-06,7.19484426884672e-06,-1.0945104582506457e-07
2025/04/10 10:33:48.919889272,9.781013662036995e-06,7.133122262993025e-06,-1.0851210429347743e-07
2025/04/10 10:33:49.19548913,9.697105830172127e-06,7.071929748256948e-06,-1.0758121760680377e-07
2025/04/10 10:33:49.120009475,9.613917813625722e-06,7.011262182280888e-06,-1.0665831666539852e-07
2025/04/10 10:33:49.221470110,9.531443437426133e-06,6.951115061716041e-06,-1.0574333296239782e-07
2025/04/10 10:33:49.320657717,9.44967657953715e-06,6.891483921938178e-06,-1.0483619857863385e-07
2025/04/10 10:33:49.419537789,9.368611170360615e-06,6.832364336479221e-06,-1.0393684617759307e-07
2025/04/10 10:33:49.519952493,9.288241192452207e-06,6.773751916885124e-06,-1.0304520900041794e-07
2025/04/10 10:33:49.622336579,9.208560679881955e-06,6.715642312360608e-06,-1.0216122086095137e-07
2025/04/10 10:33:49.722105257,9.12956371802107e-06,6.658031209484941e-06,-1.0128481614082372e-07
2025/04/10 10:33:49.819673119,9.051244442902464e-06,6.60091433171456e-06,-1.0041592978458199e-07
2025/04/10 10:33:49.920233079,8.973597040936526e-06,6.544287439312013e-06,-9.955449729486071e-08
2025/04/10 10:33:50.19870648,8.896615748484802e-06,6.488146328848586e-06,-9.870045472759436e-08
2025/04/10 10:33:50.119875785,8.820294851078395e-06,6.4324868330621864e-06,-9.785373868727077e-08
2025/04/10 10:33:50.219859588,8.744628683417962e-06,6.377304820288915e-06,-9.701428632222526e-08
2025/04/10 10:33:50.319562575,8.66961162887634e-06,6.322596194392009e-06,-9.618203531997523e-08
2025/04/10 10:33:50.419736186,8.595238118859054e-06,6.268356894264462e-06,-9.535692390259465e-08
2025/04/10 10:33:50.519398667,8.521502632733266e-06,6.21458289375797e-06,-9.453889082212831e-08
2025/04/10 10:33:50.620348215,8.448399697117227e-06,6.1612702012566065e-06,-9.372787535604538e-08
2025/04/10 10:33:50.720235541,8.375923885525011e-06,6.10841485932155e-06,-9.2923817302732e-08
2025/04/10 10:33:50.819742804,8.304069818153348e-06,6.056012944477924e-06,-9.212665697702253e-08
2025/04/10 10:33:50.919858761,8.232832161242137e-06,6.004060567001628e-06,-9.133633520576907e-08
2025/04/10 10:33:51.19545332,8.162205626861283e-06,5.952553870421964e-06,-9.05527933234491e-08
2025/04/10 10:33:51.119600018,8.092184972342266e-06,5.901489031450581e-06,-8.977597316781069e-08
2025/04/10 10:33:51.219562552,8.022765000064974e-06,5.85086225948409e-06,-8.900581707555519e-08
2025/04/10 10:33:51.320149137,7.953940556960324e-06,5.800669796533018e-06,-8.82422678780568e-08
2025/04/10 10:33:51.420123997,7.885706534226048e-06,5.750907916866528e-06,-8.748526889711905e-08
2025/04/10 10:33:51.519588038,7.818057866900359e-06,5.701572926657155e-06,-8.673476394076748e-08
2025/04/10 10:33:51.620674257,7.750989533506691e-06,5.6526611636965854e-06,-8.599069729907859e-08
2025/04/10 10:33:51.719601958,7.684496555485259e-06,5.6041689973246005e-06,-8.525301374004444e-08
2025/04/10 10:33:51.820208041,7.618573996979891e-06,5.556092828002756e-06,-8.452165850547284e-08
2025/04/10 10:33:51.919876297,7.5532169646248775e-06,5.508429086959108e-06,-8.379657730692261e-08
2025/04/10 10:33:52.19904355,7.488420606976526e-06,5.461174236188211e-06,-8.307771632167376e-08
2025/04/10 10:33:52.119642196,7.42418011422895e-06,5.414324767953743e-06,-8.236502218873227e-08
2025/04/10 10:33:52.219825091,7.360490717787741e-06,5.367877204575337e-06,-8.165844200486903e-08
2025/04/10 10:33:52.319748344,7.2973476899857525e-06,5.3218280982864755e-06,-8.095792332069294e-08
2025/04/10 10:33:52.421113474,7.234746343727828e-06,5.276174030950276e-06,-8.02634141367575e-08
2025/04/10 10:33:52.521472869,7.172682032064475e-06,5.230911613633159e-06,-7.957486289970095e-08
2025/04/10 10:33:52.620175197,7.111150148049759e-06,5.1860374865337974e-06,-7.889221849841948e-08
2025/04/10 10:33:52.720078145,7.050146124172865e-06,5.141548318556794e-06,-7.82154302602732e-08
2025/04/10 10:33:52.820063970,6.9896654320738834e-06,5.097440807312674e-06,-7.754444794732476e-08
2025/04/10 10:33:52.920050385,6.929703582259594e-06,5.0537116786205116e-06,-7.687922175261017e-08
2025/04/10 10:33:53.19977353,6.870256123819245e-06,5.010357686578981e-06,-7.621970229644163e-08
2025/04/10 10:33:53.120343456,6.8113186439982295e-06,4.96737561292687e-06,-7.556584062274214e-08
2025/04/10 10:33:53.219507943,6.752886767842816e-06,4.924762267114132e-06,-7.491758819541138e-08
2025/04/10 10:33:53.319989863,6.694956157986982e-06,4.88251448601767e-06,-7.427489689472301e-08
2025/04/10 10:33:53.420454800,6.637522514297145e-06,4.840629133586065e-06,-7.363771901375261e-08
