time,header_stamp_secs,header_stamp_nsecs,header_frame_id,quaternion_x,quaternion_y,quaternion_z,quaternion_w
2025/05/07 10:40:42.671414511,1746607242,669132393,hemisphere,-0.0,0.0,0.09735708731512138,-0.9952495152219447
2025/05/07 10:40:42.718220542,1746607242,716915501,hemisphere,-0.0,0.0,0.09856425686843162,-0.9951306885369248
2025/05/07 10:40:42.767724507,1746607242,767134777,hemisphere,-0.0,0.0,0.09975391517372645,-0.995012138824202
2025/05/07 10:40:42.844169959,1746607242,824743301,hemisphere,-0.0,0.0,0.10091738464605629,-0.9948948092518123
2025/05/07 10:40:42.871921634,1746607242,867213552,hemisphere,-0.0,0.0,0.10215884533996598,-0.9947680987641315
2025/05/07 10:40:42.917383339,1746607242,916851799,hemisphere,-0.0,0.0,0.10328730796836672,-0.9946515631177824
2025/05/07 10:40:42.970108701,1746607242,969590322,hemisphere,-0.0,0.0,0.1044850689642702,-0.9945264553361725
2025/05/07 10:40:43.42741740,1746607243,17694713,hemisphere,-0.0,0.0,0.1056740006469792,-0.9944008274268794
2025/05/07 10:40:43.76096368,1746607243,66845109,hemisphere,-0.0,0.0,0.10679336762077207,-0.994281236186329
2025/05/07 10:40:43.117790037,1746607243,117083036,hemisphere,-0.0,0.0,0.10796465322506668,-0.9941547332553374
2025/05/07 10:40:43.167271710,1746607243,166759173,hemisphere,-0.0,0.0,0.10915313800859189,-0.9940249455938606
2025/05/07 10:40:43.217284961,1746607243,216499402,hemisphere,-0.0,0.0,0.11034146677507106,-0.9938937371318555
2025/05/07 10:40:43.283935285,1746607243,266877819,hemisphere,-0.0,0.0,0.11149494895140766,-0.9937650005702169
2025/05/07 10:40:43.322374801,1746607243,316599763,hemisphere,-0.0,0.0,0.11265695202975752,-0.9936339422339421
2025/05/07 10:40:43.378866302,1746607243,367009359,hemisphere,-0.0,0.0,0.11384481082799809,-0.993498545065637
2025/05/07 10:40:43.427187500,1746607243,422089341,hemisphere,-0.0,0.0,0.1150151694528587,-0.9933637353939041
2025/05/07 10:40:43.469778047,1746607243,468270824,hemisphere,-0.0,0.0,0.11609869254979867,-0.9932376823239377
2025/05/07 10:40:43.601006542,1746607243,517301992,hemisphere,-0.0,0.0,0.11727740871879133,-0.9930991941413535
2025/05/07 10:40:43.603789394,1746607243,567222160,hemisphere,-0.0,0.0,0.1183866377709928,-0.992967574494394
2025/05/07 10:40:43.619312535,1746607243,617666809,hemisphere,-0.0,0.0,0.11953903958370517,-0.992829500979602
2025/05/07 10:40:43.668752254,1746607243,668069174,hemisphere,-0.0,0.0,0.12069128036606663,-0.9926900900299144
2025/05/07 10:40:43.720523848,1746607243,718309961,hemisphere,-0.0,0.0,0.12180005031491926,-0.992554657307739
2025/05/07 10:40:43.834779031,1746607243,766859461,hemisphere,-0.0,0.0,0.12296063100802597,-0.9924115493191865
2025/05/07 10:40:43.835321821,1746607243,816396924,hemisphere,-0.0,0.0,0.12409506602734004,-0.9922703334211248
2025/05/07 10:40:43.867717477,1746607243,866906314,hemisphere,-0.0,0.0,0.12525531267139614,-0.992124541903682
2025/05/07 10:40:43.917577356,1746607243,916857484,hemisphere,-0.0,0.0,0.12642404466889964,-0.9919762905077703
2025/05/07 10:40:44.34882291,1746607243,966934344,hemisphere,-0.0,0.0,0.12756663519581024,-0.9918300023617047
2025/05/07 10:40:44.35112760,1746607244,16856836,hemisphere,-0.0,0.0,0.12866578602288994,-0.9916880131912011
2025/05/07 10:40:44.103365311,1746607244,70733929,hemisphere,-0.0,0.0,0.12983400138051832,-0.9915357442298909
2025/05/07 10:40:44.120658577,1746607244,119132265,hemisphere,-0.0,0.0,0.1309328246935678,-0.9913912423547847
2025/05/07 10:40:44.167450511,1746607244,166898877,hemisphere,-0.0,0.0,0.13206608809837425,-0.9912409133880585
2025/05/07 10:40:44.222288107,1746607244,216977932,hemisphere,-0.0,0.0,0.13319053001731648,-0.9910904513280846
2025/05/07 10:40:44.360831133,1746607244,266595137,hemisphere,-0.0,0.0,0.13434074318774783,-0.9909351970334708
2025/05/07 10:40:44.394322403,1746607244,317246225,hemisphere,-0.0,0.0,0.13549077538853874,-0.9907786078557674
2025/05/07 10:40:44.406324532,1746607244,372507170,hemisphere,-0.0,0.0,0.1366924936608826,-0.9906135281615983
2025/05/07 10:40:44.428105429,1746607244,420085353,hemisphere,-0.0,0.0,0.13785943760076513,-0.9904518037059656
2025/05/07 10:40:44.478322433,1746607244,467566308,hemisphere,-0.0,0.0,0.13905211585376154,-0.9902850645529256
2025/05/07 10:40:44.537242174,1746607244,517309020,hemisphere,-0.0,0.0,0.14022731162073254,-0.9901193367850272
2025/05/07 10:40:44.568197203,1746607244,567668732,hemisphere,-0.0,0.0,0.1414282267103207,-0.9899485121406941
2025/05/07 10:40:44.618210623,1746607244,617366705,hemisphere,-0.0,0.0,0.14261165882970198,-0.9897787201015391
2025/05/07 10:40:44.668408434,1746607244,667134046,hemisphere,-0.0,0.0,0.14376034320198505,-0.9896125321167106
2025/05/07 10:40:44.803030876,1746607244,766455573,hemisphere,-0.0,0.0,0.14609166158655337,-0.9892710581104048
2025/05/07 10:40:44.978909319,1746607244,917866754,hemisphere,-0.0,0.0,0.14950945781094355,-0.9887602955343007
2025/05/07 10:40:45.33642721,1746607245,16401767,hemisphere,-0.0,0.0,0.15186462854132193,-0.9884013024060654
2025/05/07 10:40:45.67153669,1746607245,66818553,hemisphere,-0.0,0.0,0.15308069869363303,-0.9882136913074364
2025/05/07 10:40:45.117101815,1746607245,116498337,hemisphere,-0.0,0.0,0.15423618180287774,-0.9880340076246716
2025/05/07 10:40:45.254365383,1746607245,167832430,hemisphere,-0.0,0.0,0.15545179821952895,-0.987843478710223
2025/05/07 10:40:45.254602038,1746607245,216767540,hemisphere,-0.0,0.0,0.15664994148474393,-0.9876541883841866
2025/05/07 10:40:45.268314292,1746607245,267195279,hemisphere,-0.0,0.0,0.1578737059371012,-0.9874593120598366
2025/05/07 10:40:45.319074580,1746607245,316790461,hemisphere,-0.0,0.0,0.15905415033959786,-0.9872698604027921
2025/05/07 10:40:45.383648035,1746607245,369221088,hemisphere,-0.0,0.0,0.1602343673994893,-0.9870789976005393
2025/05/07 10:40:45.419750813,1746607245,417561071,hemisphere,-0.0,0.0,0.16137990648615783,-0.9868923577485638
2025/05/07 10:40:45.523934862,1746607245,467320869,hemisphere,-0.0,0.0,0.16253383879285738,-0.9867029701218384
2025/05/07 10:40:45.524097652,1746607245,517872262,hemisphere,-0.0,0.0,0.16365311297344526,-0.9865179464227201
2025/05/07 10:40:45.576093202,1746607245,567620265,hemisphere,-0.0,0.0,0.164832427795645,-0.9863215858668984
2025/05/07 10:40:45.621642214,1746607245,617202276,hemisphere,-0.0,0.0,0.16595126783046132,-0.9861339547472557
2025/05/07 10:40:45.668391076,1746607245,666809767,hemisphere,-0.0,0.0,0.16713872582717323,-0.9859333883832463
2025/05/07 10:40:45.736649420,1746607245,716515296,hemisphere,-0.0,0.0,0.16827432841965942,-0.985740204310909
2025/05/07 10:40:45.798408086,1746607245,767070735,hemisphere,-0.0,0.0,0.16940110721144086,-0.9855471905878165
2025/05/07 10:40:45.854983817,1746607245,816681585,hemisphere,-0.0,0.0,0.17059645480869778,-0.9853409813900486
2025/05/07 10:40:45.874747785,1746607245,869883460,hemisphere,-0.0,0.0,0.17169698459245195,-0.9851498086493543
2025/05/07 10:40:45.918417450,1746607245,917606870,hemisphere,-0.0,0.0,0.172848872160004,-0.9849483577289799
2025/05/07 10:40:45.986989402,1746607245,984452348,hemisphere,-0.0,0.0,0.1739747427311657,-0.9847501149487746
2025/05/07 10:40:46.31730429,1746607246,18402378,hemisphere,-0.0,0.0,0.17516052838342888,-0.9845398871028223
2025/05/07 10:40:46.81104364,1746607246,69868189,hemisphere,-0.0,0.0,0.17626016048913454,-0.9843436167438404
2025/05/07 10:40:46.123096850,1746607246,118067804,hemisphere,-0.0,0.0,0.1773939257448846,-0.984139926590126
2025/05/07 10:40:46.220557549,1746607246,171587724,hemisphere,-0.0,0.0,0.17855321490933204,-0.9839302563929732
2025/05/07 10:40:46.220698396,1746607246,217904524,hemisphere,-0.0,0.0,0.17965216393459116,-0.983730196747878
