time,throttle_reference,angle_reference
2025/05/07 10:56:38.524776008,-23,142
2025/05/07 10:56:38.636708715,-23,142
2025/05/07 10:56:38.741433398,-23,141
2025/05/07 10:56:38.825160763,-23,141
2025/05/07 10:56:39.201921395,-23,141
2025/05/07 10:56:39.207348309,-23,141
2025/05/07 10:56:39.207501368,-23,140
2025/05/07 10:56:39.258789249,-23,140
2025/05/07 10:56:39.327845206,-23,140
2025/05/07 10:56:39.430514171,-28,140
2025/05/07 10:56:39.533436375,-28,140
2025/05/07 10:56:39.641890002,-27,139
2025/05/07 10:56:39.726025912,-27,139
2025/05/07 10:56:39.829164510,-27,139
2025/05/07 10:56:39.928794679,-27,139
2025/05/07 10:56:40.24029428,-27,138
2025/05/07 10:56:40.182560843,-27,138
2025/05/07 10:56:40.223781451,-27,138
2025/05/07 10:56:40.333776291,-27,138
2025/05/07 10:56:40.430296144,-27,138
2025/05/07 10:56:40.617278060,-27,137
2025/05/07 10:56:40.719278264,-27,137
2025/05/07 10:56:40.817195270,-27,137
2025/05/07 10:56:40.915517662,-27,137
2025/05/07 10:56:41.14271057,-27,137
2025/05/07 10:56:41.119470076,-27,136
2025/05/07 10:56:41.238471062,-25,136
2025/05/07 10:56:41.319595186,-25,136
2025/05/07 10:56:41.432296262,-25,136
2025/05/07 10:56:41.552592156,-25,136
2025/05/07 10:56:41.617850387,-25,136
2025/05/07 10:56:41.726307478,-25,136
2025/05/07 10:56:41.823371309,-25,136
2025/05/07 10:56:41.948795438,-25,136
2025/05/07 10:56:42.41985506,-25,135
2025/05/07 10:56:42.125513397,-25,135
2025/05/07 10:56:42.218148577,-25,135
2025/05/07 10:56:42.326106143,-25,135
2025/05/07 10:56:42.414896194,-25,135
2025/05/07 10:56:42.555307599,-25,135
2025/05/07 10:56:42.621125708,-25,135
2025/05/07 10:56:42.714318251,-25,135
2025/05/07 10:56:42.888491514,-25,135
2025/05/07 10:56:42.923797558,-25,135
2025/05/07 10:56:43.155326355,13,132
2025/05/07 10:56:43.162928531,-19,132
2025/05/07 10:56:43.214138663,-19,132
2025/05/07 10:56:43.315964169,-19,132
2025/05/07 10:56:43.454399658,-19,132
2025/05/07 10:56:43.520581399,-19,132
2025/05/07 10:56:43.617293554,-19,132
2025/05/07 10:56:43.737880228,-19,132
2025/05/07 10:56:43.882817680,-19,132
2025/05/07 10:56:43.939874219,-19,132
2025/05/07 10:56:44.49350197,-19,132
2025/05/07 10:56:44.165874679,-19,132
2025/05/07 10:56:44.283819611,-19,132
2025/05/07 10:56:44.324389890,-19,132
2025/05/07 10:56:44.433755309,38,129
2025/05/07 10:56:44.514853910,-14,129
2025/05/07 10:56:44.615805804,-14,129
2025/05/07 10:56:44.714248871,-14,129
2025/05/07 10:56:44.815760323,-14,130
2025/05/07 10:56:44.917395201,-14,130
2025/05/07 10:56:45.14197646,-14,130
2025/05/07 10:56:45.115822792,-13,130
2025/05/07 10:56:45.213537369,-13,130
2025/05/07 10:56:45.315858511,-13,130
2025/05/07 10:56:45.457461100,-13,130
2025/05/07 10:56:45.543290366,75,127
2025/05/07 10:56:45.618973722,33,127
2025/05/07 10:56:45.715625248,35,127
2025/05/07 10:56:45.816108571,34,127
2025/05/07 10:56:45.920158768,33,127
2025/05/07 10:56:46.17252084,32,127
2025/05/07 10:56:46.116789599,32,127
2025/05/07 10:56:46.213468793,31,126
2025/05/07 10:56:46.312412434,31,126
2025/05/07 10:56:46.413804157,31,126
2025/05/07 10:56:46.540914260,31,126
2025/05/07 10:56:46.620132558,114,123
2025/05/07 10:56:46.719564118,176,122
2025/05/07 10:56:46.814169895,173,120
2025/05/07 10:56:46.914636894,171,118
2025/05/07 10:56:47.14604666,169,117
2025/05/07 10:56:47.117054147,169,116
2025/05/07 10:56:47.217324743,169,115
2025/05/07 10:56:47.313865428,169,113
2025/05/07 10:56:47.412831356,169,112
2025/05/07 10:56:47.514563993,170,111
2025/05/07 10:56:47.613160228,246,109
2025/05/07 10:56:47.716040650,254,108
2025/05/07 10:56:47.813893660,254,106
2025/05/07 10:56:47.914742805,256,105
2025/05/07 10:56:48.14714926,257,103
2025/05/07 10:56:48.113693226,258,102
2025/05/07 10:56:48.213270229,259,101
2025/05/07 10:56:48.315290680,260,100
2025/05/07 10:56:48.415354990,262,99
2025/05/07 10:56:48.512192651,299,98
2025/05/07 10:56:48.614520182,300,97
2025/05/07 10:56:48.713172673,301,96
2025/05/07 10:56:48.813726900,302,95
2025/05/07 10:56:48.916450598,303,94
2025/05/07 10:56:49.15374941,304,94
2025/05/07 10:56:49.114434275,304,93
2025/05/07 10:56:49.215810041,305,93
2025/05/07 10:56:49.314243218,306,92
2025/05/07 10:56:49.413938960,316,92
2025/05/07 10:56:49.521295479,317,91
2025/05/07 10:56:49.615512551,317,91
2025/05/07 10:56:49.715664540,318,91
2025/05/07 10:56:49.814888467,318,91
2025/05/07 10:56:49.915864802,319,90
2025/05/07 10:56:50.14555871,319,90
2025/05/07 10:56:50.117112567,319,90
2025/05/07 10:56:50.216793724,320,90
2025/05/07 10:56:50.316421304,331,90
2025/05/07 10:56:50.412751517,331,90
2025/05/07 10:56:50.512068015,331,90
2025/05/07 10:56:50.611857803,331,90
2025/05/07 10:56:50.714321688,332,90
2025/05/07 10:56:50.813884837,332,90
2025/05/07 10:56:50.914459592,332,90
2025/05/07 10:56:51.14589203,332,90
2025/05/07 10:56:51.128067397,261,93
2025/05/07 10:56:51.239270855,186,96
2025/05/07 10:56:51.328688281,106,98
2025/05/07 10:56:51.445837276,22,96
2025/05/07 10:56:51.526349749,2,93
2025/05/07 10:56:51.629170683,86,96
2025/05/07 10:56:51.714422823,25,96
2025/05/07 10:56:51.812651874,17,97
2025/05/07 10:56:51.912219899,11,98
2025/05/07 10:56:52.16969368,47,99
2025/05/07 10:56:52.112267451,57,100
2025/05/07 10:56:52.212891401,44,100
2025/05/07 10:56:52.312962260,35,101
2025/05/07 10:56:52.414075899,28,102
2025/05/07 10:56:52.513590759,22,103
2025/05/07 10:56:52.611638572,18,103
2025/05/07 10:56:52.715298680,22,104
2025/05/07 10:56:52.816402966,25,105
2025/05/07 10:56:52.914354698,15,106
2025/05/07 10:56:53.13869340,7,106
2025/05/07 10:56:53.111667097,1,107
2025/05/07 10:56:53.214351328,-2,107
2025/05/07 10:56:53.312251681,-3,108
2025/05/07 10:56:53.414206340,-4,108
2025/05/07 10:56:53.512778737,-3,109
2025/05/07 10:56:53.611693081,-3,109
2025/05/07 10:56:53.713705472,-6,110
2025/05/07 10:56:53.811719270,-7,110
2025/05/07 10:56:53.911490252,-7,111
2025/05/07 10:56:54.13980192,-8,111
2025/05/07 10:56:54.111913711,-8,112
2025/05/07 10:56:54.211979092,-8,112
2025/05/07 10:56:54.312634660,0,112
2025/05/07 10:56:54.413531320,-6,113
2025/05/07 10:56:54.514115668,-8,113
2025/05/07 10:56:54.611830297,-9,113
2025/05/07 10:56:54.713681313,-10,114
2025/05/07 10:56:54.811794580,-10,114
2025/05/07 10:56:54.911946647,-11,115
2025/05/07 10:56:55.13395087,-4,115
2025/05/07 10:56:55.111531198,-10,115
2025/05/07 10:56:55.212415641,-11,115
2025/05/07 10:56:55.311730558,-12,116
2025/05/07 10:56:55.411932042,-13,116
2025/05/07 10:56:55.511794020,-13,116
2025/05/07 10:56:55.613476534,-14,117
2025/05/07 10:56:55.712217030,-14,117
2025/05/07 10:56:55.811739297,-12,117
2025/05/07 10:56:55.914676333,-15,117
2025/05/07 10:56:56.12018535,-14,118
2025/05/07 10:56:56.113151061,-15,118
2025/05/07 10:56:56.212657223,-15,118
2025/05/07 10:56:56.312376056,-15,118
2025/05/07 10:56:56.412016243,-16,118
2025/05/07 10:56:56.512525839,-16,119
2025/05/07 10:56:56.612026448,-14,119
2025/05/07 10:56:56.714375688,-16,119
2025/05/07 10:56:56.813193733,-17,119
2025/05/07 10:56:56.914237820,-17,119
