time,transforms_0
2025/05/07 10:56:45.457094261,"{'header': {'stamp': {'secs': 1746608205, 'nsecs': 396421278}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.85591380035925, 'y': 1005.5509305862649, 'z': -40.74560034942813}, 'rotation': {'x': 0.006627825720869547, 'y': -0.0045249952809221835, 'z': 0.4197973206376183, 'w': 0.9075823962205294}}}"
2025/05/07 10:56:45.515104630,"{'header': {'stamp': {'secs': 1746608204, 'nsecs': 343932145}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.8705829686161, 'y': 1005.6962845254478, 'z': -40.75418339980979}, 'rotation': {'x': 0.006786799712093612, 'y': -0.005234690665861331, 'z': 0.4663842029700242, 'w': 0.8845407354007593}}}"
2025/05/07 10:56:46.534864866,"{'header': {'stamp': {'secs': 1746608206, 'nsecs': 483164365}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.85472225881483, 'y': 1005.4435433323946, 'z': -40.754422774318435}, 'rotation': {'x': 0.005724158289063214, 'y': -0.007348466901016797, 'z': 0.3831201896342269, 'w': 0.9236515329607377}}}"
2025/05/07 10:56:47.128004214,"{'header': {'stamp': {'secs': 1746608201, 'nsecs': 55326904}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.8830233355816, 'y': 1005.8564170695083, 'z': -40.73622340431479}, 'rotation': {'x': 0.006246471585516547, 'y': -0.003546748916422171, 'z': 0.53735105213221, 'w': 0.8433280790636952}}}"
2025/05/07 10:56:47.469112269,"{'header': {'stamp': {'secs': 1746608207, 'nsecs': 457238142}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.85440367192496, 'y': 1005.3953254503152, 'z': -40.75320145249177}, 'rotation': {'x': 0.0038473178300103598, 'y': -0.007061716248757994, 'z': 0.35550246292345666, 'w': 0.934640748718187}}}"
2025/05/07 10:56:48.438936611,"{'header': {'stamp': {'secs': 1746608208, 'nsecs': 432988025}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.86060412890356, 'y': 1005.3849703949886, 'z': -40.73850832561259}, 'rotation': {'x': 0.005308777413580252, 'y': -0.007963138689402424, 'z': 0.34084795410002416, 'w': 0.940069719483834}}}"
2025/05/07 10:56:48.955223003,"{'header': {'stamp': {'secs': 1746608202, 'nsecs': 876713472}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.88183889412454, 'y': 1005.8167689814136, 'z': -40.76429016476454}, 'rotation': {'x': 0.006023253839971301, 'y': -0.004743396379591615, 'z': 0.5026105192636566, 'w': 0.8644789682401087}}}"
2025/05/07 10:56:49.300398297,"{'header': {'stamp': {'secs': 1746608209, 'nsecs': 275768023}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.8912736161688, 'y': 1005.3882421659079, 'z': -40.72751343471208}, 'rotation': {'x': 0.0072760331212585825, 'y': -0.00848069962295465, 'z': 0.33836809008591945, 'w': 0.940947486679002}}}"
2025/05/07 10:56:50.197529592,"{'header': {'stamp': {'secs': 1746608210, 'nsecs': 157782158}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 275.9520865078572, 'y': 1005.3972235849102, 'z': -40.726730579675205}, 'rotation': {'x': 0.005788563146358781, 'y': -0.008170912202144307, 'z': 0.33663128444658974, 'w': 0.9415832979945665}}}"
2025/05/07 10:56:51.62242464,"{'header': {'stamp': {'secs': 1746608211, 'nsecs': 56940130}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 276.03223192522034, 'y': 1005.4192440327143, 'z': -40.73617805957913}, 'rotation': {'x': 0.00552690426434193, 'y': -0.00421540257502416, 'z': 0.3435137331650869, 'w': 0.9391219296967613}}}"
