time,header_stamp_secs,header_stamp_nsecs,header_frame_id,twist_linear_x,twist_linear_y,twist_linear_z,twist_angular_x,twist_angular_y,twist_angular_z
2025/05/07 10:42:04.292149269,1746607324,291738935,hemisphere,0.359652139195137,0.4234875426406643,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.346077989,1746607324,341308653,hemisphere,0.3982930047860444,0.37995262991583,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.394709224,1746607324,394389766,hemisphere,0.3299376410365938,0.44702630015098044,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.442359323,1746607324,441905474,hemisphere,0.33127242291055403,0.43961335336909724,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.492179924,1746607324,490923534,hemisphere,0.34924243891410406,0.4254774230235725,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.540800506,1746607324,540590472,hemisphere,0.36297063739749874,0.40696010159224977,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.591437747,1746607324,591001499,hemisphere,0.3614053509014336,0.40835080536290413,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.641521018,1746607324,640800627,hemisphere,0.3664577969130139,0.39684847342396806,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.691547061,1746607324,691139974,hemisphere,0.3716209876047535,0.392017690096941,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.741761285,1746607324,740901922,hemisphere,0.3145537122731887,0.43278717675812245,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.791377431,1746607324,790783058,hemisphere,0.3466163052487677,0.40756093434823143,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.842433346,1746607324,841794807,hemisphere,0.35352532189873287,0.39470280738630187,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.895527434,1746607324,895119821,hemisphere,0.3745493589901143,0.3748109350890464,0.0,0.0,0.0,0.0
2025/05/07 10:42:04.941782672,1746607324,941174424,hemisphere,0.33708156832567476,0.4021456047325878,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.37135121,1746607324,990271280,hemisphere,0.3613354332857724,0.3805020049392887,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.49543120,1746607325,41482174,hemisphere,0.35907114021326036,0.3826395005440296,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.91451157,1746607325,91217375,hemisphere,0.30731105122863245,0.4189660263661917,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.141945714,1746607325,141613818,hemisphere,0.34362957261611904,0.38284697105104426,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.191680872,1746607325,191374836,hemisphere,0.3392642921910345,0.3867206051704669,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.241310680,1746607325,240779734,hemisphere,0.38122340997415816,0.34542987436956096,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.292319659,1746607325,291209812,hemisphere,0.32546121290404856,0.3917416098585615,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.341648128,1746607325,341314338,hemisphere,0.34973986645648764,0.37022765403269103,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.393807936,1746607325,393433266,hemisphere,0.3245030369464395,0.3925356913862605,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.441566896,1746607325,441028553,hemisphere,0.3052323637720202,0.4012555648252579,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.493153937,1746607325,491630720,hemisphere,0.31993491546302144,0.38963376915349746,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.565483028,1746607325,564260719,hemisphere,0.33155197677159476,0.37979746036004436,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.595136587,1746607325,590882532,hemisphere,0.3789981525111145,0.3246112897067465,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.674992800,1746607325,674337522,hemisphere,0.32547037294488546,0.3782606579424201,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.692774463,1746607325,691704806,hemisphere,0.30255812873199445,0.390336858600641,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.746243575,1746607325,745558947,hemisphere,0.3515854017772125,0.34683135628310624,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.791335582,1746607325,791037073,hemisphere,0.2679662021914283,0.4148474405454678,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.841924456,1746607325,841405342,hemisphere,0.3461212047913493,0.3450355374265081,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.893914565,1746607325,891540609,hemisphere,0.290845132310673,0.39914081907919424,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.941216033,1746607325,940889865,hemisphere,0.3546826719924704,0.33622851259477693,0.0,0.0,0.0,0.0
2025/05/07 10:42:05.992173981,1746607325,991664167,hemisphere,0.32576589696100916,0.35738501302835696,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.44880570,1746607326,43092136,hemisphere,0.32629074873228614,0.3499039893110295,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.91469309,1746607326,90809804,hemisphere,0.32557872595903653,0.35755553465577944,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.145261507,1746607326,144962196,hemisphere,0.2678889854108004,0.40259527897835773,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.195985247,1746607326,192760187,hemisphere,0.3225470712822528,0.35335795059866737,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.241932450,1746607326,241447159,hemisphere,0.3138805081030872,0.3610782201642696,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.304791529,1746607326,290994463,hemisphere,0.29151667622138705,0.37936325853841446,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.347324085,1746607326,342349850,hemisphere,0.3430841017137647,0.32603016961095965,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.397613813,1746607326,394974439,hemisphere,0.32806031934617474,0.3411433704702142,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.441978533,1746607326,441495630,hemisphere,0.2641802149525966,0.39269732157590764,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.512244665,1746607326,497225147,hemisphere,0.3419439538550522,0.32722577032878364,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.541886090,1746607326,541404254,hemisphere,0.28324656825126776,0.37917509664951876,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.591372026,1746607326,590522053,hemisphere,0.3317206883636417,0.33033408206748893,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.668698089,1746607326,666233080,hemisphere,0.30768499342938876,0.35283022217799853,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.691431420,1746607326,690718711,hemisphere,0.32087032199948345,0.3337832177620339,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.752296183,1746607326,745998196,hemisphere,0.31306757348906267,0.3480630909669814,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.795860461,1746607326,793906645,hemisphere,0.33243623496092295,0.32226565079858516,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.846051588,1746607326,845348201,hemisphere,0.3099875860686037,0.3439137922255947,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.918763047,1746607326,896313278,hemisphere,0.31653272433076024,0.3378994442543173,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.980421976,1746607326,943225953,hemisphere,0.2954042989887498,0.3498113918838114,0.0,0.0,0.0,0.0
2025/05/07 10:42:06.997896985,1746607326,996587448,hemisphere,0.3440759188701192,0.30206534360367676,0.0,0.0,0.0,0.0
2025/05/07 10:42:07.44624061,1746607327,42574357,hemisphere,0.31811067235188784,0.3292982081465886,0.0,0.0,0.0,0.0
2025/05/07 10:42:07.94305219,1746607327,93763704,hemisphere,0.3174784364866024,0.32273021626294146,0.0,0.0,0.0,0.0
