time,transforms_0
2025/05/19 02:27:16.888639873,"{'header': {'stamp': {'secs': 1747614436, 'nsecs': 885311717}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.494321951910649, 'y': 3.8414257961250358, 'z': 0.4336832686677513}, 'rotation': {'x': -0.0003886691430002836, 'y': 0.00011852704693349782, 'z': -0.29607494402337536, 'w': 0.955164625815462}}}"
2025/05/19 02:27:16.990838307,"{'header': {'stamp': {'secs': 1747614436, 'nsecs': 986368289}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4944613294867553, 'y': 3.8415224610985863, 'z': 0.433682777362739}, 'rotation': {'x': -0.00038627557620974447, 'y': 0.0001271032809772613, 'z': -0.2960747338096828, 'w': 0.9551646908441814}}}"
2025/05/19 02:27:17.89668552,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 87190165}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4945083641290158, 'y': 3.841555889689892, 'z': 0.4336828457818757}, 'rotation': {'x': -0.0003887446743899946, 'y': 0.00012027778052448475, 'z': -0.29607451710969007, 'w': 0.955164757897347}}}"
2025/05/19 02:27:17.197686144,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 183382669}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.494590040977704, 'y': 3.841613199441298, 'z': 0.43368296286595176}, 'rotation': {'x': -0.0003897344909012274, 'y': 0.00011858509087830833, 'z': -0.29607430315266997, 'w': 0.9551648240263372}}}"
2025/05/19 02:27:17.290560376,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 284181815}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.494730529595316, 'y': 3.8417109405225136, 'z': 0.43368345848010176}, 'rotation': {'x': -0.0003880032644934065, 'y': 0.00012597110692425719, 'z': -0.2960740936955334, 'w': 0.9551648887114285}}}"
2025/05/19 02:27:17.390143579,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 384912792}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4947785997878196, 'y': 3.841744932551483, 'z': 0.43368432284988156}, 'rotation': {'x': -0.00039074720964369595, 'y': 0.00011814820004845981, 'z': -0.29607387770564825, 'w': 0.9551649555432621}}}"
2025/05/19 02:27:17.487624603,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 485502132}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4948610429624154, 'y': 3.841802194245162, 'z': 0.4336848235303928}, 'rotation': {'x': -0.00039158400399956413, 'y': 0.00011582875288126165, 'z': -0.2960736642942765, 'w': 0.9551650216360668}}}"
2025/05/19 02:27:17.588452671,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 586759523}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4950018706973873, 'y': 3.8418992976696336, 'z': 0.4336850906216716}, 'rotation': {'x': -0.0003893215551037779, 'y': 0.0001230730791071514, 'z': -0.2960734551001992, 'w': 0.9551650864990692}}}"
2025/05/19 02:27:17.693286555,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 688397161}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.495049763951516, 'y': 3.8419322136411282, 'z': 0.43368514867718616}, 'rotation': {'x': -0.00039129360265479144, 'y': 0.00011562501558589198, 'z': -0.29607323900948573, 'w': 0.955165153605702}}}"
2025/05/19 02:27:17.788698323,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 781710512}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4951315275457067, 'y': 3.8419881800195865, 'z': 0.43368449310929313}, 'rotation': {'x': -0.0003912883952061804, 'y': 0.00011413305205214149, 'z': -0.2960730251944375, 'w': 0.9551652200636559}}}"
2025/05/19 02:27:17.892191608,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 886559114}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4952725382151069, 'y': 3.842084885572433, 'z': 0.4336837275182208}, 'rotation': {'x': -0.0003882283415900445, 'y': 0.00012271999419626568, 'z': -0.29607281548942704, 'w': 0.955165285250004}}}"
2025/05/19 02:27:17.995620939,"{'header': {'stamp': {'secs': 1747614437, 'nsecs': 991609373}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4953201487325658, 'y': 3.8421174498167323, 'z': 0.4336833418821768}, 'rotation': {'x': -0.00038964099489936153, 'y': 0.00011666465288369473, 'z': -0.29607259886314474, 'w': 0.9551653525812571}}}"
2025/05/19 02:27:18.87730346,"{'header': {'stamp': {'secs': 1747614438, 'nsecs': 83603239}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4954008540591306, 'y': 3.842172949353046, 'z': 0.4336828977399682}, 'rotation': {'x': -0.0003894717545259645, 'y': 0.0001162551359192172, 'z': -0.2960723845068789, 'w': 0.9551654191441955}}}"
2025/05/19 02:27:18.194638162,"{'header': {'stamp': {'secs': 1747614438, 'nsecs': 180743992}, 'frame_id': 'world_ned'}, 'child_frame_id': 'base_link', 'transform': {'translation': {'x': -1.4955397187092596, 'y': 3.8422688012760715, 'z': 0.43368285049478333}, 'rotation': {'x': -0.00038670354668377996, 'y': 0.00012531390826792203, 'z': -0.29607217427782734, 'w': 0.9551654842880323}}}"
