time,throttle_reference,angle_reference
2025/05/19 02:27:16.752354210,4,45
2025/05/19 02:27:16.853117800,4,45
2025/05/19 02:27:16.952033512,4,45
2025/05/19 02:27:17.53434570,4,45
2025/05/19 02:27:17.153034343,4,45
2025/05/19 02:27:17.258794417,4,45
2025/05/19 02:27:17.358329203,4,45
2025/05/19 02:27:17.453164358,4,45
2025/05/19 02:27:17.553302610,4,45
2025/05/19 02:27:17.651862338,4,45
2025/05/19 02:27:17.751893343,4,45
2025/05/19 02:27:17.855002953,4,45
2025/05/19 02:27:17.953633800,4,45
2025/05/19 02:27:18.55893172,4,45
2025/05/19 02:27:18.154876093,4,45
2025/05/19 02:27:18.255860905,4,45
2025/05/19 02:27:18.363714954,4,45
2025/05/19 02:27:18.453970991,4,45
2025/05/19 02:27:18.574373139,4,45
2025/05/19 02:27:18.655323735,4,45
2025/05/19 02:27:18.752529768,4,45
2025/05/19 02:27:18.855801193,4,45
2025/05/19 02:27:18.961087331,4,45
2025/05/19 02:27:19.54233683,4,45
2025/05/19 02:27:19.179123892,4,45
2025/05/19 02:27:19.256087086,4,45
2025/05/19 02:27:19.372759899,4,45
2025/05/19 02:27:19.459152624,4,45
2025/05/19 02:27:19.574738804,4,45
2025/05/19 02:27:19.658288844,4,45
2025/05/19 02:27:19.755688549,4,45
2025/05/19 02:27:19.854258739,4,45
2025/05/19 02:27:19.952937883,4,45
2025/05/19 02:27:20.69146685,4,45
2025/05/19 02:27:20.157123990,4,45
2025/05/19 02:27:20.260889399,4,45
2025/05/19 02:27:20.354478425,4,45
2025/05/19 02:27:20.460129755,4,45
2025/05/19 02:27:20.554114923,4,45
2025/05/19 02:27:20.655383522,4,45
2025/05/19 02:27:20.861792183,4,45
2025/05/19 02:27:20.886108795,4,45
2025/05/19 02:27:20.955455399,4,45
2025/05/19 02:27:21.76849405,4,45
2025/05/19 02:27:21.198002478,4,45
2025/05/19 02:27:21.267772109,4,45
2025/05/19 02:27:21.365838516,4,45
2025/05/19 02:27:21.493200122,4,45
2025/05/19 02:27:21.571639206,4,45
2025/05/19 02:27:21.661267954,4,45
2025/05/19 02:27:21.782009356,4,45
2025/05/19 02:27:21.856567817,4,45
2025/05/19 02:27:21.953893452,4,45
2025/05/19 02:27:22.58905112,4,45
2025/05/19 02:27:22.187022461,4,45
2025/05/19 02:27:22.255755922,4,45
2025/05/19 02:27:22.358554506,4,45
2025/05/19 02:27:22.454733073,4,45
2025/05/19 02:27:22.554408760,4,45
2025/05/19 02:27:22.654616128,4,45
2025/05/19 02:27:22.752971418,4,45
2025/05/19 02:27:22.852849858,4,45
2025/05/19 02:27:22.955422671,4,45
2025/05/19 02:27:23.56634405,4,45
2025/05/19 02:27:23.152524165,4,45
2025/05/19 02:27:23.253126786,17,0
2025/05/19 02:27:23.352757064,59,0
2025/05/19 02:27:23.458279399,101,0
2025/05/19 02:27:23.553184562,142,0
2025/05/19 02:27:23.652437858,181,0
2025/05/19 02:27:23.754165895,220,0
2025/05/19 02:27:23.857124775,245,0
2025/05/19 02:27:23.954465479,247,0
2025/05/19 02:27:24.54773571,248,0
2025/05/19 02:27:24.152437520,250,0
2025/05/19 02:27:24.253329651,252,0
2025/05/19 02:27:24.352676707,255,0
2025/05/19 02:27:24.453310359,257,0
2025/05/19 02:27:24.552395562,259,0
2025/05/19 02:27:24.653741145,262,0
2025/05/19 02:27:24.753046859,265,0
2025/05/19 02:27:24.854973262,268,0
2025/05/19 02:27:24.953392369,272,0
2025/05/19 02:27:25.53145853,275,0
2025/05/19 02:27:25.152734055,279,0
2025/05/19 02:27:25.252757355,283,0
2025/05/19 02:27:25.352945629,287,0
2025/05/19 02:27:25.453694900,291,0
2025/05/19 02:27:25.552494380,295,1
2025/05/19 02:27:25.653530899,300,1
2025/05/19 02:27:25.754455074,305,1
2025/05/19 02:27:25.852315209,310,1
2025/05/19 02:27:25.952628131,315,1
2025/05/19 02:27:26.52786348,320,1
2025/05/19 02:27:26.152426041,326,1
2025/05/19 02:27:26.252679826,331,1
2025/05/19 02:27:26.352758044,337,1
2025/05/19 02:27:26.453634713,336,2
2025/05/19 02:27:26.552938482,341,2
2025/05/19 02:27:26.653044715,347,2
2025/05/19 02:27:26.752729402,353,2
2025/05/19 02:27:26.852692581,360,2
2025/05/19 02:27:26.953040181,367,2
2025/05/19 02:27:27.54738852,374,2
2025/05/19 02:27:27.153729201,380,2
2025/05/19 02:27:27.252328510,388,2
2025/05/19 02:27:27.353145787,395,1
2025/05/19 02:27:27.452715637,389,0
2025/05/19 02:27:27.552795983,396,0
2025/05/19 02:27:27.652470890,403,0
2025/05/19 02:27:27.752733610,410,0
2025/05/19 02:27:27.852382392,417,0
2025/05/19 02:27:27.952232071,419,0
2025/05/19 02:27:28.52393056,419,0
2025/05/19 02:27:28.153935282,418,0
2025/05/19 02:27:28.252412595,416,0
2025/05/19 02:27:28.352574235,413,0
2025/05/19 02:27:28.452227002,411,0
2025/05/19 02:27:28.552616613,431,11
2025/05/19 02:27:28.652470423,495,15
2025/05/19 02:27:28.752850809,460,14
2025/05/19 02:27:28.852387350,425,14
2025/05/19 02:27:28.952951526,399,13
2025/05/19 02:27:29.52951375,399,13
2025/05/19 02:27:29.152689350,399,13
2025/05/19 02:27:29.252470188,400,13
2025/05/19 02:27:29.353672045,402,13
2025/05/19 02:27:29.452645529,333,0
2025/05/19 02:27:29.552427121,296,0
2025/05/19 02:27:29.654084491,332,0
2025/05/19 02:27:29.753274260,366,0
2025/05/19 02:27:29.853173617,387,0
2025/05/19 02:27:29.952359772,390,0
2025/05/19 02:27:30.53097179,394,0
2025/05/19 02:27:30.152309435,399,0
2025/05/19 02:27:30.253727334,403,0
2025/05/19 02:27:30.352987562,408,0
2025/05/19 02:27:30.454486532,429,9
2025/05/19 02:27:30.552280893,454,12
2025/05/19 02:27:30.654301825,431,11
2025/05/19 02:27:30.752671397,409,10
2025/05/19 02:27:30.853053776,415,10
2025/05/19 02:27:30.952295728,420,10
2025/05/19 02:27:31.52550704,426,10
