time,throttle_reference,angle_reference
2025/05/21 11:56:23.729741826,239,44
2025/05/21 11:56:23.792826933,239,44
2025/05/21 11:56:23.892623450,240,44
2025/05/21 11:56:23.993934735,240,44
2025/05/21 11:56:24.93115052,241,44
2025/05/21 11:56:24.193842591,241,44
2025/05/21 11:56:24.292913027,242,44
2025/05/21 11:56:24.393495717,242,44
2025/05/21 11:56:24.493206581,249,46
2025/05/21 11:56:24.592493367,250,46
2025/05/21 11:56:24.692644362,250,46
2025/05/21 11:56:24.795036934,250,46
2025/05/21 11:56:24.892466078,251,46
2025/05/21 11:56:24.992602397,250,46
2025/05/21 11:56:25.93363813,247,45
2025/05/21 11:56:25.193620807,245,45
2025/05/21 11:56:25.292716090,243,44
2025/05/21 11:56:25.392703626,241,43
2025/05/21 11:56:25.492570266,239,43
2025/05/21 11:56:25.592508311,239,42
2025/05/21 11:56:25.692491956,239,42
2025/05/21 11:56:25.792742282,239,42
2025/05/21 11:56:25.893260407,240,42
2025/05/21 11:56:25.992492541,245,44
2025/05/21 11:56:26.92538151,245,44
2025/05/21 11:56:26.193118398,246,44
2025/05/21 11:56:26.292569872,246,44
2025/05/21 11:56:26.392616092,249,44
2025/05/21 11:56:26.494053863,249,44
2025/05/21 11:56:26.592601763,249,44
2025/05/21 11:56:26.693879324,249,44
2025/05/21 11:56:26.794325168,249,44
2025/05/21 11:56:26.893512652,249,44
2025/05/21 11:56:26.992654021,250,44
2025/05/21 11:56:27.92874777,250,44
2025/05/21 11:56:27.192877502,250,44
2025/05/21 11:56:27.292579681,249,44
2025/05/21 11:56:27.392850635,246,43
2025/05/21 11:56:27.492840195,244,42
2025/05/21 11:56:27.594623468,242,42
2025/05/21 11:56:27.693914688,240,41
2025/05/21 11:56:27.792595334,238,40
2025/05/21 11:56:27.892867389,238,40
2025/05/21 11:56:27.992755938,238,40
2025/05/21 11:56:28.93045745,238,40
2025/05/21 11:56:28.192863156,238,40
2025/05/21 11:56:28.292526378,239,40
2025/05/21 11:56:28.392512618,243,41
2025/05/21 11:56:28.492529459,243,41
2025/05/21 11:56:28.592672303,243,41
2025/05/21 11:56:28.693180657,243,40
2025/05/21 11:56:28.795871718,243,40
2025/05/21 11:56:28.892842056,243,40
2025/05/21 11:56:28.992741618,244,40
2025/05/21 11:56:29.92507585,244,40
2025/05/21 11:56:29.192469795,244,40
2025/05/21 11:56:29.292945814,244,40
2025/05/21 11:56:29.393278991,250,42
2025/05/21 11:56:29.496095309,253,43
2025/05/21 11:56:29.593953443,255,43
2025/05/21 11:56:29.693963027,255,43
2025/05/21 11:56:29.792854974,255,43
2025/05/21 11:56:29.892807475,255,43
2025/05/21 11:56:29.992683698,255,43
2025/05/21 11:56:30.92608840,266,43
2025/05/21 11:56:30.192946407,266,42
2025/05/21 11:56:30.293009934,266,41
2025/05/21 11:56:30.392535705,267,40
2025/05/21 11:56:30.492764470,267,39
2025/05/21 11:56:30.594734539,268,39
2025/05/21 11:56:30.694908323,269,38
2025/05/21 11:56:30.792989197,271,37
2025/05/21 11:56:30.892580500,272,36
2025/05/21 11:56:30.992654722,274,35
2025/05/21 11:56:31.92570116,276,34
2025/05/21 11:56:31.192507729,278,34
2025/05/21 11:56:31.293930717,285,35
2025/05/21 11:56:31.392630208,287,34
2025/05/21 11:56:31.492664816,290,33
2025/05/21 11:56:31.593503751,292,32
2025/05/21 11:56:31.692750141,294,32
2025/05/21 11:56:31.794997231,297,31
2025/05/21 11:56:31.892877716,300,30
2025/05/21 11:56:31.994132565,302,29
2025/05/21 11:56:32.93901160,305,29
2025/05/21 11:56:32.192668584,308,28
2025/05/21 11:56:32.293547906,311,27
2025/05/21 11:56:32.392694741,318,28
2025/05/21 11:56:32.494202977,320,28
2025/05/21 11:56:32.592526882,322,27
2025/05/21 11:56:32.693330469,325,27
2025/05/21 11:56:32.793416424,328,26
2025/05/21 11:56:32.893368345,331,26
2025/05/21 11:56:32.992588809,334,25
2025/05/21 11:56:33.92828215,337,25
2025/05/21 11:56:33.193101559,340,24
2025/05/21 11:56:33.293696365,342,24
2025/05/21 11:56:33.394241156,345,24
2025/05/21 11:56:33.493490883,349,23
2025/05/21 11:56:33.593664671,353,23
2025/05/21 11:56:33.694075172,358,22
2025/05/21 11:56:33.795430850,362,22
2025/05/21 11:56:33.897645528,367,21
2025/05/21 11:56:33.995741629,371,21
2025/05/21 11:56:34.94099057,376,20
2025/05/21 11:56:34.192557352,380,20
2025/05/21 11:56:34.292539591,379,19
2025/05/21 11:56:34.393272077,383,19
2025/05/21 11:56:34.493086024,387,18
2025/05/21 11:56:34.593736532,392,18
2025/05/21 11:56:34.692690035,396,17
2025/05/21 11:56:34.792610209,398,17
2025/05/21 11:56:34.892543813,400,16
2025/05/21 11:56:34.992729876,400,16
2025/05/21 11:56:35.92918654,400,16
2025/05/21 11:56:35.192999097,401,16
2025/05/21 11:56:35.292824134,401,15
2025/05/21 11:56:35.393962390,401,17
2025/05/21 11:56:35.492625971,400,17
2025/05/21 11:56:35.594802051,399,17
2025/05/21 11:56:35.693057996,398,18
2025/05/21 11:56:35.793352254,397,18
2025/05/21 11:56:35.892924254,398,18
2025/05/21 11:56:35.992750617,399,19
2025/05/21 11:56:36.92674648,400,19
2025/05/21 11:56:36.193282230,402,19
2025/05/21 11:56:36.293133161,400,19
2025/05/21 11:56:36.394030708,398,18
2025/05/21 11:56:36.494279448,397,18
2025/05/21 11:56:36.593990508,397,17
2025/05/21 11:56:36.693576940,397,16
2025/05/21 11:56:36.792975618,396,15
2025/05/21 11:56:36.892567228,396,15
2025/05/21 11:56:36.992775088,397,14
2025/05/21 11:56:37.92638076,397,13
2025/05/21 11:56:37.194025826,398,12
2025/05/21 11:56:37.293069749,396,13
2025/05/21 11:56:37.392676013,396,14
2025/05/21 11:56:37.492672326,398,14
2025/05/21 11:56:37.592570498,401,15
2025/05/21 11:56:37.692865064,404,15
2025/05/21 11:56:37.792918490,408,15
2025/05/21 11:56:37.892577384,412,15
2025/05/21 11:56:37.993254202,416,15
2025/05/21 11:56:38.92895572,421,15
2025/05/21 11:56:38.193023240,425,15
2025/05/21 11:56:38.295936343,430,15
2025/05/21 11:56:38.392609000,431,16
2025/05/21 11:56:38.492622501,435,16
2025/05/21 11:56:38.592911676,439,16
2025/05/21 11:56:38.692683792,443,16
