time,north,east,heading
2025/04/09 09:59:46.410520187,2.5957659232036458e-05,-6.655883666438961e-08,1.3802352587632063e-06
2025/04/09 09:59:46.494378887,2.5734977719340458e-05,-6.598785233790288e-08,1.3683947121695787e-06
2025/04/09 09:59:46.598042845,2.5514206512868777e-05,-6.542176649303649e-08,1.356655741407133e-06
2025/04/09 09:59:46.706851128,2.529532922395321e-05,-6.486053649722629e-08,1.345017475092999e-06
2025/04/09 09:59:46.795413386,2.5078329606034113e-05,-6.430412113899359e-08,1.3334790493195882e-06
2025/04/09 09:59:46.894279452,2.4863191550397115e-05,-6.375247849631698e-08,1.32203960759047e-06
2025/04/09 09:59:46.994149039,2.464989908688369e-05,-6.320556877880329e-08,1.3106983007567902e-06
2025/04/09 09:59:47.93909040,2.4438436383891142e-05,-6.266335148551655e-08,1.2994542869542394e-06
2025/04/09 09:59:47.193870575,2.4228787744109352e-05,-6.21257854049781e-08,1.2883067315405628e-06
2025/04/09 09:59:47.295166000,2.402093760452078e-05,-6.159283074679473e-08,1.2772548070336049e-06
2025/04/09 09:59:47.395902518,2.381487053853209e-05,-6.106444843111598e-08,1.2662976930498837e-06
2025/04/09 09:59:47.494837936,2.3610571247447636e-05,-6.05405979570059e-08,1.2554345762436964e-06
2025/04/09 09:59:47.594573806,2.3408024567574897e-05,-6.00212416656995e-08,1.2446646502467418e-06
2025/04/09 09:59:47.694099700,2.320721546311904e-05,-5.9506340477346323e-08,1.233987115608265e-06
2025/04/09 09:59:47.793828405,2.30081290290251e-05,-5.8995856733181364e-08,1.2234011797357154e-06
2025/04/09 09:59:47.893818074,2.2810750486004166e-05,-5.848975277443963e-08,1.212906056835911e-06
2025/04/09 09:59:47.994142791,2.2615065184086118e-05,-5.7987989521270656e-08,1.2025009678567092e-06
2025/04/09 09:59:48.93812343,2.2421058596224723e-05,-5.749053144653765e-08,1.1921851404291788e-06
2025/04/09 09:59:48.193810771,2.2228716321850355e-05,-5.699734089147562e-08,1.1819578088102665e-06
2025/04/09 09:59:48.293900142,2.2038024084027824e-05,-5.650838090786231e-08,1.1718182138259559e-06
2025/04/09 09:59:48.394035054,2.184896772590366e-05,-5.6023615258018186e-08,1.1617656028149132e-06
2025/04/09 09:59:48.496230115,2.1661533215679924e-05,-5.5543009125349206e-08,1.1517992295726192e-06
2025/04/09 09:59:48.596060967,2.147570663950876e-05,-5.506652556163311e-08,1.1419183542959767e-06
2025/04/09 09:59:48.693942545,2.129147420220295e-05,-5.4594129750275835e-08,1.1321222435283966e-06
2025/04/09 09:59:48.795765640,2.110882223007809e-05,-5.4125786874683334e-08,1.1224101701053504e-06
