time,header_stamp_secs,header_stamp_nsecs,header_frame_id,wrench_force_x,wrench_force_y,wrench_force_z,wrench_torque_x,wrench_torque_y,wrench_torque_z
2025/05/07 10:38:44.714517411,1746607124,714181651,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:44.814289557,1746607124,813970295,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:44.914993781,1746607124,914596093,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.12372749,1746607125,12098787,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.114373914,1746607125,114068691,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.212090419,1746607125,211846029,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.311784190,1746607125,311500869,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.411978023,1746607125,411703256,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.512417286,1746607125,512170745,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.614128172,1746607125,613832622,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.714398282,1746607125,713972274,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.812442951,1746607125,812210388,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:45.911693625,1746607125,911501303,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.11668032,1746607126,11430797,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.127633608,1746607126,127152250,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.216002676,1746607126,215317767,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.317167623,1746607126,315688808,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.416007029,1746607126,415253664,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.788972434,1746607126,516253622,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.790887156,1746607126,613186159,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.791127869,1746607126,711584568,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.818104895,1746607126,817660292,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:46.915477160,1746607126,915106025,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.16079781,1746607127,15836110,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.112276152,1746607127,112046559,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.217963046,1746607127,216652344,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.315816143,1746607127,315461012,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.418276133,1746607127,417885598,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.525879180,1746607127,525368013,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.630738083,1746607127,629088227,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.731240337,1746607127,730802474,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.817176733,1746607127,816786474,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:47.965825065,1746607127,956639529,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.23985409,1746607128,21628870,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.122692965,1746607128,122271808,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.216546397,1746607128,214699109,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.360024697,1746607128,359652028,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.416974062,1746607128,416476934,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.537050506,1746607128,513685197,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.650819013,1746607128,613929224,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.725256287,1746607128,724689324,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.824252149,1746607128,820382526,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:48.914958341,1746607128,914478502,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.17516051,1746607129,17001446,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.116455434,1746607129,115930959,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.216725397,1746607129,216249484,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.319891348,1746607129,319365287,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.419212764,1746607129,416928644,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.513460462,1746607129,512990313,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.619410271,1746607129,618918984,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.716311931,1746607129,715798862,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.812491263,1746607129,812087034,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:49.913522030,1746607129,913042224,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:50.12027854,1746607130,11616992,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:50.115476504,1746607130,114788789,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:50.212161598,1746607130,211726971,,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/07 10:38:50.314274343,1746607130,313443222,,0.0,0.0,0.0,0.0,0.0,0.0
